milliseconds,Akt,AktPIP3,AktPIP,AktPIPP,ERK,ERKP,ERKPP,GS,HRG,MEK,MEKP,MEKPP,PI3K,PI3Kstar,PIP3,R,RP,RHRG,RHRG2,RPI3K,RPI3Kstar,RShGS,RShP,RShc,Raf,Rafstar,RasGDP,RasGTP,ShGS,ShP,Shc,P_I,internalization,E,MKP3,PP2A
1000,9.99860903173124,0.0013330401049631575,5.588302349719437e-05,2.045140296558291e-06,1000.0,2.6081270502843743e-13,5.730952663318166e-29,9.848236947618695,304.7346950765382,119.99987521659742,0.00012478334901194218,5.3715191390046516e-11,9.987391591343249,0.00772264847825193,6.271198298692924e-05,54.73469507653806,0.059695362564050634,21.44658906325742,1.4802717152164944,0.0040653376439925655,0.0008204225345071991,0.04927205314083333,0.053499906410736965,0.26171755589056445,99.99921522511933,0.000784774880774708,119.99725186446443,0.00274813553564717,0.10249099924046251,1.025721276956376,998.507298208361,799.9985463197484,1.5576700799993284e-05,7.0,2.4,11.4
1100,9.997922687265934,0.001980367771458837,9.312419741946527e-05,3.820765185667555e-06,1000.0,9.146462171178113e-13,7.044671494531155e-28,9.789345206454069,302.77718485508416,119.99977956373935,0.00022043609326004448,1.6761177681084746e-10,9.982263595954732,0.011377069726193357,9.295547287913309e-05,52.777184855084016,0.07542598907426912,22.471017192080414,1.7918027478635163,0.005283324270273952,0.0010760100487969542,0.07912818761682322,0.08379953266999488,0.33936086266307586,99.9987706306255,0.0012293693746359368,119.99621869394268,0.003781306057443181,0.13152660592909482,1.5022264401678722,997.8639583709531,799.9978297317936,2.2322210748754254e-05,7.0,2.4,11.4
1200,9.997048330569521,0.0027986683244246293,0.00014632710707150083,6.673998980174887e-06,999.9999999999982,2.807719613562079e-12,6.642539305672209e-27,9.718028990756787,300.90151440571924,119.99963401577591,0.0003659837622989556,4.6199066805971336e-10,9.976059888834524,0.01596765046045241,0.00013112631613569444,50.90151440571915,0.09227801503187053,23.335324477836544,2.112842820515468,0.006615062009715232,0.0013573986953045365,0.1190901921859728,0.12424551366388023,0.42512085686467155,99.9981729370111,0.001827062989071976,119.99501315310894,0.004986846891214913,0.16288081705722465,2.1021159569437176,997.0665466632845,799.9969172042543,3.069925498782699e-05,7.0,2.4,11.4
1300,9.995974560722372,0.0037954598419929608,0.00021895790037601402,1.1021535255952615e-05,999.9999999999933,7.716930066760575e-12,5.0174819846207966e-26,9.634004855812531,299.10344417142625,119.99942274675944,0.0005772520915375574,1.1492087084285622e-09,9.968773966098926,0.021531067802747456,0.00017756616829218305,49.10344417142616,0.10997415246558409,24.054812218059556,2.4373389716791714,0.008035684213735555,0.001659281884584599,0.16998403973443516,0.17596077566963614,0.5178780937096779,99.99739914502729,0.0026008549728662148,119.99364296196494,0.006357038035256732,0.19601110445301873,2.8337265377812284,996.1064394486519,799.995796994555,4.080590003750446e-05,7.0,2.4,11.4
1400,9.994694803476857,0.004973404403242189,0.0003144348408699453,1.735727902630712e-05,999.9999999999816,1.9331696831436918e-11,3.1523070942091133e-25,9.537325139857808,297.379011724428,119.9991277733992,0.0008722239773429562,2.6236361047837772e-09,9.960423146917021,0.02807828721979988,0.0002323944974556618,47.37901172442799,0.12826611065627339,24.64436472404618,2.7598510087404224,0.009521924356956462,0.001976641506216542,0.2322463531205046,0.23982458200924237,0.616572441479796,99.99642738398991,0.003572616010274764,119.99211650473974,0.007883495260465098,0.23042850702167136,3.7032873190001623,994.9776407973686,799.9944624089804,5.2713893220703336e-05,7.0,2.4,11.4
1500,9.993206792074618,0.006330938046859006,0.0004360217185281188,2.6248159990638047e-05,999.9999999999562,4.4754912914978253e-11,1.6893600167259086e-24,9.428352488283682,295.7245092217664,119.99872906894626,0.0012709254839808148,5.569901267199539e-09,9.951044239672887,0.03559807463871429,0.00029553782095428937,45.724509221766326,0.1469352378118945,25.118141553091448,3.0756528097197657,0.011052769193814482,0.002304916494577812,0.3059483530907038,0.31648799848735193,0.7202260561361321,99.9952369430791,0.004763056921071578,119.99044208084534,0.009557919154866373,0.26569915862559834,4.715145706129719,993.6764927275308,799.9929112542548,6.647163658602389e-05,7.0,2.4,11.4
1600,9.991511973340474,0.007862956219116219,0.0005867425913187512,3.8327849087078426e-05,999.9999999999043,9.684039865329783e-11,7.907398355980636e-24,9.30772157092285,294.13646361376016,119.99820467104017,0.0017953178467244395,1.1113250048088875e-08,9.940689509125413,0.04406071193049984,0.0003667612342282894,44.136463613760036,0.16579296227128984,25.48937619669539,3.3807734256388917,0.012609710421966902,0.002640068522114145,0.39083391520370786,0.40639407527813737,0.8279538302665833,99.99380823433852,0.006191765661661374,119.98862757363212,0.011372426368068376,0.3014445138734262,5.87199131244719,992.2013823529313,799.9911452121074,8.210716932022488e-05,7.0,2.4,11.4
1700,9.989614894329605,0.009561499322993876,0.0007693176992527879,5.4288648145414915e-05,999.9999999998034,1.9765352745154005e-10,3.293215139652675e-23,9.176294948953139,292.61161833645673,119.99753078733814,0.0024691916428002223,2.101923684086076e-08,9.929423035016708,0.05342165968505556,0.0004456997886110168,42.61161833645665,0.1846769226160421,25.77026271592699,3.671990890549792,0.014176716454591185,0.002978588843638476,0.4863711776958875,0.5098041380564785,0.9389614085602439,99.99212272620123,0.007877273798968994,119.98668036923225,0.013319630767938887,0.3373338733509551,7.175071164503537,990.5524582378331,799.9891691945421,9.963103123238684e-05,7.0,2.4,11.4
1800,9.98752262686196,0.011416382282798053,0.0009861186424463472,7.487221279601377e-05,999.9999999996178,3.834027384627758e-10,1.2388529414191393e-22,9.035112985099389,291.1469167180415,119.996681894447,0.003318067601824699,3.795132429257081e-08,9.917317554888891,0.06362487962867748,0.0005318871798751651,41.146916718041396,0.20345124183136937,25.971909197872325,3.9467938601887176,0.015740100172479107,0.0033174653099479357,0.5918028061715935,0.6268192117193272,1.0525433177942358,99.99016288026198,0.00983711973820393,119.98460743418802,0.015392565812163271,0.3730842087289976,8.624379546814238,988.7313709087717,799.9869907396835,0.00011903885519449138,7.0,2.4,11.4
1900,9.985244240498078,0.013415759744058906,0.0012391401885255495,0.00010085956933758445,999.99999999929,7.112431201921539e-10,4.262508270738427e-22,8.885347392234157,289.73948690162194,119.99563083116179,0.004369103043630439,6.579473971909192e-08,9.904451683419383,0.07460581541750586,0.0006247814751198568,39.73948690162183,0.22200139924010484,26.104340248471463,4.203322721247858,0.017288347422867615,0.0036541537402395158,0.7062007529586889,0.7574022235146715,1.1680765130506219,99.98791209772538,0.012087902274788228,119.98241539791596,0.017584602084201897,0.40845185480713364,10.218839166058116,986.7410294896109,799.9846194590241,0.00014031377804559243,7.0,2.4,11.4
2000,9.982790331352993,0.015546621553780946,0.001529986277918423,0.00013306081530715404,999.9999999987331,1.2684060907981029e-09,1.3554607987649076e-21,8.7282530917999,288.3866281110863,119.99434888732435,0.005651002620994357,1.1005483114170391e-07,9.890907542000049,0.0862939836571341,0.0007237876002207329,38.38662811108607,0.24023499911849333,26.17653371715274,4.440299124285833,0.018811942325932394,0.003986532016876683,0.8285128607293468,0.9013930950716139,1.2850171037336444,99.98535468129849,0.014645318701672188,119.98011066532379,0.01988933467636663,0.4432340474707329,11.956461229087747,984.5853816639071,799.9820665437537,0.00016342859858939953,7.0,2.4,11.4
2100,9.980172607329465,0.01779522007493652,0.0018598677657052471,0.0001723048298888143,999.9999999978173,2.184160415954868e-09,4.0187772660406945e-21,8.565129000319002,287.0857981199336,119.99280588981675,0.007193931845535923,1.7833791687645427e-07,9.876768849186988,0.0986152061229329,0.0008282767203268501,37.085798119933344,0.2580742479806438,26.196479808838387,4.656950639666239,0.02030308925016269,0.004312855439911473,0.9576153757681828,1.0585305789422312,1.4028859009521575,99.98247581059744,0.01752418940272804,119.97769953096739,0.022300469032760287,0.47725562391279613,13.834487851662322,982.2692246687627,799.97934433061,0.00018834761432053913,7.0,2.4,11.4
2200,9.977403535143786,0.02014742598875802,0.0022296096103603825,0.00021942925709204702,999.9999999963566,3.64516174193948e-09,1.1192350545189165e-20,8.39727652006785,285.8346018078247,119.99097028710082,0.009029431977033178,2.8092236432461707e-07,9.862119248529915,0.11149345574419366,0.0009376023436136676,35.83460180782445,0.27546078658597056,26.17125339784654,4.8529356591666994,0.021755583570242105,0.0046317121556449965,1.0923460055465477,1.2284584485573045,1.52126917325594,99.97926153414323,0.020738465856911935,119.9751882631811,0.0248117368190622,0.5103774743855839,15.849520409062047,979.7980284891934,799.9764659328009,0.00021502832587392564,7.0,2.4,11.4
2300,9.974496031107186,0.022589032459105266,0.00263966547098617,0.0002752709627165521,999.9999999940871,5.914798124346399e-09,2.946702856394236e-20,8.225971654439808,284.63078069892055,119.9888092333645,0.011190335208464415,4.314272449075874e-07,9.847040942682412,0.1248524458289443,0.0010511141213607135,34.63078069892032,0.2923457710545989,26.10709273773207,5.028271708500315,0.02316461802399414,0.004941993464644597,1.2315454368496488,1.410741744713219,1.6398085861246452,99.97569876617561,0.024301233824552473,119.9725831337186,0.027416866281558486,0.5424829087105183,17.99764248024235,977.1777788433604,799.9734449169865,0.00024342294245191493,7.0,2.4,11.4
2400,9.971463200760104,0.02510600447313807,0.0030901376811265408,0.0003406570856282247,999.9999999906447,9.357397846035098e-09,7.377207599877049e-20,8.052435017821855,283.47220354271116,119.98628867134592,0.013710681061584745,6.475926902751037e-07,9.831613626795717,0.13861691808523438,0.0011681691366104802,33.47220354271094,0.30869721987123805,26.009478849080992,5.183269428558171,0.024526604040368667,0.005242851078675895,1.3740800831558604,1.6048738281931874,1.7581953095536798,99.97177529226201,0.028224707738152083,119.96989046607666,0.030109533923502976,0.5734848990222607,20.27452238753104,974.4148434925448,799.9702950316242,0.00027347965255517957,7.0,2.4,11.4
2500,9.968318121532082,0.02768467830379159,0.003580803227354339,0.000416396936767372,999.9999999855352,1.4467035864408158e-08,1.7634362242855285e-19,7.877813818558726,282.3568570435853,119.98337342203372,0.01662562582387009,9.521426063089245e-07,9.815913654044692,0.15271367564075253,0.001288140953881458,32.3568570435851,0.3244905252169285,25.883216793963083,5.318471947794278,0.025839005772891877,0.005533664541661874,1.518871220742078,1.8102885174830328,1.87616305591234,99.96747977267435,0.03252022732582465,119.96711664575331,0.032883354246883656,0.6033149606991706,22.67550997942434,971.5158522657399,799.9670299805789,0.0003051437624063617,7.0,2.4,11.4
2600,9.965073664227699,0.030311921221298926,0.004111139963732694,0.000503274587263206,999.9999999780989,2.190332184463867e-08,4.0421030830754894e-19,7.703165259660579,281.28283827406995,119.98002726600235,0.01997136019691363,1.3738009228821472e-06,9.80001337563282,0.16707240917970412,0.0014104268800371298,31.282838274069825,0.33971091242396206,25.73250739161767,5.43460328474211,0.027100203615412155,0.005814011572061574,1.6649097969400677,2.0263674658314104,1.9934831333735268,99.96280175386843,0.037198246131750747,119.96426811883249,0.03573188116769138,0.6319249433993287,25.19571958559696,968.4875950748597,799.9636632373483,0.00033835865741245046,7.0,2.4,11.4
2700,9.961742347529402,0.03297525367910448,0.004680356425644043,0.0006020423658423193,999.9999999674687,3.253348934092315e-08,8.917064955134237e-19,7.529446284852049,280.2483471185711,119.97621303166741,0.02378501992880324,1.9484039606401954e-06,9.783980648166164,0.18162632871478313,0.0015344535388024261,30.248347118570898,0.35435170352134926,25.561017477862272,5.5325223683193805,0.028309380636362444,0.006083642482685707,1.8112686715461135,2.252447897395418,2.109960971215055,99.95773167411097,0.04226832588920123,119.96135136731762,0.03864863268255961,0.6592850436018141,27.83010706804617,965.3369303481963,799.9602078939914,0.0003730666667619118,7.0,2.4,11.4
2800,9.958336220853285,0.03566294176417577,0.005287422168552524,0.0007134152139834508,999.9999999525199,4.7482222819938374e-08,1.8992732572605655e-18,7.35750741359415,279.25167946549914,119.9718926826063,0.02810459725164864,2.720142253477815e-06,9.767878577218333,0.1963126372262268,0.0016596811015964152,29.25167946549895,0.3684128356070615,25.371943335040513,5.613184028577912,0.02946633913493357,0.006342446420500239,1.9571135129664738,2.487833850355998,2.2254263769557956,99.95226086659402,0.04773913340617504,119.95837291019211,0.041627089808070346,0.6853790734393511,30.573531002133734,962.0707161841497,799.9566765397524,0.0004092097113048938,7.0,2.4,11.4
2900,9.95486677751457,0.03836405829121249,0.005931098283403525,0.0008380659108110282,999.9999999318122,6.818987877400368e-08,3.916796017153704e-18,7.188091912178898,278.29122092749793,119.9670274054019,0.032968851670923005,3.7429273937517463e-06,9.75176515636353,0.21107285554072444,0.0017856061344134297,28.29122092749768,0.3818994581601946,25.168068094526273,5.6776064744314665,0.03057153554324838,0.006590452552489932,2.10170185674703,2.7317985188273943,2.339740462654531,99.94638155916306,0.05361844083713671,119.95533920015167,0.044660799848500576,0.7102062310740481,33.420823529955534,958.6957294007424,799.953081171381,0.00044673007137508894,7.0,2.4,11.4
3000,9.951344882397462,0.04106852885822072,0.006609967600586075,0.000976621143728457,999.999999903522,9.647994058274093e-08,7.840443219606167e-18,7.0218352302852685,277.36544105388197,119.96157769702714,0.038417221086880844,5.081886202599595e-06,9.73569344784112,0.22585303926740863,0.0019117637105112014,27.365441053881767,0.3948188534628557,24.951813133125146,5.7268438455806745,0.03162574473786546,0.006827768153598292,2.2443942366431866,2.983602546096959,2.452774341195898,99.94008686731422,0.059913132685974514,119.95225670648576,0.04774329351443026,0.7337705330715207,36.36681819038025,955.2186401526131,799.9494331186878,0.0004855706252106468,7.0,2.4,11.4
3100,9.947780740667104,0.04376713710183347,0.0073224638194742155,0.0011296584115879033,999.9999998653657,1.3463630066488306e-07,1.5267434478800807e-17,6.859268812282532,276.4728879629202,119.95550345234233,0.044489732681357856,6.8149765232453825e-06,9.719711354909506,0.240603818029107,0.0020377277376739875,26.47288796292005,0.4071868402375414,24.72528384756108,5.761964371200507,0.03263022637733392,0.007054600684044566,2.3846370749339494,3.2424886360271787,2.564426669817032,99.9333707908043,0.06662920919589292,119.94913178673002,0.050868213270147546,0.7560941127834938,39.40640767006106,951.6459458363782,799.9457430129304,0.0005256754815486887,7.0,2.4,11.4
3200,9.944183853821121,0.0464515432288744,0.008066899293562194,0.001297703656444083,999.9999998145101,1.8549170756805656e-07,2.897786100101131e-17,6.700826214757546,275.61218343657794,119.9487640499871,0.05122691527455746,9.034738555162172e-06,9.703861792173765,0.25528049041568407,0.002163111880456068,25.612183436577812,0.4190205249160569,24.490309887265646,5.784032481925598,0.03358649461590937,0.0072712227946349645,2.5219708193022936,3.5076985127105815,2.6746062915814863,99.92622819305494,0.07377180694525852,119.94597067310788,0.054029326892254224,0.7772029659401349,42.53457618484583,947.9839452256207,799.9420207419414,0.0005669902314091599,7.0,2.4,11.4
3300,9.940563013897213,0.049114265048719255,0.00884149141846908,0.0014812296355984265,999.999999747474,2.5252769511233547e-07,5.3704739315815895e-17,6.5468514521896495,274.7820183451436,119.94131843703752,0.058669712796851826,1.1850165871338708e-05,9.688182861200682,0.2698429115319689,0.002287568738583884,24.782018345143413,0.43033445236068496,24.248480692762293,5.794094713942242,0.03449627159450156,0.007477955672839204,2.656024107334571,3.7784786744533685,2.7832348435245384,99.91865478585892,0.0813452141412827,119.94277947112207,0.05722052887806974,0.7971244404757553,45.74642134890686,944.2387165853061,799.9382754451593,0.0006094621640710008,7.0,2.4,11.4
3400,9.936926299848782,0.05174865815126675,0.00964438706648629,0.0016806549334652994,999.9999996600145,3.399872888700493e-07,9.73440091320986e-17,6.397603549232704,273.9811484349922,119.93312521184795,0.06685939944619179,1.5388706101998163e-05,9.672707957636222,0.2842553984481256,0.002410789039145811,23.98114843499195,0.44115188731731914,24.00117655380391,5.7931689472738706,0.03536147831802547,0.007675165597616463,2.786497646077594,4.054081936402072,2.89024740406881,99.91064710556688,0.08935289443332325,119.9395640914656,0.06043590853455208,0.8158988046896773,49.037184597318706,940.4160896114442,799.9345155108102,0.000653040546432602,7.0,2.4,11.4
3500,9.933281088078626,0.054348883023505296,0.010473685220830123,0.001896343677041232,999.9999995470026,4.5299915236214993e-07,1.7280538054752386e-16,6.253268133270424,273.20839031401545,119.92414270502573,0.07583749663576196,1.9798338766001998e-05,9.65746608255686,0.29848654814649117,0.002532500187313961,23.208390314015254,0.45149313576061634,23.74959605313935,5.782236211102595,0.036184125634312836,0.007863243662323733,2.913166592886282,4.333778565972803,2.995587264723549,99.90220248637002,0.09779751363020142,119.93633026177098,0.0636697382291453,0.8335652738432683,52.402261353301306,936.5216409492741,799.9307485878918,0.0006976766798834857,7.0,2.4,11.4
3600,9.929634069791287,0.0569098670620198,0.011327457451265156,0.0021286056954292255,999.9999994022845,5.977173463532078e-07,3.0084899483682134e-16,6.113964778010844,272.46261782484004,119.91432905748024,0.08564569270820795,2.5249811816130157e-05,9.642482054483,0.31250904225850024,0.002652464609111714,22.4626178248398,0.46138007646515816,23.494779700955377,5.762234819073112,0.036966300880444745,0.008042602378043403,3.0358687099606785,4.616858882223678,3.099206522087952,99.89331903136814,0.106680968632086,119.93308348779107,0.06691651220907349,0.8501665120284524,55.837217435801,932.5606819378995,799.9269816051826,0.0007433240330256187,7.0,2.4,11.4
3700,9.925991270793876,0.05942726586955911,0.01220376646173483,0.0023776968748315183,999.9999992185182,7.814836366462716e-07,5.14395280112373e-16,5.979755360559829,271.74275894909084,119.90364229564813,0.09632576522334879,3.193912879414542e-05,9.627776767298664,0.3262994417768265,0.0027704780461023297,21.742758949090568,0.470835168220996,23.23762988551493,5.734056029153396,0.037710125623499624,0.008213665300997148,3.154497355808867,4.902638210312617,3.201065089977016,99.88399558499333,0.11600441500689165,119.929829042137,0.07017095786312706,0.8657472836312793,59.337797837969575,928.5382542223019,799.9232207927482,0.0007899382995671664,7.0,2.4,11.4
3800,9.922358082765001,0.06189741491656251,0.013100681818521016,0.002643820499916305,999.9999989870205,1.0129813959928827e-06,8.64336647916643e-16,5.850652572603737,271.04779248448926,119.892040401073,0.10791950921641909,4.008971085528026e-05,9.613367478628735,0.3398379331350069,0.002886367405753951,21.04779248448902,0.47988077020600634,22.978928772984474,5.698541912776515,0.03841772679374284,0.008376861442504113,3.2689942723321153,5.190460557429363,3.3011297928765897,99.87423169673362,0.12576830326658955,119.92657195227653,0.0734280477236031,0.8803531550641243,62.899931252062544,924.4591309702365,799.9194717153598,0.0008374774061355536,7.0,2.4,11.4
3900,9.91873929646671,0.0643172792508306,0.01401629558789408,0.0029271286945682764,999.9999986975691,1.3024326132268077e-06,1.4288629421593765e-15,5.7266277550257625,270.376744944592,119.87948138443183,0.12046866045550494,4.9955112930204324e-05,9.599268120716122,0.35310806176744697,0.002999988508411502,20.37674494459176,0.48853862904836004,22.719355040789882,5.6564837747942756,0.03909119972256497,0.008532617793853977,3.3793430671159586,5.479702032737358,3.3993727845987727,99.86402758493387,0.13597241506634977,119.92331699666366,0.0766830033364769,0.8940291778582558,66.51973227055777,920.3278206671332,799.9157393079589,0.0008859014977606356,7.0,2.4,11.4
4000,9.915139134549301,0.06668440694480456,0.014948734453630572,0.003227724052265415,999.9999983382046,1.6617971828723352e-06,2.3260610888437665e-15,5.607617157510517,269.7286879952412,119.86592334936432,0.1340148290175929,6.182161834160245e-05,9.585489532861361,0.366096488949732,0.0031112240109348833,19.728687995241067,0.4968306023266607,22.459496672010033,5.608621893576636,0.03973261965452541,0.00868135853436748,3.485561218988369,5.769771110131603,3.495773690214389,99.85338410283208,0.14661589716812407,119.92006868554896,0.07993131445117585,0.9068216235010915,70.19350465082742,916.1485677063383,799.912027910539,0.0009351729474923388,7.0,2.4,11.4
4100,9.911561288951418,0.06899687899766968,0.015896170428751744,0.003545661622164044,999.9999978950093,2.104992440112777e-06,3.731952390526138e-15,5.493530697185031,269.10273592959425,119.851324554947,0.14859943410638213,7.601094687717179e-05,9.572039878576119,0.3787927205099107,0.0032199811412374096,19.102735929594033,0.504775814282128,22.19986256131811,5.55564583063894,0.0403439127581696,0.008823488155789285,3.587699382523282,6.0601177470168475,3.5903093229980207,99.84230270425503,0.1576972957451791,119.91683131782223,0.08316868217788986,0.9187699202916644,73.91772813303163,911.9253754941399,799.9083413078108,0.0009852561703056562,7.0,2.4,11.4
4200,9.9080089665784,0.07125325265070344,0.016856829708819063,0.0038809510620791757,999.9999973518765,2.6481252279599664e-06,5.905190942171351e-15,5.384249425837716,268.4980433221229,119.83564347457181,0.16426364244709835,9.288298134169688e-05,9.558924694585967,0.3911888091707518,0.0033261891257056232,18.49804332212272,0.5124006850507704,21.940892606375673,5.498195693457068,0.04092709123930952,0.008959405003961073,3.6858203451689397,6.350214650246824,3.68297804781974,99.83078541594362,0.16921458405656545,119.91360893298662,0.0863910670135014,0.9299302289933224,77.68906419505579,907.6619925327166,799.9046827774533,0.0010361177638893398,7.0,2.4,11.4
4300,9.904484907917878,0.0734525323906923,0.01782900058821368,0.0042335591032168956,999.9999966902409,3.3097610278022226e-06,9.22346446813188e-15,5.27964480767035,267.91380269197384,119.81883885558018,0.18104830564116162,0.0001128387789109353,9.546147327074772,0.40327922402545374,0.0034297979643248405,17.9138026919736,0.5197216040401275,21.682967034645625,5.436863510487517,0.04148394640553803,0.009089502494225816,3.7800195574928126,6.639586187402429,3.773763102074865,99.8188347887043,0.18116521129589197,119.91040528047942,0.08959471952068336,0.9403356348368143,81.50435884990584,903.3619366682884,799.901055109954,0.0010877262927936574,7.0,2.4,11.4
