milliseconds,SPB_B,SPB_T,Bfa1,Bfa1P4,Bfa1P5,Tem1GTP,Tem1GDP,B_Bfa1,B_Bfa1P4,B_Bfa1P5,T_Tem1GTP,T_Tem1GDP,B_Bfa1_Tem1GTP,B_Bfa1P4_Tem1GTP,B_Bfa1P5_Tem1GTP,B_Bfa1_Tem1GDP,B_Bfa1P4_Tem1GDP,B_Bfa1P5_Tem1GDP,Bfa1_Tem1GTP,Bfa1P4_Tem1GTP,Bfa1P5_Tem1GTP,Bfa1_Tem1GDP,Bfa1P4_Tem1GDP,Bfa1P5_Tem1GDP
1000,8.402080287774164e-05,0.00016417115176171323,-6.925139261577731e-09,5.265038621423227e-10,5.807480044877398e-14,2.309139712374419e-08,4.32307741373614e-09,-4.114428276254272e-07,-2.3389755599168245e-05,6.48338466329772e-07,1.2969063775664092e-06,5.529151118872401e-07,3.592423162399534e-07,2.7833308404976368e-05,4.410206284541554e-06,6.007763678927142e-08,7.517377224142591e-05,2.163960551378328e-08,2.1552423614626842e-08,2.2491353985774632e-10,1.1448829119976968e-13,4.111682824312318e-09,7.377043541923829e-10,4.3887760283109875e-15
1100,8.40745167266843e-05,0.00016471396898603416,-9.784676336581363e-09,5.585387715931557e-10,6.638161750849941e-14,2.0341918385222774e-08,3.96359290201363e-09,-3.9861572315431553e-07,-3.4737049712561355e-05,7.120177503874632e-07,7.859226779790609e-07,5.244049547334188e-07,3.4781937583541267e-07,2.919667798196061e-05,4.346962311451413e-06,5.847193724992801e-08,8.438564517434576e-05,2.0980627041984566e-08,2.3809095188709437e-08,2.3041437491304595e-10,1.229312472247578e-13,4.5744330754013005e-09,8.274629743113097e-10,5.0215966606090984e-15
1200,8.412823057562697e-05,0.0001652567862103551,-1.2644213411585013e-08,5.905736810439887e-10,7.46884345682248e-14,1.7592439646701358e-08,3.604108390291121e-09,-3.8578861868320394e-07,-4.608434382595447e-05,7.756970344451545e-07,2.7493897839171245e-07,4.958947975795975e-07,3.3639643543087196e-07,3.0560047558944866e-05,4.283718338361271e-06,5.68662377105846e-08,9.359751810726565e-05,2.0321648570185852e-08,2.6065766762792035e-08,2.3591520996834557e-10,1.3137420324974592e-13,5.037183326490282e-09,9.172215944302369e-10,5.6544172929072086e-15
1300,8.418194442456964e-05,0.000165799603434676,-1.5503750486588662e-08,6.226085904948215e-10,8.299525162795022e-14,1.4842960908179943e-08,3.2446238785686117e-09,-3.729615142120924e-07,-5.743163793934752e-05,8.393763185028457e-07,-2.3604472119563593e-07,4.6738464042577614e-07,3.249734950263313e-07,3.192341713592911e-05,4.220474365271129e-06,5.526053817124118e-08,0.0001028093910401855,1.966267009838714e-08,2.832243833687463e-08,2.4141604502364515e-10,1.3981715927473402e-13,5.499933577579262e-09,1.0069802145491636e-09,6.287237925205316e-15
1400,8.42356582735123e-05,0.00016634242065899696,-1.8363287561592293e-08,6.546434999456544e-10,9.130206868767564e-14,1.2093482169658535e-08,2.8851393668461027e-09,-3.6013440974098076e-07,-6.877893205274064e-05,9.030556025605368e-07,-7.470284207829843e-07,4.3887448327195467e-07,3.135505546217906e-07,3.3286786712913354e-05,4.157230392180986e-06,5.365483863189777e-08,0.00011202126397310537,1.900369162658843e-08,3.0579109910957224e-08,2.469168800789448e-10,1.482601152997221e-13,5.962683828668243e-09,1.0967388346680904e-09,6.920058557503426e-15
1500,8.428937212245497e-05,0.00016688523788331791,-2.1222824636595927e-08,6.866784093964874e-10,9.960888574740101e-14,9.344003431137133e-09,2.5256548551235945e-09,-3.473073052698692e-07,-8.012622616613368e-05,9.667348866182277e-07,-1.2580121203703308e-06,4.1036432611813346e-07,3.021276142172499e-07,3.46501562898976e-05,4.093986419090844e-06,5.2049139092554363e-08,0.00012123313690602518,1.8344713154789717e-08,3.2835781485039815e-08,2.5241771513424443e-10,1.567030713247102e-13,6.425434079757222e-09,1.1864974547870168e-09,7.552879189801533e-15
1600,8.434308597139763e-05,0.00016742805510763884,-2.4082361711599575e-08,7.187133188473203e-10,1.0791570280712643e-13,6.5945246926157185e-09,2.1661703434010842e-09,-3.344802007987576e-07,-9.147352027952676e-05,1.0304141706759188e-06,-1.768995819957679e-06,3.8185416896431215e-07,2.907046738127092e-07,3.601352586688185e-05,4.0307424460007024e-06,5.0443439553210944e-08,0.00013044500983894504,1.7685734682991006e-08,3.5092453059122406e-08,2.57918550189544e-10,1.651460273496983e-13,6.888184330846202e-09,1.2762560749059439e-09,8.185699822099642e-15
1700,8.439679982034031e-05,0.0001679708723319598,-2.6941898786603216e-08,7.507482282981531e-10,1.1622251986685182e-13,3.84504595409431e-09,1.806685831678575e-09,-3.2165309632764603e-07,-0.00010282081439291985,1.09409345473361e-06,-2.2799795195450277e-06,3.533440118104908e-07,2.7928173340816854e-07,3.737689544386609e-05,3.9674984729105605e-06,4.883774001386754e-08,0.00013965688277186493,1.7026756211192296e-08,3.7349124633205004e-08,2.6341938524484366e-10,1.735889833746864e-13,7.350934581935185e-09,1.3660146950248707e-09,8.81852045439775e-15
1800,8.445051366928296e-05,0.00016851368955628075,-2.9801435861606857e-08,7.827831377489861e-10,1.2452933692657726e-13,1.0955672155728948e-09,1.4472013199560658e-09,-3.0882599185653444e-07,-0.00011416810850631295,1.157772738791301e-06,-2.790963219132374e-06,3.248338546566695e-07,2.678587930036278e-07,3.8740265020850336e-05,3.9042544998204194e-06,4.7232040474524125e-08,0.0001488687557047848,1.6367777739393582e-08,3.96057962072876e-08,2.689202203001433e-10,1.8203193939967452e-13,7.813684833024165e-09,1.4557733151437975e-09,9.451341086695861e-15
1900,8.450422751822563e-05,0.00016905650678060164,-3.266097293661049e-08,8.14818047199819e-10,1.3283615398630261e-13,-1.6539115229485056e-09,1.0877168082335576e-09,-2.9599888738542285e-07,-0.000125515402619706,1.221452022848992e-06,-3.3019469187197203e-06,2.963236975028482e-07,2.5643585259908716e-07,4.010363459783458e-05,3.8410105267302775e-06,4.562634093518071e-08,0.0001580806286377046,1.570879926759487e-08,4.186246778137019e-08,2.7442105535544294e-10,1.9047489542466258e-13,8.276435084113145e-09,1.5455319352627241e-09,1.0084161718993967e-14
2000,8.45579413671683e-05,0.0001695993240049226,-3.5520510011614126e-08,8.468529566506518e-10,1.4114297104602802e-13,-4.403390261469906e-09,7.282322965110494e-10,-2.8317178291431126e-07,-0.00013686269673309905,1.2851313069066827e-06,-3.8129306183070667e-06,2.6781354034902696e-07,2.450129121945465e-07,4.146700417481883e-05,3.7777665536401356e-06,4.4020641395837305e-08,0.00016729250157062443,1.5049820795796164e-08,4.411913935545278e-08,2.7992189041074247e-10,1.9891785144965065e-13,8.739185335202124e-09,1.6352905553816505e-09,1.0716982351292075e-14
2100,8.461165521611098e-05,0.00017014214122924355,-3.838004708661777e-08,8.788878661014847e-10,1.4944978810575343e-13,-7.152868999991321e-09,3.6874778478853924e-10,-2.7034467844319967e-07,-0.00014820999084649218,1.348810590964374e-06,-4.323914317894416e-06,2.3930338319520554e-07,2.3358997179000576e-07,4.2830373751803075e-05,3.7145225805499932e-06,4.241494185649389e-08,0.00017650437450354432,1.4390842323997448e-08,4.6375810929535376e-08,2.854227254660421e-10,2.073608074746388e-13,9.201935586291107e-09,1.7250491755005775e-09,1.1349802983590184e-14
2200,8.466536906505364e-05,0.00017068495845356447,-4.12395841616214e-08,9.109227755523176e-10,1.5775660516547883e-13,-9.90234773851273e-09,9.263273066030978e-12,-2.575175739720881e-07,-0.00015955728495988523,1.412489875022065e-06,-4.8348980174817635e-06,2.1079322604138428e-07,2.2216703138546507e-07,4.419374332878732e-05,3.6512786074598513e-06,4.080924231715048e-08,0.00018571624743646416,1.3731863852198736e-08,4.863248250361797e-08,2.9092356052134175e-10,2.1580376349962687e-13,9.664685837380087e-09,1.8148077956195042e-09,1.1982623615888292e-14
2300,8.471908291399629e-05,0.00017122777567788543,-4.4099121236625045e-08,9.429576850031505e-10,1.6606342222520422e-13,-1.2651826477034145e-08,-3.5022123865647913e-10,-2.446904695009765e-07,-0.0001709045790732783,1.4761691590797564e-06,-5.345881717069112e-06,1.8228306888756294e-07,2.1074409098092438e-07,4.555711290577156e-05,3.5880346343697094e-06,3.9203542777807066e-08,0.00019492812036938403,1.3072885380400024e-08,5.0889154077700565e-08,2.964243955766414e-10,2.24246719524615e-13,1.0127436088469066e-08,1.904566415738431e-09,1.2615444248186401e-14
2400,8.477279676293896e-05,0.00017177059290220635,-4.695865831162868e-08,9.749925944539835e-10,1.7437023928492965e-13,-1.5401305215555553e-08,-7.097057503789883e-10,-2.318633650298649e-07,-0.0001822518731866714,1.5398484431374473e-06,-5.8568654166564595e-06,1.5377291173374155e-07,1.9932115057638366e-07,4.692048248275581e-05,3.5247906612795675e-06,3.7597843238463654e-08,0.00020413999330230387,1.2413906908601311e-08,5.3145825651783156e-08,3.01925230631941e-10,2.3268967554960306e-13,1.0590186339558049e-08,1.994325035857358e-09,1.3248264880484511e-14
2500,8.482651061188164e-05,0.00017231341012652728,-4.9818195386632334e-08,1.0070275039048165e-09,1.8267705634465506e-13,-1.815078395407697e-08,-1.0691902621014975e-09,-2.190362605587533e-07,-0.00019359916730006448,1.6035277271951387e-06,-6.3678491162438075e-06,1.2526275457992022e-07,1.8789821017184297e-07,4.8283852059740064e-05,3.461546688189426e-06,3.599214369912024e-08,0.00021335186623522374,1.17549284368026e-08,5.5402497225865754e-08,3.0742606568724067e-10,2.411326315745912e-13,1.105293659064703e-08,2.084083655976285e-09,1.3881085512782619e-14
2600,8.48802244608243e-05,0.00017285622735084823,-5.2677732461635965e-08,1.0390624133556493e-09,1.9098387340438044e-13,-2.090026269259837e-08,-1.4286747738240059e-09,-2.0620915608764173e-07,-0.00020494646141345753,1.6672070112528296e-06,-6.878832815831154e-06,9.675259742609901e-08,1.764752697673023e-07,4.96472216367243e-05,3.3983027150992836e-06,3.438644415977683e-08,0.00022256373916814358,1.109594996500389e-08,5.765916879994835e-08,3.1292690074254025e-10,2.4957558759957925e-13,1.1515686841736008e-08,2.1738422760952114e-09,1.4513906145080725e-14
2700,8.493393830976697e-05,0.00017339904457516916,-5.55372695366396e-08,1.0710973228064822e-09,1.9929069046410582e-13,-2.3649741431119776e-08,-1.7881592855465145e-09,-1.9338205161653014e-07,-0.00021629375552685058,1.7308862953105205e-06,-7.389816515418502e-06,6.824244027227773e-08,1.6505232936276162e-07,5.1010591213708545e-05,3.335058742009142e-06,3.278074462043342e-08,0.0002317756121010634,1.0436971493205178e-08,5.991584037403094e-08,3.1842773579783984e-10,2.5801854362456734e-13,1.197843709282499e-08,2.263600896214138e-09,1.5146726777378836e-14
2800,8.498765215870962e-05,0.0001739418617994901,-5.839680661164324e-08,1.103132232257315e-09,2.0759750752383123e-13,-2.639922016964119e-08,-2.1476437972690237e-09,-1.8055494714541855e-07,-0.0002276410496402437,1.794565579368212e-06,-7.900800215005848e-06,3.9732283118456336e-08,1.536293889582209e-07,5.23739607906928e-05,3.271814768919e-06,3.117504508109001e-08,0.0002409874850339833,9.777993021406466e-09,6.217251194811353e-08,3.239285708531395e-10,2.664614996495555e-13,1.244118734391397e-08,2.3533595163330647e-09,1.5779547409676944e-14
2900,8.504136600765229e-05,0.00017448467902381106,-6.125634368664688e-08,1.135167141708148e-09,2.1590432458355663e-13,-2.9148698908162602e-08,-2.507128308991533e-09,-1.6772784267430696e-07,-0.0002389883437536368,1.8582448634259026e-06,-8.411783914593198e-06,1.122212596463503e-08,1.422064485536802e-07,5.3737330367677046e-05,3.2085707958288583e-06,2.9569345541746595e-08,0.00025019935796690313,9.119014549607754e-09,6.442918352219613e-08,3.294294059084391e-10,2.749044556745436e-13,1.290393759500295e-08,2.4431181364519917e-09,1.6412368041975055e-14
3000,8.509507985659497e-05,0.00017502749624813199,-6.411588076165052e-08,1.167202051158981e-09,2.2421114164328207e-13,-3.189817764668401e-08,-2.8666128207140426e-09,-1.5490073820319536e-07,-0.0002503356378670299,1.921924147483594e-06,-8.922767614180544e-06,-1.728803118918634e-08,1.307835081491395e-07,5.510069994466129e-05,3.1453268227387164e-06,2.796364600240318e-08,0.000259411230899823,8.460036077809041e-09,6.668585509627872e-08,3.349302409637387e-10,2.8334741169953163e-13,1.3366687846091931e-08,2.5328767565709183e-09,1.7045188674273162e-14
3100,8.514879370553763e-05,0.0001755703134724529,-6.697541783665415e-08,1.1992369606098137e-09,2.325179587030074e-13,-3.464765638520541e-08,-3.2260973324365504e-09,-1.420736337320838e-07,-0.0002616829319804229,1.9856034315412845e-06,-9.43375131376789e-06,-4.579818834300755e-08,1.1936056774459884e-07,5.6464069521645534e-05,3.0820828496485744e-06,2.6357946463059773e-08,0.0002686231038327428,7.801057606010332e-09,6.894252667036131e-08,3.4043107601903835e-10,2.917903677245197e-13,1.382943809718091e-08,2.622635376689845e-09,1.7678009306571267e-14
3200,8.52025075544803e-05,0.00017611313069677386,-6.98349549116578e-08,1.2312718700606467e-09,2.408247757627329e-13,-3.7397135123726825e-08,-3.5855818441590594e-09,-1.292465292609722e-07,-0.00027303022609381604,2.0492827155989756e-06,-9.94473501335524e-06,-7.430834549682888e-08,1.0793762734005814e-07,5.782743909862978e-05,3.0188388765584325e-06,2.475224692371636e-08,0.0002778349767656627,7.14207913421162e-09,7.11991982444439e-08,3.4593191107433793e-10,3.002333237495078e-13,1.4292188348269892e-08,2.7123939968087715e-09,1.8310829938869378e-14
3300,8.525622140342295e-05,0.0001766559479210948,-7.269449198666144e-08,1.2633067795114795e-09,2.4913159282245824e-13,-4.0146613862248234e-08,-3.945066355881569e-09,-1.164194247898606e-07,-0.00028437752020720906,2.112961999656667e-06,-1.0455718712942588e-05,-1.0281850265065022e-07,9.651468693551744e-08,5.919080867561402e-05,2.9555949034682906e-06,2.3146547384372947e-08,0.00028704684969858255,6.483100662412906e-09,7.34558698185265e-08,3.5143274612963757e-10,3.0867627977449596e-13,1.4754938599358873e-08,2.8021526169276986e-09,1.894365057116749e-14
3400,8.530993525236563e-05,0.00017719876514541574,-7.555402906166507e-08,1.2953416889623128e-09,2.5743840988218364e-13,-4.289609260076965e-08,-4.304550867604079e-09,-1.0359232031874901e-07,-0.0002957248143206022,2.176641283714358e-06,-1.0966702412529935e-05,-1.3132865980447156e-07,8.509174653097675e-08,6.055417825259827e-05,2.8923509303781487e-06,2.154084784502953e-08,0.0002962587226315024,5.824122190614195e-09,7.57125413926091e-08,3.569335811849372e-10,3.1711923579948406e-13,1.5217688850447854e-08,2.891911237046625e-09,1.9576471203465597e-14
3500,8.53636491013083e-05,0.00017774158236973667,-7.841356613666873e-08,1.3273765984131456e-09,2.6574522694190905e-13,-4.5645571339291054e-08,-4.664035379326588e-09,-9.076521584763742e-08,-0.0003070721084339953,2.2403205677720495e-06,-1.1477686112117283e-05,-1.598388169582929e-07,7.366880612643603e-08,6.191754782958252e-05,2.829106957288007e-06,1.993514830568612e-08,0.00030547059556442223,5.1651437188154826e-09,7.796921296669169e-08,3.6243441624023685e-10,3.255621918244722e-13,1.5680439101536834e-08,2.9816698571655526e-09,2.0209291835763704e-14
3600,8.541736295025096e-05,0.00017828439959405762,-8.127310321167236e-08,1.3594115078639782e-09,2.740520440016344e-13,-4.839505007781246e-08,-5.023519891049095e-09,-7.793811137652586e-08,-0.0003184194025473883,2.3039998518297402e-06,-1.1988669811704629e-05,-1.883489741121141e-07,6.22458657218954e-08,6.328091740656676e-05,2.765862984197865e-06,1.8329448766342715e-08,0.0003146824684973421,4.506165247016773e-09,8.022588454077427e-08,3.6793525129553644e-10,3.340051478494602e-13,1.6143189352625813e-08,3.071428477284479e-09,2.0842112468061812e-14
3700,8.547107679919361e-05,0.00017882721681837855,-8.413264028667599e-08,1.3914464173148112e-09,2.8235886106135987e-13,-5.114452881633387e-08,-5.383004402771605e-09,-6.511100690541427e-08,-0.0003297666966607814,2.3676791358874314e-06,-1.2499653511291977e-05,-2.1685913126593544e-07,5.0822925317354695e-08,6.4644286983551e-05,2.702619011107723e-06,1.6723749226999302e-08,0.00032389434143026197,3.8471867752180606e-09,8.248255611485688e-08,3.734360863508361e-10,3.4244810387444834e-13,1.6605939603714796e-08,3.1611870974034054e-09,2.147493310035992e-14
3800,8.55247906481363e-05,0.00017937003404269947,-8.699217736167964e-08,1.4234813267656443e-09,2.9066567812108527e-13,-5.3894007554855277e-08,-5.742488914494114e-09,-5.228390243430267e-08,-0.0003411139907741745,2.4313584199451225e-06,-1.3010637210879327e-05,-2.453692884197568e-07,3.939998491281399e-08,6.600765656053525e-05,2.6393750380175814e-06,1.511804968765589e-08,0.0003331062143631818,3.188208303419349e-09,8.473922768893947e-08,3.7893692140613566e-10,3.5089105989943643e-13,1.7068689854803775e-08,3.250945717522332e-09,2.210775373265803e-14
3900,-9.176738541820811e-07,0.00022007584540012165,-1.2726407227441418e-07,8.716671113324051e-11,4.486926338802822e-13,-8.914643622570048e-08,-8.097152243231543e-09,4.736990256008516e-08,-0.0005183727268662557,3.4442272848323423e-06,-5.192017398988679e-05,-1.8065878328560537e-06,-5.67241078095025e-08,7.171229758729832e-05,1.6313676013713863e-06,9.186280827439598e-09,0.00037277258754708835,-5.593332908986782e-08,1.2095305137336025e-07,2.1069173142865887e-10,1.661054780030743e-13,2.0161000470750837e-08,8.6337985441572e-10,1.4873026819810142e-14
4000,-9.676941728291653e-05,0.0002651506915695089,-1.7160578063902956e-07,-1.398000519675398e-09,6.230065351760156e-13,-1.2793462020590562e-07,-1.0668856305504402e-08,1.5646894154117604e-07,-0.0007136797405171615,4.5603514575299334e-06,-9.500680510048065e-05,-3.534538376366866e-06,-1.620622118643237e-07,7.78891933973927e-05,5.2058634144724e-07,2.7839109109570768e-09,0.00041575188036384217,-1.2141457547990007e-07,1.6086082225687475e-07,2.3545997599966566e-11,-3.9700006095933687e-14,2.3539361492605023e-08,-1.793675800011446e-09,6.782447651634266e-15
4100,-0.000192621160711659,0.00031022553773889813,-2.1594748900364496e-07,-2.8831677504841565e-09,7.973204364717564e-13,-1.6672280418611072e-07,-1.3240560367777382e-08,2.655679805222669e-07,-0.0009089867541680753,5.6764756302275254e-06,-0.0001380934362110745,-5.262488919877553e-06,-2.674003159191528e-07,8.406608920748709e-05,-5.901949184769063e-07,-3.618459005525934e-09,0.00045873117318059794,-1.8689582186993234e-07,2.0076859314038925e-07,-1.6359973622872574e-10,-2.4550549019494166e-13,2.6917722514459447e-08,-4.450731454438853e-09,-1.3081315165416113e-15
4200,-0.0002884729041403935,0.0003553003839082834,-2.6028919736826034e-07,-4.368334981292795e-09,9.716343377674898e-13,-2.0551098816631394e-07,-1.5812264430050242e-08,3.746670195033656e-07,-0.001104293767818981,6.792599802925054e-06,-0.00018118006732166834,-6.990439463388366e-06,-3.72738419973974e-07,9.024298501758147e-05,-1.7009761784010526e-06,-1.0020828922008456e-08,0.0005017104659973497,-2.5237706825996457e-07,2.4067636402390375e-07,-3.507454700574105e-10,-4.5131097429394963e-13,3.029608353631363e-08,-7.107787108866139e-09,-9.398710684717028e-15
4300,-0.0003843246475691279,0.00040037523007766863,-3.046309057328738e-07,-5.853502212101433e-09,1.1459482390632158e-12,-2.442991721465152e-07,-1.83839684923231e-08,4.837660584844487e-07,-0.0012996007814698788,7.908723975622583e-06,-0.0002242666984322622,-8.718390006898928e-06,-4.780765240287874e-07,9.64198808276756e-05,-2.8117574383251365e-06,-1.642319883849098e-08,0.0005446897588141015,-3.1785831464999687e-07,2.805841349074163e-07,-5.378912038860878e-10,-6.57116458392943e-13,3.367444455816782e-08,-9.764842763293185e-09,-1.7489289852892447e-14
4400,-0.00048017639099786637,0.0004454500762470579,-3.4897261409749115e-07,-7.338669442910192e-09,1.3202621403589491e-12,-2.8308735612672033e-07,-2.095567255459596e-08,5.928650974655474e-07,-0.0014949077951207925,9.024848148320174e-06,-0.00026735332954285607,-1.044634055040974e-05,-5.834146280836165e-07,0.00010259677663777024,-3.922538698249282e-06,-2.282556875497399e-08,0.0005876690516308573,-3.833395610400291e-07,3.204919057909308e-07,-7.250369377147801e-10,-8.629219424919656e-13,3.705280558002225e-08,-1.2421898417720592e-08,-2.5579869021068324e-14
4500,-0.0005760281344266049,0.0004905249224164451,-3.933143224621046e-07,-8.82383667371883e-09,1.4945760416546825e-12,-3.2187554010692546e-07,-2.3527376616868824e-08,7.019641364466383e-07,-0.0016902148087717063,1.0140972321017703e-05,-0.0003104399606534499,-1.2174291093920428e-05,-6.887527321384376e-07,0.00010877367244786437,-5.033319958173429e-06,-2.922793867145651e-08,0.0006306483444476111,-4.4882080743006137e-07,3.603996766744453e-07,-9.121826715434723e-10,-1.0687274265909736e-12,4.043116660187643e-08,-1.5078954072147878e-08,-3.36704481892442e-14
4600,-0.0006718798778553433,0.0005355997685858323,-4.376560308267219e-07,-1.0309003904527589e-08,1.6688899429504232e-12,-3.606637240871306e-07,-2.6099080679141802e-08,8.11063175427737e-07,-0.0018855218224226203,1.1257096493715358e-05,-0.00035352659176404575,-1.390224163743124e-05,-7.940908361932589e-07,0.000114950568257959,-6.144101218097576e-06,-3.563030858793952e-08,0.0006736276372643649,-5.143020538200975e-07,4.003074475579598e-07,-1.0993284053721647e-09,-1.2745329106899815e-12,4.380952762373086e-08,-1.7736009726575165e-08,-4.176102735742008e-14
4700,-0.0007677316212840818,0.0005806746147552196,-4.819977391913373e-07,-1.1794171135336227e-08,1.8432038442461566e-12,-3.9945190806733375e-07,-2.8670784741414662e-08,9.201622144088279e-07,-0.002080828836073526,1.2373220666412885e-05,-0.0003966132228746396,-1.5630192180941928e-05,-8.9942894024808e-07,0.00012112746406805337,-7.2548824780216594e-06,-4.203267850442229e-08,0.0007166069300811186,-5.797833002101298e-07,4.402152184414743e-07,-1.2864741392008495e-09,-1.4803383947889896e-12,4.718788864558504e-08,-2.039306538100245e-08,-4.9851606525595957e-14
