milliseconds,APC,APC_Va,Va,Va_i_506,Va_i_306,APC_Va_i_506,APC_Va_i_306,Va_i_306_506,Va_1_306_Va_LC,Va_307_506,Va_507_679_709,APC_Va_1_306_Va_LC,Xa,Xa_Va,Xa_Va_i_506,Xa_Va_i_306_506,Xa_Va_i_306,Va_307_679_709,PT,Va_PT,Xa_Va_PT,Xa_Va_i_506_PT,Xa_Va_i_306_PT,Xa_Va_i_306_506_PT
1900,9.838775290787426e-10,9.298913181605975e-10,1.7095096541641828e-08,1.4656374495901396e-09,2.8002249894109503e-10,7.276196976909379e-11,1.226574165287507e-11,2.4256077123142422e-11,7.541882549963703e-12,4.697659499840205e-13,1.3442901026585211e-14,3.0473188066212003e-13,0.0,0.0,0.0,0.0,0.0,5.90883610258114e-12,0.0,0.0,0.0,0.0,0.0,0.0
2000,9.777365013343382e-10,9.241177977080329e-10,1.7184606633871072e-08,1.493168562228353e-09,2.9226240462413047e-10,8.730156301944721e-11,1.204300589751911e-11,1.7781031290826984e-11,8.70833155351524e-12,3.250624614676453e-13,2.973910974643553e-13,4.448229556614359e-13,0.0,0.0,0.0,0.0,0.0,6.894216133740558e-12,0.0,0.0,0.0,0.0,0.0,0.0
2100,9.674989054555664e-10,9.033109414784156e-10,1.7101297232332436e-08,1.7358062335499252e-09,3.293957045150568e-10,9.700659363061056e-11,1.367191258518147e-11,1.8966225292183378e-11,9.852082010107225e-12,5.090378921405785e-13,1.333375382747534e-13,5.195041991290914e-13,0.0,0.0,0.0,0.0,0.0,7.33672023158587e-12,0.0,0.0,0.0,0.0,0.0,0.0
2200,9.697936111995326e-10,9.180260268112095e-10,1.6781577887848323e-08,1.6965114028737692e-09,3.306819738037916e-10,1.066943426384898e-10,1.467729966145923e-11,2.4763754575090625e-11,7.87206391681547e-12,2.2755769109437216e-13,5.383422469711183e-13,4.2486232678245325e-13,0.0,0.0,0.0,0.0,0.0,8.19515405814189e-12,0.0,0.0,0.0,0.0,0.0,0.0
2300,9.920988002903914e-10,8.948659694694567e-10,1.6812001161537586e-08,1.8776437139120704e-09,3.5576847724576066e-10,1.070652211247683e-10,1.484411547661725e-11,2.8530042360533858e-11,1.1923898808953927e-11,3.654488407995233e-13,6.120825955412085e-13,4.2096037122464607e-13,0.0,0.0,0.0,0.0,0.0,1.0265565897741648e-11,0.0,0.0,0.0,0.0,0.0,0.0
2400,9.82623179599962e-10,8.770398213135747e-10,1.6620498389525673e-08,1.8181983345893097e-09,3.718855066253038e-10,1.2547294913035482e-10,1.570041583839217e-11,3.679844981905801e-11,1.2647210758366026e-11,8.096613825306843e-13,6.890507860962354e-13,6.943810647815463e-13,0.0,0.0,0.0,0.0,0.0,1.0218995976533337e-11,0.0,0.0,0.0,0.0,0.0,0.0
2500,9.534783431129612e-10,8.905362208406824e-10,1.6469728478194605e-08,2.0432356451377632e-09,3.6436391687285606e-10,1.2420160875770715e-10,1.5143989198454986e-11,3.581895947227399e-11,1.129961048573513e-11,5.398887763408675e-13,9.52561670029148e-13,6.665568196642373e-13,0.0,0.0,0.0,0.0,0.0,1.1763080161253669e-11,0.0,0.0,0.0,0.0,0.0,0.0
2600,9.558534478906828e-10,8.71385006171439e-10,1.6572076621636013e-08,2.0910856485310636e-09,3.6624584333630983e-10,1.4412657113339424e-10,1.722066374477823e-11,4.349584885369499e-11,1.2938608838074136e-11,7.64877964742566e-13,8.872705924323341e-13,6.193322096987863e-13,0.0,0.0,0.0,0.0,0.0,1.4260252131564808e-11,0.0,0.0,0.0,0.0,0.0,0.0
2700,9.690292078776313e-10,8.640800969973714e-10,1.6425373556644112e-08,2.0739880547351983e-09,4.0036763395256647e-10,1.4828340427540896e-10,1.7236130714752087e-11,4.77400810848035e-11,1.619660526407555e-11,1.0544957687718064e-12,8.990250867155121e-13,7.085570720426538e-13,0.0,0.0,0.0,0.0,0.0,1.368405971673344e-11,0.0,0.0,0.0,0.0,0.0,0.0
2800,9.577787988407113e-10,8.499655659350297e-10,1.6146789042949108e-08,2.209290942828336e-09,3.98997649178044e-10,1.5272671754593154e-10,1.880090306539535e-11,5.024449972909076e-11,1.4279656707656571e-11,8.926424233765609e-13,1.1515294338479836e-12,9.90851411924166e-13,0.0,0.0,0.0,0.0,0.0,1.5458255924786708e-11,0.0,0.0,0.0,0.0,0.0,0.0
2900,9.541385285277095e-10,8.58224469700311e-10,1.623767397386652e-08,2.404788400873671e-09,4.242410273769016e-10,1.5983496439664345e-10,1.9583650558662065e-11,5.182397177483307e-11,1.79903968699178e-11,1.320826793828421e-12,1.2016241706472741e-12,9.176431027354001e-13,0.0,0.0,0.0,0.0,0.0,1.673244603854986e-11,0.0,0.0,0.0,0.0,0.0,0.0
3000,9.594038495172055e-10,8.479248959815039e-10,1.6014577266571667e-08,2.4737369631808795e-09,4.171514516362446e-10,1.6192876255307452e-10,1.9966793894086005e-11,5.847132567299041e-11,1.9125027452399302e-11,1.2607517527768284e-12,1.6192071834638208e-12,1.0933498914539079e-12,0.0,0.0,0.0,0.0,0.0,1.9045951166456883e-11,0.0,0.0,0.0,0.0,0.0,0.0
3100,9.463689353557148e-10,8.547306059401397e-10,1.589772709254514e-08,2.390703030919379e-09,4.267395199958669e-10,1.740176334167869e-10,2.043985964038869e-11,6.672710207759102e-11,2.0304270705391185e-11,1.7132719747861178e-12,1.4931136896561083e-12,1.1475592312792908e-12,0.0,0.0,0.0,0.0,0.0,1.943238882886923e-11,0.0,0.0,0.0,0.0,0.0,0.0
3200,9.456343328468035e-10,8.364320513402857e-10,1.6035804090087684e-08,2.4315040239027476e-09,4.711088185707263e-10,1.9288131478255397e-10,2.1668403340997666e-11,6.827625592248682e-11,2.099726618734055e-11,1.9525654346816024e-12,1.7409204156175446e-12,1.35067549973949e-12,0.0,0.0,0.0,0.0,0.0,2.189599828769721e-11,0.0,0.0,0.0,0.0,0.0,0.0
3300,9.669274323660035e-10,8.321568786653889e-10,1.576858402888174e-08,2.600008493590977e-09,4.5960832288737654e-10,1.8305843921161573e-10,2.2607628445178545e-11,7.267700459552905e-11,2.1044239601270647e-11,1.916935600053908e-12,2.0060889879522475e-12,1.3862611742748597e-12,0.0,0.0,0.0,0.0,0.0,2.0275454173114426e-11,0.0,0.0,0.0,0.0,0.0,0.0
3400,9.61390796313093e-10,8.280619217024855e-10,1.5598103922589687e-08,2.6047379862205946e-09,4.648311068066319e-10,1.9275392988076482e-10,2.1953825875829547e-11,8.786157695025448e-11,2.270951674328959e-11,2.3949338130659397e-12,2.1379017058525017e-12,1.4937266833742808e-12,0.0,0.0,0.0,0.0,0.0,2.4395977323594415e-11,0.0,0.0,0.0,0.0,0.0,0.0
3500,9.43018852613619e-10,8.285567190591929e-10,1.57406713095398e-08,2.6505371020721997e-09,4.74287416906813e-10,2.0905792196740177e-10,2.385029554047625e-11,8.742909319586072e-11,2.3770776393289117e-11,2.2502618507644183e-12,2.2967131070443763e-12,1.7595617990682827e-12,0.0,0.0,0.0,0.0,0.0,2.556338750345702e-11,0.0,0.0,0.0,0.0,0.0,0.0
3600,9.384895957652298e-10,8.246205707954212e-10,1.5572474295239648e-08,2.8420370444134928e-09,4.996296806903358e-10,2.0799994725801858e-10,2.3807112200499788e-11,9.569770223601755e-11,2.6960162426358624e-11,2.533544219651121e-12,2.5090912143751365e-12,1.6573163631281229e-12,0.0,0.0,0.0,0.0,0.0,2.4277299061694737e-11,0.0,0.0,0.0,0.0,0.0,0.0
3700,9.572516683708144e-10,8.132485831863757e-10,1.5354237932133324e-08,2.836053568774348e-09,5.169904742625004e-10,2.2433730460387438e-10,2.3813648872213604e-11,1.0593705888649945e-10,2.977128453463675e-11,3.152822688394282e-12,2.825574163013487e-12,1.7803837952526478e-12,0.0,0.0,0.0,0.0,0.0,2.606580124746872e-11,0.0,0.0,0.0,0.0,0.0,0.0
3800,9.366171666697973e-10,8.01728948153453e-10,1.5383820825668844e-08,3.047509619255205e-09,5.364035304750872e-10,2.271938301888465e-10,2.4724110330127353e-11,1.1078831243241928e-10,2.996725460128975e-11,3.2788977676218127e-12,3.0672935363878124e-12,2.080227332002389e-12,0.0,0.0,0.0,0.0,0.0,2.863433588676703e-11,0.0,0.0,0.0,0.0,0.0,0.0
3900,9.25321696949498e-10,7.831949752749089e-10,1.5129494036417167e-08,3.0730024723119476e-09,5.407027652605957e-10,2.3832849963608735e-10,2.6032269719573738e-11,1.0947266925936993e-10,3.308064779266271e-11,3.4762792830651622e-12,3.368820280659608e-12,2.250196571266348e-12,0.0,0.0,0.0,0.0,0.0,3.107056855946086e-11,0.0,0.0,0.0,0.0,0.0,0.0
4000,9.44862493613557e-10,7.853271606198265e-10,1.5252344335231643e-08,3.002390302028141e-09,5.53114063437328e-10,2.335809111297669e-10,2.7315436547761323e-11,1.230498560153126e-10,3.260720351000108e-11,3.929589081859389e-12,3.805710946933231e-12,2.2047482641484693e-12,0.0,0.0,0.0,0.0,0.0,3.1472392215131744e-11,0.0,0.0,0.0,0.0,0.0,0.0
4100,9.446038767328106e-10,7.843995238073826e-10,1.504284710431392e-08,3.170044598059752e-09,5.553556834472119e-10,2.4348264181712576e-10,2.7450591421698297e-11,1.2231460654517734e-10,3.3644041855575506e-11,4.413654687576838e-12,4.0660487657856754e-12,2.4477067963431275e-12,0.0,0.0,0.0,0.0,0.0,3.1853186931194234e-11,0.0,0.0,0.0,0.0,0.0,0.0
4200,9.4299925523703e-10,7.903073116846956e-10,1.4842446840429184e-08,3.1160067855208673e-09,5.823242110233708e-10,2.6613808827528763e-10,2.7248987681326537e-11,1.303297912884743e-10,3.536901308004689e-11,4.7187706712568515e-12,4.6083195013580246e-12,2.7517941976340453e-12,0.0,0.0,0.0,0.0,0.0,3.452313751043628e-11,0.0,0.0,0.0,0.0,0.0,0.0
4300,9.221429344178286e-10,7.765285676976084e-10,1.4968299923558253e-08,3.1631128223112762e-09,5.599831701954624e-10,2.638293594110378e-10,2.911522912321484e-11,1.4224251870855488e-10,3.6953434524488806e-11,4.8677819048178246e-12,5.2212546774556065e-12,2.70046892205213e-12,0.0,0.0,0.0,0.0,0.0,3.683678807907109e-11,0.0,0.0,0.0,0.0,0.0,0.0
4400,9.518957122458325e-10,7.753222673601318e-10,1.4771316775932047e-08,3.2506310027454285e-09,6.006175795971764e-10,2.757835001237968e-10,2.9799504749048765e-11,1.522106907149786e-10,4.099217705241755e-11,5.634408395154321e-12,5.580399405253777e-12,2.9023046300521006e-12,0.0,0.0,0.0,0.0,0.0,3.686087869174399e-11,0.0,0.0,0.0,0.0,0.0,0.0
4500,9.194017024841366e-10,7.527198591760192e-10,1.4730904458001784e-08,3.335668151326723e-09,5.907500809911024e-10,2.737723651339329e-10,2.901079507863189e-11,1.5616254071241646e-10,4.2720331195536475e-11,6.052061462370738e-12,5.742599601637473e-12,3.2568394353017834e-12,0.0,0.0,0.0,0.0,0.0,4.0102382651044464e-11,0.0,0.0,0.0,0.0,0.0,0.0
4600,9.42585025661455e-10,7.566289935549194e-10,1.4687182691061154e-08,3.3873247086729934e-09,6.00650053520723e-10,2.9264560633586095e-10,2.9889652360419317e-11,1.622894150423831e-10,4.317023749204012e-11,6.3059133843021025e-12,6.1921142469953876e-12,3.202991423450252e-12,0.0,0.0,0.0,0.0,0.0,4.091500732806921e-11,0.0,0.0,0.0,0.0,0.0,0.0
4700,9.440127788758162e-10,7.442466224807779e-10,1.4646380889405016e-08,3.5396367806404807e-09,6.302298646398087e-10,2.9956887019785784e-10,2.954013736233371e-11,1.786935518429067e-10,4.670114181271744e-11,6.626324764346863e-12,6.851695495160021e-12,3.412260383438062e-12,0.0,0.0,0.0,0.0,0.0,4.2000937494175826e-11,0.0,0.0,0.0,0.0,0.0,0.0
4800,9.382055824458818e-10,7.36279680750329e-10,1.4616082299443267e-08,3.6976490285257346e-09,6.308706492469965e-10,2.914368508653183e-10,2.9963279104870835e-11,1.846739249920233e-10,4.9900024729843366e-11,7.52579627939344e-12,7.458024284164585e-12,3.799122918901163e-12,0.0,0.0,0.0,0.0,0.0,4.3571787603729327e-11,0.0,0.0,0.0,0.0,0.0,0.0
4900,9.189346510880627e-10,7.352195958189471e-10,1.4287749535478397e-08,3.660981669319904e-09,6.325426966671614e-10,3.0392966039633955e-10,3.246680134207962e-11,1.9371701603667423e-10,5.1223060714387835e-11,7.81801838185463e-12,7.774383343846498e-12,3.86990550100152e-12,0.0,0.0,0.0,0.0,0.0,4.633916479413439e-11,0.0,0.0,0.0,0.0,0.0,0.0
5000,9.229846873603539e-10,7.126952442006138e-10,1.4401606066383263e-08,3.759759620708353e-09,6.309717946689485e-10,3.142272813133375e-10,3.138277792874887e-11,1.9444758824339504e-10,5.2440755859999364e-11,8.283576905925429e-12,8.322595987500368e-12,4.1109032992404645e-12,0.0,0.0,0.0,0.0,0.0,4.9710649581986865e-11,0.0,0.0,0.0,0.0,0.0,0.0
