miliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11
0,300.1417405058755,-0.6097487198438197,1199.9788734120425,-0.01904640891892685,0.0011219683663685415,1199.999924920603,-1.1744574982379032e-05,1.5181481385850891e-09,100.0,200.0,20.0
100,298.581800172889,1.8635815647782459,1200.0162245082608,0.0014771360801419061,0.0013107368487496906,1199.9999591900914,-6.8817234596932806e-06,2.2288056615149374e-09,100.0,200.0,20.0
200,298.05842903124557,3.0513276723835614,1200.001394558168,0.017295339645812917,0.0013323260404085485,1199.999919161047,2.369766251760037e-05,-9.335623122990573e-10,100.0,200.0,20.0
300,295.56860809692563,4.679878757099051,1199.998610353324,-0.01749896506854432,0.0014455421888379572,1199.9999583357906,2.1284046183228033e-05,1.642032677163371e-11,100.0,200.0,20.0
400,293.0022948648998,5.536818760926792,1199.978552250959,0.011107482116844437,-0.0009935793654194181,1199.999926769247,-1.6340487820614005e-05,4.2256321180906237e-10,100.0,200.0,20.0
500,291.7518875705324,8.30018747534101,1199.958319177288,0.012549279657678873,0.0021793930082143163,1199.9999326774148,1.4267515254446291e-05,-1.7600290715533318e-09,100.0,200.0,20.0
600,292.07016425127966,9.469849130458133,1199.9483940870778,0.03871845603251686,-1.4567779579738435e-05,1199.9999458173902,6.090673483016231e-06,-1.4169748575308248e-09,100.0,200.0,20.0
700,288.59507366241985,10.530216933041247,1199.9616969531137,0.020238027836477185,-0.0008978649925299323,1199.9999291881604,1.7548985374790215e-05,-1.4601857804294636e-09,100.0,200.0,20.0
800,288.1848233007883,11.549972672755647,1199.9341346327762,0.05862716990577918,0.000140754183285464,1199.9999188226504,1.56895087876871e-05,-6.20298971712628e-10,100.0,200.0,20.0
900,286.60014038678037,12.495514141842314,1199.9408544388127,0.07359630999467193,0.0004810656976175809,1199.9999481147752,-2.2667701196534486e-05,1.7192512695769334e-09,100.0,200.0,20.0
1000,285.62155037850675,14.610241850871239,1199.9460688705833,0.05895902791104138,-0.0015101226054997413,1199.9999317466384,7.796857565721026e-06,-2.1012484414580978e-09,100.0,200.0,20.0
1100,283.5513910643357,16.605704173569602,1199.9241479910786,0.07271272690233198,-0.0020537654029699395,1199.9999347522996,1.2475795399022063e-05,1.4091018517043825e-09,100.0,200.0,20.0
1200,282.6987026774284,18.066056892352425,1199.8956571746771,0.11800053009074396,-0.0013280423095262668,1199.9999424433984,1.8388171945341305e-07,-1.0052493662660241e-09,100.0,200.0,20.0
1300,279.9248689003392,18.517139317037916,1199.8918813618332,0.10036871657694649,0.002123680095835149,1199.9999570404214,2.2258739076080873e-05,-4.283980540843322e-11,100.0,200.0,20.0
1400,278.8365845768169,20.94217288527232,1199.8770513173413,0.12090562508411068,-0.0004850591665044252,1199.999959270426,2.2837332937507575e-05,1.0504161199103385e-10,100.0,200.0,20.0
1500,278.6516803314194,21.661071336863607,1199.8532492471738,0.16604729526137493,0.0015095744336496588,1199.9999320897252,-6.020649520616162e-06,1.9436087993564565e-09,100.0,200.0,20.0
1600,276.57320847260524,24.226977219663276,1199.8252573089226,0.20023004730771893,-0.0002707316292789061,1199.9999143546493,2.975179015204598e-05,5.649307900624644e-10,100.0,200.0,20.0
1700,273.90322601155714,26.206100514963687,1199.801978586954,0.20845222170022465,0.002806877587067493,1199.9999289240668,8.7398747987435e-06,1.0123050992575509e-09,100.0,200.0,20.0
1800,273.68972054837553,26.97620059456985,1199.7581301545317,0.2412246877607187,0.0022511514403641564,1199.999907488408,-2.5002988369173714e-06,-3.08917415462281e-10,100.0,200.0,20.0
1900,270.9653053618765,27.543346186990142,1199.7435177614905,0.2730344606389036,0.0024856379392633257,1199.999924722618,6.308439576165577e-06,-1.8574190794880679e-09,100.0,200.0,20.0
2000,270.04668779558614,29.84672406341548,1199.697566693327,0.28345931483800013,0.0030978452374576617,1199.9999283365858,2.5706197281590428e-05,6.46828265070925e-10,100.0,200.0,20.0
2100,268.0625282282512,31.944804626093067,1199.702514758509,0.3321797859871936,0.005222337243078656,1199.999898551899,8.193267776085923e-06,8.114861441672108e-10,100.0,200.0,20.0
2200,266.60371676191204,31.867897024950004,1199.6690534065401,0.3286994918078316,0.00826623361773694,1199.9999071985378,5.208757839781165e-05,-1.6134622775486537e-10,100.0,200.0,20.0
2300,264.96246021434115,33.5142087576742,1199.6269756928116,0.355546821297431,0.00666081771129702,1199.9999163672383,4.494488100327762e-05,-1.750628169647284e-09,100.0,200.0,20.0
2400,264.44178456961805,36.30723269799388,1199.5984194796167,0.42435476678629547,0.009290311678143516,1199.9999106415435,2.773305436542114e-05,-1.3181673214299127e-09,100.0,200.0,20.0
