miliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11
0,301.03928558440316,0.2129709780503388,1200.01974796003,-0.012907782361030235,-0.00121894550808394,1199.9999578680056,-1.4819762669474715e-05,-1.1792055560144901e-09,100.0,200.0,20.0
100,299.3378465640259,2.0007219027280545,1199.9951165315797,0.023577576708117273,-0.0006666958431846532,1199.9999213206759,-1.0796622019714492e-06,-1.7941501114011936e-10,100.0,200.0,20.0
200,296.2637957769001,1.9558793587284333,1199.978007797296,0.02496995967228896,-0.0002648928677489219,1199.9999403556426,1.4914029670795136e-05,-1.4901071820167298e-09,100.0,200.0,20.0
300,295.8070703672492,4.775012155362694,1199.9964843470048,0.003617064928490879,-0.0008160467476499059,1199.9999341654689,1.1004823789188506e-05,2.0882355316291657e-09,100.0,200.0,20.0
400,294.98669921732954,5.586775086698863,1199.9874889802788,0.023695058098616578,-0.0019444223728033155,1199.999959461229,2.4501818302600817e-06,-1.773064753448899e-09,100.0,200.0,20.0
500,292.40322298769615,6.410045261565844,1199.9694156759947,0.0019959818240095697,-0.0020896571374823566,1199.9999182344932,-2.290876272747891e-05,-5.129682125159588e-10,100.0,200.0,20.0
600,290.00661197375126,8.972261949400153,1199.9562168264217,0.026513563878188703,-0.0018319372155743972,1199.9999348818867,-1.694982753573947e-05,-4.769744708924279e-10,100.0,200.0,20.0
700,289.4508218532527,10.31125044283253,1199.9837344093253,0.03935267670108738,0.0010086150595609948,1199.999918402486,1.2732332404163462e-05,-2.0205383305964437e-10,100.0,200.0,20.0
800,287.40111751941856,11.213404121219211,1199.9795225337018,0.0402920476310531,-0.00010018258798370739,1199.999963387665,-1.0453608857303189e-05,-8.418173216649625e-11,100.0,200.0,20.0
900,285.5397486661813,13.789747150573024,1199.9566306574372,0.06727257784999499,0.001285916562917618,1199.9999632143106,-5.779779791326353e-06,-4.1525474717465497e-10,100.0,200.0,20.0
1000,285.249895537297,15.354832431311886,1199.94001874557,0.09412150890299881,-0.0016455346888543648,1199.999933713522,1.0226729156935678e-05,4.1716812211897355e-10,100.0,200.0,20.0
1100,282.5749853710694,17.229698012450857,1199.8878060095503,0.10402009119330444,0.0027379033590101687,1199.999938410026,-1.2607363249133121e-06,-2.186560072295088e-09,100.0,200.0,20.0
1200,283.0792335334078,18.568505351347078,1199.9182279787674,0.1185300117524055,-0.0006243717224061458,1199.9999261977061,3.168643215287031e-07,-7.24160000944961e-10,100.0,200.0,20.0
1300,279.7156577837594,19.44670969608447,1199.9006804022322,0.11986862752201671,0.0034464598532577737,1199.999951556587,1.8320602957659378e-05,5.408692694914008e-10,100.0,200.0,20.0
1400,278.79596653608075,20.005994845132534,1199.855127447719,0.1369916143890751,-0.0009332050369967428,1199.9999182716995,2.233870230784029e-05,-1.247438776680779e-09,100.0,200.0,20.0
1500,278.2709577967678,21.443668045810384,1199.8282031531885,0.16085295815420184,0.001183100892345727,1199.9999495645206,1.054741360765951e-05,1.2732690755799808e-09,100.0,200.0,20.0
1600,276.12478974255447,23.962864586037142,1199.8282199836021,0.19370629421018773,0.0033108097140344466,1199.999939979183,-6.684178946293279e-06,-3.926857806227051e-10,100.0,200.0,20.0
1700,273.84301207510816,25.142017173490967,1199.7992946394138,0.18649006547369187,0.0029558709320792955,1199.9999302878825,-6.20113750759879e-06,1.4242008438340553e-09,100.0,200.0,20.0
1800,272.97536389410965,26.375039769256983,1199.7796251919094,0.21199329421372876,0.004781092284559261,1199.999920086569,3.515993616046542e-05,7.241240361532161e-10,100.0,200.0,20.0
1900,271.70376219598967,27.260264543893996,1199.7549852429645,0.24893344147912688,0.002476515319138564,1199.9999364153618,3.450855258502212e-05,7.46786336474565e-10,100.0,200.0,20.0
2000,270.0684730855198,30.221907027738112,1199.690826883417,0.29650679201381325,0.006084455865578217,1199.9999189778757,3.396508007845882e-05,-1.4553896915645066e-09,100.0,200.0,20.0
2100,268.7593586245456,30.737107701488327,1199.7015285634698,0.2840216769779465,0.007457324483974986,1199.9999120352682,3.0549307083122347e-05,-5.183009466246114e-10,100.0,200.0,20.0
2200,267.48328627895296,32.26524249540257,1199.6696449418068,0.318712455710846,0.008298804363470733,1199.9998962648294,3.766451278944195e-05,-2.989976645859479e-10,100.0,200.0,20.0
2300,265.5729941200278,33.84111523146792,1199.5999540046685,0.3907279291047626,0.009709558223323768,1199.999879152594,3.442510431173238e-05,1.7380535332634819e-09,100.0,200.0,20.0
2400,264.8274973484089,35.10149465059683,1199.6036591518412,0.38960433138517747,0.008861372521446427,1199.9998977065302,4.3527448357622004e-05,1.3141864916923047e-09,100.0,200.0,20.0
2500,262.1664953107153,35.960197217635645,1199.5564872055077,0.4473628942050058,0.0102727313650182,1199.999891064786,6.423500564109605e-05,-1.7686300303326681e-09,100.0,200.0,20.0
2600,262.7106374882245,37.97735606021638,1199.5387789772465,0.489560149556626,0.012878685117584122,1199.999877979254,8.124678214113535e-05,-1.8491623499225455e-09,100.0,200.0,20.0
2700,260.87232753904465,39.29952670824575,1199.4998028849204,0.5139135077999936,0.018704444519939956,1199.9998343356929,0.00010548378831571257,3.294104841575744e-10,100.0,200.0,20.0
2800,257.9445960444979,40.36161186330165,1199.4674123144484,0.5373008759660108,0.021470886426010718,1199.9998238483358,0.0001056662052461866,1.866491698401815e-09,100.0,200.0,20.0
2900,256.73774423652094,41.76363631687574,1199.4256418660432,0.5552174680586925,0.02107160722704641,1199.9998026784333,0.00013405242342934772,-7.907185266597889e-10,100.0,200.0,20.0
3000,256.7747872428788,43.56515485847196,1199.3484548512445,0.602912384558919,0.02593993258264863,1199.9997778397103,0.00014886699651174803,1.3406787852627515e-09,100.0,200.0,20.0
3100,253.91962174853214,46.37308271424476,1199.343941379158,0.6585936033142814,0.03008698755244167,1199.9997475315017,0.0001747931585910846,-2.7864190978466815e-10,100.0,200.0,20.0
3200,252.3933660005473,47.890537606476094,1199.2776052807942,0.6802053708032731,0.03106930456167093,1199.999759057014,0.00017768511227253284,1.6802739486798913e-09,100.0,200.0,20.0
3300,251.81302943970303,49.477195662769,1199.2220699643817,0.745474508537166,0.035385980600902645,1199.999724651959,0.000237879922142129,3.1781480906049997e-09,100.0,200.0,20.0
3400,250.7431006074017,50.86192468453029,1199.1609257650327,0.7909714020908322,0.04017237916890286,1199.9996755578154,0.00029219462022325667,2.707008951793253e-09,100.0,200.0,20.0
3500,248.88613999746627,51.66900347617203,1199.1545249743622,0.7979666424181965,0.04471295539553926,1199.9996242996456,0.0003141414745957582,6.246664625977273e-09,100.0,200.0,20.0
3600,247.35940289014985,52.01069778907597,1199.064384029018,0.8766154606766036,0.04903339651641894,1199.9995760793133,0.0003602784289872686,9.948468089380802e-09,100.0,200.0,20.0
3700,245.22304269095542,54.99170505871693,1199.0167808976873,0.9329670627598307,0.05638438978835688,1199.9995080762792,0.000426658380000036,8.82190955623992e-09,100.0,200.0,20.0
3800,245.482991536214,56.47567291178362,1198.9834166378937,0.9720946877188794,0.06542611308278039,1199.9994602265615,0.000459995184819414,1.3232022415732637e-08,100.0,200.0,20.0
3900,243.32303219329233,57.50508643801483,1198.9255113597328,0.981900651620138,0.07242542779676198,1199.9994242341256,0.0005555960057491144,1.660210375673246e-08,100.0,200.0,20.0
4000,241.90530794518543,58.33242439828509,1198.8581590777853,1.0646391816270822,0.0756245858942079,1199.9993382971302,0.0005968815101877577,2.455818087759417e-08,100.0,200.0,20.0
4100,241.0423260273895,59.21168840162596,1198.816462736761,1.0854870030686663,0.0852657982672278,1199.9992660738046,0.0006874188864664147,2.743202381051391e-08,100.0,200.0,20.0
4200,239.58809524120113,61.64158488932511,1198.757635091603,1.1714206218461538,0.09542702199135429,1199.9991724775941,0.0007668197578668801,3.6604142117060635e-08,100.0,200.0,20.0
4300,236.52057223942106,62.565604740985144,1198.6793281436783,1.2114331239290956,0.10174297223312972,1199.9990652734466,0.0008527903594688773,4.7125487387232216e-08,100.0,200.0,20.0
4400,235.99411058267407,65.06688567125262,1198.6147969083986,1.269173691166094,0.1122678666547261,1199.9989814035043,0.0009382659201532562,6.048133708779433e-08,100.0,200.0,20.0
4500,233.91006143964518,66.10056076558823,1198.5895185698957,1.3283299428914424,0.12098514508978524,1199.998861133384,0.0010786746910329314,7.392615864309199e-08,100.0,200.0,20.0
4600,232.41201908307286,66.01109731064763,1198.512446646377,1.3677812794358541,0.12958852643399713,1199.9987606025654,0.001174846467787098,9.115221065265989e-08,100.0,200.0,20.0
4700,232.10679079490785,67.86671896147486,1198.4482953972908,1.402846955254486,0.14363311999483194,1199.9985984279508,0.0013405082986709905,1.1207127926827972e-07,100.0,200.0,20.0
4800,231.2505256512483,68.89986461603874,1198.3682613321428,1.4573047299697446,0.15510249542445098,1199.9984939217288,0.0014849576918790713,1.3444963675181106e-07,100.0,200.0,20.0
4900,228.69287337710944,71.22014400881805,1198.2878346133489,1.5329620318447443,0.1702595996116462,1199.998337097842,0.0016303291264337123,1.6688075972767642e-07,100.0,200.0,20.0
5000,227.70871789490357,72.54119878555473,1198.2307967895701,1.565065847612904,0.18188453999858153,1199.9981463584998,0.0017867263571412094,2.0211755473718157e-07,100.0,200.0,20.0
