milliseconds,E2F,Myc,CycD,RE,CycE,RB,miR449,PRB
1700,0.5219610359176792,0.5059025167538159,0.16872348799715975,0.7673272979823862,0.12522784401273118,0.02742093919646553,1.098319165455798,0.024449410610090257
1800,0.51608059735071,0.5047536980443925,0.1672309040167791,0.7820692170290873,0.1243564778562198,0.027803515130926406,1.12673782883978,0.02468769636935966
1900,0.5101742014821705,0.5024988209355721,0.16567805208456116,0.7968598758289636,0.12338702426242473,0.028170712988613237,1.1531419391995565,0.024844893401735794
2000,0.504256353427689,0.49932467426696636,0.16410894577485066,0.8116726873291584,0.12235446872962584,0.028528215214082494,1.1777094872931997,0.024942296567578057
2100,0.49833974506233486,0.49539553135711073,0.162555617821931,0.8264844845339968,0.12128580263089542,0.0288807416150479,1.200598410030189,0.024998666854479254
2200,0.49243264721126834,0.490855608495158,0.16104073524896664,0.8412779035607014,0.12020156256437539,0.029232130411915327,1.2219490189963818,0.02502778080624072
2300,0.48654194235676457,0.4858312541651681,0.15957972944288196,0.85603818560925,0.11911710458438687,0.02958543647210138,1.2418861087186464,0.02504154459957158
2400,0.48067127686883143,0.48043289722022364,0.15818251501021727,0.8707548808063552,0.11804366959789506,0.029943242554887534,1.2605208544775026,0.025047987999012346
2500,0.4748234901392912,0.4747567842770618,0.15685486748686586,0.8854193115452018,0.11698924518691049,0.030307300793936273,1.2779524083239522,0.025054170581973144
2600,0.4689994667736494,0.46888652775138095,0.1555995075627719,0.9000256186871461,0.11595928543949906,0.030679562045148313,1.2942693581447482,0.025064111433743666
2700,0.4631996996461318,0.46289448731775806,0.15441694740936637,0.9145691210297595,0.1149572750249643,0.031060879864833236,1.3095509123159947,0.025081733627539512
2800,0.45742390968496055,0.45684300502698194,0.15330614396830258,0.9290466143313861,0.11398520440088585,0.03145288091595165,1.3238680162193264,0.025108696752706952
2900,0.4516707993588347,0.4507855076089086,0.1522649991469019,0.9434565583229748,0.11304391647294865,0.03185569497038576,1.3372841827831392,0.025146487141917962
3000,0.4459400823384169,0.44476752635587874,0.15129074705817702,0.9577969798846915,0.11213343321738922,0.032270485020131856,1.3498564189063345,0.025195983770917467
3100,0.44023065047840293,0.4388275581598888,0.15038022045649824,0.9720672524516838,0.11125316194728112,0.03269764965833009,1.3616358454739783,0.025257480166588502
3200,0.43454166800861693,0.4329977514104135,0.14953006269543273,0.9862669577869049,0.11040207983267504,0.033137649805736684,1.372668229889102,0.025330996858918806
3300,0.42887246035231796,0.4273049857178596,0.14873687735661562,1.0003959204787234,0.10957889182066928,0.03359088924381707,1.3829948322696959,0.025416367556428336
3400,0.4232225369900158,0.42177126343896887,0.14799732478728098,1.0144541578870356,0.10878212150683682,0.03405771130888486,1.3926526709606994,0.025513293061907912
3500,0.41759161381167925,0.4164143372014492,0.1473081898656591,1.0284418112763873,0.1080101931556736,0.034538425046821725,1.401674989344694,0.025621384426046473
3600,0.4119796269222937,0.41124831364519915,0.1466664230745551,1.042359083863453,0.10726149362952837,0.0350333173333792,1.4100917121633803,0.02574021305797359
3700,0.4063867489778647,0.40628388737461235,0.14606918040816552,1.0562062038892488,0.10653441728808506,0.035542658123054814,1.4179295624729669,0.025869342553981035
3800,0.40081337771489045,0.4015289246314367,0.14551382901850263,1.069983388251697,0.10582739964248897,0.0360667146457057,1.4252125157529516,0.026008350887358173
3900,0.3952600969570211,0.3969889241316903,0.14499794388928577,1.0836908387663302,0.10513893853176821,0.03660574853680177,1.4319621520144967,0.026156836963309723
4000,0.3897276870945658,0.3926672474988731,0.1445193054019804,1.0973287112245453,0.1044676034294204,0.03716002743139235,1.4381978171164655,0.026314439863052562
4100,0.3842170968569678,0.3885654845683237,0.14407589410081592,1.110897109377616,0.10381204963219584,0.037729826137191086,1.443936902237272,0.02648084358910177
4200,0.3787294081787742,0.38468388571825435,0.14366587783679322,1.1243960774122579,0.10317102916830544,0.038315428543431715,1.4491951694380858,0.026655782469505857
4300,0.3732658085256224,0.3810214482253378,0.1432875963918924,1.1378256153528286,0.10254338090759349,0.03891712258540189,1.4539868250814492,0.026839030635676962
4400,0.3678275838951414,0.37757616020769513,0.14293954698824085,1.1511856607272009,0.1019280292763386,0.039535209359553035,1.4583247167777051,0.027030411065440144
4500,0.36241610819451375,0.3743451196158827,0.14262037643862324,1.1644760865501895,0.10132398303637363,0.04017000390761197,1.4622204330596666,0.02722979669636022
4600,0.35703281898393174,0.37132479494113874,0.14232886128053315,1.1776966971554925,0.1007303297905052,0.04082183768069096,1.4656845218607046,0.02743711186958858
4700,0.351679191748842,0.36851115143489355,0.14206389746235068,1.1908472399867098,0.1001462322516241,0.0414910522550452,1.4687266059425117,0.027652326655497585
4800,0.3463567168483358,0.36589977721653927,0.1418244887286018,1.2039274141447558,0.09957092286582254,0.04217799705301386,1.4713554980346468,0.02787545043238077
4900,0.34106689901485615,0.36348598205942584,0.14160973659522047,1.216936859652928,0.0990036989066678,0.042883037193418086,1.473579296281677,0.02810653462805124
5000,0.3358112467831633,0.36126489168701564,0.14141883089382704,1.2298751574162727,0.0984439180129825,0.04360655387399288,1.4754054767506413,0.028345672226454597
