milliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII,mw4e2cf0b0_bd70_45a4_9e60_eba82fa5c3e4,mw469042d3_a94f_4ebe_af1c_1ead580aad2a,mw6c404de5_5b24_48d6_a0c4_5491e07b1f72,mw8c2b9a07_22c3_4912_adb1_167a38ea4cb3,mw819d0d09_05ba_4674_85ba_5c9439fb77f4,mw2be3652b_79af_4228_9d1c_9d65c7d0c70f,mw6a63ae22_6bb4_4dcf_992f_9287439dd556,mwcefd1303_4967_4502_af6d_e75c88c4d548,mwe043d306_ffdd_447b_9826_4df8abbece4d,mw6591152c_8b5a_4c9b_b095_956988a01ba0,mwe51f72d2_84fb_4b43_b900_521410fdf99c,mw72ca05d8_25b0_4765_ba03_a6a0eb846aa0,mwe70b2c96_44b9_48eb_967a_7eb850a916a6,mw64e9cef3_5dd3_43f3_ad04_58e8fc07a91b,mw6d041b25_87db_4394_9b8b_7ac61e01f359,mwd68cbf38_9266_4dfb_aa00_f817c3421aec,mwa6be116e_72f1_439e_bca6_eb61f79cc68e,mw6a8501d2_9479_41ae_8616_1e8d0e1bbfa9,mw3cec90c2_500e_4f30_b6be_325ef5194755,mwedf22864_05a0_40c3_a0d5_ede45a3e7e8f,mwd3e1ba39_ab10_4702_addd_fb6a7e184a4b,mwfa9d903a_b5e5_4a38_a649_dfe4719577aa,mw2e632a32_3823_4933_95cb_19567cbcc66a,mw8bdbd17d_f542_4b8c_88c6_a82eaf997a43,mw18e5caa7_26eb_4521_b217_da75bb3193ad,mwf5c3f9df_7ccf_4ca7_b241_471a66720da8,mwa4fcfa0c_6944_42fc_8c74_7865f13953c8,mwe0bb059d_deaa_45fa_b7dc_ec1c4409c4ca,mw7a1594c9_f04f_478c_9f5f_ccbe0b95a820,mwbdb849d8_2b25_4551_8de8_adc8bead2303,mw931f65a6_3967_4ac2_9904_ba791b216fc2,mw85e2714d_e6e5_47d5_9ffc_d90573faebe1
1000,0.000988521650940544,2.4066869918181665e-05,5.83326060707905,2.5884296985652624e-06,0.054729022192838525,2.6499856592779765e-06,2.4054929881478346e-08,7.699029244470342e-07,93.32895164911513,6.303001108664223e-07,52.49956237092708,5.984902077458588e-08,6.35894600768326e-08,816.6598611435445,0.40832990018035137,3.437312122738916e-09,3.1765935585342967e-18,2.877566821290122e-19,5.654651608749456e-12,5.654651608749456e-12,11.66656944522915,2.5474310310423762e-11,7.822127394193433e-19,3.413237903872572e-19,1.1351338220715182e-18,1.458321076511712,5.182872805900707e-10,1.0362682890212354e-07,1983.316805690681,1.6536496771495526e-09,8.071005258511069e-22,1.1915048934106528e-11,4.216888691725994e-11,8.977148545381169e-10,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,9.26837083649481e-09,0.0035997207054824457,0.29166423594962176,1.5767903350355173e-10,34.99970833573904,2.406462503172988e-11,7.832178912560323e-13,5249.956250203839,1.607438691827327e-07,1.5803436998008826e-25,1.6578903212872854e-23,3.1845578040147797e-27,4.50283407290737e-26,1.240130772582349e-32,1.933512303823865e-33,2.6960593519402885e-08,2.4278243219104718e-08,5.992089622064123e-13,2.4054929882840507e-08
1100,0.0009857494336273855,2.6430755159791276e-05,5.83325822544418,2.819840382601892e-06,0.05472865577284956,3.2777257363701527e-06,3.3032267979260385e-08,8.460598133413123e-07,93.32895086339407,7.004167720288576e-07,52.499562350368784,6.54417924392144e-08,7.662646963818551e-08,816.6598611344502,0.40832989014087323,5.219786052837745e-09,6.424664828002536e-18,5.906850651599657e-19,9.509471198814626e-12,9.509471198814626e-12,11.666569445215826,3.879815000293969e-11,1.6339707586925428e-18,7.159665073293086e-19,2.6432304487257218e-18,1.458321051439001,7.124210809301218e-10,1.2850540604978472e-07,1983.316805689859,2.2730639051877827e-09,2.0853891178475307e-21,1.5826537398324817e-11,6.422449939065105e-11,1.0742034981139245e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.1192977556303945e-08,0.003599696543028394,0.2916642358547916,2.3932616587440846e-10,34.99970833572529,3.724769636425354e-11,1.3462318473259091e-12,5249.956250119765,2.4481780959929506e-07,4.50694860530723e-25,4.7237404590274764e-23,1.010564915820403e-26,1.4275433546139107e-25,4.681928540563287e-32,7.443211216138918e-33,3.521374285411322e-08,3.3372153007083156e-08,9.133364517939128e-13,3.303226798243226e-08
1200,0.0009829860927625664,2.878695793599459e-05,5.8332558476043515,3.0489439947974327e-06,0.05472829412993218,3.970341965868946e-06,4.399831430505511e-08,9.214586107611207e-07,93.32895000976318,7.698369817434087e-07,52.49956232853688,7.097885766468949e-08,9.081934110069649e-08,816.6598611233266,0.4083298782604395,7.619998013482307e-09,1.2172344366613975e-17,1.133020220416931e-18,1.5237356372912665e-11,1.5237356372912665e-11,11.66656944519783,5.679509983654265e-11,3.1811946966924192e-18,1.398687092798782e-18,5.673419212493167e-18,1.458321023714655,9.498785848899023e-10,1.559922946071455e-07,1983.316805688875,3.0307137310867028e-09,4.9141143868803325e-21,2.0498739744309548e-11,9.401574373466062e-11,1.2657190013320267e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.3290278164463945e-08,0.0035996726849097742,0.29166423572683375,3.4927413277694754e-10,34.99970833570643,5.5257598825247506e-11,2.1974494565875814e-12,5249.956250006204,3.583792581831759e-07,1.1589556670409383e-24,1.213660776310532e-22,2.852225594660983e-26,4.0257414963339376e-25,1.5518126191127207e-31,2.508032969127432e-32,4.468823672604966e-08,4.4495523724744485e-08,1.338061325427962e-12,4.399831431186321e-08
1300,0.0009802315995243198,3.1135502897979396e-05,5.833253473159839,3.275759168184881e-06,0.05472793760754136,4.727152797266643e-06,5.7142950008797074e-08,9.961056080014835e-07,93.32894908886993,8.385656153024578e-07,52.49956230544415,7.646068001939285e-08,1.0615648256045277e-07,816.6598611099748,0.40832986440619573,1.0764851552608695e-08,2.1849005007384133e-17,2.055124862571051e-18,2.345063541774056e-11,2.345063541774056e-11,11.666569445174181,8.044329767165219e-11,5.8451970522385296e-18,2.5773468915218614e-18,1.1395563053009714e-17,1.4583209933603822,1.2348939761795462e-09,1.8606155195774505e-07,1983.3168056877148,3.940110833409528e-09,1.0752429884958555e-20,2.5995909428062036e-11,1.331617809076319e-10,1.472111370939366e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.555854108041084e-08,0.003599649158573402,0.29166423555887044,4.933513315608837e-10,34.999708335681305,7.914374448538112e-11,3.436159691173506e-12,5249.956249856982,5.076003056921408e-07,2.7465720650129726e-24,2.8739075831205e-22,7.357869790267498e-26,1.037706452025725e-24,4.667391747439001e-31,7.655788952507101e-32,5.538941365241697e-08,5.784671016436881e-08,1.896712787744587e-12,5.714295002247175e-08
1400,0.0009774859251843646,3.3476414616836506e-05,5.833251101714932,3.5003035133694124e-06,0.054727586549387267,5.547486306477273e-06,7.265322541049562e-08,1.0700069896799514e-06,93.32894810136057,9.06608531105755e-07,52.49956228110334,8.188767936416216e-08,1.226264003898057e-07,816.6598610941988,0.40832984843912307,1.4792294016879589e-08,3.746401277961739e-17,3.555684272393523e-18,3.4880638406011283e-11,3.4880638406011283e-11,11.666569445143814,1.1080936817645156e-10,1.0228205403402825e-17,4.520968179655181e-18,2.1641797213828222e-17,1.4583209603977607,1.5716569910017746e-09,2.1868741057629325e-07,1983.3168056863626,5.014625326157478e-09,2.209435512687638e-20,3.238165465807073e-11,1.8342824888856972e-10,1.6932318392964042e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,1.7996049569950322e-08,0.0035996259872944757,0.2916642353434179,6.778950650986442e-10,34.99970833564864,1.1005254547611165e-10,5.1820166398695734e-12,5249.956249665371,6.992113996424519e-07,6.0682541323161626e-24,6.345033361863029e-22,1.7575634924203378e-25,2.476977619643318e-24,1.2854376365049208e-30,2.136337577056739e-31,6.731761387294445e-08,7.36219865088308e-08,2.6147827910468478e-12,7.265322543646579e-08
1500,0.000974749041107459,3.5809717583846844e-05,5.83324873287787,3.7225946477117392e-06,0.05472724129720456,6.430679460140218e-06,9.071340521812802e-08,1.1431685339952572e-06,93.32894704787795,9.739717756780102e-07,52.499562255527074,8.726026815370769e-08,1.4021769136514675e-07,816.6598610758045,0.4083298302127531,1.9851109060527676e-08,6.178119223849897e-17,5.9096528874037846e-18,5.0388448060673707e-11,5.0388448060673707e-11,11.666569445105576,1.4904698420768474e-10,1.7171098547241056e-17,7.605787520222821e-18,3.920955163281399e-17,1.4583209248482072,1.9643135537361466e-09,2.538443074886929e-07,1983.3168056848033,6.2674877842981374e-09,4.309385270915236e-20,3.971894430862909e-11,2.4672488139837434e-10,1.9289328027757025e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,2.060110042512667e-08,0.0035996031924631646,0.2916642350723997,9.097405372111283e-10,34.999708335607075,1.4922532069928003e-10,7.576986079837867e-12,5249.95624942409,9.404922670955885e-07,1.2650063467497743e-23,1.3218806432233162e-21,3.9473287125587275e-25,5.559421075605946e-24,3.30457600985204e-30,5.560257514208586e-31,8.0469660951183e-08,9.201557609535342e-08,3.519901334828074e-12,9.071340526517948e-08
1600,0.0009720209187511205,3.813543621071944e-05,5.833246366260802,3.942650678105157e-06,0.05472690218794685,7.376077711582389e-06,1.1150500342295714e-07,1.2155959215269743e-06,93.32894592905885,1.0406607432205202e-06,52.49956222872786,9.257888177071111e-08,1.5891903865250384e-07,816.6598610545992,0.4083298095724513,2.6100750169011167e-08,9.848822021387448e-17,9.485764010814223e-18,7.097368748295226e-11,7.097368748295226e-11,11.666569445058228,1.9639568712697878e-10,2.780999083876544e-17,1.2340823270122398e-17,6.818930629226217e-17,1.4583208867329591,2.4169662518965173e-09,2.9150690286914065e-07,1983.316805683022,7.711790756960677e-09,8.030514697663971e-20,4.80701126082742e-11,3.251035552471393e-10,2.179067803614e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,2.3372003232985792e-08,0.0035995807964321726,0.29166423473715714,1.1962118402099433e-09,34.9997083355551,1.9799658230847782e-10,1.0786931633871804e-11,5249.956249125318,1.2392644713275702e-06,2.503287836912399e-23,2.6145008735512374e-21,8.383001006644606e-25,1.1799885571121382e-23,7.934627920681794e-30,1.3500960959766252e-30,9.483973638280936e-08,1.1321967365281772e-07,4.64181617287781e-12,1.1150500350478431e-07
1700,0.0009693015296654619,4.045359482984562e-05,5.833244001479747,4.16048955677217e-06,0.05472656955500142,8.383033723487714e-06,1.3520682081704574e-07,1.2872949779744322e-06,93.32894474553494,1.1066806188628393e-06,52.4995622007181,9.784395693809246e-08,1.787192156746406e-07,816.659861030393,0.40832978635482287,3.37111661501796e-08,1.5240321545621725e-16,1.476780696961923e-17,9.778379776533811e-11,9.778379776533811e-11,11.666569445000444,2.541796370194896e-10,4.364580516896734e-17,1.9399257990716793e-17,1.1439355317435732e-16,1.4583208460730936,2.933674851350759e-09,3.3165005972505807e-07,1983.3168056810039,9.360490408951269e-09,1.437275577135942e-19,5.7496863853965225e-11,4.2075622167643094e-10,2.4434915560077068e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,2.630708103827611e-08,0.0035995588213477273,0.29166423432846095,1.5451124202863719e-09,34.999708335491086,2.577922221453511e-10,1.500328462837108e-11,5249.956248760699,1.6038835262978034e-06,4.730824578244199e-23,4.9388960924187314e-21,1.692742622722237e-24,2.381540429988741e-23,1.7945074745359704e-29,3.0844396268574638e-30,1.1042013866250568e-07,1.3742446942441574e-07,6.0123712727274934e-12,1.3520682095431802e-07
1800,0.0009665908454929362,4.2764217694540914e-05,5.833241638154547,4.3761289944982666e-06,0.05472624372838409,9.450906706961275e-06,1.619949772755156e-07,1.358271534804327e-06,93.32894349793304,1.1720366189399379e-06,52.49956217151012,1.0305592357678716e-07,1.9960708614672603e-07,816.6598610029977,0.40832976038735935,4.286263911054186e-08,2.2970077347922273e-16,2.2378039938508793e-17,1.3212274083173332e-10,1.3212274083173332e-10,11.666569444930817,3.238064364866917e-10,6.662094065025934e-17,2.965311709121463e-17,1.8586577089486106e-16,1.4583208028895336,3.518456716924578e-09,3.7424883790217e-07,1983.3168056787335,1.1226407860524996e-08,2.481441221507162e-19,6.806027707904131e-11,5.3601295950969e-10,2.72205993747483e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,2.9404670385491356e-08,0.003599537288991927,0.29166423383652157,1.964716116128698e-09,34.99970833541331,3.3012780820374953e-10,2.0444605062211457e-11,5249.95624832135,2.0432314754390237e-06,8.58638604567179e-23,8.960657776404507e-21,3.267983423480153e-24,4.5958347579447805e-23,3.860495735338395e-29,6.697328097568676e-30,1.272017901856699e-07,1.6481816885896535e-07,7.6654865022584e-12,1.6199497749855453e-07
1900,0.0009638888379680748,4.506732897930721e-05,5.833239275908837,4.5895863517127005e-06,0.05472592503488356,1.0579061778561108e-05,1.920429463882091e-07,1.428531430339651e-06,93.32894218687518,1.2367341088583324e-06,52.499562141116115,1.0821519994712915e-07,2.215716041891308e-07,816.6598609722269,0.40832973148809404,5.374560988237104e-08,3.3816556880692173e-16,3.3103538635840464e-17,1.7546038374037344e-10,1.7546038374037344e-10,11.666569444847857,4.067658602926919e-10,9.920549193590514e-17,4.421227208185335e-17,2.9347665582440057e-16,1.4583207572030519,4.175287261814852e-09,4.1927848891133657e-07,1983.316805676196,1.3322230618898595e-08,4.1474277118749325e-19,7.982081107071328e-11,6.733398724802897e-10,3.0146299849030795e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,3.266312135600781e-08,0.003599516220678146,0.2916642332510013,2.463757486008672e-09,34.999708335319916,4.1660674598082667e-10,2.735826263109942e-11,5249.9562477978725,2.566708876466865e-06,1.5028375166745263e-22,1.5678143088092568e-20,6.0558522787685366e-24,8.513358742364592e-23,7.923826714780293e-29,1.386207146271922e-29,1.4517474694475178e-07,1.9558701365089425e-07,9.637135670687303e-12,1.920429467403811e-07
2000,0.0009611954789170473,4.736295278019845e-05,5.833236914369986,4.800878964174391e-06,0.05472561379747453,1.1766869651287986e-05,2.2552160037010372e-07,1.4980803524696188e-06,93.32894081297819,1.3007784179297634e-06,52.499562109548215,1.1332220250750812e-07,2.4460181114273994e-07,816.6598609378962,0.4083296994653429,6.656043918752486e-08,4.875851836307834e-16,4.7937164790330344e-17,2.2944541670058037e-10,2.2944541670058037e-10,11.666569444749996,5.046281001962267e-10,1.445314947109321e-16,6.448523563941873e-17,4.519134580995416e-16,1.458320709034265,4.908100506306361e-09,4.667144629448359e-07,1983.3168056733764,1.5660514357592645e-08,6.739570130354639e-19,9.283831149073361e-11,8.353361841380812e-10,3.321059864244086e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,3.6080797054665186e-08,0.0035994956378872156,0.2916642325610293,3.0514184623747333e-09,34.999708335208936,5.189177428100046e-10,3.602274274795073e-11,5249.956247180357,3.184223727432818e-06,2.549695122664731e-22,2.6591318262328684e-20,1.0841658065545029e-23,1.5236298702896813e-22,1.564513037246106e-28,2.758330255065676e-29,1.6432868352944226e-07,2.2991530789588394e-07,1.1965316123905306e-11,2.2552160091239986e-07
2100,0.0009585107402574873,4.965111311498964e-05,5.833234553169086,5.010024159010128e-06,0.05472531033589476,1.3013706779552042e-05,2.625992272083551e-07,1.5669239235150363e-06,93.32893937685418,1.364174734360401e-06,52.49956207681843,1.1837734941722707e-07,2.6868683500490174e-07,816.6598608998233,0.40832966411793153,8.151730539260202e-08,6.90014557503992e-16,6.810518855805678e-17,2.9591097449614637e-10,2.9591097449614637e-10,11.66656944463558,6.19042985649806e-10,2.0648471906696428e-16,9.222070821909201e-17,6.804969445940314e-16,1.4583206584036295,5.720789267377086e-09,5.165324094891616e-07,1983.3168056702596,1.8253683519903232e-08,1.0681763205651848e-18,1.0717201404592214e-10,1.0247329480549207e-09,3.641208867126728e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,3.965607350919995e-08,0.003599475561707063,0.29166423175520934,3.737322471207427e-09,34.999708335078296,6.388336914071536e-10,4.674863265969243e-11,5249.956246458394,3.906186550146714e-06,4.207553452893211e-22,4.3870236676994335e-20,1.8833814796962372e-23,2.6460352316437548e-22,2.9853644436078757e-28,5.302397098213981e-29,1.846527629583592e-07,2.679854269654899e-07,1.469003509364143e-11,2.6259922802495146e-07
2200,0.0009558345939982934,5.193183392340692e-05,5.833232191940923,5.217038988394845e-06,0.054725014966583344,1.4318955115695781e-05,3.034415562272752e-07,1.6350678176925427e-06,93.32893787911053,1.4269282716496548e-06,52.49956204293869,1.2338105184375386e-07,2.938158917513952e-07,816.6598608578278,0.40832962523531113,9.883606410708026e-08,9.601819338098949e-16,9.510959754262356e-17,3.76882187750652e-10,3.76882187750652e-10,11.666569444502885,7.517389287345926e-10,2.8984636845323775e-16,1.2957176538689664e-16,1.0045564456028212e-15,1.4583206053314541,6.6172054661156546e-09,5.6870816843673e-07,1983.31680566683,2.1114032297720818e-08,1.6568162091243659e-18,1.2288054871139526e-10,1.2443913016640918e-09,3.9749374183246065e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,4.338733990182026e-08,0.0035994560129217028,0.29166423082162884,4.531526492437555e-09,34.99970833492579,7.782101616212382e-10,5.987993891718813e-11,5249.956245621077,4.743503733973363e-06,6.780004462019527e-22,7.067816652349237e-20,3.194495222969931e-23,4.486944006689112e-22,5.5621509601986465e-28,9.956068347193108e-29,2.0613565309497203e-07,3.0997783189806355e-07,1.7853291142509967e-11,3.0344155743274294e-07
2300,0.0009531670122391666,5.420513906748094e-05,5.833229830323926,5.421940767913969e-06,0.05472472800248422,1.5682001764862812e-05,3.482118037449487e-07,1.7025175081930189e-06,93.32893632034968,1.4890439533017103e-06,52.49956200792083,1.2833373084606925e-07,3.1997828065598603e-07,816.6598608117308,0.4083295825971087,1.187460096935108e-07,1.3157374829370996e-15,1.3075401565109248e-16,4.745891333567865e-10,4.745891333567865e-10,11.666569444350102,9.045211882689336e-10,4.0037557393506703e-16,1.791331699903541e-16,1.4557600528291792e-15,1.4583205498378842,7.601160705033447e-09,6.232177831999926e-07,1983.3168056630732,2.4253726470274815e-08,2.516300427074013e-18,1.4002194676667025e-10,1.4972995929516844e-09,4.322107033877617e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,4.727299780479248e-08,0.0035994370122585943,0.2916642297478748,5.444507793913051e-09,34.9997083347491,9.389828795526946e-10,7.579642401233889e-11,5249.956244657014,5.707566583047224e-06,1.066406097168969e-21,1.1115160586280739e-19,5.271980646563039e-23,7.403410927625643e-22,9.982650009273198e-28,1.7991299789638402e-28,2.2876620260251477e-07,3.560710964253187e-07,2.1499044319838383e-11,3.4821180549186076e-07
2400,0.0009505079671706556,5.647105233164798e-05,5.833227467960168,5.624746100058311e-06,0.05472444975342318,1.7102239118483626e-05,3.970706746715185e-07,1.769278675764588e-06,93.32893470116946,1.5505270414335747e-06,52.49956197177657,1.3323578507760932e-07,3.4716339097722896e-07,816.6598607613558,0.4083295359740142,1.414858458462449e-07,1.7779868206683763e-15,1.7722053533623411e-16,5.914681943208483e-10,5.914681943208483e-10,11.66656944417535,1.0792715734653254e-09,5.450722278577297e-16,2.4406058216219365e-16,2.0754370961704016e-15,1.4583204919429296,8.6764262427834e-09,6.800374721266919e-07,1983.3168056589736,2.768480332274804e-08,3.754615629439292e-18,1.5865364203248466e-10,1.7865728905378723e-09,4.682580371828282e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,5.131146230604803e-08,0.0035994185800096363,0.29166422852103613,6.487161994683722e-09,34.9997083345458,1.123167360992837e-09,9.49137322047421e-11,5249.956243554331,6.810249448743315e-06,1.6448241466999532e-21,1.71423678591824e-19,8.530773580223836e-23,1.1977734842503792e-21,1.7575146004208245e-27,3.1899456310483935e-28,2.5253258135130447e-07,4.064419057869619e-07,2.567320996111388e-11,3.9707067716204303e-07
2500,0.000947857431073499,5.872959742319657e-05,5.833225104495291,5.825472062803887e-06,0.054724180525696844,1.8579064237875588e-05,4.5017642672033474e-07,1.8353567057254462e-06,93.32893302216279,1.611382380912737e-06,52.499561934517544,1.3808762985693486e-07,3.7536069241809214e-07,816.6598607065279,0.40832948512667366,1.6730336206178805e-07,2.3718100081380636e-15,2.3706093861497574e-16,7.301798043937339e-10,7.301798043937339e-10,11.666569443976675,1.2779461326805715e-09,7.321383372077775e-16,3.2805285237959873e-16,2.9130376087714637e-15,1.4583204316664342,9.846733830901626e-09,7.391436599894797e-07,1983.3168056545164,3.141917431178927e-08,5.5022955080469554e-18,1.7883248016316673e-10,2.1154491576574524e-09,5.05622115204553e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,5.5501160431197706e-08,0.0035994007365158175,0.2916642271277248,7.670785208790858e-09,34.99970833431334,1.3328555174861359e-09,1.176866614056987e-10,5249.9562423006855,8.06389514524947e-06,2.4847359168728622e-21,2.5894323188975605e-19,1.3474005595779306e-22,1.891592506843314e-21,2.993512703612043e-27,5.466885964253729e-28,2.774236934254941e-07,4.612650959032064e-07,3.042361960342251e-11,4.501764302159799e-07
2600,0.0009452153763186964,6.0980797972348364e-05,5.833222739578524,6.024135165404301e-06,0.05472392062253477,2.011187943569245e-05,5.076848628687628e-07,1.90075712658717e-06,93.32893128391801,1.67161506951485e-06,52.499561896155306,1.428896627159736e-07,4.0455974236719173e-07,816.659860647074,0.4083294298070354,1.9645543919391308e-07,3.126808723956993e-15,3.1331735540691764e-16,8.936076508020741e-10,8.936076508020741e-10,11.666569443752046,1.5025750763072755e-09,9.713914696379702e-16,4.355396963983758e-16,4.031744230156382e-15,1.4583203690281048,1.1115775548785989e-08,8.005129476573855e-07,1983.3168056496866,3.5468624538575574e-08,7.938451048981735e-18,2.0061471922331998e-10,2.4872891255136235e-09,5.442894211754537e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,5.984053236032064e-08,0.003599383501690762,0.29166422555407584,9.007073983897506e-09,34.99970833404906,1.5702156470409148e-09,1.4460882751075146e-10,5249.956240883266,9.48131446679499e-06,3.688831785628344e-21,3.844114721951151e-19,2.088359962216652e-22,2.9315306475418283e-21,4.996915916988209e-27,9.180325129634258e-28,3.0342782584560264e-07,5.207136456470219e-07,3.580001787908892e-11,5.076848677068559e-07
2700,0.0009425817753670444,6.322467753261537e-05,5.83322037286262,6.220751905917253e-06,0.054723670343863585,2.1700091636373554e-05,5.697493819021695e-07,1.9654853611057603e-06,93.3289294870188,1.7312301178670593e-06,52.49956185670131,1.4764228128467624e-07,4.347501810515197e-07,816.659860582823,0.40832936975760564,2.2920779410962723e-07,4.077271941680871e-15,4.0951820875627447e-16,1.0848727122397897e-09,1.0848727122397897e-09,11.666569443499359,1.7552609418213575e-09,1.2742444631712589e-15,5.716722897589391e-16,5.507276914962996e-15,1.4583203040474977,1.248720445923059e-08,8.641221258389634e-07,1983.3168056444692,3.984481483701895e-08,1.1283197371132472e-17,2.2405603696658256e-10,2.905573255741225e-09,5.8424654626098885e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,6.432803063438111e-08,0.003599366895314379,0.29166422378576456,1.0508111144575567e-08,34.99970833375018,1.8374897433840971e-09,1.7621524561081878e-10,5249.956239288806,1.1075774608845086e-05,5.3850666369387004e-21,5.611622779480438e-19,3.175253206874123e-22,4.456939650842641e-21,8.14778456691491e-27,1.5051112876495978e-27,3.305336345979806e-07,5.84958707533017e-07,4.185403141961799e-11,5.697493885109018e-07
2800,0.0009399566007689139,6.546125958101607e-05,5.833218004003845,6.415338706050307e-06,0.05472342998638483,2.3343112712661548e-05,6.365209952242839e-07,2.0295467793834003e-06,93.32892763204416,1.7902324655667995e-06,52.49956181616691,1.5234588193197457e-07,4.659217314965708e-07,816.6598605136053,0.4083293047119558,2.6583487247972593e-07,5.263109930821313e-15,5.297766820636336e-16,1.3073386063985743e-09,1.3073386063985743e-09,11.666569443216442,2.038177749362837e-09,1.654039865866307e-15,7.424751214585804e-16,7.43243761858255e-15,1.458320236744021,1.3964634783366935e-08,9.299481723848952e-07,1983.3168056388488,4.4559282330171444e-08,1.5819817182745818e-17,2.49211534555758e-10,3.3739003434030475e-09,6.254801888684276e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,6.89621201539815e-08,0.003599350936970465,0.2916642218080134,1.2186359703689162e-08,34.9997083334138,2.1369923403346667e-09,2.1308316338575981e-10,5249.956237503587,1.2860993842846645e-05,7.743061482047564e-21,8.068739117538482e-19,4.746940966085953e-22,6.6627031019702475e-21,1.3037183132352464e-26,2.420898803552343e-27,3.5872973889363907e-07,6.541696159068693e-07,4.863915310761481e-11,6.36521004143209e-07
2900,0.0009373398251640267,6.769056751830597e-05,5.83321563266195,6.607911756702202e-06,0.05472319984367133,2.5040359488263966e-05,7.081483497952999e-07,2.092946759220798e-06,93.32892571956855,1.8486270863040782e-06,52.49956177456339,1.570008545091124e-07,4.980642000656975e-07,816.6598604392534,0.4083292343949986,3.066197160309608e-07,6.730422481426613e-15,6.788503025190764e-16,1.5646186286549289e-09,1.5646186286549289e-09,11.66656944290105,2.353569989357186e-09,2.1262506082890578e-15,9.54936995684619e-16,9.919366430961392e-15,1.4583201671369395,1.5551642163689932e-08,9.979682465195986e-07,1983.3168056328107,4.962344126744998e-08,2.190424413309707e-17,2.7613574074231523e-10,3.895985841632335e-09,6.679771547615652e-09,0.0,198.3316805693286,0.0,262.497812518229,0.0,0.0,0.0,0.0,18.083182640144667,0.0,0.0,0.0,0.0,7.374127828078264e-08,0.003599335645973611,0.29166421960560107,1.4054655323435994e-08,34.999708333036935,2.4711090801237845e-09,2.5583325912121353e-10,5249.956235513445,1.4851135129918391e-05,1.0980692801341153e-20,1.144255529161358e-18,6.988263162579993e-22,9.808243247817568e-21,2.0501006965890014e-26,3.8257767476847274e-27,3.8800457089261697e-07,7.285138992577691e-07,5.6210724004303094e-11,7.081483616985396e-07
