miliseconds,Ca_Nuc,Ca_Cyt,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt
1100,0.95971127160538,0.9840583432289453,0.00048565966163207166,0.019331018309906016,0.00021008599858517944,0.0012802531749665357,1.3795163927732724e-05,0.030740496980652652,0.00010735287394715314,0.002834944082818144,0.009184674503616883,6.28391037438548e-05,0.00011459204795124171,0.006631705809986863
1200,0.9598512399424425,0.9824102376734919,0.0004729580405821416,0.020047532432829626,0.00020749573164648895,0.0012618179533299269,1.4139118847165522e-05,0.028972113634916148,0.0001074026193922742,0.002932353724058771,0.009166415856531203,6.915119816064118e-05,0.00011790566478433806,0.0065594412747510674
1300,0.9581916371665613,0.9824838643910047,0.0004074030530055549,0.021144952112789526,0.000205763890282533,0.0013464596086505498,1.5451057932861394e-05,0.02780208319037769,0.0001072205493585227,0.0029816336061314398,0.009134906436038896,7.187548295766117e-05,0.00012332648668616803,0.00637728136411736
1400,0.9560830606236962,0.9804862273090209,0.00040992278732099313,0.021284748974636954,0.000203460821271042,0.0013809361651971445,1.637225740384809e-05,0.02738290377552367,0.00010680218726870583,0.003050134586934632,0.009110013386663476,7.820795760735845e-05,0.00014314572756351417,0.006277046716687919
1500,0.954924019884425,0.979706496467576,0.0004752188351272712,0.022938685851244946,0.00020240267679545482,0.0013154731431726152,1.6733277553873294e-05,0.02606338093313483,0.00010623749620134482,0.0031695580827045405,0.009094526546701625,8.721551922118427e-05,0.00014826895024128278,0.006169670861928413
1600,0.9520247035382833,0.9787621615885355,0.00041001219800165686,0.023966684590283224,0.00020141239413588462,0.0014596992106975589,1.754088654965109e-05,0.02444527169269413,0.00010575481166949301,0.0032441063300550177,0.009048311904168018,9.83644458825341e-05,0.0001572473222428444,0.006084372262394104
1700,0.951115384722559,0.9773286375213087,0.00045017985650699243,0.02452414531245356,0.0001983073563940695,0.001415935381542527,1.8925274000006382e-05,0.023784861341922314,0.00010573468353437666,0.0034206047546336137,0.009013223244291126,0.00010417502420857628,0.0001604438853209798,0.006009689507287671
1800,0.9493577855305523,0.9767820039704403,0.0004466663666063757,0.025871508310047836,0.00019770734743473954,0.0014810975337371433,1.973186808119463e-05,0.023444150880129154,0.00010519911948464744,0.0034742089167241344,0.008996030773376495,0.00010678190549266017,0.0001806635255950233,0.0058238272230797744
1900,0.9477142106372786,0.9751985651897459,0.0003706061335216689,0.027481453693114156,0.0001954946525476848,0.0014972322941790063,2.0305657493225845e-05,0.022350656485636573,0.00010521183156175658,0.003529576517118692,0.00897956066082619,0.00011729809117701078,0.0001810958817951863,0.005730439644868207
2000,0.9458845628010375,0.9745386069611767,0.00043727549760462324,0.02866020857436681,0.000193678084640664,0.001599759276678737,2.1239427293149097e-05,0.021024802983622057,0.0001051032985406086,0.003701334733303203,0.008929103023375138,0.00012251262927037623,0.00019211848537754072,0.005589456806328444
2100,0.9441452319363454,0.9727234855608837,0.00040758359263314757,0.029671462668025155,0.00019199714300022945,0.0015551640476406158,2.2002000991103365e-05,0.019374949551351186,0.00010502483673430698,0.003807869288891797,0.008912662726147323,0.00012595417121799292,0.00020490997910445506,0.005475078076328851
2200,0.9421188000127059,0.9714145001533245,0.0003783758724093871,0.031316816057833874,0.00019129561746736306,0.0015820647369574178,2.368384210413239e-05,0.017960299834701408,0.00010413170604686256,0.003873405907147861,0.008886435395918492,0.00013326887278846455,0.00021760889863987448,0.005304901614493613
2300,0.9415165001544612,0.97034054692211,0.000395880660240371,0.032176555966562645,0.00018818021110920144,0.0016811316702237836,2.4749949763877313e-05,0.01645434515318138,0.00010435795154617497,0.003938716245946867,0.008863154207305338,0.00014496048706561117,0.00021946633120799408,0.00522904682330946
2400,0.9404139833136302,0.9697910694869591,0.00039530998996348363,0.03229898769073539,0.00018623214445206483,0.00171802349784034,2.5179774904150972e-05,0.01603389898183284,0.00010392363077167239,0.00396188416109993,0.00883326653447961,0.00014636062745957548,0.00023419399401756658,0.005178027165372498
2500,0.9385064266291371,0.9685153654890261,0.0003378720051262862,0.034364087982347066,0.00018493289479671473,0.0017642749263669794,2.5568101260469668e-05,0.015655951478271986,0.00010346684077730039,0.004105939167212713,0.008797755884120427,0.00015644887986118248,0.00023780058947389922,0.004901873421553136
2600,0.9366025651945459,0.9672907209430366,0.0003591529498096757,0.03431697291897408,0.00018289656623517154,0.001783619068862241,2.7050629424069587e-05,0.014317994565358918,0.00010329466103673008,0.004295789909782952,0.008767977477195635,0.00015935698395832726,0.0002511141743868916,0.004876970233943594
2700,0.9351548661929784,0.9656452367236161,0.00033946531654374494,0.03638704841841442,0.00018312628543264655,0.0017961600611299466,2.8353728184406516e-05,0.012726444920634466,0.00010284052600299626,0.0043243703885276034,0.008739814496645541,0.00016921678319212503,0.0002579051856254818,0.004771304780642987
2800,0.9336975262674202,0.9649919671577674,0.000303084828397678,0.03685200869980667,0.00018082417971862207,0.0018132157102470688,2.8452419448614837e-05,0.011249602847478815,0.00010239866347773291,0.004373736703082404,0.008719141115323003,0.00017452592438187055,0.00027395826672983004,0.004557472640719155
2900,0.9334060964811199,0.9636187742412469,0.000309654057703488,0.037944235776962265,0.00017771013140014817,0.001913246373271122,2.9485814970791284e-05,0.010509345030149326,0.00010251227471059459,0.004527639741292316,0.008692103834916849,0.00018472316200340524,0.00027880017416426857,0.0045543089500082795
3000,0.93127412758606,0.9623252173409207,0.0003398504772567038,0.038884246569042824,0.00017718162953173972,0.001972186166253236,3.080447307284996e-05,0.009344416830937799,0.00010225541026303295,0.004671683164379163,0.008671499835769888,0.00018929587218850894,0.0002844436152939784,0.004424259647741166
3100,0.9298752402944375,0.9621214300780808,0.0002730565356303934,0.04019359851244168,0.00017561863988584413,0.001910178825349516,3.1594835627231435e-05,0.008731681789004669,0.00010212087257710778,0.004714142678252538,0.00863332697912878,0.0001929049623953774,0.00029730853551511384,0.004160851797588746
3200,0.9283044652810933,0.9614126879086705,0.00027973849035444235,0.04150342781323082,0.0001736281887131649,0.0020440568270043294,3.2723477819091393e-05,0.007127313039655371,0.00010188419317828388,0.004783008349211297,0.008604870745659809,0.0002041442044362112,0.00031004816657046716,0.004200275988534757
3300,0.9253900206959533,0.9590353203681261,0.00027298309981899793,0.042702273834468826,0.00017222413927073113,0.0020401661426554256,3.3264939815569265e-05,0.006002713489820604,0.0001015861166222882,0.004871557698540934,0.008570085882845439,0.0002065081129644667,0.0003210927115358165,0.004069590870199508
3400,0.9252242344791214,0.9580667431358698,0.0003141658113072832,0.04464331709064053,0.00017014358367977998,0.0020486819340198347,3.369975500863359e-05,0.005217234845276303,0.00010069972582598346,0.0049969440941933715,0.008553755595097925,0.00021946328311763414,0.0003233256886763583,0.0037966740141431223
3500,0.9233172784379577,0.9567399638121301,0.0002698417105727729,0.0457265500879353,0.00016904189815380354,0.0020535831682096913,3.4830188339254325e-05,0.004305938057608764,0.00010068734092728898,0.005083294740181217,0.008518486437808864,0.00022577835103734502,0.00033335443433952616,0.0037989307711512126
3600,0.9216025839216292,0.95606937073519,0.0003252206327157189,0.04683253151340474,0.000166669458443005,0.002181670237996665,3.63696382398394e-05,0.0020324282823753087,0.00010016059474087064,0.005181990884796526,0.008492619067986611,0.00022615127495539543,0.00034868092251984,0.003685908987441095
3700,0.9208520436556158,0.9544703713129398,0.00025824468315395515,0.04795398252898447,0.00016521105029324487,0.002215077512699751,3.7099957061285086e-05,0.002113763519697533,0.00010001739842503639,0.0053446842871946966,0.008463119554054164,0.0002329214347513593,0.00035154532104745385,0.003583070329264678
3800,0.9172666170837567,0.9542861500206963,0.0003092292579234287,0.04765986083880869,0.00016411245382731446,0.00222201722756446,3.756495438513827e-05,0.00030051424908756393,9.961193613403953e-05,0.005443215173251588,0.008434419035250485,0.0002462251404606658,0.0003642366934423815,0.0033990092818902253
3900,0.9175278311488275,0.9543465123508691,0.0005229200724176811,0.04860532603624055,0.0001710230314471614,0.0018113517935694195,3.4045235793571534e-05,-0.0003993879482818937,0.00010193678788559248,0.005364993446014952,0.008504214239986005,0.00023653825938333505,0.00035600570480198593,0.0032571840355057986
4000,0.9171459943891914,0.9536187335626229,0.0007940172112161193,0.04976789432871984,0.00017934247783443126,0.0013829023347135636,3.0095262084219696e-05,0.000518529744684142,0.00010469281262132514,0.005551327178433194,0.008558979660197405,0.00023260814165866638,0.000355504619430368,0.0032423836159720947
4100,0.9176289688248306,0.95315654143328,0.0011365806577805563,0.050032359450164675,0.0001874330934844466,0.0009756743031920019,2.6281447152340682e-05,-0.00024286091555425124,0.00010769319453020369,0.005489201602257244,0.008602939485756717,0.00022599132452535693,0.0003505147999658686,0.003304315529066282
4200,0.9165290606974361,0.9529754868268102,0.0014612950453580446,0.0514911306594911,0.00019382902709272714,0.0004986280278385058,2.256984300148725e-05,-0.00039720366891179135,0.00011013352380330384,0.005556426850731834,0.008661669878383202,0.00022047895178369922,0.0003416060026479146,0.0032592629773823116
4300,0.9168103588148766,0.9522616409899428,0.0017236133234892553,0.051869862605877164,0.00020216585564381207,7.633729097173554e-05,1.78684692659009e-05,-0.000990214847865071,0.00011256973084586671,0.005714714500051732,0.008724522761517037,0.00021630376076133435,0.0003367524366588746,0.003206025731598975
4400,0.9179623839957952,0.9513024676006504,0.00202761400978744,0.05269089376008808,0.0002106314200218819,-0.0002922736685754327,1.3979957729826328e-05,-0.0010581173588298687,0.0001152221065184713,0.005733354749552096,0.00879478650268908,0.00020994894897877198,0.0003330202603980447,0.003257604685624374
4500,0.9159716607125095,0.952399816646975,0.0023626632713955546,0.05310272572266959,0.00022033880979769048,-0.0007317374051723358,1.0898237622552807e-05,-0.0019056492554621756,0.00011829351743813925,0.0058180808062986014,0.008838661969504953,0.00020752264731233445,0.0003263766785580337,0.0030882363314988504
4600,0.9162293121325414,0.9514319368919937,0.002599940140770174,0.05366564027362549,0.00022690554702352517,-0.001148768623497119,5.801773408379021e-06,-0.0022787159838729334,0.00012080021574608454,0.0058638123389695455,0.008922064614504146,0.00019996991992976166,0.00032210423731663366,0.0032022487649476404
4700,0.916945463723793,0.9513057306786901,0.0029519086814316837,0.05409794757855042,0.00023499013344336532,-0.001653392105617411,2.7243466560080876e-06,-0.002047126633662351,0.0001234679212327155,0.005823933280437504,0.008986940561745574,0.0001959957937436751,0.00031713979830599794,0.003164395255920768
4800,0.9153111372066458,0.9505779791214236,0.0032159176001440256,0.055434666819511896,0.00024423610210160793,-0.0020111882413110303,-1.5401590940516196e-06,-0.0014530819036580778,0.00012590618413474511,0.006022137876170895,0.009020035596733592,0.00019122175771809838,0.0003128675959281359,0.0030328689088309326
4900,0.9162854339971616,0.9508921025927681,0.0035354960955577587,0.05622824837196228,0.000252002043429455,-0.002429007864708172,-6.015267861758945e-06,-0.002614458649942232,0.000128557033551616,0.006030171827006697,0.009106362948310675,0.00018390017117638898,0.00030701798445037097,0.0030157680795764755
5000,0.9150654510515901,0.9499034788530849,0.0038348763964941926,0.056615691280832305,0.0002597061910896675,-0.002850777308263158,-9.554578655888517e-06,-0.0028460203311762,0.00013132107129638966,0.006051098129736696,0.009157848152314331,0.00017362874159061617,0.00030328102384721205,0.003088355218950454
