milliseconds,Ca_Nuc,Ca_Cyt,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt
2500,0.9376513668864351,0.9679499718333396,0.00033241682790253335,0.03371070996839678,0.00018459901343332227,0.0017073186358160103,2.6629398009493275e-05,0.0156869266174429,0.00010379593876239854,0.00414403954112376,0.008816454799505394,0.00015527424556256833,0.00024527313347951136,0.004909188508129738
2600,0.9370352556072521,0.967776462374156,0.00036763623064377525,0.035495105305925714,0.00018304182682960367,0.0018055325112926878,2.742722582008656e-05,0.014471386227771998,0.0001033020478301415,0.004259645743993807,0.008785879930807912,0.00015854750651353127,0.00024539148251556984,0.00478964947381372
2700,0.9353957753548509,0.9659621537837192,0.00037736440248165487,0.03597634394806888,0.00018128054356425285,0.0017575803172196083,2.732557299390905e-05,0.012139232545507006,0.00010310740827149743,0.004347182057988323,0.008741825034170156,0.00016656571475721178,0.00026584781776826916,0.0047831248244524175
2800,0.9346901920127824,0.9656314681411284,0.0003584283764118677,0.0378699022010706,0.00018085036079528195,0.001784917085720449,2.874513283415194e-05,0.011067209721770206,0.00010259802611279638,0.004447305069645476,0.008720330604113462,0.000172634680186577,0.0002687100477905315,0.004563161176972652
2900,0.9333919178997198,0.9636612947209522,0.0003649243814859361,0.03785714376581582,0.0001795662114075667,0.0018450696035652013,3.0123242033631245e-05,0.010205881063957242,0.00010269018895401706,0.00451290723894829,0.008703974210105152,0.00018104902826742068,0.000276815826371499,0.004557810827417965
3000,0.9312963410551395,0.9627975881040305,0.0002921930450560681,0.03943112328696588,0.00017617924800516162,0.0019102271719397723,3.090395248499914e-05,0.009622922998161747,0.00010211319224768308,0.0046076094515310854,0.008661268983215306,0.00018661797612192673,0.00028798054855854106,0.0043459608404144345
3100,0.9295932758136037,0.9611037018150567,0.0002747652006784814,0.041179267554203286,0.00017537964782691316,0.0019662351227744085,3.129083560523705e-05,0.0077106075984607345,0.00010190380808245966,0.004666248674662884,0.008626598542267635,0.00019717854684150852,0.000294957051948349,0.00431862224180045
3200,0.9285549303813433,0.9613143857529081,0.0003099010381160182,0.041469644756838606,0.00017423049800593786,0.0020027906500629748,3.272157444369995e-05,0.007738358725643933,0.00010170720263774197,0.00477393139151885,0.008611183453371748,0.0002051846017123398,0.0003041310309790361,0.004172710200095221
3300,0.925017143742598,0.959102455313708,0.00030856976931932344,0.04253497677873666,0.00017056592912600947,0.002038599796428527,3.309604390155833e-05,0.006049864936886823,0.00010140620489023584,0.0048275014241026155,0.008582810829487371,0.0002058168278758754,0.0003203620237114915,0.003955570984912674
3400,0.9240230260569393,0.9577242149608103,0.0002952676798417903,0.04378446493613061,0.00016956850138532392,0.0020246788337120376,3.452430502114115e-05,0.005667659915002996,0.0001007671117191587,0.005021032579128171,0.008556535980702632,0.0002142739857025645,0.0003291937193256963,0.0038661929703555065
3500,0.9233312606313684,0.9569266175379778,0.00030090726247978996,0.045334513012478664,0.00016844709707494867,0.0020913479835426613,3.554557576707131e-05,0.0043803757606677126,0.00010064931643876375,0.005063483368413129,0.008514879272805791,0.00022070224822170578,0.0003309037171631012,0.0037756201007323603
3600,0.9215093812901967,0.9567042280748257,0.00028471323625247285,0.045770482153224774,0.00016600881572496158,0.002108096463272819,3.570201201012267e-05,0.0023970992170188783,0.00010030264224382643,0.00517391865948959,0.00849486528685867,0.00023038841504223928,0.000343579363715044,0.003622951853743184
3700,0.9206427850204825,0.9554791270557036,0.0002593663174373453,0.047407402404961926,0.00016579389800212854,0.0021847663914904554,3.681749432399155e-05,0.0016561272366040105,0.00010046379678037623,0.005311020257148892,0.008469811127080343,0.00023828451040743833,0.0003571032349899387,0.0035609396539222713
3800,0.9192703098711077,0.9540384159618065,0.0002286323096901273,0.04840898865638239,0.000163057210492129,0.002195064007699644,3.7678870788607095e-05,0.0005516246609090529,9.976852588498853e-05,0.005296461196679115,0.00845163107675321,0.00024648844671392356,0.0003693938957619131,0.003303406974036021
3900,0.9171286471666285,0.9540854407054845,0.0005631575880384142,0.04863976067231239,0.00017110032978795027,0.0018047955238312818,3.407742602197228e-05,0.0005608831514851531,0.00010248885911448615,0.00546727043897264,0.008506144361375482,0.0002395708647175356,0.0003592155456974697,0.0032999941376405913
4000,0.9167712453452975,0.9530862228134872,0.0008230524316562923,0.049795306000425164,0.00017850087832943455,0.0014180786280890351,3.095535263997694e-05,0.00037025824963473486,0.0001049422168136051,0.005461502967782847,0.008566937474517929,0.00023233910695782378,0.00036017304752382237,0.0033887168661176
4100,0.9164771510253779,0.9536420114454074,0.0011672036403187972,0.049542389895109035,0.0001872315526013959,0.0009797644154620915,2.5883808756624926e-05,-0.00034978330376002787,0.00010749056366449915,0.005582357214787534,0.00861068287136959,0.00022631054518731052,0.000346814741213716,0.0033535624092892787
4200,0.9175193097961981,0.9529872827501861,0.0014462720885100183,0.051304942809187556,0.00019598005857818945,0.000520993953905561,2.2305812738576916e-05,-0.0012101674019602791,0.00010994248131924752,0.005544914373938532,0.008668290225116027,0.00022235544679030054,0.00034557175942475705,0.003219217328779685
4300,0.9170965880072594,0.9529358178551854,0.0017265855722212692,0.05147375168076349,0.00020319967246311963,9.167380384982656e-05,1.8491473663822103e-05,-0.0003567160368027008,0.00011237307218224987,0.005657973682649914,0.00872788049395819,0.00021365793359589798,0.00034583201953809967,0.0032683533993370668
4400,0.9171560370089956,0.9519652450256275,0.0020167185258734835,0.05264204292786479,0.00021069442328082498,-0.00031513178674918274,1.3964621269467428e-05,-0.0005468928469471591,0.00011506240557340849,0.005758907392822448,0.00879860574766136,0.00021096038898808211,0.0003347260055730844,0.0032671894645194014
4500,0.9175652086992384,0.9519101745454347,0.002306100130360693,0.0535442709131104,0.00021964500787922784,-0.0007017734915294689,1.0149839227102705e-05,-0.0018718230837541398,0.00011773667242079339,0.005806703127018083,0.008847075940109502,0.0002051278009298919,0.00032748317309000527,0.003229173887080955
4600,0.9162933998134289,0.9519600718309669,0.0026875204090250834,0.05410889820136726,0.00022742439514201592,-0.0012082017090450006,6.533698279315558e-06,-0.001224318205362214,0.00012061994769584517,0.005882809816319605,0.008926274702290212,0.00019770518191508204,0.0003216198160650268,0.00305643698679737
4700,0.9159016634038516,0.9506332065669385,0.002921613609595876,0.05373512325597352,0.0002367908611646005,-0.0015816368849654893,2.00382009197744e-06,-0.0015564002470631812,0.00012309850693352462,0.005871513863833466,0.00898021599458409,0.00019752675907161509,0.0003237328242646684,0.003142122678599016
4800,0.9163316184776369,0.9507635044897002,0.003288522567380894,0.0553092237102519,0.0002435182181768058,-0.0020915069617988623,-2.0054967553475265e-06,-0.00290651709463048,0.0001256069235932028,0.006006164821561448,0.00902373454070412,0.00018975532535610705,0.0003219243666912498,0.0031487725694763244
4900,0.9146233409022667,0.9499805784376889,0.003572827427896117,0.0557738994342805,0.0002523023813367391,-0.002465982455203265,-5.211743365757009e-06,-0.0017656034531958959,0.00012855074061185505,0.006020395395652834,0.009094065975974775,0.00018207600170277226,0.0003140216049771679,0.002970072365660967
5000,0.9157121686954524,0.9500127377879779,0.0038437391827347376,0.056966485350741974,0.0002606164377244356,-0.002889790130387257,-9.529031195794786e-06,-0.0034542000800773143,0.0001311534540050536,0.006127665856387885,0.009160171957442736,0.00017761532022463817,0.0003087247399677733,0.0029816146250463095
