milliseconds,IR,IRins,IRp,IRiP,IRi,IRS,IRSiP,X,Xp
0,9.007313737213211,0.5229410443978889,0.0349340930754882,0.38667593605999623,3.838825353295526e-06,9.465217682411684,0.5197504584724464,9.996193118479653,0.003426138675374331
100,1.838135476690222,7.40513876490876,0.2124467432739694,0.4403897058684664,3.823490377770126e-06,7.502893273660714,2.5417949685903776,9.996442404070587,0.0037791713081310354
200,0.4830142722022701,8.456500345380464,0.3952912520806062,0.5696638916764587,7.10004349840059e-06,6.261157671194485,3.8147856587757083,9.995799530642893,0.003966689061866032
300,0.1228688261240382,8.419159890837896,0.4854054739518741,0.7627258082727112,1.144288119723112e-05,5.739842718600849,4.23272704400826,9.995929868028103,0.004400685302511568
400,0.06777615181265792,8.360402754618939,0.5164360602941778,0.9555424868216253,1.5131322294409461e-05,5.637441803635564,4.307325645702888,9.995612675601242,0.004335819496083807
500,0.17590824107136926,8.05538167160983,0.5263846633588537,1.1776291000471732,1.7177931142579384e-05,5.6724887573246185,4.285636843690659,9.995156980158656,0.005044990119094721
600,0.20301872351602981,7.931523176195375,0.5218680148839207,1.3679688261726561,2.2260013243501694e-05,5.821298285759598,4.182394413959896,9.995014341104584,0.0054014303851100285
700,0.09197539656633258,7.778193086954912,0.5183715129201076,1.478033467610057,2.5501384285601257e-05,5.8247185508191075,4.136197290953831,9.994769565301054,0.005666055789280117
800,0.18535363872997362,7.71029235409692,0.5052089555067304,1.6594351879421045,2.9523947002591845e-05,5.931211878121846,4.012142144786965,9.994175361438579,0.005794742375797932
900,0.10791450797281883,7.5172484968883,0.49761178399569095,1.751185922748464,3.2359632187638684e-05,6.016509921684446,3.9820613066088653,9.994003844264224,0.005856908685860946
1000,0.14494228013359317,7.505587122695177,0.48835261930628643,1.8206350140139287,3.492001405326553e-05,6.088699701080167,3.8560086370523314,9.993650359999629,0.006164226677665503
1100,0.19428381585145796,7.422449581802222,0.48243436436872705,1.9379538894949446,3.793493233183332e-05,6.184003957479573,3.862607484533366,9.993686023529396,0.006250083468062884
1200,0.11757517613395731,7.205794965051787,0.4748417695328661,2.0204488613686116,4.239770873590196e-05,6.225523432052153,3.726497347466074,9.993436271495177,0.006575189636203279
1300,0.3162811596856674,7.173705529242018,0.47447093481285774,2.032190379878265,4.49552882344544e-05,6.244584123584596,3.743711498241294,9.99283690174349,0.007173165077633816
1400,0.22567926637332109,7.182531799553313,0.4592172993368355,2.1422832461056247,4.654645952131371e-05,6.28586609754079,3.6218094287848577,9.993058424767488,0.007464366163200541
1500,0.3018713396140249,7.203868463205033,0.46663527899971136,2.190081790600402,4.980469055230043e-05,6.3817387584698935,3.5768683439334406,9.992638477975348,0.007406365547446549
1600,0.3393376285223106,7.181015527813171,0.4635821561163949,2.18892693545915,5.159003823571196e-05,6.4470803909986225,3.5711690950641195,9.992141636436543,0.007677125362825656
1700,0.20108423425181016,7.012174905440039,0.45598533207807324,2.203155431381317,5.2688222743906356e-05,6.493740531101543,3.5468896947254134,9.992105633426991,0.007877238089479927
1800,0.17252610131657786,6.979902221569681,0.4614791960513776,2.190722905722876,5.73807428800685e-05,6.484715343971462,3.5501812152666123,9.99187592610544,0.00777325595982054
1900,0.243665302348426,7.032712881199762,0.45886651671683704,2.184357875501752,5.6904056970627945e-05,6.546681932284455,3.4577025056003623,9.992028457627878,0.008185133530803999
2000,0.18789854272340367,7.035963054622363,0.4592866023566161,2.1746567910422474,5.6792034581229855e-05,6.517763520538477,3.4279617605507697,9.991445623296594,0.00851944673123362
2100,0.22235435376938567,7.075964601919339,0.457034584646342,2.2489273610471865,5.750638814660471e-05,6.586315728165379,3.4415810516470837,9.991605453976769,0.008861790211519808
2200,0.16635420416264693,7.009667691511167,0.4594891174308409,2.234087554827191,6.027193039416842e-05,6.582550875830556,3.422180332391282,9.991478628171143,0.008908834106693525
2300,0.28373994144161485,7.0391430752253425,0.4558282609844111,2.1601885244109815,6.056824124091723e-05,6.570723748307378,3.39426808666611,9.990774335264184,0.00902318136519255
2400,0.22581071830359928,7.145959820999525,0.4592590637101082,2.149170947165583,6.044473350784029e-05,6.610434038443394,3.4253791844083237,9.990636887147827,0.00913832342595492
2500,0.20397885837390906,7.14711755798159,0.4516397427201972,2.1413109467076508,6.211302468153948e-05,6.571456041070872,3.338913540799001,9.990905433569496,0.009128431312114348
2600,0.3121564919305348,7.1403851908939435,0.4565642548415811,2.0978452774218272,6.226419820517596e-05,6.618893372415438,3.3339175988673655,9.990783414821301,0.009235128353977487
2700,0.2630237811117332,7.102681470008309,0.4510593874151613,2.1386178694945728,6.473963533755041e-05,6.606875913462942,3.32745413911212,9.990454392234174,0.009563322936941843
2800,0.21524712888629538,7.238051093888688,0.46616884310263207,2.064480476024558,6.298213676063693e-05,6.622825278786313,3.304968222857956,9.990263411134594,0.009964758448548324
2900,0.19380877884695358,7.2598246348453515,0.46700242628484834,2.097310089403431,6.411898180759708e-05,6.662234146170777,3.344834517030634,9.989932207704983,0.009714549928357913
3000,0.16046776949283026,7.227509302093789,0.46372939202570007,2.0339260134557122,6.430903269328773e-05,6.6243604031416154,3.3240444462614875,9.989985758296864,0.00993020182669694
3100,0.23560809234099603,7.24598119565452,0.46636853457718885,1.9806457015035173,6.566666929322626e-05,6.675356474459467,3.332098335949159,9.989616281118563,0.010051408906273384
3200,0.3977075835827421,7.3158458406728935,0.4656292595587089,1.9855473650990731,6.360331058795573e-05,6.742000274745182,3.352820465656561,9.989447341653955,0.010294508936734646
3300,0.29501235091287004,7.368630279218494,0.4665727551914629,1.9803568177105608,6.304603692191188e-05,6.650172934385396,3.3042834429722587,9.989609217814214,0.01057422462877452
3400,0.2723877369991706,7.324828192818626,0.46322905960935495,1.9982258096664065,6.676669960318198e-05,6.696151117845494,3.2525062219614687,9.989349241745291,0.010759439250511541
3500,0.28876422601289514,7.302655551782695,0.464075892291041,1.8886166884215216,6.537226481275358e-05,6.751564226736245,3.256044866816286,9.989361523360277,0.011059246086917138
3600,0.21134535450249814,7.357569044358335,0.47393777995049374,1.9025537310312362,6.696390044177591e-05,6.727776682775996,3.2479894554763873,9.988934957188674,0.011006374796871088
3700,0.350045144269221,7.425630255010643,0.468076338057213,1.8661909231513407,6.629664629007598e-05,6.778630314507937,3.2937315922506554,9.989058100010604,0.01093379344190152
3800,0.23683853719914405,7.373045633831926,0.46822876247038614,1.8875372580628267,6.327335924738565e-05,6.732661217517707,3.2618121106985427,9.988590112482788,0.011126794445029975
3900,0.40693107171514864,7.37742991674668,0.47241761105024255,1.8485925617875856,6.356709556306606e-05,6.783364098519295,3.3070366233647768,9.988526054131418,0.011598302561962304
4000,0.2478022165655148,7.489215059878208,0.4804644799068508,1.8154934983846285,6.683350713086199e-05,6.779319708033981,3.2048932259044642,9.988423444635874,0.011365881146816019
4100,0.3486206456183965,7.444101879510727,0.48099636491170134,1.839526006519399,6.63765886618526e-05,6.72041887039743,3.27919154561905,9.988163636518898,0.011822986037361299
4200,0.16669386555118748,7.369679241672121,0.48403863339376796,1.7941007286750201,6.378775362160282e-05,6.808819257516525,3.192354225107036,9.988342927624993,0.011724681109169457
4300,0.26071037906793193,7.494228772859674,0.481780134106192,1.8109902296220592,6.66298921147947e-05,6.760888247577219,3.278664798847451,9.98790534412062,0.01207163749538466
4400,0.29675167402008445,7.434701116038189,0.479921348029555,1.7852686595584404,6.626044455504742e-05,6.729943969971705,3.209723970299778,9.987959598488398,0.012046424947974588
4500,0.2238333585706613,7.47350526658452,0.48497015701309487,1.6879541414131922,6.32421945649005e-05,6.765499231700598,3.1886650763585997,9.988064030956924,0.012042041388265623
4600,0.17383876810272603,7.5792918913975305,0.4854686209450594,1.6739546571324682,6.392017117670836e-05,6.768509800328197,3.235035259287125,9.98768722042476,0.012423048715621143
4700,0.3808297777392924,7.498736541531078,0.47680814879524397,1.6965321382226783,6.506269471638088e-05,6.7968729697567,3.2121981537240645,9.987482893416283,0.012139179980675352
