milliseconds,Tn,Ts,M1,M2,Th1,Th2
0,104732.2976962751,1125361.8297947338,2940.901029756578,100.13972363704252,-57.04673615458589,0.010492377029939996
100,-100167.693511717,892165.992651399,-2021.8720716743414,97.61825960200608,-8.113685980535207,0.01118604749582279
200,124160.11464189763,1242732.7709362947,-1605.3506160942118,92.17947801860636,18.479142152154083,0.1118491389280514
300,-21416.571322196643,1097638.6399872378,4034.1020320741113,93.96547814153588,-64.88766403423253,0.220416968127722
400,56649.15785665551,1261076.8328128706,-3395.845696432339,95.21665576423038,55.57767586158529,0.3731085106012933
500,180445.69738182065,1353655.545196861,2427.6778954126553,89.80581337853175,-36.41710940873735,0.45863581676928505
600,120335.4860003073,1257491.8991085342,2584.8669632372603,86.11272165539856,3.906928076907737,0.5112557007480245
700,43387.55997997184,1301176.274354435,3711.7992615293933,89.23213973345531,-28.89845446641984,0.5656036481379118
800,-3178.5055109458917,1562452.1515136072,-2628.7486239732148,82.618307081755,-48.75883106332907,0.5706187479061441
900,107842.0372417781,1613966.3981451213,927.7724380650776,83.77358756150532,36.22878827805443,0.5753887233432229
1000,219370.0611690835,1617564.1788030437,-1145.3024417362158,84.36017535846513,30.772764099027068,0.7499895500563941
1100,286162.54109440726,1660959.0822981324,1055.4652763793665,81.82514693507186,-16.626290648073397,0.7596427643023105
1200,156938.72937127348,1617202.6302957581,4315.318771951996,79.39629126144395,38.97062079730279,0.8533548754391076
1300,227416.8080777706,1940189.6264531063,3985.771150757167,81.4049458652559,35.79884915023268,0.9276664243922194
1400,390865.2081591985,1871392.4700219762,2096.4643769642107,78.89009201031004,60.499662033368104,0.8866615071540034
1500,399348.0302906104,2160346.4909081245,1764.7141597907005,73.04313294496579,70.21386243102484,0.9901532464959942
1600,298009.9977740849,2278901.485939137,1355.854109936668,73.33778098926204,46.762068632942864,1.0431011629880613
1700,465914.5214136562,2171055.4142053304,-2378.04499388872,69.05492382937543,8.964751345765492,1.0445597799481905
1800,346133.93845531443,2255762.975577009,5222.042230949785,69.84154460942688,48.921087332310606,1.0854115801493807
1900,621614.4992792384,2364691.2573144087,2197.6448506776746,73.32744101683075,81.12009479718823,1.1944576874042492
2000,609189.621391278,2656776.67830526,5081.829126986219,67.93011617312379,-40.32562695546439,1.2202627378430664
2100,533023.534334951,2603165.0084329583,1839.0771638857593,64.81919060004797,0.12895191798332561,1.37523214762609
2200,687016.6793210377,2854176.741316546,4564.649770103083,64.6395648738556,80.85299462887426,1.3140849218941961
2300,777913.6215414145,2774322.0333138285,5997.400937616299,67.59458820077883,3.7714789569968588,1.463942385037343
2400,773756.8782254099,2914139.581474076,6972.174427036805,63.99922849267237,-6.055079275254499,1.4191840821031416
2500,973653.5874001136,3304531.8658184665,2958.695030189117,67.10753843924542,40.257384190494726,1.4147532444703512
2600,913713.0518066616,3138534.8973065154,7740.772261400556,64.09464743035964,52.93538505848518,1.5555752698000955
2700,1028379.8537334759,3286864.9381372333,13475.73181359111,65.04708193132508,4.787621508701115,1.6126382330926627
2800,1168576.114959874,3624756.5393877914,16630.53093753179,63.84917926114681,-7.479725542737022,1.6716175311579269
2900,1231065.9634017514,3836342.346892221,18666.646165856986,64.76234514302861,39.36986415542675,1.6261576536916882
3000,1389609.7422873403,4037166.320711588,28647.110597540774,66.54646906326813,149.58195283107258,1.6358652944248562
3100,1386538.6099800854,4070985.578758283,33197.77496230253,68.69602701313674,107.34426708788523,1.6833955830539031
3200,1654335.0333493557,4174212.246767073,46737.735887642826,70.09099673949848,134.76457759993986,1.7988838488088614
3300,1666942.7246105648,4260660.714372057,55497.64241714243,65.45216137849125,184.56998130502905,1.7984373342993178
3400,1932386.832949738,4518266.782120215,59568.265113657064,70.96846332723936,199.0047483110778,1.976481898950775
3500,2128503.099660129,4692330.064953428,74132.6978799551,75.38623852506186,235.75377397760997,1.8602296564385898
3600,2229730.9257903616,4769128.925546332,74946.24797981307,83.00133672370303,438.6023486180813,2.077914800944655
3700,2254120.634975047,5133835.741911198,83627.50828738541,88.13463906608925,460.16112362690797,2.078215442126007
3800,2348018.3323510936,5080760.392614769,89707.34488362468,91.99326836019831,663.0084214728973,2.049366374488592
3900,2517295.5434431545,5178154.611518788,92665.15391820288,96.69265868736814,778.4897580388068,2.1308409519757716
4000,2706984.19096953,5399718.187701356,93069.77237261407,109.12392479926439,844.0304705850134,2.2374790714048407
4100,2867615.1296340125,5517423.17762042,93532.25695325962,111.55690247959043,928.3955990580805,2.2876632972079523
4200,3015100.9424054865,5907788.766567141,97875.2249931908,123.8229270152711,1085.9998587275427,2.4090032958913254
4300,3254705.21686075,6000036.53939251,98421.00914672391,132.346603716066,1298.0964323330572,2.4904430313002797
4400,3284591.50504762,5957053.886999455,98559.09832029889,144.51941867036302,1553.0969949572718,2.659972802520018
4500,3502021.993878938,6414225.147599611,93140.93575724497,156.6230098801414,1825.8596646879182,2.6194246291225123
4600,3905570.4807450604,6316025.879708992,95742.68011356695,167.0928879404346,1895.5630852841423,2.8508046376210574
4700,4023792.8118971325,6597594.7193050645,93123.94641336071,179.31821358848325,2218.835265810656,2.9014250662804657
4800,4218272.635730532,6934085.36935699,98344.02398342476,193.4127398713111,2424.7772150256296,3.104813254089068
4900,4533425.06967377,7026791.603958843,97754.17005045935,209.97528413399937,2775.956484879793,3.164231373306537
5000,4790809.290435635,7269429.051015969,100434.0920470199,231.39746378870765,3160.183126091963,3.395169615616457
