milliseconds,y1,y2,y3,y4,y5,y6
0,0.014,0.006,0.0,0.0,0.0001,0.0
100,0.17764249630152662,0.015508245725454001,3.323831480722848e-08,0.0008963105723896314,8.179386278371289e-05,0.004378073150351943
200,0.32124414371468474,0.04069548087448719,1.1107113427568585e-07,0.0032439270461799737,6.691332543733618e-05,0.008712583745013915
300,0.43295326189617406,0.07859598425570948,2.5018731961768227e-07,0.006776061524680517,5.4756190395929995e-05,0.013003965238646444
400,0.5183340956515845,0.126247370688338,4.470677779146863e-07,0.011226123786434465,4.482579799933024e-05,0.017252646772971173
500,0.584291206493483,0.1813618661969315,6.890250466147529e-07,0.016388153972441116,3.671404199215096e-05,0.02145905321968758
600,0.6361829918129844,0.24227343104413201,9.60923714857897e-07,0.022112078972608737,3.0086609114839367e-05,0.025623605222936344
700,0.6777584793779392,0.3077693126920292,1.248515622305854e-06,0.028288565203071537,2.4670221281414144e-05,0.029746719241387557
800,0.7116008293341756,0.3769509340366284,1.5398104026906807e-06,0.03483650944813902,2.024181319157242e-05,0.03382880758988454
900,0.7395074403180104,0.4491367471620129,1.825445088735384e-06,0.04169430475347327,1.6619466526226055e-05,0.03787027848066345
1000,0.7627568490624602,0.5237980136379783,2.098549902310902e-06,0.048814068104076555,1.365490341373056e-05,0.041871536064178594
1100,0.782279629849289,0.6005156481824204,2.354417561167826e-06,0.05615776248287279,1.1227284698156332e-05,0.045832980469522
1200,0.7987697032260147,0.6789512104040232,2.5901097610703716e-06,0.06369459113247856,9.238126734843906e-06,0.04975500784444042
1300,0.8127547604836481,0.7588274778865569,2.804074023038349e-06,0.07139925317062051,7.607186344657955e-06,0.05363801039493868
1400,0.8246420285168681,0.8399139013036659,2.9958106014888473e-06,0.07925063788295393,6.269055760416368e-06,0.05748237642450682
1500,0.8347527807634291,0.9220162263465426,3.1655882698098227e-06,0.08723089339312781,5.170398064461777e-06,0.061288490372952094
1600,0.8433442107114724,1.0049692101652545,3.314213415235319e-06,0.09532477331626488,4.267710461894889e-06,0.06505673285484039
1700,0.8506243976363012,1.0886309139975938,3.4428496553548713e-06,0.10351912487026577,3.5254914107067418e-06,0.0687874806975606
1800,0.8567641801241465,1.1728783700226448,3.5528781577225854e-06,0.11180250032325167,2.914755793223985e-06,0.0724811069790061
1900,0.8619053476013635,1.2576043137334836,3.6457924191781366e-06,0.12016486406408279,2.4118271527828585e-06,0.07613798106488275
2000,0.8661665719007097,1.3427145608983257,3.723121618474568e-06,0.12859735746512205,1.997353555953916e-06,0.07975846864564619
2100,0.8696481885194082,1.4281259238784512,3.786375712969325e-06,0.13709211210496014,1.6555079139745348e-06,0.0833429317730724
2200,0.8724357207687254,1.5137645657071994,3.837007922141725e-06,0.1456421022410187,1.3733388589370429e-06,0.08689172889646088
2300,0.8746025619087063,1.5995646452557513,3.87639038824133e-06,0.15424102336232431,1.1402408172157493e-06,0.09040521489848086
2400,0.8762121546619399,1.6854672074176784,3.905799658595415e-06,0.16288319269613688,9.475231828112732e-07,0.0938837411306609
