milliseconds,R,C,I,X,A
0,1.0000046947579064,-7.176902298905619e-06,1.0000071702475362,-1.208620721198704e-07,-2.5685240053231775e-07
100,0.9999901056552105,1.2434877897829725e-05,0.9999853324025634,3.7661560133573175e-07,1.6437739093897943e-05
200,0.9999889925491553,1.4027981871775688e-05,1.0000231076118904,1.288836213751251e-07,-2.0493823080893764e-05
300,0.9999621345769104,1.826597966112884e-05,1.000017808469336,4.309955897843767e-07,-5.028608260376888e-06
400,0.9999700683855803,4.2490782728655946e-05,1.0000186027512619,5.001511206456143e-07,-1.6356817527543126e-05
500,0.9999536841964133,3.7589252142114895e-05,1.000005490251772,1.0169459659815445e-06,-9.091884730481464e-06
600,0.999940808073818,5.6608510202509375e-05,0.9999597917282429,1.1659023189942975e-06,1.839836649791552e-05
700,0.9999350467744869,6.607965578950105e-05,1.000002607205444,1.290905724971511e-06,4.5055837631284546e-05
800,0.9999246501178853,7.008737113865145e-05,0.9999711357660799,1.2543492446165459e-06,1.7095968761144406e-05
900,0.9999083114454357,8.748683368997839e-05,0.9999894123743148,1.5782711176366661e-06,5.612167738949873e-05
1000,0.999903074432502,0.00010036312583142356,0.9999666751405301,1.802681474905049e-06,4.60436280950278e-05
1100,0.9998952828695135,9.979109627829013e-05,0.9999722830479605,2.116981959590122e-06,5.888301205613162e-05
1200,0.9998836262650392,0.00010144015776337825,0.9999169785857314,2.2292299878171757e-06,4.626979196005641e-05
1300,0.9998798099577965,0.00012782464473353166,0.9999546039729182,2.367846324817919e-06,8.186284005833834e-05
1400,0.9998599808838152,0.00012715305065119368,0.9999432503123741,2.3909312520606193e-06,0.00010310175973345933
1500,0.9998487863200286,0.00014655078632064598,0.99987546827747,3.016370591653658e-06,7.883163703732227e-05
1600,0.999844655820132,0.00015400053780685786,0.9999072510778402,2.799379344607758e-06,9.096014289923626e-05
1700,0.9998333417243346,0.00016419894007300254,0.9998797969223056,3.2475261227990175e-06,0.00014278152094565467
1800,0.9998330636488333,0.00017293591876146983,0.9998745309504635,3.3963748295890545e-06,0.0001308273201793401
1900,0.9998244032527246,0.0001749471179009325,0.9998449956131935,3.6364189332860362e-06,0.000162901683076218
2000,0.9998031105354709,0.00018675888274833808,0.9998523591583056,3.6212262085827353e-06,0.00013749821948848178
2100,0.9997949540389843,0.00019374329054297763,0.9997983935357695,3.5872230740390624e-06,0.0001772685266018582
2200,0.9998000791101626,0.00021203223376742208,0.9997724271879673,3.97604664297612e-06,0.0001821954428375341
2300,0.9997980769168513,0.00021247703520811033,0.9997951348623303,4.288253368335251e-06,0.0002447782570206915
2400,0.9997721697401609,0.00022339635853572688,0.9997788600694932,4.5240331273813035e-06,0.00023667054233197102
2500,0.9997806336283781,0.0002198210558774158,0.9997116105770878,4.751236550388138e-06,0.00023630607824490107
2600,0.999761556220023,0.00022511898627361658,0.9997442051984313,4.856791646710315e-06,0.0002806903449444557
2700,0.9997467753218575,0.0002463826254182359,0.9996869091898712,4.738474537055121e-06,0.00027053244324966926
2800,0.9997374866047885,0.0002584111991666986,0.999663625673764,4.911288928680037e-06,0.00029416246191004596
2900,0.999743412629219,0.00026663528223380093,0.9996267821190282,5.414471558708912e-06,0.0003417979764189798
3000,0.9997219676131799,0.00027818885737564364,0.9996581020146093,5.268948078280956e-06,0.00035054833764027355
3100,0.9997251259670027,0.00027616651053775904,0.9996029313179782,5.633133838754976e-06,0.00038514119753906185
3200,0.9997117373349619,0.0002817402205354655,0.99960773789607,5.716418613967015e-06,0.0004061394275432835
3300,0.9996949581523898,0.00029593361353519846,0.999534336278526,5.896034485559676e-06,0.00041643288401730066
3400,0.999686875049228,0.00029951987824334783,0.9995509419370099,5.8258717446932e-06,0.00046599951837562496
3500,0.9996958552445412,0.0003185629288869662,0.9994777110074319,5.99071181349501e-06,0.0004836272757359454
3600,0.9996910950382307,0.0003288501769231878,0.9994890506274439,6.452185706534294e-06,0.000515928147355359
3700,0.9996637186859774,0.00033165674001879917,0.9994324088870394,6.459056019966318e-06,0.0005252549097572677
3800,0.9996726799007083,0.00034591209654018435,0.999430623627152,6.671946549898551e-06,0.0005626196761176162
3900,0.9996517350930855,0.00035044721811254976,0.9993852857195346,6.596841847071969e-06,0.0005936057079118762
4000,0.9996615010455296,0.00034667011079932364,0.9993381439059588,7.124016628506575e-06,0.0006665599290143705
4100,0.9996376188820886,0.0003542977051437346,0.9993234443749,7.27134192243e-06,0.0006983702694174545
4200,0.9996438693791461,0.00035761857748952677,0.999330408059927,7.026226109327646e-06,0.0006807917587043028
4300,0.9996215958415283,0.00037012715085946917,0.9992912962601769,7.604071262714801e-06,0.0007648096201227168
4400,0.9996173489319836,0.0003697715176086243,0.9992341546920066,7.794230681418485e-06,0.0007532680263196695
4500,0.9996284789225885,0.00037890760331317204,0.999217329959527,7.4918806952327225e-06,0.000784658821996023
4600,0.9996074028484847,0.0003995976181600566,0.9991435816926326,7.975051918579664e-06,0.0008291782310411727
4700,0.9996089632448648,0.0003916294995424328,0.9991139744454004,7.841071548124479e-06,0.0008944029184745019
4800,0.9996049955225724,0.0004208396021793086,0.9991282256297424,8.071210185066696e-06,0.0009202925138005203
4900,0.9995957785220813,0.00042414406016177004,0.9990701240959636,8.252166819145774e-06,0.0009537556356896062
5000,0.999591500081985,0.0004174966269726417,0.9990074967062933,8.298352810910862e-06,0.0009713229527254915
