milliseconds,R,C,I,X,A
0,1.0000057331151573,-8.844958189327697e-06,0.9999945558914227,-2.3322157137751719e-07,1.9618684157857575e-05
100,0.9999944811797169,9.345777383289918e-06,0.9999710920820826,3.06559811944155e-07,-1.603409344191375e-05
200,0.999975308026185,2.7515374757779977e-05,0.999990962966017,3.2942214010172117e-07,5.0682006634969555e-06
300,0.9999655242151195,3.0371348031436828e-05,1.0000034616043307,4.3549632100800234e-07,8.45588060370446e-06
400,0.9999594130932888,2.6437398605559222e-05,0.999978667094597,9.426333011009024e-07,-1.3647793139192666e-05
500,0.999961696614525,3.9172936097405764e-05,1.0000189745997052,1.1333935037285306e-06,-1.1049971044292012e-05
600,0.999952555708709,5.889272692343291e-05,1.0000008533218256,1.3558960348325684e-06,-1.3568529404552131e-05
700,0.9999355958732427,5.947931790677826e-05,0.9999696864986847,1.3069104532022785e-06,1.645240851778152e-05
800,0.9999219239297467,7.21496652183854e-05,0.999997533609875,1.4951270827590951e-06,9.07942423682792e-06
900,0.9999023739869647,8.233190708253134e-05,0.9999395825045783,1.5887475779379895e-06,2.9806346815414097e-05
1000,0.9999021242647985,0.00010407822766495037,0.9999626663638094,1.8584516943231873e-06,6.0183334532046585e-05
1100,0.9998936442622395,0.00011586179563390359,0.9999559941630453,2.0100682333067715e-06,6.208372829773772e-05
1200,0.9998874677206799,0.00012100887378177684,0.9999340212803276,2.1977129902824733e-06,6.025965315683741e-05
1300,0.9998793112407914,0.00011566877586160465,0.9999154842479268,2.4046772734458617e-06,4.560385835074446e-05
1400,0.999862784981192,0.00013147149087288444,0.9999242128731249,2.738530629564293e-06,5.9476725130301234e-05
1500,0.9998452708299984,0.00013073514777828008,0.9998790460984205,2.6678561877067574e-06,0.00011698753394297155
1600,0.9998424238206288,0.00015935254016105724,0.9998935288901081,3.118922054852196e-06,7.917956497903668e-05
1700,0.9998324854332253,0.00017005589838806355,0.999862386312347,3.2003430307007805e-06,0.00013370312909807442
1800,0.9998229508740641,0.00017700199585975627,0.9998527685653444,3.2255219234602573e-06,0.00014034572880868547
1900,0.999819293856335,0.00018690493010883291,0.9998210426843367,3.358108684297097e-06,0.00014680208600581266
2000,0.9998166593957857,0.00019079477818970873,0.9998345979656824,3.491330410852266e-06,0.00014756247142696112
2100,0.9997915202709114,0.00018184014668769984,0.9998261470520144,3.9362862836769295e-06,0.0002020814663463886
2200,0.9997936125009126,0.0002095402343325021,0.9997731975972337,3.839808349507895e-06,0.00018453033542882967
2300,0.9997862586678867,0.00021911619197375733,0.9997568511173515,4.434083844220895e-06,0.00021703164308734964
2400,0.9997678263538923,0.0002239506208798363,0.9997388458143611,4.184421452990043e-06,0.00021088949533808844
2500,0.9997654214738789,0.00023289101673368658,0.9997249722837831,4.556092846983968e-06,0.00025641477072767114
2600,0.9997569864285414,0.00023741699357338872,0.9997288430711765,4.497820427696631e-06,0.0002884278705432439
2700,0.9997519495409335,0.00024679167425340745,0.9996978541301703,5.090578959042433e-06,0.00027329948764064646
2800,0.999753336151434,0.00024184078994781303,0.9996623840475913,5.182787197182498e-06,0.00029443830009135975
2900,0.9997456506695978,0.0002679611146346468,0.9996474100197058,5.147235746624032e-06,0.00035744371778334165
3000,0.9997256412428693,0.00027642066691203014,0.9996596306945705,5.338017879954787e-06,0.000358279729961007
3100,0.999719541158978,0.0002654415442848578,0.9996271913377148,5.715215307131136e-06,0.0003945788029168887
3200,0.9997180092528175,0.0002947214344777067,0.9995868711423203,5.618716349308601e-06,0.0004435109153812412
3300,0.9997129344565022,0.0003039144889446499,0.9995334250025883,5.6105126030150475e-06,0.0004230385512823299
3400,0.9996994194780373,0.00031334281977399666,0.9995088091618347,6.171098773125799e-06,0.0004411674268155919
3500,0.9996881358372647,0.0003079698186992057,0.9994959604570436,6.099834249156944e-06,0.00047844601764794777
3600,0.9996814561629024,0.00030692578038951586,0.9994914652492737,6.506137673054492e-06,0.0005060971260203704
3700,0.9996745490344159,0.00031997961633369845,0.9994280206360923,6.578294941274966e-06,0.0005661488465329741
3800,0.9996744162206265,0.00034242521379779315,0.999422295396427,6.825282139870132e-06,0.0005925138479711795
3900,0.9996495946359216,0.00035328770613722696,0.9993954979975093,6.7775120866641025e-06,0.0006229678286045237
4000,0.9996414724535723,0.00035039919517376624,0.9993374410515815,6.765691542115494e-06,0.0006340039796969665
4100,0.9996454118418323,0.0003533485342027661,0.9993549731302969,6.9153078181321955e-06,0.0006585825054477154
4200,0.9996357725483478,0.00037032909869494216,0.9993216162569792,7.0119585504805825e-06,0.0007333369713347638
4300,0.9996266864316574,0.00038448727438478473,0.999279482216647,7.444744657981951e-06,0.0007593902484689326
4400,0.9996272405370099,0.0003903949529298827,0.9992231935705306,7.3341447818445074e-06,0.00075297847990258
4500,0.9996134075970965,0.000381735473031368,0.999213709476882,7.626466810823876e-06,0.0007866311791555786
4600,0.9996114168429863,0.00038916346831333406,0.9991413480700034,7.885754953666156e-06,0.0008348747238361418
4700,0.9995987922944016,0.00040476476736403056,0.9991185226923314,7.837823581571332e-06,0.000904450881967581
4800,0.9995951057957901,0.00039987195340959394,0.9991167896896603,8.096437204562738e-06,0.0009104934068047415
4900,0.9995840332622151,0.00042306516521489773,0.9990494644689638,8.110081167657124e-06,0.0009674275318048536
5000,0.9995745520331767,0.00043131523818691863,0.9990572809573657,8.36875837251518e-06,0.0009793830429279157
