milliseconds,R,C,I,X,A
0,1.000002794760949,-9.26512169809033e-06,1.0000187592922813,2.509510293164727e-07,2.9525191717215047e-06
100,0.9999957352892758,1.8513941865238326e-05,1.000007030256095,1.5444906757936007e-08,-1.411646802844119e-05
200,0.9999698438247125,2.6857383215497686e-05,1.0000200444764553,1.38983630455335e-07,2.4871009854228154e-05
300,0.9999588011306553,2.9578212017314648e-05,1.0000195220044132,7.758353513130706e-07,2.9206606952507627e-05
400,0.9999505714993314,3.3303455206950316e-05,0.999963408218394,5.37220819670138e-07,-5.649811266890167e-06
500,0.9999621500568421,4.4440841423435255e-05,1.000016504601379,8.505074912546035e-07,-1.7850788718185103e-05
600,0.9999370406042419,6.617347869130488e-05,0.9999964337929056,1.2705865963374834e-06,2.3843213516127415e-05
700,0.9999223926823363,6.865735859206036e-05,0.9999611797968113,1.4950828028583586e-06,1.8498543127896537e-05
800,0.9999329509114495,8.047269621547329e-05,0.9999720154385996,1.6957017553347051e-06,2.6474547456580507e-06
900,0.9999038530599904,8.267299792027016e-05,0.9999570399483447,1.6995264511011915e-06,5.794229735206612e-05
1000,0.999898985771653,0.00010448660397198369,0.9999867026748637,1.817175973150905e-06,6.195009196280162e-05
1100,0.9998994537989687,9.37780401154769e-05,0.9999413859993566,1.8627233769637838e-06,5.634712683545909e-05
1200,0.9998727642294633,0.00011801382070023234,0.9999561295072511,2.1082555826405913e-06,7.465178711000009e-05
1300,0.9998692755371179,0.00011873852423863432,0.9999255193483584,2.644121134674448e-06,9.038831707001486e-05
1400,0.9998600213010067,0.00014112763969227073,0.9998953213262616,2.630174487242866e-06,9.759855996837265e-05
1500,0.9998450436641437,0.00014220551385751647,0.9998911196056772,2.639272204001716e-06,8.377944298872118e-05
1600,0.9998415672287015,0.0001579625741716426,0.9998959294442556,2.7749629277527035e-06,0.0001331963719324476
1700,0.9998274727341702,0.00017105798392025805,0.9998815145019208,3.370817075363703e-06,0.00012387702512174439
1800,0.9998289948572687,0.00016101372649255361,0.9998621202308037,3.558545099025866e-06,0.00012939578100903726
1900,0.9998216297056394,0.00018859062558391178,0.9998248741105249,3.6601043589381053e-06,0.00015319779866741718
2000,0.9998090136796157,0.0001799141497626903,0.9998600919837924,3.879108702271466e-06,0.000148555078885004
2100,0.999794624236239,0.00018377088812262098,0.9997869371827275,3.657221910874364e-06,0.00018153530060098597
2200,0.9998056425551584,0.00020962367585735853,0.9997803747515028,3.951937415686508e-06,0.00021438717375835413
2300,0.9997762318544317,0.00020658159477418518,0.9997722042453029,4.187013255489375e-06,0.00021311145379535303
2400,0.9997849611115359,0.00021009776586450971,0.9997464362835348,4.4466722761814e-06,0.00023613067791807937
2500,0.9997633812065787,0.00021983951398242278,0.9997437327738553,4.7053096487916894e-06,0.00025794845369770547
2600,0.9997511950979155,0.0002328560947221345,0.9997395304888016,4.494229148394167e-06,0.0003041470798362385
2700,0.9997534203867883,0.00024727740505592767,0.999677193963496,4.661033035145847e-06,0.0003231033787257339
2800,0.9997477960270532,0.00025050598760181466,0.9996812358783741,4.814237369621471e-06,0.00033115127237087706
2900,0.9997421008383222,0.0002718531129556633,0.9996707531790798,5.0136741055870145e-06,0.00035874681793633396
3000,0.9997208963906998,0.0002755625903779886,0.9996097184277801,5.167673010450958e-06,0.0003486580395062318
3100,0.9997271206898218,0.00028226367574943454,0.9996359056887146,5.742220387772086e-06,0.000399817075751255
3200,0.999711306433341,0.00029167599197008,0.9996052367992218,5.521898402027605e-06,0.0003876447933191373
3300,0.9997070886859883,0.0002947414255480841,0.9995875305361508,5.927156146045141e-06,0.00047222029888864807
3400,0.9997089232438515,0.00030631925128055647,0.9995545329781863,6.048435285961127e-06,0.00045916484457185
3500,0.9996823470742819,0.0003139423557878475,0.9994992930286206,6.140104226975486e-06,0.0004901403588716232
3600,0.9996922693022469,0.0003244462754212004,0.9994519834049048,6.16752227102343e-06,0.0005106362269276877
3700,0.999665461645141,0.00033578452478403144,0.9994209784134986,6.291965295527714e-06,0.0005464275500450612
3800,0.9996660953986997,0.00033871053698287287,0.9994447402535865,6.500519634667283e-06,0.0005943678782818289
3900,0.9996662388640459,0.0003377916962274532,0.9993938359500935,6.640786862570386e-06,0.0005839525337645949
4000,0.999656471583512,0.00035990142539984527,0.9993517676889722,7.035091863420654e-06,0.0006465158441472588
4100,0.9996508528352674,0.0003625459231269125,0.9993387208158925,7.2612098399142576e-06,0.0006950783892692948
4200,0.9996406768018321,0.0003662706057321767,0.9992994656256322,7.0240575990822565e-06,0.0006913240075510771
4300,0.9996277161563948,0.0003814392728693632,0.9992798927346076,7.658888959080894e-06,0.0007105768194405414
4400,0.9996262190047228,0.0003849757250480666,0.9992216250612557,7.577787531623496e-06,0.0007640904117485626
4500,0.9996170729894562,0.00039116492307376564,0.9992262896474364,7.628981060603742e-06,0.000798795610816335
4600,0.9996047317842935,0.0003975077963382761,0.9991584422469955,8.075003876444845e-06,0.0008403643003535114
4700,0.9996041681526789,0.00039557588208196406,0.999134865200728,8.015199789484802e-06,0.0008830945988845774
4800,0.9996009733144878,0.00040074307890176393,0.9990919816773252,7.992885047304208e-06,0.0009140174878090205
4900,0.9995987395728094,0.0004170384941979014,0.9990680609719113,8.554989506175792e-06,0.0009607450408763862
5000,0.999592186929749,0.00041298045527404754,0.9990163188287623,8.612532602423193e-06,0.0009913370889083595
