milliseconds,s27,s45,s47,s48,s50,s51,s52,s57,s58,s60,s61,s62,s63,s64,s65,s66,s116,s117,s118
1600,1.723,0.04147800670647967,2.827141834522579,347.5203109515319,2.1208666885053398,34.973937811706634,7635.362018754303,199987.00234184464,1.0371557871639114,0.00885420317143155,10.976753282095038,0.10582049199590558,499964.42277079314,35.57722920704876,0.6438497626537142,0.08312462822182021,0.005288501546446685,0.00032696288245577407,0.0001098551813716967
1700,1.723,0.041477563655038054,2.827141898454482,347.520317190914,2.1208439613377155,34.97357970402644,7635.362167305628,199987.0024329874,1.0371446124108405,0.008854041393808907,10.976634861019072,0.10581856518349685,499962.199207855,37.80079214521183,0.6438845108279648,0.08313042170383236,0.005619003565384457,0.00034739693041249984,0.00011672528391960319
1800,1.723,0.04147712084164894,2.827141962688061,347.5203234710238,2.1208212436016862,34.97322241899158,7635.362315329261,199987.00252495805,1.0371334425457324,0.008853911754403579,10.976516490248338,0.10581702803112268,499959.97564867476,40.02435132543891,0.6439181655426568,0.08313600380331973,0.005949502203731073,0.0003678307592863655,0.000123595764398479
1900,1.723,0.041476678085538156,2.8271420271101304,347.5203297778058,2.120798525781878,34.97286591694693,7635.362462916058,199987.00261770716,1.0371222789429773,0.008853807186850313,10.976398194221083,0.10581579480426605,499957.75209354184,42.24790645836461,0.6439508320156829,0.08314138564188026,0.006279997469809955,0.0003882643692737989,0.00013046660896957627
2000,1.723,0.041476235567881686,2.8271420917021937,347.52033610884683,2.1207758177977163,34.972510166252825,7635.362610094998,199987.00271121322,1.0371111221099196,0.008853724970753788,10.976279971507958,0.10581483249542785,499955.5285427399,44.47145726031238,0.6439825576926831,0.08314657796279187,0.006610489370272243,0.00040869776046310305,0.0001373378081238196
2100,1.723,0.041475793345397284,2.8271421564105474,347.5203424574144,2.1207531228817276,34.97215513311954,7635.362756913568,199987.00280544575,1.037099972804657,0.008853661174441554,10.97616182899614,0.10581409340161049,499953.30499655445,46.69500344574599,0.6440134061313696,0.08315159169816964,0.006940977912245552,0.0004291309329848613,0.00014420935113425773
2200,1.723,0.04147535145417691,2.827142221176141,347.5203488161179,2.1207304431590157,34.971800783289964,7635.362903422828,199987.00290037264,1.0370888318355265,0.00885361161362034,10.976043775057024,0.10581352675491788,499951.0814552714,48.91854472880331,0.6440434442474381,0.0831564378006569,0.007271463102954514,0.00044956388697572897,0.00015108122702246134
2300,1.723,0.04147490987731677,2.8271422860028186,347.5203551853027,2.120707777832129,34.97144709319876,7635.363049637387,199987.00299596955,1.0370776995382847,0.008853574821687062,10.975925814466265,0.10581311476789065,499948.85791916033,51.14208083987757,0.6440727023655191,0.08316112446790715,0.00760194494811853,0.0004699966226500261,0.00015795342792416793
2400,1.723,0.04147446877084262,2.827142350886847,347.52036156436486,2.1206851354534804,34.97109403322961,7635.363195580943,199987.0030922155,1.0370665763620177,0.00885354842647588,10.97580794612872,0.10581282865986831,499946.63438850106,53.365611499162895,0.6441012231772134,0.08316566171505752,0.007932423454130848,0.0004904291401156397,0.00016482594478826247
2500,1.723,0.04147402825266365,2.8271424158397616,347.52036795458554,2.120662522498063,34.9707415777343,7635.363341266265,199987.00318909148,1.0370554626068558,0.008853530932812052,10.975690168722924,0.10581265029276457,499944.4108635666,55.58913643365958,0.6441290375097031,0.08317005842478778,0.008262898626848012,0.0005108614395163998,0.0001716987696148065
2600,1.723,0.041473588102074854,2.827142480791318,347.52037434727765,2.120639927184024,34.97038970570006,7635.363486725816,199987.00328656446,1.0370443587555773,0.008853520252752337,10.975572497479847,0.10581255433713369,499942.18734461523,57.81265538499843,0.6441561835116871,0.08317432116731921,0.008593370471849842,0.0005312935211605632,0.00017857189426579603
2700,1.723,0.04147314844921032,2.827142545775733,347.5203807465152,2.1206173566199435,34.97003839539593,7635.363631958114,199987.00338461995,1.0370332649109797,0.00885351595113782,10.975454928143565,0.10581253551694002,499939.96383191337,60.03616808688198,0.6441826777255634,0.08317845775678562,0.008923838994400553,0.0005517253852051558,0.00018544531196365368
2800,1.723,0.04147270929173152,2.8271426107877327,347.52038715155845,2.1205948107723454,34.969687627069945,7635.363776972025,199987.00348323816,1.0370221812665668,0.008853517210002276,10.975337463172146,0.10581258391145397,499937.7403257184,62.2596742818846,0.6442085414400341,0.08318247477934083,0.009254304199621593,0.0005721570318685204,0.00019231901581588803
2900,1.723,0.041472270569894505,2.8271426757777838,347.52039355625965,2.1205722865251024,34.969337380432066,7635.363921793514,199987.00358239567,1.0370111081883062,0.008853522204896574,10.975220109569639,0.10581267738702582,499935.51682627917,64.48317372114569,0.6442338089572559,0.08318637798677486,0.009584766092752864,0.0005925884613795054,0.0001991929981869253
3000,1.723,0.04147183226617125,2.827142740752168,347.5203999613122,2.1205497830035807,34.968987639543485,7635.364066421147,199987.00368207556,1.0370000457156987,0.008853530963605454,10.97510286855069,0.10581281628509828,499933.2933338454,66.70666615493109,0.6442584900829881,0.0831901727808894,0.009915224678369501,0.0006130196739798473,0.00020606725322717257
3100,1.723,0.041471394380657625,2.8271428057006127,347.5204063653798,2.1205273002935145,34.96863838716699,7635.364210864025,199987.00378226076,1.0369889940035373,0.008853542733740028,10.974985741998065,0.1058129914804184,499931.06984866015,68.93015134014394,0.6442826047053901,0.08319386426494213,0.010245679961168012,0.0006334506698866261,0.00021294177449208507
3200,1.723,0.04147095695153791,2.8271428706145754,347.52041276733377,2.1205048405362894,34.968289605559306,7635.36435513393,199987.00388293568,1.0369779532346244,0.008853556478014798,10.974868730525978,0.10581319039079592,499928.8463709617,71.15362903863316,0.6443061762982152,0.08319745735131145,0.010576131945833697,0.00065388144929099,0.0002198165553778442
3300,1.723,0.041470519944533824,2.8271429354832254,347.52041916579003,2.1204824019462003,34.967941281022014,7635.364499234184,199987.00398408476,1.0369669234579844,0.008853572028629816,10.974751836177475,0.1058134109841547,499926.62290098425,73.37709901603291,0.6443292166876772,0.08320095583994061,0.01090658063657855,0.0006743120124385038,0.00022669159025957936
3400,1.723,0.04147008337655494,2.8271430003063216,347.5204255606458,2.1204599855043123,34.967593398201195,7635.36464317068,199987.00408569374,1.0369559047706938,0.008853588825540881,10.974635059417603,0.10581364646896554,499924.3994389582,75.60056104208701,0.6443517427313971,0.08320436401856643,0.011237026037711519,0.0006947423595387487,0.00023356687319367136
3500,1.723,0.041469647266641395,2.8271430650849227,347.52043195196177,2.1204375923016268,34.96724594265329,7635.364786948222,199987.00418774917,1.0369448972453061,0.00885360640235912,10.974518400321266,0.10581389119004057,499922.1759851093,77.82401489100575,0.6443737698803084,0.08320768574383804,0.011567468153385625,0.000715172490801453,0.00024044239844487296
3600,1.723,0.041469211622492896,2.8271431298165663,347.52043833937967,2.1204152228089197,34.966898901714806,7635.364930569899,199987.00429023895,1.0369339009096878,0.008853624511813974,10.974401858896673,0.10581414215086675,499919.95253965846,80.04746034182729,0.6443953105079455,0.08321092403492092,0.011897906987514062,0.0007356024064465567,0.000247318160637712
3700,1.723,0.04146877640865187,2.8271431944923435,347.5204447217451,2.120392875179571,34.9665522613236,7635.3650740416315,199987.00439314713,1.0369229158456599,0.00885364273855146,10.974285437638443,0.1058143943153771,499917.72910282493,82.27089717541375,0.6444163791254334,0.08321408319984236,0.012228342544137964,0.0007560321067083008,0.0002541941542009575
3800,1.723,0.04146834163753023,2.8271432591141283,347.5204510992323,2.120370550133776,34.96620600963265,7635.365217365466,199987.00449646253,1.036911942059976,0.008853660891032433,10.974169136097105,0.10581464536318937,499915.5056748213,84.49432517900533,0.6444369870560598,0.08321716598432549,0.012558774826966927,0.000776461591802914,0.00026107037400064655
3900,1.723,0.04146790732644969,2.8271433236859442,347.5204574722824,2.1203482486518395,34.965860135614776,7635.365360542382,199987.00460017516,1.036900979536543,0.008853678857101777,10.974052953335931,0.10581489393709903,499913.2822558561,86.71774414429969,0.644457144405467,0.08322017473441619,0.012889203839562326,0.0007968908619450302,0.00026794681509546565
4000,1.723,0.04146747349100146,2.82714338821263,347.52046384143904,2.120325971617626,34.965514628847,7635.365503572726,199987.00470427552,1.0368900282444913,0.008853696581663937,10.97393688831068,0.10581513937219676,499911.0588461332,88.94115386715511,0.6444768603661813,0.08322311157618856,0.013219629585365622,0.0008173199173502252,0.0002748234726989407
4100,1.723,0.0414670401510358,2.8271434527010433,347.52047020749654,2.12030372014017,34.965169479705054,7635.365646455822,199987.0048087551,1.0368790881308951,0.008853714086819679,10.973820939527062,0.10581538194020566,499908.8354458525,91.16455414785825,0.6444961429429265,0.0832259782536499,0.013550052067672822,0.000837748758232729,0.0002817003422135421
4200,1.723,0.04146660714407629,2.8271435170933943,347.5204765633021,2.1202814855639773,34.96482466852754,7635.36578921525,199987.00491358538,1.0368681595357194,0.008853729931665336,10.97370511801424,0.1058156041609719,499906.61205522495,93.38794477536933,0.6445150198338078,0.08322878309995037,0.01388047129109049,0.0008581773848508732,0.0002885774170391644
4300,1.723,0.04146617454305806,2.827143581416503,347.5204829121093,2.1202592718344975,34.96448018987582,7635.365931842246,199987.00501876502,1.036857242262813,0.008853744660577803,10.973589418279058,0.10581581264331304,499904.38867443777,95.61132556259483,0.6445334916803831,0.08323152542986041,0.014210887258275932,0.0008786057974053383,0.0002954546934796205
4400,1.723,0.041465742374733994,2.8271436456811845,347.52048925520637,2.120237080421749,34.96413603618062,7635.3660743338605,199987.00512428785,1.036846336206145,0.00885375847875485,10.973473837885551,0.1058160098804569,499902.1653036777,97.83469632261053,0.6445515635813944,0.0832342060606694,0.014541299972134616,0.0008990339961077459,0.0003023321674352156
4500,1.723,0.041465310653561266,2.82714370989436,347.5204955934048,2.1202149121345863,34.963792199709964,7635.366216688359,199987.00523014707,1.0368354412744443,0.00885377153193672,10.973358375098778,0.10581619764413129,499899.9419431288,100.05805687152275,0.6445692413004573,0.08323682604611836,0.014871709435555741,0.0009194619811724031,0.00030920983480075734
4600,1.723,0.041464879398699354,2.827143774065127,347.52050192778603,2.120192768030763,34.963448673556364,7635.366358902925,199987.00533633676,1.0368245573533965,0.008853784046718986,10.973243027702926,0.10581637868709413,499897.71859297046,102.28140702990358,0.6445865293637778,0.08323938604132008,0.015202115651279578,0.000939889752812162,0.00031608769166520395
4700,1.723,0.041464448634010026,2.8271438382047602,347.5205082597019,2.1201706494169317,34.963105451636764,7635.366500973657,199987.0054428522,1.036813684305646,0.008853796330552555,10.97312779300132,0.10581655674313346,499895.49525337754,104.50474662279096,0.644603431060152,0.0832418863027592,0.015532518621897485,0.000960317311238421,0.00032296573431166457
4800,1.723,0.04146401838805738,2.8271439023267124,347.52051459077416,2.1201485578486454,34.96276252869258,7635.366642895572,199987.00554968975,1.036802821970794,0.008853808771743662,10.973012667816416,0.10581673652706748,499893.27192452067,106.72807547968861,0.6446199484409664,0.0832443266882921,0.0158629183498519,0.0009807446566611237,0.00032984395921739884
4900,1.723,0.04146358869410782,2.8271439664466134,347.5205209228947,2.120126495130358,34.962419900289696,7635.3667846626,199987.00565684674,1.036791970165401,0.008853821839453878,10.972897648489806,0.10581692373474451,499891.0486065658,108.95139343456607,0.6446360823201978,0.08324670665714701,0.016193314837436346,0.0010011717892887595,0.0003367223630538172
5000,1.723,0.04146315913947989,2.8271440304010027,347.5205272358816,2.1201044392582413,34.96207752402918,7635.366926350104,199987.0057642584,1.0367811300978527,0.008853830504219366,10.972782767267086,0.1058170573427614,499888.82529973675,111.17470026364352,0.644651908126896,0.0832490481945308,0.016523708092013905,0.0010215987093818765,0.0003436009347823934
