miliseconds,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L
0,12.0,90.00874791187051,127.00046752465161,223.99999991041628,1909.0000067033232,3315.9999999947713,-0.0029156243791692597,0.0013768796150966831,-8.946865984039356e-06,1.5990888428729054e-06,-8.253227705099918e-10,-6.993831525993638e-10,2.1196959193027054e-07,-2.045299706730886e-06,1.8169729171291476e-06,-9.547481696982586e-09,-6.035613987011723e-08,16.6
100,12.0,89.9718452657454,127.00163320485593,224.00000017523274,1909.0000061168375,3315.999999998009,0.025096248089048135,0.001552278592423361,-1.045065290389127e-05,-1.8042058485187372e-06,-7.561882786997145e-09,-1.2281330385160246e-09,-2.1091703645393087e-07,-2.6670721339294335e-06,5.4121050076470335e-06,1.0336244077316255e-07,5.8674280035377644e-08,16.6
200,12.0,89.94212068634843,127.00061757840045,224.00000018973728,1909.0000051309328,3316.000000034873,0.029752451378574588,0.0002641143697182965,-4.523974902960051e-06,6.708913606571094e-07,-8.756856575105976e-09,-9.149820714383611e-10,2.1652645993151672e-07,-4.272433052990929e-06,2.2879469433669024e-06,1.1547017308856702e-07,1.034212333569847e-07,16.6
300,12.0,89.94680406478402,126.99982748376921,223.9999997431744,1908.9999975087437,3316.0000000511864,0.07406028075441044,0.000703628126211452,-8.110470806897927e-06,2.1455919740040802e-07,-5.918226742857054e-09,-1.750875623405601e-10,-1.5373951679036993e-07,-6.0418816553587385e-06,6.433376870250532e-06,2.9400287818376725e-08,1.7550565238437108e-08,16.6
400,12.0,89.91724051561981,126.99936272834013,223.9999997765906,1909.0000053824756,3316.0000000854097,0.0790382853168181,0.0021264636290367084,3.607752376505037e-06,1.1160046024625928e-06,2.5561011534488143e-08,3.699507699763873e-10,-2.6326956833900606e-07,-6.319102872413449e-06,8.031936610799783e-07,1.3357882498897636e-08,4.800494195984829e-08,16.6
500,12.0,89.9009733727053,126.99982816752967,223.9999998127726,1909.0000008425409,3316.000000037238,0.0992228910257062,4.3494019920269035e-05,1.5321298722314786e-05,-1.662244167017185e-06,-2.9064822575415293e-09,-3.445333309497569e-10,-1.6575526882775398e-07,5.426755254653734e-06,-3.831462519880677e-06,7.508852600167888e-08,-6.342561461365614e-08,16.6
600,12.0,89.86008921030928,126.99886423839136,224.00000007913394,1908.9999972520422,3316.000000039805,0.11935000102638145,0.0025323158459724495,-3.821231619024708e-06,1.6624882031424796e-07,7.0672919743418816e-09,1.4455241157067088e-09,1.753514087552875e-07,9.025790791073655e-07,3.8556450465080556e-06,-4.119289854318766e-08,-1.8593733969505648e-08,16.6
700,12.0,89.84928979103823,126.9974194675282,223.99999998555808,1909.0000018487353,3316.0000000347623,0.13378882185888857,0.0006955539535357033,1.2127001129360446e-05,-1.1193212459085334e-06,2.275614931138704e-08,1.5007535930775123e-09,4.795507965658205e-08,-3.562347703720525e-06,3.218654802736313e-06,1.2794937118421725e-07,1.2980866091075402e-07,16.6
800,12.0,89.81676039136683,126.99550389867919,223.99999994404993,1908.9999982029294,3315.999999922596,0.16217736671015717,0.003319888999745902,-5.50989736439563e-07,-9.161787070721654e-07,1.892031649415963e-08,-8.025904680095987e-10,1.968629967373546e-07,-4.710416852948329e-06,5.521696598336152e-06,-5.27231778485683e-08,-2.884445513924575e-08,16.6
900,12.0,89.81980556756791,126.9952743485993,223.99999985502402,1908.9999990840504,3315.9999999393553,0.17895603538459037,0.0031355981799060717,2.5893144020726757e-06,-6.274575447080601e-07,-1.1960067574776826e-08,-1.4488265554140408e-09,9.360759132290902e-08,4.561136188348597e-06,6.0385509429093706e-06,7.243197397145023e-08,-9.05421978330467e-08,16.6
1000,12.0,89.7786346863894,126.99603219141576,223.9999999367026,1908.99999447288,3315.9999998710555,0.19661761951578877,0.004918495299416176,2.2432649992237495e-05,2.1762062050965524e-06,-2.2878644050515323e-08,-1.6342403006002405e-09,-1.43951967787037e-07,-1.7134904987636707e-06,6.337798399316519e-06,-5.7422958230764356e-08,-6.127499485823182e-09,16.6
1100,12.0,89.75807726107784,126.99580893688399,223.99999996955802,1908.9999941733404,3316.0000000482414,0.2340054172027659,0.00607100941159811,1.4985490657100019e-05,1.1987854539262946e-06,1.156221614717887e-08,-1.5234121941887997e-09,-1.143168276897245e-07,-3.81456276399936e-07,-4.6276826407862265e-06,-5.386744715970477e-08,8.700928435604825e-08,16.6
1200,12.0,89.74937940072768,126.99308540250192,223.9999999467873,1909.0000011723282,3315.9999999010374,0.26255098223955103,0.006602815551747044,1.463028015710312e-05,3.1561541466413304e-06,1.593991177691967e-08,3.3718462824105214e-10,1.2221740340305022e-07,1.3900548654936789e-06,-2.2058156803431638e-07,1.1342304411489025e-07,1.0229190021106918e-07,16.6
1300,12.0,89.71271959481183,126.99276171419383,223.9999998706976,1908.9999997926516,3315.999999953176,0.2612534074829307,0.007911508389032349,4.012284404206045e-05,5.635335420551792e-07,1.5125671331822808e-08,1.3980379063938448e-09,1.255638185135224e-07,3.659576527286779e-06,1.0920770358300564e-06,-1.0202353641526007e-07,4.605802529011374e-08,16.6
1400,12.0,89.71167058732671,126.99091030148303,224.00000003295497,1908.9999996478812,3315.9999998819635,0.29394231919258,0.01036832256663743,3.765826087561314e-05,1.879284951934943e-06,2.6360423974404757e-08,-1.0466628896579137e-09,6.005352795781008e-08,-3.700560708451586e-07,8.765550799665733e-06,-1.1402838322751e-08,-5.8222571921854064e-09,16.6
