miliseconds,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L
0,12.0,89.9908167680911,126.99923480443691,224.00000010480238,1908.9999943744842,3316.000000032796,0.005634529835977463,-0.0006902840260724204,3.721606218485621e-06,-2.720647545523568e-07,1.3097316508911886e-08,1.614651849899337e-09,6.202864067280837e-08,1.121618198188076e-06,2.6272205308046514e-06,1.1203938832157969e-07,6.292076562610756e-08,16.6
100,12.0,89.99164626659376,127.00071734460234,223.99999973503083,1908.9999957585803,3315.9999999361094,0.027793579854083386,5.776559687917565e-05,1.2689055589698038e-05,-6.020190435542763e-07,-2.075028732492958e-08,-6.88524648392989e-10,1.105654660357147e-07,-6.05944525159135e-06,3.9852418579422763e-07,-8.762161441881052e-08,-1.1986572795713226e-07,16.6
200,12.0,89.95804571764235,126.99902728337753,224.0000002210074,1908.999998796228,3316.00000000307,0.03202881792726218,0.001085004376863376,1.8086143347487003e-05,1.7947004548811067e-06,1.6850702641530443e-08,-1.2956381720352955e-09,7.454609368747639e-08,-3.1679863287431836e-07,2.73949662426419e-06,1.6902412781597892e-08,5.117299975506869e-08,16.6
300,12.0,89.92020465796966,126.99834978648155,224.000000077036,1908.999996871992,3316.000000095453,0.06341595338635798,-0.0008627282767829062,-1.187015845288326e-05,6.179512065257366e-07,1.6051322875447957e-08,9.177408186067528e-10,-5.632357231794131e-08,-7.739705595635383e-07,-5.105657007512328e-06,5.3402593233198895e-08,-1.2170131607139828e-07,16.6
400,12.0,89.91725403106646,126.99821068177295,223.99999991526573,1908.9999986343744,3315.999999944773,0.07570858263193112,-9.063045121058904e-05,8.50949503108466e-07,3.2541745859586756e-07,-1.02516307611961e-09,-8.936513599122806e-10,-2.5539640154014666e-07,-1.412573395370766e-06,-5.770446404818557e-06,8.463705554987573e-08,4.009111225363393e-09,16.6
500,12.0,89.90163118547598,126.99936676039619,223.99999994865308,1908.999999395006,3315.999999967023,0.10772138181257469,0.002820602500586205,1.249553555593365e-05,-6.948221187418751e-07,7.930536231441068e-09,-4.789832026964443e-10,1.6474594318951305e-07,-3.58593248448909e-06,-2.385598924983011e-06,1.0768821340667391e-07,-2.2422691103935898e-08,16.6
600,12.0,89.86258594266307,126.9998210361626,224.00000000584615,1909.000005783129,3316.0000000853815,0.13743927860618563,0.003279402062977419,-2.3222186190612242e-06,-6.184440885364867e-07,-8.362779103338295e-09,-1.2153848180638057e-09,2.4363288862164337e-07,-4.302741760703968e-06,4.787116500681425e-06,-8.108563727632847e-10,3.826007707814641e-08,16.6
700,12.0,89.84465075183654,126.99888771825256,224.00000013514165,1909.000004907149,3316.00000003168,0.1562267670927932,0.003898206270080693,1.0534950275398597e-05,1.797280480543086e-06,2.851246532577317e-08,1.295141864505734e-09,1.821762799054212e-08,6.8104525138618555e-06,-3.1840958718347595e-06,-3.9520699898897324e-08,4.917173789304696e-08,16.6
800,12.0,89.84111063015433,126.99758941217485,223.9999999033227,1909.0000014110628,3315.9999999375395,0.16629680184523987,0.0018138938741150705,4.944576776810033e-06,2.179619796407759e-06,-1.0684448026056832e-08,8.86985819789645e-10,2.0286363779366872e-07,2.539346031674856e-06,6.040411070488877e-06,-1.0284950484806312e-07,1.1895251044255373e-07,16.6
900,12.0,89.8234195464042,126.99686845340135,223.99999979819256,1909.0000027361482,3316.0000000142977,0.19528444490631452,0.005632630784161591,-4.837076950869755e-06,1.4687210379218094e-06,-2.443336527799865e-08,-3.2862836470195983e-10,1.5237056684102962e-07,-3.821935320004628e-06,2.2452188343373246e-06,9.219625666837193e-10,-4.3542570464140257e-08,16.6
1000,12.0,89.78416466346616,126.99654080371934,224.00000021106777,1909.0000030714402,3316.000000047108,0.20024348961722707,0.004481547952856031,-2.342935670317368e-06,2.2975834784461816e-06,1.6133347334610745e-08,4.071130092809498e-10,2.478853019062401e-07,-3.3080303302425835e-06,2.4401222347130515e-06,-1.07113977238176e-07,-3.223852525117294e-08,16.6
