miliseconds,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L
1600,12.0,89.64950112821825,126.98632442697011,223.99999992190953,1908.9999883577298,3315.999999925385,0.3212413398860375,0.01208923682939267,4.486274904309244e-05,2.858748491114573e-06,2.777301888404781e-08,6.5789928416371e-10,4.0997938967722325e-07,-5.236319586223427e-07,-2.365050255732271e-07,9.850611032538436e-08,6.933683907376676e-08,16.6
1700,12.0,89.63432864394501,126.98574245831868,223.99999960359293,1908.9999906987864,3316.0000000357554,0.3441278066423293,0.013669255646653878,6.029212973328533e-05,6.435456786908097e-06,4.636835535059864e-09,1.0366678932621603e-09,3.807424109734105e-07,9.534578946187637e-06,1.186151043981147e-05,-4.702711547569771e-08,-6.783225927939727e-08,16.6
1800,12.0,89.61515360229343,126.98589584820091,223.99999956193142,1908.999990850398,3315.999999804413,0.36145974441930756,0.015681024937493373,5.112078893608987e-05,4.339306377306079e-06,3.9858494683613005e-08,2.250181887661855e-09,5.709931330558426e-07,1.132668924689905e-05,1.4940978701525065e-06,-2.545887915424404e-08,-5.090608692671253e-08,16.6
1900,12.0,89.58984707156743,126.98091757831124,223.99999950883588,1908.9999842539373,3315.9999998209855,0.3746248551106945,0.018826259686261226,6.770664064136997e-05,8.0038727777006e-06,4.925577935678892e-08,1.936929975921325e-09,4.4381592805246184e-07,9.15380673247768e-06,3.946122130205064e-06,1.2189530843366337e-07,-2.2845159106552045e-09,16.6
2000,12.0,89.57713569148363,126.98132048737253,223.99999967185363,1908.9999913728363,3315.9999998047647,0.39413345515534687,0.01870848547310817,9.976129376351556e-05,9.675351072287772e-06,5.922240064559365e-08,1.3941317389147768e-09,5.37312833006577e-07,1.8895798228733262e-05,7.815959318994236e-06,-7.025015009798821e-09,2.3585030815759672e-07,16.6
2100,12.0,89.54944428645678,126.97801772301717,223.9999995025079,1908.999987352793,3315.999999755511,0.4178753576916448,0.020224908735566337,9.292072679955715e-05,9.933980352859522e-06,5.6923566888787345e-08,3.375946599454842e-10,5.607790898823259e-07,1.0597733493794017e-05,1.7134827822097332e-05,2.3212694848191203e-07,8.723089613721342e-08,16.6
2200,12.0,89.51970527811393,126.97533106672932,223.99999914175268,1908.9999842668367,3315.999999830973,0.4501353720676581,0.023505723940910807,0.0001209801658920936,9.629060803973314e-06,5.088433974305732e-08,2.731731438163065e-09,7.206499101101401e-07,2.1704771091475265e-05,2.2693284933402747e-05,6.938528885666561e-08,1.644090361562913e-07,16.6
2300,12.0,89.51419615007991,126.9754525957752,223.99999934891588,1908.9999801227661,3315.9999998351127,0.4510732766248363,0.026175659187205394,0.00011674949466468545,1.3360870379280248e-05,1.0176795034280365e-07,2.4253832371183035e-09,7.801390746694831e-07,2.5154196586208206e-05,2.643688937468575e-05,1.5935342880882896e-07,2.642494406194645e-07,16.6
2400,12.0,89.48272411346511,126.9725374443161,223.99999893020947,1908.9999805010264,3315.9999996715046,0.49059048608149936,0.026150922765165164,0.00013412046876380552,1.2770456344680861e-05,1.0746053841540611e-07,3.0051909046157773e-09,1.2207489647456647e-06,1.9254526460647377e-05,2.7438018513754224e-05,3.175541176198131e-07,1.9609230592343625e-07,16.6
2500,12.0,89.48109512673255,126.97070814480345,223.99999893813794,1908.999968104806,3315.9999997070186,0.5102306033211522,0.02898578508852414,0.00015936390478851355,1.7979471403505293e-05,1.3462888644259398e-07,3.1804334981972238e-09,1.142578589456617e-06,3.2382636267181665e-05,3.6130566179568426e-05,1.905444277825772e-07,4.5634167304153384e-07,16.6
2600,12.0,89.45227441618083,126.96733400940037,223.9999985091666,1908.9999713425484,3315.999999622868,0.5180292166676161,0.03299952661230533,0.00016404148223524335,1.745484578863975e-05,1.679878208173386e-07,6.142608764437025e-09,1.596130195910598e-06,2.8695967626557668e-05,4.006184668306727e-05,3.501503758034697e-07,3.329005313298145e-07,16.6
2700,12.0,89.42641833928408,126.96466708948746,223.99999816729087,1908.9999571573549,3315.99999955676,0.5296198556433264,0.03274141310390373,0.0002078815651939196,2.1800408134735536e-05,1.6704032310671795e-07,5.14033360136531e-09,1.7453188040219238e-06,3.709157449068342e-05,4.4274373492843915e-05,4.27133006384343e-07,5.851426625638125e-07,16.6
2800,12.0,89.41046997487742,126.96366326072662,223.99999833546295,1908.9999546864676,3315.9999995603275,0.5660551087701524,0.037562584197240734,0.0002219261300758038,2.4104156791107937e-05,1.8315382812816597e-07,8.187310309746383e-09,1.852342550423992e-06,4.4741998183186956e-05,4.858890237709277e-05,5.480445877049854e-07,6.990716350568013e-07,16.6
2900,12.0,89.39365081018661,126.96030703737368,223.99999762615346,1908.999945893021,3315.9999992135868,0.5715330192804461,0.03822046710340984,0.00023556315917974078,2.5723127850993987e-05,2.441031869787181e-07,7.656762954709512e-09,2.307500490840446e-06,5.185054455246562e-05,5.289777603556505e-05,8.087942445058028e-07,6.606891880144394e-07,16.6
3000,12.0,89.35455649919136,126.95710197595213,223.99999727388402,1908.9999382893532,3315.999999120029,0.6075063021915822,0.04196873170766125,0.00025750474301059454,2.933762064295231e-05,2.4207896760835634e-07,1.148902262372885e-08,2.434076492948642e-06,5.945203438193494e-05,5.96240395178397e-05,7.328958532412976e-07,7.443622574730963e-07,16.6
3100,12.0,89.34266284550664,126.95417432227647,223.9999972759511,1908.9999255063,3315.9999991415525,0.6011597482940558,0.04390201463724152,0.00029415875153279876,3.254420791925316e-05,3.1787137591527345e-07,1.1656929748604956e-08,3.0318144915791275e-06,7.222183233446207e-05,7.23716331163397e-05,1.021807807672195e-06,1.0655619057664943e-06,16.6
3200,12.0,89.32169823357675,126.95092506298117,223.9999969056113,1908.9999138596545,3315.9999988360055,0.626913560978453,0.04887659986777836,0.00033940461707688196,3.370574102669596e-05,3.636128122777458e-07,1.383631917513335e-08,3.143271489521945e-06,7.846968268978588e-05,8.01009587399048e-05,1.0091716915768637e-06,1.227191913237068e-06,16.6
3300,12.0,89.29494213663588,126.94838216484862,223.99999623074382,1908.999913410709,3315.9999988308855,0.6494017950164455,0.050103058568130306,0.0003770431923153581,3.7474112837524684e-05,4.0630583370952076e-07,1.6553189845908988e-08,3.669395738449962e-06,9.517240623424576e-05,9.494381456214003e-05,1.376996142387845e-06,1.4104336094808025e-06,16.6
3400,12.0,89.28110190321303,126.9469989064563,223.9999959562526,1908.9998909495828,3315.99999844063,0.6579550813007424,0.05510008810961538,0.0004081052685485514,4.126772592588924e-05,4.521648218867561e-07,1.772781642375036e-08,4.077152237200815e-06,0.00010243436999661183,9.824921348404354e-05,1.5375771333481744e-06,1.4261194078739358e-06,16.6
3500,12.0,89.24779646219375,126.94428573435145,223.99999539324887,1908.9998824368947,3315.999998324379,0.6762613697876368,0.05553695979295918,0.000445867599404911,4.5468247297948753e-05,4.861981287397464e-07,2.24975617386924e-08,4.613820084526888e-06,0.00011055702458754828,0.0001190513149619757,1.5944317573584182e-06,1.7653121730800512e-06,16.6
3600,12.0,89.23073719608229,126.94000695056367,223.99999476316182,1908.9998664666289,3315.999997967664,0.7157911088125124,0.059311484967147984,0.0004857706850325684,4.7179583670191114e-05,5.620978281238395e-07,2.6632204449965698e-08,5.023282614361143e-06,0.0001315695593973666,0.00013107801154433842,2.01025872811471e-06,1.9938323045821663e-06,16.6
3700,12.0,89.21377750230646,126.93490758420069,223.99999411552508,1908.9998498875125,3315.999997854934,0.7266830475230509,0.06183738567742631,0.0005193977404420703,5.0982120379378124e-05,5.914688400402706e-07,2.9654663794924862e-08,5.586719343931815e-06,0.00014223919099285015,0.0001450461018580051,2.304954790430229e-06,2.3426284067360146e-06,16.6
3800,12.0,89.20494998810499,126.93251990564718,223.99999360950358,1908.999844044071,3315.9999974751613,0.7527164864020305,0.06788059903213665,0.000533472059201409,5.662470676241379e-05,6.837551118032158e-07,3.350769009984309e-08,6.328252752806116e-06,0.00015844992243177142,0.00016182557568393606,2.5755197684501886e-06,2.6052038701183507e-06,16.6
3900,12.0,89.16274661639213,126.93087203310048,223.99999290306417,1908.999820518449,3315.999997084626,0.7476621284100928,0.06911596197955527,0.0005762439511070983,6.01256633099098e-05,7.651728239159423e-07,3.867925193228756e-08,6.836001575596643e-06,0.00018280198101194902,0.0001844861621054288,3.0219071600378805e-06,3.094137401628564e-06,16.6
4000,12.0,89.15489292527123,126.92592858187382,223.99999234222176,1908.9998082915424,3315.9999967618655,0.7674395174123868,0.07206291788713054,0.000625968123115334,6.52104083242712e-05,8.157114658607318e-07,4.339152288377456e-08,7.743917825354495e-06,0.00019365095796312546,0.00019737070327987972,3.48952281469015e-06,3.3465224609227736e-06,16.6
4100,12.0,89.12051013465721,126.92295885414491,223.9999911363413,1908.9997853516654,3315.999996100547,0.7881998344908154,0.07636978032161058,0.0006936649035301912,7.01666648279819e-05,8.91286637235454e-07,4.8112675398252764e-08,8.889578952929628e-06,0.00021888440809148573,0.00021520117536057045,3.852890410195004e-06,3.7372413237484396e-06,16.6
4200,12.0,89.10884349676208,126.91667863802563,223.99999065349735,1908.9997552390928,3315.9999956616857,0.8201945964429811,0.07932049894193041,0.0007395691448342815,7.832225806218531e-05,1.016392336531959e-06,5.394138048269912e-08,9.454163636168205e-06,0.00023640334615389176,0.00024206003112126602,4.156524149610447e-06,4.247082952028661e-06,16.6
4300,12.0,89.09650520094489,126.91382734830414,223.9999895764027,1908.9997316863155,3315.9999950796655,0.8221177530285729,0.08601128829617341,0.0007980262506279678,8.156216461862817e-05,1.0828111952907857e-06,6.138740280159819e-08,1.0538191477205368e-05,0.0002645907705639888,0.00025966401408158225,4.750532831505078e-06,4.690142873235725e-06,16.6
4400,12.0,89.06410667887347,126.91184347566352,223.99998832712868,1908.9997180422965,3315.999994711617,0.8553640086713814,0.08703444454562413,0.0008585720021854464,8.70702393251095e-05,1.1997727576545783e-06,6.727679789049703e-08,1.1538377238693788e-05,0.00029437455513855776,0.00028727816233597666,5.3082261700651725e-06,5.296357159406826e-06,16.6
4500,12.0,89.04242054545526,126.90635564895081,223.99998723725474,1908.9996907909403,3315.999994080584,0.860439189020359,0.09052742510625841,0.0009127373107947832,9.27987603008213e-05,1.2988934428528615e-06,7.549875123604412e-08,1.2312380309100272e-05,0.00031612459994829014,0.0003154604794141515,6.021883539039033e-06,6.026101789616156e-06,16.6
4600,12.0,89.02819099751014,126.90288690460882,223.99998615047934,1908.9996571778179,3315.9999932991004,0.8852808460580953,0.09709229544924387,0.0009594489968454901,0.00010198179851598952,1.4495579750302587e-06,8.470882193564917e-08,1.3593125892622877e-05,0.0003505843189963496,0.0003440971826075565,6.665514741707702e-06,6.807308871887449e-06,16.6
4700,12.0,89.0023513273078,126.89944559601432,223.99998485226163,1908.9996264527408,3315.9999926110213,0.897104248766264,0.09987131067566406,0.0010397175973285947,0.00010916420863809427,1.5261728677813877e-06,9.422108805353027e-08,1.4905961892054328e-05,0.0003796426122213758,0.00038211364853131817,7.506708722645955e-06,7.491000545594339e-06,16.6
4800,12.0,88.9844280643502,126.89297923450744,223.99998345661837,1908.9995870765977,3315.9999917301357,0.9217456196203853,0.1057052098911562,0.0011049806231230818,0.000115991459125875,1.6673523139093956e-06,1.054261636654481e-07,1.625234485702237e-05,0.00040377088942610006,0.00041301388219273775,8.183463536568253e-06,8.431139990776036e-06,16.6
4900,12.0,88.95410309903976,126.88939950335462,223.99998236219164,1908.9995555398289,3315.99999084207,0.9312660715472183,0.10870011514882721,0.0011740616737930926,0.00012104042790097223,1.8306481101801463e-06,1.176024246737754e-07,1.7657741327681693e-05,0.0004495821943119705,0.00044553956863375624,9.14981835885498e-06,9.311643355739272e-06,16.6
5000,12.0,88.93900141653896,126.88611504354873,223.99998080290231,1908.9995121344232,3315.9999897587486,0.9338131114265941,0.11337280809727844,0.0012296550521313236,0.00013056296710555571,1.990072611490322e-06,1.2992395414575966e-07,1.920151896924612e-05,0.00048390646880737723,0.00048567872559106745,1.013825851292318e-05,1.015135938497681e-05,16.6
