milliseconds,IR,IRins,IRp,IRiP,IRi,IRS,IRSiP,X,Xp
0,8.910139817496228,0.5536422111358942,0.03587585968503376,0.40847554655333784,4.200002151352295e-06,9.444544555168333,0.5720339953577921,9.996490815401293,0.0036629584692659104
100,1.919060991072999,7.333879460177354,0.21782985944513739,0.4747350175295757,4.6224686416037145e-06,7.471378524800002,2.5066754164083864,9.996184081314357,0.0035914672293851824
200,0.47874607453127266,8.523459894809612,0.4033673094124719,0.5941554636130956,7.067233802126836e-06,6.214810980605411,3.756484055953428,9.996029342088042,0.003895252673809276
300,0.21624471625671313,8.528725575598815,0.49156792033153307,0.7599947729269795,9.405057891512924e-06,5.813335316555837,4.185873440072771,9.995798680414163,0.0041091247802850575
400,0.17066922654605346,8.306679390006733,0.5169687148179621,0.9625250926373077,1.4514644623450185e-05,5.682806656563792,4.32916785724503,9.99542982622743,0.0046059042163642885
500,0.17089455691581526,8.15051564159797,0.5239201939124752,1.1550528303009389,1.670332586267817e-05,5.710885382798418,4.2980912952824335,9.99519876845133,0.004835463857474165
600,0.23124019180903482,7.982399405233452,0.5163809757790553,1.3553627954199767,2.2476884826011458e-05,5.808944687649858,4.225013384273614,9.994741589717062,0.005171866975615896
700,0.2158645970059493,7.8010953147931,0.5140959017781644,1.4704712133956184,2.46839152195579e-05,5.84416420423909,4.125655677313629,9.994665978988252,0.005532209766679778
800,0.21623217613596027,7.691143883364621,0.5030825894707621,1.6249384628367165,2.948357144853131e-05,5.9269229989972425,4.076675436147173,9.994297964633375,0.005605866985406294
900,0.17876318086536902,7.58694474395864,0.49539918185665627,1.7602620805568645,3.289345286812514e-05,6.009075192300742,3.9546907385411405,9.994028433091684,0.006071755460791153
1000,0.2259634533283983,7.439448841451739,0.48355751599964925,1.8498848738360933,3.569708461731762e-05,6.100978583149018,3.878647775006099,9.993656366522165,0.006303077814801364
1100,0.21749243523899403,7.336447594823571,0.48041725607236857,1.9651577994001743,3.880579216000798e-05,6.140393030425143,3.8192407506703647,9.993612479843897,0.006428620603394379
1200,0.23370224762151945,7.2718936035890955,0.4744382258143544,2.0148452094390104,4.2823928529264734e-05,6.245636237818866,3.7762172903125015,9.99338731083661,0.006789338693857473
1300,0.21692225889123126,7.259077277534753,0.46604813500786346,2.095953570481044,4.4557701520396556e-05,6.299901434081835,3.711821181232472,9.992986732664036,0.007044667693346025
1400,0.2281041463439151,7.174178059713369,0.4645906620669335,2.1351764586048763,4.707408862682171e-05,6.3246182691624355,3.667000297533464,9.9927656993926,0.007228951816708812
1500,0.2640253019637721,7.110256221250885,0.46237772547920647,2.1464403979028526,5.003504026946742e-05,6.385031586008014,3.6210133703350214,9.992545796967404,0.007285634596452897
1600,0.25757114449733287,7.118921600413575,0.4574254936158743,2.1874580796495766,5.296397114478201e-05,6.393068957548228,3.6081133367269587,9.99231603646687,0.007576883115693898
1700,0.27362381661688967,7.064113304399453,0.45450437655767206,2.2146017319875284,5.482250455450316e-05,6.465246583844608,3.551129395991478,9.99229691470845,0.00777353619375398
1800,0.24915165369859266,7.118957803832379,0.457333860277879,2.2280737027523805,5.562782535528169e-05,6.451552386447578,3.508751495004415,9.992032564213412,0.007923469649846936
1900,0.2963107428636337,7.02640640849188,0.45783565170503615,2.2070232776476146,5.634720758133356e-05,6.50472608602672,3.4969219513939063,9.991769554433773,0.008324044174886911
2000,0.2622636489406903,7.104953377923221,0.4556973418812942,2.235460401138326,5.884981552544506e-05,6.515064049481694,3.4656877067974854,9.991452947031412,0.008493001057870235
2100,0.2186421811674626,7.045339153943907,0.45610654500111036,2.190949691525377,6.027800711096744e-05,6.558998100516563,3.467503068355174,9.991512150849184,0.008691000017666532
2200,0.2586084097015812,7.025697658195495,0.45508464464160636,2.2242348558160048,6.047088322043544e-05,6.572176894037812,3.4472581575443724,9.991171021930587,0.008677431278532164
2300,0.23345825774650747,7.065136122183126,0.45698593736083387,2.2095173343065495,6.123316206145376e-05,6.581355694334392,3.409897902686442,9.991135001078929,0.008852435603738227
2400,0.21544080214867317,7.086594083394332,0.45738220914174654,2.1583422088071633,6.19328415547937e-05,6.626117267832435,3.4062640355094858,9.990862312273011,0.009230688085980012
2500,0.2807243620280962,7.106148973270501,0.4582638910615132,2.1754145139579086,6.258743367549129e-05,6.639633283665529,3.3667195052461962,9.99056580546871,0.009212587609059275
2600,0.29316734070240585,7.143391640552692,0.4550164263319104,2.1548099776959653,6.255634320606622e-05,6.608507809903451,3.344794177255728,9.9905007010287,0.009510711345403699
2700,0.3121354802126685,7.182501847566834,0.4562500012525081,2.1072396067460977,6.256934829356835e-05,6.637537090173325,3.353971901000395,9.990287727298291,0.00962231766861397
2800,0.27891712936570695,7.153223766432943,0.4576361453663178,2.104756331888412,6.381296655110177e-05,6.679288111203209,3.3515057187236192,9.990142597762459,0.009831019325992226
2900,0.25739882699153355,7.236840798403645,0.460610488606473,2.078333212789917,6.342246608764778e-05,6.683284640335745,3.3423486380212,9.990135806112622,0.00988985529091068
3000,0.30384605622112953,7.2271537443757925,0.46437785280018995,2.0257875333720596,6.42002105378225e-05,6.702527003391985,3.3370660835100914,9.989773495127139,0.010106840302551835
3100,0.2670678031322633,7.265365589215423,0.46564904077950786,2.018858645316155,6.391095990162821e-05,6.704048599358781,3.333830665964371,9.989812968086817,0.010142902369127401
3200,0.3438028561285783,7.258079959744446,0.46630416471252767,2.018770611905821,6.496581516312371e-05,6.714446095615813,3.33157758791488,9.98957100862907,0.0103124312874057
3300,0.2788460646157927,7.2594050971178286,0.46434046173457305,1.9735358417360525,6.554868825228529e-05,6.67831120511123,3.289939026843881,9.98933541816795,0.010552884482154428
3400,0.33662517253161833,7.324445604062109,0.46422866347606045,1.9748206415848557,6.454520994142115e-05,6.731996355913749,3.3054255720552614,9.989199893444122,0.010813964665006623
3500,0.27242728032928026,7.3422833902798335,0.46963666456680864,1.9450478467583128,6.412207515606993e-05,6.705941510464497,3.2939078456351782,9.9890489279415,0.010916612475132361
3600,0.2263319862115207,7.337478647692309,0.47166173110968246,1.9296321581669753,6.56295810829692e-05,6.704869795357036,3.2844754900118076,9.989009650619971,0.010904430425523467
3700,0.2682380020202278,7.320049925480493,0.46853673378131716,1.8733624137619371,6.610473235925132e-05,6.739679446892084,3.250401652044413,9.988874505352928,0.011201530577653813
3800,0.24173713397343666,7.419021921851139,0.47562779425210727,1.8702111381095097,6.585495309758814e-05,6.715400323482093,3.2677001849680725,9.98862781225947,0.011145238238275896
3900,0.23647261605617825,7.375420454561595,0.47682889808846424,1.84384132713012,6.551692767344464e-05,6.731624730449352,3.2401310540824184,9.988520651580165,0.011380170576176992
4000,0.2510903273058967,7.4133690270457935,0.4742231329094881,1.818932182804506,6.528249889082466e-05,6.756918703318166,3.255249168630794,9.988506299484163,0.011479129109354249
4100,0.32089239444500706,7.449834831790367,0.477233065749079,1.8130479762403122,6.595857938826497e-05,6.764096635107933,3.2471082740492805,9.988487716132921,0.011682909516427357
4200,0.3138430718905521,7.420238530672006,0.47615231373299627,1.7857712506181318,6.551702696925965e-05,6.758135036991341,3.236067790889391,9.98834091091635,0.011878405836735018
4300,0.32195820658255037,7.491683811124896,0.4794783230318051,1.7608308546595495,6.482047656907624e-05,6.788919472759496,3.245067243140295,9.988233786720647,0.011839357667582841
4400,0.2557206955551208,7.501747176258446,0.4780938356363966,1.7417251519311354,6.465841142238825e-05,6.7687624713423435,3.2062059188854164,9.987983110169463,0.012007970903473306
4500,0.24965983546969536,7.45173510687933,0.47953499971401237,1.721513210754596,6.559618674760237e-05,6.762918737938381,3.22510131831689,9.987944081222839,0.012221311242378661
4600,0.25758781251901336,7.552156093417595,0.4832788496373246,1.7082949794785773,6.518960868936875e-05,6.790751910633893,3.201193422650407,9.987846388868414,0.012353336664869654
4700,0.23572048098964898,7.570682230835727,0.4843178697426941,1.7203967904767725,6.529503889357723e-05,6.802139989933914,3.2209545436137152,9.987770646213018,0.012290271929501124
4800,0.25768661648534064,7.516115426636875,0.48112216808914593,1.7007466638915043,6.42418123709172e-05,6.787371345268064,3.2135528267992077,9.987417498115525,0.012529153573846239
4900,0.3024649443501455,7.560078693510753,0.48808416796165255,1.644712256379074,6.576056186245324e-05,6.820790717821017,3.1662914074092825,9.98751486210605,0.012427901695031489
5000,0.3487575916580817,7.607899326636793,0.4853274643204166,1.631076107130247,6.591492184228249e-05,6.83943429227257,3.1934921175381534,9.987433900223184,0.012582104242154219
