miliseconds,IR,IRins,IRp,IRiP,IRi,IRS,IRSiP,X,Xp
1900,0.3141471107935572,7.10275032244442,0.45120635980431545,2.2375226657515346,5.74980784343479e-05,6.505267384898725,3.5064833362613803,9.991779585358252,0.008359176466387843
2000,0.21898905138449792,7.0903118595315195,0.451909055838568,2.2344289085839897,5.8605616880519674e-05,6.5161544852607625,3.4878882502627633,9.99145440100578,0.008376953540431878
2100,0.2654741650897362,7.07267157663639,0.45482144461324625,2.2182849054060414,5.9690635036226145e-05,6.539118340375252,3.4380236871144314,9.991338338648873,0.008697014133607283
2200,0.22577224859320508,7.109827065541906,0.4571922694518015,2.2096396715280626,6.08434771058136e-05,6.569756340391154,3.4108909322094476,9.991128954623832,0.008899750512600531
2300,0.24530848016630966,7.090032029298558,0.45359811908705405,2.1848849929587932,6.185356230419544e-05,6.579770625683745,3.4022368243636416,9.99101703273389,0.009044622479498358
2400,0.2626318174383826,7.098229639014804,0.45424527274405563,2.185777227761355,6.180678920022713e-05,6.6289768122208415,3.408701219540099,9.990972275749401,0.0091380268414599
2500,0.28706411997168685,7.129012143133122,0.4539140511612877,2.167135115819648,6.20311777826279e-05,6.599523008040548,3.382035518709555,9.9907903058749,0.009267000971493671
2600,0.3299858644512652,7.11730013770679,0.45639864915702916,2.140521660600742,6.308779277419037e-05,6.614970358515133,3.389870724960404,9.990601652291598,0.009506023102309259
2700,0.3262701180971334,7.14867204359464,0.45446847135738183,2.114958182475888,6.264921953481092e-05,6.619466984126475,3.341254657509566,9.99042304899627,0.009674130962993247
2800,0.32645328333063184,7.145358864513522,0.457449187069145,2.0734009069341552,6.418276440391789e-05,6.679522878924787,3.3239978129036327,9.990269118735956,0.009728259208144404
2900,0.3284114736341587,7.159742205337748,0.4613043686225672,2.09074861442587,6.420564412582956e-05,6.650881299694335,3.3222642349005262,9.98995746606758,0.009862272248416327
3000,0.29283451809613326,7.201581129350064,0.46215643304695125,2.039745631321688,6.532500714137147e-05,6.659557008035815,3.322422650504587,9.989824988578617,0.010195564984706744
3100,0.31823314128291574,7.230735667336587,0.46137112212131287,2.0204442544176326,6.388396993846541e-05,6.711439145369175,3.2915843127272333,9.989799130188256,0.010138867733721973
3200,0.3062022138571021,7.201503465671542,0.4661030926019902,1.9945809103318373,6.466377361689369e-05,6.672051310580883,3.2944156283347494,9.989728986125124,0.010335156712986156
3300,0.2578563970391064,7.276001651245209,0.4671543036529033,1.9665101096256352,6.40923003044979e-05,6.696320154760147,3.282349170588648,9.98947258629475,0.010561899810454507
3400,0.32527281000977676,7.303045352055377,0.46993526244463807,1.9710445183443772,6.456986785563176e-05,6.699535652418864,3.266533725562848,9.989359954600504,0.010826757537489646
3500,0.23609313161927808,7.269164464351511,0.4671053884761905,1.9514210490062938,6.46837104399025e-05,6.7441316673014535,3.292152736112344,9.989113089600732,0.010880426703885795
3600,0.23851567672656787,7.307010087289098,0.47061751570268523,1.9016855014637226,6.510185897957482e-05,6.752193555361605,3.29651292904838,9.989131139553683,0.01093627467475548
3700,0.2464432738801636,7.31735359998538,0.4745160262506733,1.902506478290314,6.434314155407328e-05,6.759175231101219,3.2542446792301813,9.988800061690116,0.01109532777238903
3800,0.3038292191312732,7.38714209380836,0.4730251025067815,1.8736369539289799,6.58924092171056e-05,6.735753796037913,3.233982773221599,9.98886769879148,0.011361954279810257
3900,0.33323833271094233,7.433635618293999,0.47133530970315307,1.8398701676322742,6.591200177610444e-05,6.761090548612073,3.246675823531032,9.988592154048483,0.01129296129928216
4000,0.2887129666114832,7.452734089998885,0.4744816212532637,1.8076248159359027,6.52756564252787e-05,6.726223595732913,3.2507867021848633,9.98847143900008,0.011550116608273535
4100,0.25992925787382554,7.392731254783841,0.47759496895570197,1.8044460720090407,6.569415731713775e-05,6.768193422506093,3.2556999772643263,9.988271641172856,0.011670542914947174
4200,0.3321209427413938,7.42464377430607,0.4805845011896673,1.771494168629524,6.439357447381743e-05,6.783087426372136,3.2511146073881037,9.988304336222113,0.011769100305853172
4300,0.2901607089322898,7.432708466335553,0.48006062831778296,1.7802607057549396,6.605557350802666e-05,6.771471664781984,3.2502320879682927,9.988121984813548,0.011872614557854846
4400,0.3252095864986728,7.471824746421338,0.4771447643516549,1.7482930072346028,6.463878463949194e-05,6.766749580017824,3.2250234199415293,9.98798834623687,0.012032472787639864
4500,0.3098423259053261,7.502614326933151,0.4832543901340259,1.7390572729403064,6.471333294537299e-05,6.811545188852409,3.217579391860316,9.987880138075472,0.012204756767168532
4600,0.30940469590891156,7.4649313927084675,0.4843089140648948,1.7324335952075032,6.556383120293452e-05,6.7926577412036115,3.199799182875115,9.987799046174606,0.012156277508014138
4700,0.3078108706965903,7.523263979112716,0.4851391374931503,1.7055337583090238,6.55391050013907e-05,6.806235682777202,3.1811518113884976,9.98769600422592,0.012310880439492796
4800,0.2993121502429857,7.536040244262901,0.4813032548565451,1.700613278267441,6.51726534465746e-05,6.828333826575105,3.188315486443769,9.987644742937256,0.01252071409955708
4900,0.3014730263315006,7.575880868555534,0.48548578981107776,1.6792921611356568,6.458327659403254e-05,6.817470310222627,3.1718302994872714,9.98732667413401,0.01244492854731192
5000,0.23024100506860143,7.562998697580805,0.4822570885232002,1.6600073105499114,6.491953751122456e-05,6.793189103233116,3.1843888545336028,9.987394064145692,0.012799794597535
