miliseconds,species_1,species_2,species_3,species_4
0,0.10246772244342733,0.09819967232753253,0.10170827681950918,0.09898832718674137
100,0.11256110795303653,0.11417105837338606,0.1926316711966832,0.0902192357071303
200,0.1258404136820193,0.12222713602989096,0.26643948629794345,0.08159552944685527
300,0.13544012157596733,0.12792056041743394,0.3382321168330705,0.0735216143488127
400,0.15357214461621072,0.1353224298295957,0.3995718942381421,0.06684929395542907
500,0.168306209866852,0.13504942635522763,0.44540609683486304,0.06172233348616625
600,0.18576754283454175,0.13885348992352656,0.5159257973149387,0.05566056422329556
700,0.20574409160873475,0.136093874278067,0.5636173679130679,0.04872250274580261
800,0.22823981661118525,0.13596667115249778,0.5962260147147321,0.04518754446235651
900,0.24940454528071065,0.1333335824891841,0.6398449264879673,0.039951278631016454
1000,0.2603147570454901,0.13024281217790476,0.6698037428635878,0.03661882917157685
1100,0.2820649156111312,0.12588669519898746,0.7079101319239465,0.033466632221320146
1200,0.2971107987668384,0.12175274265305355,0.730693927678318,0.02958341498465651
1300,0.30629847351107303,0.1162110284342469,0.7599308636896673,0.027737331175038623
1400,0.3343460462510347,0.11205162782789402,0.7799456067523339,0.02579219784116412
1500,0.3384881567467884,0.10764214810826117,0.7877611951007227,0.02301634261272938
1600,0.3597564416257544,0.10231911511042305,0.8106745128961647,0.020371684389711216
1700,0.3671559319065032,0.09515497318997754,0.8248891401034976,0.018049225608614505
1800,0.39135088242439325,0.09007960525330576,0.8502026097605224,0.0181503838072364
1900,0.3984487103106417,0.084786549237699,0.8638769543114766,0.01676733047755581
2000,0.4092267011085057,0.0803966866702323,0.8795670531148047,0.014844293610531075
2100,0.41793539954014636,0.07861939339493222,0.8924211276763688,0.012426107385958897
2200,0.43473639084891713,0.07225588368679407,0.8979103701510536,0.013175842797518536
2300,0.4459160820701392,0.06852969908580703,0.917423931797012,0.011039951513030154
2400,0.4528415649578318,0.06454963649246953,0.9124897068209842,0.011005172554933385
2500,0.4615277558178313,0.06061671901810905,0.9337420406366002,0.011095889661779119
2600,0.46936581874038164,0.05930531322060578,0.9368173087433618,0.010131488387886996
2700,0.47291140570573625,0.05589309300372398,0.9411383236484592,0.010636243310860362
2800,0.47615152995209825,0.050636847422350556,0.9371680870529162,0.00940879155623774
2900,0.4936615324685544,0.04807723090429224,0.9469858727266279,0.009536710626763718
3000,0.500174556570513,0.04559016058634155,0.9605455950852488,0.00948993222079503
3100,0.5078722782900167,0.04476157176846856,0.963445771395743,0.009823891166343189
3200,0.5102502919428343,0.04122189595107417,0.9595182106653377,0.00936571920837643
3300,0.5089835667592956,0.04296859838234644,0.9563976275908139,0.009404050882244224
3400,0.5190644366560584,0.03850985274967051,0.9813294373224584,0.01081606366298237
3500,0.5300958155939691,0.038167827226279996,0.9652433866208401,0.00987232138018461
3600,0.5221492075495243,0.03935837891609944,0.9726452954547724,0.011186384223150096
3700,0.5303676388733418,0.035334587348167384,0.9708216649514219,0.012813331428624454
3800,0.5319322719218743,0.03455316507222355,0.989407825981684,0.012360634284987413
3900,0.5349637978925037,0.034138028236927416,0.9814789125206601,0.013029996768490242
4000,0.5407324191577607,0.035617098200640636,0.9901340482803103,0.013748090425470868
4100,0.544983719807382,0.034700633945612784,0.9922928916018446,0.013214073801912585
4200,0.5505251195404351,0.036213182032659066,0.9815191537703862,0.014597646303779582
4300,0.5545656082598175,0.03660650198525783,0.9785685380754069,0.015568090321770332
4400,0.551721881886802,0.03372427813902262,0.9932485065051195,0.015164802006456961
4500,0.5643450505097931,0.037568944289755345,0.9909590802255545,0.016810999117311605
4600,0.5570410512996612,0.03753922596761411,1.0024176184111495,0.01791790691527676
4700,0.5618669275056222,0.03605715831842166,0.9815001993342639,0.017387469816700914
4800,0.56504069878726,0.037220394589642776,0.9894330061184338,0.018112406048777244
4900,0.5660111057457228,0.040320650249335316,0.9927311191056819,0.017934608510956514
5000,0.5656506155268151,0.038894950928280866,0.9852923399108846,0.018361740083066062
