miliseconds,species_1,species_2,species_3,species_4
0,0.10596664418433582,0.10148886220023148,0.10632799734147445,0.09957602728175219
100,0.11505675307734452,0.11338637021988598,0.17400895811549394,0.08980182864510179
200,0.13306338104976528,0.12113737263807386,0.25974775348092083,0.08112842707288458
300,0.13613362981947688,0.1302184960846757,0.3374324635381027,0.07484414455792182
400,0.15777731943531598,0.13562703323060324,0.3934937054399706,0.06731721198808217
500,0.169921679823364,0.13668784506366283,0.4519264772047181,0.06140754417487222
600,0.19672902384316548,0.13819660048726878,0.501462992234711,0.054885736329907314
700,0.21195687077852757,0.13584973337529427,0.5437074084810051,0.04894493547582163
800,0.22464391129300093,0.13474616753881505,0.5978602317166398,0.04402532770794017
900,0.2388098134708757,0.13314998543177053,0.6449520916297099,0.04154943466918647
1000,0.26886320208936426,0.13019651375285055,0.6733816011055462,0.0375482696616233
1100,0.2826166916454977,0.1250465832658601,0.6941535973599545,0.033190610999798226
1200,0.2929873887326762,0.11866891495355572,0.7201997405818131,0.030094026796957146
1300,0.3191708719791572,0.11553453727391848,0.7574042878661182,0.028356743143303557
1400,0.3295665702744981,0.10992935578304802,0.7818332257172269,0.024129147225295394
1500,0.3490124127295001,0.10768981352993635,0.8027465532029209,0.023201175236909097
1600,0.36512508804944155,0.10067629573172192,0.8135012556153026,0.020550387592184825
1700,0.37330908005238683,0.09601857811163533,0.8409360896704663,0.018297731827180853
1800,0.3865653306525743,0.09037814200935965,0.8438015199320245,0.01722384029224917
1900,0.3930048205589425,0.08731136541778899,0.8761596310458091,0.016246486778584895
2000,0.41207509157463895,0.07999352678758771,0.8699281080297672,0.014113686554623875
2100,0.4210295202357299,0.07664283984448923,0.8991606021704502,0.013389206954404745
2200,0.436547138937618,0.074781257765222,0.9078955061668414,0.011915743596129052
2300,0.44538802976206476,0.06771710991274536,0.899406118980495,0.01164160259848021
2400,0.4492988463220704,0.06408202133121874,0.9189122244310576,0.01086356338125265
2500,0.45200357677861974,0.06248119662366223,0.9259494006472601,0.011288624235072008
2600,0.46492825076866817,0.05825470059676922,0.9317685281525288,0.009799768820625917
2700,0.4705019965467311,0.05436312170799252,0.9405215147150556,0.00929378793154121
2800,0.4844040851797515,0.05017511716673004,0.9496224245225875,0.009106058154874917
2900,0.48278215974881306,0.04812891277267711,0.9525491121686698,0.009944468054138737
3000,0.49658284204652675,0.04892490741074609,0.9574535501209026,0.010063869437838822
3100,0.5022153546296514,0.043160188770228196,0.9539752653389955,0.010289654342968874
3200,0.5067330697596054,0.04247166814235953,0.9625903068351509,0.009344882616602027
3300,0.5057300311632621,0.03938280317102324,0.9648152938126858,0.009190317507680538
3400,0.5170365243035524,0.038738756028649415,0.9640366475478345,0.010355365826556034
3500,0.520993731127731,0.037205092377630394,0.9784413771912565,0.009891830879556363
3600,0.5235683099369107,0.03899684536663467,0.9833478916126861,0.010237304679780283
3700,0.5251950815033144,0.036659609233079544,0.972750264460735,0.012289974323968066
3800,0.5395622578040818,0.03522567803717123,0.9897671433895431,0.013052857208894318
3900,0.5408913049249524,0.036897988023505635,0.984625099280839,0.012826184943130562
4000,0.5508208218433144,0.03532010617225827,0.9739214741618946,0.013632062206189975
4100,0.5456867010617756,0.03412059034477676,0.9961343001818534,0.012830917605855698
4200,0.5472539823891535,0.03326285161723045,0.9833974880828845,0.014248186890692613
4300,0.5523765805742799,0.03570495350111382,0.996943279894715,0.014193257093404885
4400,0.5615779195723394,0.036634057908785884,0.9863958099049552,0.016647493682452514
4500,0.566861466916866,0.03751843599179757,0.9933653438720886,0.017232486932005676
4600,0.5604475159212197,0.0368637685377199,0.9795758653485418,0.017143398142535776
4700,0.5596460119581422,0.03826116896501897,1.0001311480868647,0.01730319722451845
4800,0.5748831380892566,0.03779410108673271,0.9837807406957025,0.01897631889876275
4900,0.5710039641456675,0.038813499108790714,0.9974860995193309,0.018316460719648764
5000,0.5737173796383789,0.037721774286627166,0.9861693129166432,0.020273754920486164
