milliseconds,Mrbc
0,-1.3146737385972278
100,1.3245755163863522
200,0.5059872923156278
300,-0.8578230271224556
400,-0.21814256902737172
500,3.787401766792705
600,6.198266853993565
700,8.866248234219519
800,7.0355987854253526
900,8.510471093732026
1000,11.009433634525745
1100,16.634482156250527
1200,17.862826059205716
1300,16.353115031695072
1400,20.70187062962321
1500,21.64727794782561
1600,24.264143856519205
1700,26.670942704430807
1800,29.205513935829487
1900,31.926678528300567
2000,34.819846483679754
2100,38.297385975433514
2200,44.06777176431395
2300,43.19664018424204
2400,46.95690370447309
2500,49.355875116721
2600,50.56942983269542
2700,51.33088308772135
2800,56.67513024151314
2900,59.19589485365063
3000,58.538733740897506
3100,64.92159123969694
3200,65.98138380650362
3300,69.60098695919503
3400,73.7719488836114
3500,74.40635547569833
3600,75.15828287836338
3700,77.6636617100524
3800,78.10621684027412
3900,79.68505847050572
4000,83.91263719427417
4100,86.72815711447761
4200,88.19115668054569
4300,86.66309647449351
4400,90.91221250498783
4500,90.60945324624004
4600,97.08704496742041
4700,96.67990503430543
4800,98.17325740792603
4900,96.74698462445319
5000,103.66509054988644
