milliseconds,species_1,species_2,species_3,species_4,species_5,species_6
0,0.0,0.0,0.0,0.0,100.0,1.0
100,0.013582018576930711,0.013582018576930711,31.598322819952198,31.598322819952198,36.803354360119734,1.0
200,0.036816007264342664,0.036816007264342664,43.214462904261296,43.214462904261296,13.571074191501362,1.0
300,0.098303890348285,0.098303890348285,47.46168743546911,47.46168743546911,5.076625129085383,1.0
400,0.24172532443582265,0.24172532443582265,48.96982365072937,48.96982365072937,2.060352698564869,1.0
500,0.47142692994796265,0.47142692994796265,49.47234428935604,49.47234428935604,1.0553114213114119,1.0
600,0.7145268174659454,0.7145268174659454,49.65176317049917,49.65176317049917,0.6964736590253771,1.0
700,0.9332315383427643,0.9332315383427643,49.733229073290445,49.733229073290445,0.5335418534421623,1.0
800,1.1261449662712368,1.1261449662712368,49.77882763542736,49.77882763542736,0.4423447291679498,1.0
900,1.298273275304266,1.298273275304266,49.80808263263346,49.80808263263346,0.38383473475578206,1.0
1000,1.4540929659799808,1.4540929659799808,49.82860075384808,49.82860075384808,0.3427984923265515,1.0
1100,1.5969166272802153,1.5969166272802153,49.84389512622692,49.84389512622692,0.312209747568845,1.0
1200,1.7291551692567517,1.7291551692567517,49.85580682752593,49.85580682752593,0.28838634497084037,1.0
1300,1.8525948735016864,1.8525948735016864,49.865393896778265,49.865393896778265,0.2692122064661602,1.0
1400,1.968585211560315,1.968585211560315,49.873308572410195,49.873308572410195,0.25338285520231,1.0
1500,2.0781699506628604,2.0781699506628604,49.87997580845898,49.87997580845898,0.2400483831047143,1.0
1600,2.1821737772728573,2.1821737772728573,49.88568503917504,49.88568503917504,0.2286299216726088,1.0
1700,2.2812616599524382,2.2812616599524382,49.890640907087636,49.890640907087636,0.21871818584740566,1.0
1800,2.3759754112385627,2.3759754112385627,49.89499260806931,49.89499260806931,0.21001478388406328,1.0
1900,2.466765796726267,2.466765796726267,49.89885038955651,49.89885038955651,0.2022992209096324,1.0
2000,2.5540085959951067,2.5540085959951067,49.902299558070524,49.902299558070524,0.19540088388159452,1.0
2100,2.63802474610465,2.63802474610465,49.90540593391112,49.90540593391112,0.18918813220040703,1.0
2200,2.719089169398522,2.719089169398522,49.90822116697809,49.90822116697809,0.18355766606645021,1.0
2300,2.7974385765684953,2.7974385765684953,49.910787570037314,49.910787570037314,0.17842485994801024,1.0
2400,2.873280079781965,2.873280079781965,49.91313865452299,49.91313865452299,0.1737226909766556,1.0
2500,2.9467951264780856,2.9467951264780856,49.915302248495586,49.915302248495586,0.16939550303146134,1.0
2600,3.0181439003261756,3.0181439003261756,49.917301513467116,49.917301513467116,0.1653969730884042,1.0
2700,3.0874690287703905,3.0874690287703905,49.91915555327014,49.91915555327014,0.16168889348236984,1.0
2800,3.15489736223428,3.15489736223428,49.920880856184034,49.920880856184034,0.15823828765454384,1.0
2900,3.220542453657123,3.220542453657123,49.92249122078573,49.92249122078573,0.155017558451145,1.0
3000,3.284508124779521,3.284508124779521,49.923998515106106,49.923998515106106,0.15200296981041092,1.0
3100,3.3468874290531625,3.3468874290531625,49.92541306812231,49.92541306812231,0.14917386377799893,1.0
3200,3.407765503856203,3.407765503856203,49.92674366676331,49.92674366676331,0.1465126664959991,1.0
3300,3.4672195742419367,3.4672195742419367,49.92799807910042,49.92799807910042,0.1440038418217794,1.0
3400,3.5253199328690124,3.5253199328690124,49.92918333153947,49.92918333153947,0.14163333694367153,1.0
3500,3.582132438260829,3.582132438260829,49.93030489570004,49.93030489570004,0.13939020862253934,1.0
3600,3.637715852381456,3.637715852381456,49.93136846574128,49.93136846574128,0.13726306854006978,1.0
3700,3.6921252432308886,3.6921252432308886,49.93237856858062,49.93237856858062,0.13524286286137974,1.0
3800,3.74541211239202,3.74541211239202,49.933339358808844,49.933339358808844,0.13332128240493551,1.0
3900,3.797623957703633,3.797623957703633,49.93425469009996,49.93425469009996,0.1314906198226977,1.0
4000,3.8488046980640735,3.8488046980640735,49.93512801252895,49.93512801252895,0.12974397496472634,1.0
4100,3.8989958044510833,3.8989958044510833,49.93596201038613,49.93596201038613,0.12807597925036387,1.0
4200,3.948235368254121,3.948235368254121,49.93675966251307,49.93675966251307,0.12648067499648832,1.0
4300,3.9965592361430553,3.9965592361430553,49.93752345983779,49.93752345983779,0.12495308034703932,1.0
4400,4.044001212991709,4.044001212991709,49.938255514790654,49.938255514790654,0.12348897044131002,1.0
4500,4.090592887296566,4.090592887296566,49.93895790722428,49.93895790722428,0.12208418557404915,1.0
4600,4.136363736732624,4.136363736732624,49.93963258900861,49.93963258900861,0.12073482200538087,1.0
4700,4.1813416742192775,4.1813416742192775,49.94028118646881,49.94028118646881,0.1194376270849792,1.0
4800,4.22555314082625,4.22555314082625,49.94090532111285,49.94090532111285,0.11818935779690382,1.0
4900,4.2690234354247725,4.2690234354247725,49.94150650755381,49.94150650755381,0.11698698491497142,1.0
5000,4.311776337152929,4.311776337152929,49.942085779150915,49.942085779150915,0.11582844172076483,1.0
