milliseconds,Infected,Recovered,Susceptible
0,1.2606294727719699e-07,-1.4924214683726541e-09,1.0000000014817878
100,1.2756123779374039e-07,2.3231999436532504e-09,0.9999999907382952
200,1.3030748938692892e-07,5.795083001451932e-09,0.9999999842884701
300,1.332687975520925e-07,7.435243950501591e-09,0.9999999802115994
400,1.4198609255471965e-07,9.478926593677109e-09,0.9999999825931375
500,1.4164800238760032e-07,1.125936148392142e-08,0.9999999757335744
600,1.4669336886443012e-07,1.0070863097596914e-08,0.9999999675651448
700,1.5349827317634607e-07,1.5937387427905524e-08,0.9999999582524598
800,1.5420329789667415e-07,1.6002404581865604e-08,0.9999999616033802
900,1.6014237038539893e-07,1.6477584379236738e-08,0.9999999475385724
1000,1.6185837268835077e-07,1.923836271196706e-08,0.999999943170275
1100,1.603978443423601e-07,2.315490795413194e-08,0.9999999384656731
1200,1.639323137802854e-07,2.3759017311003327e-08,0.9999999346339787
1300,1.740968384385535e-07,2.5128284048077993e-08,0.9999999301283412
1400,1.800717687562724e-07,3.151404578940789e-08,0.9999999196822625
1500,1.8104171182282318e-07,3.243499163131802e-08,0.9999999076064807
1600,1.85780533572764e-07,3.3934233174753375e-08,0.9999999108111189
1700,1.9177396178485697e-07,3.875691946222166e-08,0.9999998957370319
1800,1.9293554757577472e-07,4.079842515985832e-08,0.9999998901063835
1900,2.019318324885071e-07,4.179483161418956e-08,0.9999998852540672
2000,2.0051387366924582e-07,4.316511644608529e-08,0.9999998759537542
2100,2.0640773952163493e-07,4.757269184933288e-08,0.999999874235965
2200,2.101526886984391e-07,4.938790861606339e-08,0.9999998611270969
2300,2.1891428218753872e-07,5.293947807812416e-08,0.9999998512276775
2400,2.2579037443633864e-07,5.68550087520271e-08,0.999999848799744
2500,2.2591181685274514e-07,6.270145539922002e-08,0.9999998386021222
2600,2.3770937781467853e-07,6.244251587805632e-08,0.9999998241817286
2700,2.398631521570957e-07,6.93026057595934e-08,0.9999998188197446
2800,2.44631188653998e-07,7.063489758409106e-08,0.9999998103918395
2900,2.523223638272425e-07,7.376681816547494e-08,0.9999998060927977
3000,2.5609894521992364e-07,7.536271568509298e-08,0.9999997928642373
3100,2.6772366935467407e-07,7.995930659318025e-08,0.9999997800548931
3200,2.724870116541987e-07,8.265790836631132e-08,0.9999997692217835
3300,2.791938143869397e-07,8.802477188399202e-08,0.9999997560024521
3400,2.8345801355377295e-07,9.191883276933224e-08,0.9999997459904091
3500,2.9232306510960645e-07,9.770729598320738e-08,0.9999997386304135
3600,2.9690147646725564e-07,9.88335368720364e-08,0.9999997335262963
3700,3.024721718597615e-07,1.0349098072705484e-07,0.9999997121722637
3800,3.1258292352686246e-07,1.0870889486377005e-07,0.9999997102296051
3900,3.1850637484728323e-07,1.158679166210324e-07,0.9999996951600626
4000,3.2749379786355315e-07,1.1835860183491066e-07,0.9999996751294208
4100,3.369963905586262e-07,1.222397486437189e-07,0.9999996674941642
4200,3.402432359858022e-07,1.261206860373318e-07,0.9999996519096603
4300,3.477742774989251e-07,1.3043578909555164e-07,0.9999996395140992
4400,3.6373843875899684e-07,1.3926808968609553e-07,0.9999996323304526
4500,3.6914688837350286e-07,1.4436869113575718e-07,0.999999619233553
4600,3.739554320696167e-07,1.4626439615316637e-07,0.999999597784498
4700,3.8877761859687247e-07,1.5394224099453583e-07,0.9999995824863337
4800,3.996402163568571e-07,1.5766910021456342e-07,0.9999995767770946
4900,4.0585528032311516e-07,1.6454843055629222e-07,0.9999995545959072
5000,4.1588417786040527e-07,1.700599495153081e-07,0.9999995455519789
