milliseconds,Raf1,RKIP,Raf1_RKIP,Raf1_RKIP_ERKPP,ERK,RKIPP,MEKPP,MEKPP_ERK,ERKPP,RP,RKIPP_RP
0,2.0072153986351506,2.5253433807139363,-0.012829616673548415,-0.012975078994818753,-4.2002367853740804e-05,-0.0003004451309132168,2.5040292487150433,0.0030122798207692647,2.483348524561517,2.998303326436668,-0.0012838181251935167
100,1.7247294882543853,2.2580464070447452,0.22064657289456502,0.024671632231701136,-0.0005631375424879792,0.0001266806601011589,2.500225071609193,-0.0025464808250978506,2.4378923188383013,2.9997269866161336,0.0011698214801733285
200,1.5573747904854263,2.1007585682452112,0.3666899802754321,0.10776600229595197,0.0002727798757825599,0.0006126379309848995,2.498339051195463,-0.002446552513486133,2.4432028446575456,3.000858121394189,-6.731790909588808e-05
300,1.3984127430879307,1.944010826003165,0.44786593544665215,0.13461922527279446,0.0009964394546422063,-0.0002071619742382939,2.496192582755329,-0.00019819287197075076,2.3473695024295713,2.9985008748442916,0.0006392051214680984
400,1.270359922928335,1.7932611365939684,0.5279831847298662,0.19213286215689235,-1.6461125705616113e-05,0.0002504269954346618,2.4978652052137167,-0.00386458015778581,2.318501211720712,2.9990863983746334,0.0013177224340371594
500,1.180430038229805,1.6307184925047509,0.5472718597680851,0.263250885297455,0.0006623494307886201,0.0011019910880670114,2.5012054870396434,8.558605816984721e-06,2.22472563709616,3.0006582218052094,-0.00024051331612715715
600,1.0964241556651504,1.5403408014867834,0.5622267294840465,0.3747118406966354,0.0013251343906720832,0.0019285798318054866,2.4960630869789693,7.902586685573014e-06,2.1514917546647196,3.0006362754917104,-0.0006291973745590822
700,1.0372032384797223,1.4565236962916472,0.571794798041558,0.4309084150777863,0.0028907524073335388,0.0027367869457422173,2.496202245644195,0.0018763431950258127,2.0349999095085165,2.9974814897296835,-0.000304643462819505
800,0.8957363752939335,1.3891335075707474,0.5695207879496484,0.5317328269607914,0.0041720658028474205,0.0027622039744033926,2.496028080098326,0.0030257823066673307,1.9655118487437198,2.998887747183171,0.0034109847394168777
900,0.8239464057915553,1.3517783683000837,0.5864316073555812,0.5811604379921038,0.003951630009546881,0.0038408135021656678,2.494439072780287,0.004555256830217066,1.8947872141245354,2.997379557805432,0.002217819792561846
1000,0.8274818840652471,1.2590420577518195,0.5744513273382263,0.6040772039470975,0.0046781510325905416,0.004063060695258814,2.4966795362385845,0.004426869280495555,1.868531116392453,2.9973661239679137,0.0024115223370543386
1100,0.7879575432168336,1.230311945196632,0.55946490229783,0.6984757445980903,0.005970018830458823,0.0050080986301636625,2.493016877664278,0.004788435509415644,1.7680758137084482,2.9964465123554604,0.004199374802514
1200,0.7403599483485959,1.199044774114352,0.549814225338962,0.7939852874124573,0.007208515621682239,0.00623385807699591,2.4902995681626687,0.008573009373152035,1.7199031844663843,2.9942601239001663,0.0045958288702467945
1300,0.6319236848268227,1.1403617700113473,0.5140191663881677,0.7740458703717045,0.0084824088203372,0.007276216893537099,2.4935365631952204,0.005495672721213124,1.6385185051186753,2.992267513552361,0.005298437307114625
1400,0.6247141566822613,1.1329145098427071,0.5132501415981584,0.8855468690847704,0.008467287055840163,0.007952458577367124,2.488073630034708,0.011379477562851235,1.611205625635601,2.9929818620090494,0.006788077909837642
1500,0.6245175338057272,1.0802423164244956,0.48675365348226585,0.8842324000399618,0.01033131542630985,0.007579424465626422,2.491369346301775,0.010196407476067277,1.547821395111957,2.9913632432562673,0.009701734748519443
1600,0.5347133171606975,1.0761553704140157,0.4912019065832508,0.9599858630532462,0.0110306336850456,0.00914641120753465,2.4859116188959383,0.016053041210860555,1.5584490726030087,2.987746487283797,0.009911770336342602
1700,0.5624950222676395,0.9965380928597527,0.46823013219605275,0.9931978190828961,0.011988674524582547,0.009582387025223134,2.481495247633767,0.011218659564285393,1.529507712738684,2.9877201545438883,0.012674907287106728
1800,0.476522086449789,1.0124400306570764,0.46223198873204574,1.0390884948096188,0.01213172347135358,0.009895722509999942,2.4841770736066833,0.016857992322544608,1.3958234247966528,2.9867393828682642,0.014136300868897046
1900,0.49339857702701106,0.9568398444819424,0.4407011212920192,1.0182190460576184,0.013950221565027534,0.010023082682423112,2.4837534144294136,0.01935516743325138,1.4285212759444392,2.9861118593621243,0.013987296441813884
2000,0.5008481533751444,0.9646289224546598,0.43325216765638547,1.0602709910535641,0.014758929014660725,0.011201730184570416,2.477550524543616,0.021982021141333265,1.3665495491140451,2.9845922368842124,0.01826503276764879
2100,0.49027011063321463,0.9014469199052036,0.4129255232778879,1.100136718124929,0.014834774974051446,0.0111971318367781,2.475151066801324,0.02074465116665984,1.3412551614271087,2.9817394980401963,0.018829127549876673
2200,0.41690683928811945,0.9107198279588651,0.4134946786884118,1.1523627398967142,0.014759130284055708,0.011914389514558423,2.470321266178648,0.024269161828099614,1.320178442080154,2.981230566504374,0.018286503817590196
2300,0.4414658735913095,0.8627318414016872,0.3800421807142702,1.2214467249792582,0.01581111026597477,0.012344594051910846,2.468096277723525,0.031085489626012406,1.2597010739766348,2.9786275870856036,0.02292274508630324
2400,0.4269603431092944,0.9025643972256711,0.3751085904616496,1.1812926326133268,0.016539066565390725,0.012038366938172555,2.465564886708149,0.03183280158957991,1.187725296395975,2.9770307567685244,0.024385926609742526
2500,0.4055554821044001,0.8620175167097174,0.3680019561049647,1.271099260658414,0.017150180999749152,0.012558274095209933,2.4674856356926194,0.033584215373394954,1.1676192532336007,2.9771439797344965,0.024419892578661295
2600,0.41390676250579495,0.8426715384199868,0.3588673280409634,1.2704601340949966,0.01714491692874159,0.012978832229275985,2.4577524306609555,0.036889073824659314,1.2048927939388996,2.974814051024578,0.024993754829723058
2700,0.3983144695209906,0.7972485752696911,0.34347148410962614,1.3172998644094651,0.017913616236664577,0.013930022019115461,2.4549083426003953,0.04036138146628608,1.1505764780416887,2.97397479171781,0.027211882389831986
2800,0.3942622048348416,0.7734896554112808,0.3375769767349223,1.2564172242574643,0.017994902405788188,0.013775516263409431,2.457579726582799,0.044890990674101655,1.17311276199461,2.972006366820184,0.02988166160829521
2900,0.3556527858670507,0.8341437563896791,0.3232732413873925,1.3157964493036445,0.019657642069139638,0.014625160374508799,2.4535245206951575,0.04623658373314974,1.1174668355747779,2.969125646059361,0.03012507835061656
3000,0.31131275894177535,0.791067347983422,0.3214478900954043,1.3813160846717363,0.019946818255663322,0.014327343635182448,2.4436343022129883,0.04987118724770535,1.0398474204642474,2.9688328946764035,0.029912790381377164
3100,0.3257378843916181,0.775348235279098,0.31784870715403707,1.3368774912221144,0.020524201627564114,0.014670770587938793,2.4439465203899458,0.055045369425467165,1.06846458462293,2.9687224019384773,0.03337756073115325
3200,0.31335564838135943,0.8053155868804712,0.31176351680104347,1.4137665393641456,0.01967611844132961,0.01457091075226475,2.440690911458643,0.05927992449809599,1.0538618499495993,2.9675437548096086,0.0335241673823897
3300,0.29963547144647334,0.7660784939510863,0.2988301949796811,1.3613028637594144,0.021437321250669286,0.015508865647705181,2.4408915927999946,0.059258796816102736,1.0366909307415477,2.965866759845653,0.03598755599927896
3400,0.2614693618302586,0.7199895833854613,0.3046807332004491,1.442405446201365,0.020878499359044195,0.01572700779236632,2.436271688044853,0.06884817162030395,1.0003765594584815,2.9631556554136975,0.036961575841400314
3500,0.32584438340050664,0.7446522541293886,0.28084209815102945,1.3894080674874028,0.021085181439824924,0.015595237784142756,2.426226001132148,0.06935774513985254,1.004550446963976,2.964591660164218,0.03583380265949794
3600,0.2821927054075875,0.7263954445184553,0.27230892928241107,1.393064057814107,0.02200728838158987,0.015851031795975516,2.428583694515247,0.07033996196927583,0.9782532568773444,2.9614404365727935,0.03690314867945386
