milliseconds,s9,s10,s1,s75,s135,s7,s21,s46,s48,s69,s71,s68,s70,s128,s140,s148,s150,s152,s157,s158,s159,s160,s161
0,1.9986543017907346,-0.010000295322098594,5.0062317645500265,-0.0029336813438702947,2.508841648831064,4.983610703975263,0.037310333569932665,-0.003989597157980972,-0.005744172315281076,-0.031383856183905524,2.0061651152968336,-0.029670611582605665,0.01024836003552926,2.4714190431627756,0.0241948135090336,2.9394005984440525,3.0487374552146664,0.0,0.5,-0.0035538994990599914,0.005865001993969377,0.005582453742943688,-0.00474039868244718
100,2.0191281690115535,0.012442552717148204,3.280663373575578,0.011931106779979621,1.916490490072267,3.316234865413447,1.7549142166514038,0.00039834967579352996,-0.010834930790549542,-0.011175912263343904,1.978018206458095,0.03264147625436861,-0.008486544119056517,1.9150382549316978,0.5689502931975793,2.5973245613362574,2.6015785739336788,0.0,0.5,-0.002381730853961445,0.355626558088154,0.03026396479584773,0.0035247071132692995
200,2.006812322873692,-0.0068390723469988245,2.56143228087339,0.07060896206987807,1.5629141594841227,2.5315242346868465,2.4301753554055585,-0.00036257444426903817,0.01998764530046802,0.03203950308386759,1.9971235648149652,0.1453472333311082,0.002243503310621404,1.6151104313295113,0.8508861712598432,2.3004039705711454,2.2676511709294713,0.0,0.5,0.004973969478053216,0.5706035106988064,0.12681926273613148,0.015137353266990424
300,2.0146448902697673,0.014817509281640369,2.2673155768089344,0.11891806019952,1.3423042047584557,2.2377197487909744,2.7645189076600176,0.006252068880707539,0.0004034665296635798,0.010469007186478432,1.9869525983730516,0.25550082013158315,0.003285030738355138,1.33826800229241,1.0696803820004,2.0341373469647084,2.0104365019072197,0.0,0.5,0.004101424185198604,0.6489365886333986,0.25458280429037006,0.038817972845486506
400,1.9948054479257753,0.008384956207990953,1.9901855182863537,0.12270867801097099,1.2414246009576182,2.048255565796262,2.9576814252733143,0.0042691706187791886,0.005899912495962158,0.07420824235475772,2.030375700741894,0.41160136679943776,0.012244916198484319,1.2419510505052411,1.114398895430987,1.8304412242534867,1.8323687780382756,0.0,0.5,0.008073220758805025,0.6858788471054895,0.3787234470891177,0.06949412154114812
500,1.997562573025437,0.0026112947464122915,1.8852026033334597,0.19830721961649644,1.1229358879566307,1.9445548338034688,3.060258360597833,0.005248211247534886,0.0035126044707544726,0.10567391098349217,1.9708712781458133,0.6108338011499271,0.015688737071979677,1.0724215241009887,1.2021604216840776,1.7644033242136663,1.6823560627423553,0.0,0.5,0.0006463141532539103,0.6976545785717425,0.4718856541440859,0.10668181860309471
600,1.975764570837357,0.02732669705296011,1.9174906916735606,0.20773620203079254,1.042887801453414,1.8767684512083391,3.1677217579283194,0.015171562490790411,0.005503582176374443,0.1678559660881946,2.0087830234584136,0.6623955751352147,0.026949375361305355,0.9931764330628781,1.2864632785263839,1.5253233321723274,1.5607900479082788,0.0,0.5,0.0020724852537552857,0.7159384322695942,0.5209199027563728,0.14101312543989208
700,1.9503472442206526,0.04127138121178254,1.870130381547353,0.2714842320905325,0.9386823960723192,1.787920260806876,3.1881624579925014,0.013346648413992687,0.014503494046483344,0.19654917092431354,1.944052608126898,0.7701333743283072,0.04148202222496153,0.9277999763783891,1.26685081902412,1.501844529541344,1.4764069515231661,0.0,0.5,0.007259678007621382,0.7203846499037524,0.5558268535376352,0.19575845117240342
800,1.9680030887168964,0.06392035789647012,1.844157685847073,0.27715880908958235,0.9414372357447397,1.8555555948071558,3.2069864279748486,0.02368041894218402,0.058619752338099976,0.24687832198717158,1.9952596401559641,0.8823881295637569,0.06309172240097952,0.8963873541061906,1.308678557167425,1.3759756111056054,1.342028634904704,0.0,0.5,0.022142044477471104,0.7597056359652631,0.5804628021380814,0.2441961968355882
900,1.9385952285340362,0.08790380785621857,1.7875079424612725,0.34059987099289074,0.8906566378351577,1.8470714458033217,3.234306235293805,0.026227876925595296,0.08040562960724737,0.30745354746093323,1.9215574926977548,0.9444194087589636,0.063228724676094,0.881199096569827,1.3415402885128813,1.3231332484795597,1.2725177952737774,0.0,0.5,0.02905324373942211,0.7740538077912323,0.5668502941182026,0.2701020874355093
