milliseconds,s9,s10,s1,s75,s135,s7,s21,s46,s48,s69,s71,s68,s70,s128,s140,s148,s150,s152,s157,s158,s159,s160,s161
0,2.0133804857685793,-0.00878146690673225,4.964058541966871,0.019989003390559958,2.510088702291342,4.972937952994727,-0.02152138882461226,0.002422511660579843,0.014671268593584212,1.881057265478378e-05,1.9900919950764242,0.019440687448332883,-0.006904381286057492,2.5156562293600726,0.030215312054971525,3.0471943599799447,2.9637583558119487,0.0,0.5,-0.006396131102429197,0.008169707926503381,0.009732989014528287,-0.00699627104824199
100,2.0067338356323923,0.004384712179069729,3.283833812327226,0.026209546194826114,1.9227025867586518,3.302297602834172,1.6940215335534325,0.00369075614138203,0.015883467110071887,0.0006119811794704807,1.9997840332463213,-0.015753672758461477,-0.009241857951811965,1.9341618090703188,0.5602880162339472,2.650516807879962,2.663246107580821,0.0,0.5,0.0031885055419669565,0.3605005586789913,0.03671146685643502,-0.003964453924544765
200,1.9932261893281236,0.0204557458069786,2.566934241196187,0.060618714193063486,1.5795532184183625,2.6048744692494195,2.428671708662281,0.003570516457813371,-0.012467858764235312,0.029259357053357284,2.0373464886450177,0.09125533272930708,0.008600431035081879,1.5673903289174125,0.872824170994372,2.331047704157784,2.3150663991762475,0.0,0.5,0.0032250419089666143,0.5635891663664944,0.10589100718309015,0.012692872224327429
300,2.010467682841401,0.0022878470327468503,2.228063094548836,0.1091050225454917,1.3319818069845162,2.222715013690723,2.742604561590325,0.005425769835156432,0.01289445200570041,0.027618865536342647,1.9629867366103495,0.26756443307135525,0.0037158497044234174,1.3815225214332285,1.0280110526434827,2.093928380949378,2.0277869860231186,0.0,0.5,0.00029837745686192964,0.6458724225660428,0.2448844061198324,0.029925826215456384
400,1.991136631113249,0.01028874472263157,2.0135791625516246,0.16434795207722125,1.2409090548229893,2.0382151527599874,2.966796555807453,0.001482597314739547,0.02162208369970648,0.033528311931540836,2.0198773302984496,0.4643694683823663,-0.0019108832554694394,1.2279592713868872,1.1716097817594935,1.8893796926384967,1.884751885768984,0.0,0.5,0.004430456407176741,0.6824833474641917,0.3559533097710864,0.053770197752826265
500,2.000403132199061,0.018470016418666673,1.9777906683730035,0.1981667013478365,1.1169317226934703,1.9704772430739117,3.093581153856057,0.012052096292905382,0.02157759598594454,0.09855564472459614,2.027232311768076,0.5956084354546608,0.017968802091328187,1.0963699736262387,1.2006924441144315,1.6763148126246539,1.686379186646761,0.0,0.5,0.005955488268574507,0.6955460278871174,0.4722572851772336,0.11162418927970665
600,1.9645593929407776,0.012524447000523667,1.8252763590041388,0.2510145667325711,0.9880909150362069,1.9009065596574393,3.0870160960307413,0.013379009307116448,0.014711249328325592,0.15132954354456243,1.9622192807392644,0.6585232413007993,0.03386139922929972,0.9901150258647801,1.2501928315828927,1.5616884817853574,1.5663860414942563,0.0,0.5,0.00723807399345996,0.706952954040394,0.5209045772048627,0.15954078153017304
700,1.971989479274249,0.03772662921351207,1.8802215892562693,0.2612618733535878,0.9434470073142638,1.843690810921743,3.1584943969915282,0.01792834891777719,0.015383938539522267,0.22900380165561326,1.9737177274518576,0.7587022480463622,0.03887836150179051,0.9386559011863936,1.2511098012257413,1.4814028702145894,1.4107319397518376,0.0,0.5,0.018240333504606288,0.7388642068490655,0.5556355103402577,0.1922875450432233
800,1.9428305147152085,0.061647539545821944,1.7835531586072892,0.3064955605435556,0.9156748467191952,1.8076631824588443,3.1999032186302587,0.023623727491332572,0.047277827332579715,0.23041137057224131,1.942122470348247,0.8983469494094637,0.05232828543868215,0.89627470370849,1.3219299509429905,1.3779802310485934,1.3420969260461744,0.0,0.5,0.016413586527199934,0.7532298668695194,0.581579916975992,0.23109687147117872
900,1.930890986871561,0.053196070408173216,1.8093058255113332,0.3253364113954233,0.9042083762434983,1.8230860125399446,3.1804788282292678,0.029171421988388974,0.08177202960158234,0.28290193503922223,1.95413796862209,0.9941164516729711,0.07765023940794265,0.8855375548203029,1.2786773304921444,1.271821404830056,1.3121061960335136,0.0,0.5,0.024113506547387642,0.7532620455624333,0.5671901561278151,0.2828158913218897
1000,1.8996485488534776,0.08954761992605405,1.7473247276758035,0.35811518463328135,0.8589386593091588,1.81239460652676,3.220697616348538,0.02488563862293791,0.10890753089264411,0.302069260778514,1.918912583135331,1.0214913549649032,0.08631963824079553,0.845573820973096,1.3098622473055135,1.2312858674152212,1.2119013811782606,0.0,0.5,0.0412441732895045,0.7661092633516551,0.5611064678319632,0.31449658436400835
