milliseconds,s9,s10,s1,s75,s135,s7,s21,s46,s48,s69,s71,s68,s70,s128,s140,s148,s150,s152,s157,s158,s159,s160,s161
0,2.0000184839407953,-0.00428812129872144,5.017325189195953,-0.009691015408864648,2.5149498404922093,4.969170156544274,0.00546643701636586,-0.0035713754046685386,0.001990302156304562,-0.00023306207280482236,2.0302161597310224,0.051273780789821026,-0.010145961469775231,2.5143893386199943,0.029285976354825875,3.010036390893531,3.0251514582570618,0.0,0.5,0.0008618761524813767,0.0009725710941874686,-0.00030298709471073183,-0.0013645512363043826
100,2.020295925370936,0.005355915377322203,3.241153451693345,-0.004458121480074476,1.9526068998278097,3.28810744024387,1.6918174255768696,-0.004168816699887345,0.01897132980909032,0.007815854790565867,1.9941090776279922,-0.0160599926349084,-0.006885371551646418,1.9047317800786168,0.5303412964226439,2.548605574754854,2.6551680378701183,0.0,0.5,-0.0019064505253305508,0.37787709109420425,0.016107856709498828,-0.00789315151304094
200,1.9914394215628035,-0.013403730869578674,2.5264618382036734,0.07293522914129831,1.5702314479873158,2.6065340634351215,2.4048672986558906,0.0017404053525041131,0.01833151647078604,-0.012083593609773121,2.038713854353974,0.16734235743098191,-0.003759657311714551,1.6086412771258503,0.8676208653692378,2.3257206834522544,2.2708430357580696,0.0,0.5,-0.0009260487850557337,0.5722089219782185,0.11495584319813097,0.013615836005255923
300,2.0118072296336518,-0.004994657366413918,2.1818288963018135,0.08225226816852024,1.3619295334897201,2.2138437687058423,2.810658394437997,0.002557238579829141,0.007035658212749993,0.01784688355146536,1.9752675836453768,0.3072162009217677,-0.005861359058298431,1.35974245567862,1.0491963105063136,2.055159554546044,2.0846650510777636,0.0,0.5,-0.005645868511769228,0.6515412158708803,0.2532478304654482,0.02283836823658733
400,2.010943923146328,0.021114547493015823,2.030966517105492,0.15535783862455715,1.2312604086529442,2.066746209723088,2.976336385914375,0.0074915525332466685,0.020918795169559034,0.05100056817632777,2.037684365375932,0.4467023747705227,0.0066614409291950085,1.2082354393328094,1.1175886532750705,1.8241566565689167,1.9215102200240106,0.0,0.5,0.006856320081155582,0.6796114031558534,0.37300659794019553,0.059032035220985726
500,1.9950579140797107,0.028947290091451274,1.9504496528308455,0.16817790155483478,1.1332056623239346,1.9774628651943282,3.02865885048309,0.005852578515520497,0.02149719448801085,0.11134028700435393,1.9949235514840227,0.613097992009348,0.005663778468929053,1.1191814441775387,1.2295878793213777,1.6808564130890016,1.7013502594983285,0.0,0.5,0.0031632472241951027,0.6980719050571879,0.47102611111589093,0.10520704244531394
600,1.9954045133510516,0.0030404353918164102,1.9129822400849819,0.23664166399973005,1.037448581665705,1.9001012706775282,3.1020862607099717,0.0112881049652945,0.03483133373474628,0.1471828349403688,1.9569940785898856,0.7449251734822484,0.03450606330526203,1.0385608109743547,1.2766221044397599,1.5443186702888971,1.5681054435631325,0.0,0.5,0.013033533564045272,0.7137889697056199,0.5192116537561708,0.14298143046640507
700,1.9745093351531682,0.02271611383260115,1.803097477351573,0.28566941543710295,0.9576293120022654,1.877724215761056,3.1410680324026643,0.019029393282160405,0.03831510890984491,0.2261182645007863,1.9936558441768668,0.8238973707882274,0.037320984662992183,0.9701709464814092,1.2691403959583585,1.4140758576804187,1.4471365635314368,0.0,0.5,0.008557965755762746,0.7230354199098704,0.5446615058020101,0.20452766917190981
800,1.9674278597048573,0.05102563204100197,1.8617193397781078,0.27482647387354164,0.8799763756036153,1.8198959878861174,3.205260633082631,0.020919030989503196,0.03917466883501732,0.21749242965992463,1.9777606558618108,0.9247740318607145,0.05654711616524134,0.9357072746185134,1.2695797276745702,1.418567325916037,1.3114801530317384,0.0,0.5,0.020160658026938297,0.759491384776049,0.5671083870020386,0.22969269964601627
900,1.9124322111067598,0.08740236450377671,1.813072481377624,0.3379235118767056,0.885488181213477,1.8002007285698085,3.1911327309577278,0.022876238983497034,0.07106941576557006,0.297532031639529,1.9217888354471113,0.995874556109235,0.07803542488094264,0.8875467220444929,1.2964022020746813,1.30358120294311,1.2167502523189262,0.0,0.5,0.036596279849068596,0.7678264204297861,0.5690556583212124,0.2677356559036827
1000,1.9108124687332895,0.11064613354810389,1.754517387821649,0.3661078418143099,0.8252342492031234,1.7672936025201593,3.243031103527304,0.029640189480510285,0.1121357126446088,0.34457203182061197,1.956489950395966,0.9977037393695546,0.07866110021713436,0.8740232090560418,1.3290617211881228,1.1410778292377555,1.1689902654553306,0.0,0.5,0.048892790668219305,0.7669116369555975,0.5692755827645859,0.3136118403842019
1100,1.8584811329749542,0.10405807246672977,1.8317413613996285,0.38460031722035953,0.7882725264674718,1.8139478944050627,3.209602007819525,0.03431486574274755,0.10855526416433817,0.36378825217007577,1.9543494098170362,1.1153000393597536,0.09527617562976856,0.8467373596804969,1.2981895684659173,1.0876326837861758,1.076574990379724,0.0,0.5,0.05950330007263555,0.7774351886839642,0.5699347945015486,0.3285547360951824
1200,1.8413201824860204,0.15004698161177035,1.7982393225845241,0.42135562112962544,0.7884136284179953,1.8283221466745783,3.1715999557821464,0.03745501918488334,0.14507128830137772,0.40975129579872765,1.8716295060831785,1.143532213184942,0.1303044603275892,0.8154316789613207,1.3240550052481335,1.0282300310266177,1.1118492644380005,0.0,0.5,0.06196036374218666,0.7989744637795042,0.5624668621963833,0.3529876663644036
1300,1.8294212514183361,0.19327155159370668,1.796425642162143,0.43997670323853544,0.8071306051986323,1.8261622227859167,3.1702174638882505,0.04059044922882841,0.18319554549471948,0.39508893401401374,1.906299482499522,1.1315599572546753,0.1404149360238805,0.7569332301955285,1.3595488748645097,1.057203823288677,1.0231231258313314,0.0,0.5,0.08182387843885792,0.7892271446606856,0.5517346417668707,0.37476233511454143
1400,1.8061960550899465,0.1959863431516048,1.7442324067980592,0.4447497450915861,0.7755304443871909,1.7495442210917242,3.1982926424262783,0.039436221373265606,0.20409499256643687,0.43296924674943155,1.8137759930319024,1.245792021891603,0.15956557822875062,0.7700012346616691,1.3470013727454386,0.9976639915579354,0.9406720014377847,0.0,0.5,0.09851652102490266,0.7912226489926861,0.5313469881339122,0.39392025401672726
1500,1.769109504405532,0.23998378125934222,1.7860916148646389,0.48653453180676404,0.7674950861087796,1.8135302803948061,3.258759847209179,0.047880211572659814,0.2464728102971626,0.49238883545335876,1.8484117530803534,1.3267546488562298,0.16088385503883001,0.7287331452075321,1.3273367858044771,0.8768637865852668,0.9532527488967476,0.0,0.5,0.1114138281755684,0.8027694094469889,0.5237838580843044,0.3964473418523054
1600,1.732028677335968,0.2709773533841098,1.7645992364444867,0.5028483535000163,0.7640653724501167,1.7393521342199463,3.2368515174077745,0.05198635472197237,0.2534727339894603,0.46812195637947357,1.7541428125835432,1.3682090098183037,0.1838752072052159,0.7293668962854002,1.3380000078523016,0.9020272008449313,0.8976375417646718,0.0,0.5,0.11766080658825843,0.804704992757139,0.5062615567604573,0.4135146937599701
1700,1.7041102110825967,0.29267209850813847,1.8286718769770243,0.49189204173175166,0.7189878943526442,1.7465692889599587,3.2013084636273854,0.056495978413219065,0.26733266622063145,0.5444353359481284,1.7751908773913572,1.3630037825698746,0.18267410075482887,0.7305076157001628,1.3406202801053666,0.7912528521578995,0.7962545450003484,0.0,0.5,0.1381904808558988,0.7879720117728862,0.5144506226480665,0.40885358304724906
1800,1.711228891319078,0.2858024800142159,1.8083433712752754,0.5022780551535624,0.723197183771705,1.749632331759973,3.1756827457427983,0.05350387025765444,0.2908739200495004,0.5359042423018368,1.6807323371995246,1.4344893198691093,0.1885244873660415,0.7692889216532222,1.3580688475856106,0.814520554505359,0.8182724790268804,0.0,0.5,0.1479874205896975,0.8058872686033369,0.499860110774925,0.41223535396014543
1900,1.6861864981595005,0.3116513826255748,1.819158214593188,0.5283205615518402,0.7314385702340491,1.777449053733693,3.197329292902236,0.05674764903646921,0.3175752932420734,0.5495798567024544,1.6994541113624724,1.4809241316246817,0.21164829013577466,0.7676491887213563,1.414167145281493,0.7898902742133903,0.7368502730102305,0.0,0.5,0.1618183226999087,0.7983152268500182,0.4931170364981539,0.4134207264571926
