milliseconds,MP_0,MC_0,MB_0,PC_0,CC_0,PCP_0,CCP_0,PCC_0,PCN_0,PCNP_0,PCCP_0,BC_0,BCP_0,BN_0,BNP_0,IN_0,MP,MC,MB,PC,CC,PCP,CCP,PCC,PCN,PCCP,PCNP,BC,BCP,BN,BNP,IN
0,0.4975769298685603,0.2966776017412954,2.9965005989544413,0.997293093070179,1.0219403454733815,1.0014983199781986,1.0123984276771831,0.9945186849129944,0.9681887219012141,1.015758534674597,1.0164378240340401,0.96585957794496,0.9967747814790675,0.9989608018495245,1.014269156763956,0.9812810429287423,0.5019310209289922,0.292053501045021,2.986556834921225,0.9915130098059141,0.9966846356943857,0.9905205821566319,0.9943395678976618,1.0177904018620503,1.0020459639009425,1.0122651084031564,1.0041699836285674,1.0391950023181389,1.0078021899896163,0.94160479643863,1.0386293862730143,1.014238713267204
100,0.49901787189191216,0.30052660745248977,3.014946393419253,0.9551504238870067,0.9371114973731027,0.9988831455633791,0.9720990003401361,0.9735689670975066,0.9382182354075482,0.9739846327917174,0.9750849319860158,1.1233709704913626,1.0042908593236264,0.9977416064698864,0.9907040606773696,0.9947895709834127,0.5022673538085101,0.2749867216638197,3.005319448288159,0.9230028135934736,0.9337235742411693,0.9564768577246299,0.9840612755471938,0.9481006503964517,0.9606738765326813,0.9489871901070833,0.9720897042852181,1.3032436513006396,1.003536768774616,0.9385626829788559,1.0653718331313737,0.9974720023802564
200,0.5210832946032237,0.26437210414409634,3.0227797990859093,0.8873541439556818,0.8843959069779351,0.9623831683496028,0.985001167018051,0.893199691180318,0.9560435911134761,0.9545654328974859,0.9628791839252712,1.3432092757362375,1.0227695374101755,0.794825267242888,1.0568664099217326,0.9666137889188108,0.5000845704841641,0.26302077423986914,2.996144502610512,0.883921730230905,0.8547291201163464,0.9534280382147764,0.9847828781501697,0.8666996532526168,0.9200711957141753,0.9316952594361257,0.9061603527830366,1.3593255734697687,1.0034339809735586,0.7540595312614842,1.0643934489093958,0.9773351408886274
300,0.5230728059642733,0.2520146446787118,3.026704179303879,0.8248817313053706,0.8057784556019564,0.9177305448815484,0.9857118209516197,0.8168306220139736,0.9011294770562379,0.9173130018503409,0.8758847475511724,1.429850339176695,1.010496358389328,0.8440111012395515,1.0846108032675,0.9408898653282196,0.5133469704311762,0.271513763690677,3.012658066767513,0.8388642144612889,0.7860913553150147,0.9423389845451354,0.9514331003865213,0.8274848881791413,0.954499076240634,0.9132112242067971,0.9404414622633206,1.5418786801105617,1.02888717624951,0.8073312468055938,1.1325682592557396,0.897369211095245
400,0.4815253278943331,0.22918132419279527,3.029001316819717,0.7998481871724958,0.751342230993228,0.9032230243401403,0.9707011139582425,0.7728686090807745,0.911153723701849,0.8818518376430957,0.8951744226455367,1.6039333710249526,1.0201956398068293,0.7424984507087014,1.1700641315971165,0.8518179726599566,0.4997815868687154,0.22773535962043862,3.0537787585205187,0.780069617105257,0.7545711966731873,0.8916266002480259,0.9645666283118542,0.8026731762548763,0.8864696643151769,0.8484202885882068,0.8637522554063493,1.846370237890857,1.0315447901743542,0.7183492276699742,1.1706993747517263,0.8475804167105113
500,0.4920839231673998,0.2203082525257568,3.078271187083051,0.7415642284158245,0.6858532892816853,0.8664337668050287,0.9479774736195629,0.6945325113454239,0.8463456631080718,0.8618313417856284,0.839401192693663,2.007116759927836,1.044517661112983,0.6878964179710515,1.1499504497513593,0.8288011233691318,0.4675281334010634,0.2207941976330327,3.0584742944241357,0.7564384892303585,0.7077578008988112,0.8825675270521535,0.933492949275042,0.7215459433316876,0.8969220903212092,0.8241796018765589,0.8598895530157992,1.852459197387313,1.0422928572038588,0.6091401361890761,1.2104048906346807,0.8174084454515163
600,0.4591909248517015,0.18733411676275516,3.0986209120890362,0.7288274833265852,0.6446765569362038,0.8484466462862208,0.9597890053455346,0.6864524451962579,0.8597144678128673,0.8451063440665071,0.798653711800043,2.048791001341979,1.033715840688368,0.7319894723465502,1.2167391769698197,0.7714238526036495,0.44638226200330644,0.19698126956705064,3.0900518128029644,0.7333918406936628,0.62777164745143,0.8759239411047909,0.9704824796816245,0.6627711738123175,0.8674078092623381,0.8430100029295762,0.8045647346767857,2.0629505600055524,1.0366581801617214,0.7297473975779764,1.1613249909370877,0.769103815386403
700,0.4301185935024291,0.17596098343748243,3.112535731080104,0.7026985430110491,0.6076835145188079,0.8475647907439757,0.9446933032275947,0.5981760252030573,0.8214609840931887,0.8240186767720472,0.7844816914508219,2.2158594612494245,1.0511780031462794,0.6316439668155932,1.1979622571825517,0.7633444925909934,0.41060699336406214,0.19825014207773645,3.118922859511094,0.7063686014534738,0.578620489270206,0.8201146802746474,0.914264228450161,0.6219474594512644,0.8367121371687564,0.7678009622596467,0.784129027487459,2.2608580428453684,1.0523064828602808,0.6763822462991299,1.1845681842604996,0.7555301459633486
800,0.4108677086696674,0.16770299447105314,3.1408697833891295,0.6558313925222925,0.5353495147005629,0.8267640215699186,0.9470203140184222,0.5502970027121169,0.7975034288549798,0.7389598948619364,0.768914605359884,2.426877253842644,1.0545957892855,0.6297507685166974,1.2657671523372904,0.7255630056934647,0.3967770770920212,0.15180164839636764,3.1367256035209055,0.6654070403629369,0.5618412362866073,0.8062610825810916,0.9433562410752235,0.5316289953337202,0.741487688935724,0.7378713231633143,0.7455484036191361,2.413118263469139,1.0734531753261292,0.6741314747124912,1.272808026394709,0.6959173107006916
900,0.3784151499093966,0.15508452633029124,3.186514856835847,0.6263919359409647,0.5194663859809489,0.7844289186492214,0.9086960935965112,0.48104168954130017,0.7544299980514526,0.726923608334706,0.7179365906069237,2.3539890569479764,1.0720039484867179,0.5905578858266624,1.286721854308026,0.6542533442932048,0.379447280762907,0.140203724241463,3.168579907740742,0.6482196536269828,0.49182598423934815,0.8108224493890415,0.924825170900922,0.5213196770060382,0.7322941680619998,0.7311557592018484,0.7431169091539679,2.384784439138703,1.075444263312294,0.7059714908688342,1.2598060793550778,0.6665922940052729
1000,0.35696931120181563,0.13797273888377926,3.208985237054636,0.6200342372889279,0.4383830587730452,0.7911922501436448,0.9196505629650662,0.4197474846359012,0.7213281982913766,0.7078762764088157,0.6913180016255391,2.4576353180642334,1.0737255797458105,0.6388206121790282,1.3475771020630214,0.6143439614974961,0.3593219960765899,0.15069253135203559,3.203088573017652,0.6126810160863355,0.4729797035554766,0.7909991457370295,0.8921920753477597,0.4233754942184615,0.6920600752982216,0.6810644950911079,0.7278869394569324,2.632791237390783,1.084261306687861,0.5969141451269467,1.2935662577063816,0.6561868241263272
1100,0.3256038892764586,0.1192196240271914,3.234015099898022,0.5945927336002536,0.41659763132027083,0.7549734462344109,0.8746189974897411,0.4208877388904408,0.6252724277716926,0.6924608067384627,0.6649594356203087,2.8766712799325185,1.0841588182137576,0.6487692244891579,1.372254073821981,0.5878212691576048,0.3536963114059049,0.1155278270219602,3.230572328187722,0.596732559210797,0.43892170545588993,0.7716064766972238,0.8876961741873318,0.38148564033879334,0.672360333290125,0.6548709700026625,0.6992796739484479,2.8765864610317715,1.0968629157037388,0.6945380820824518,1.3671612024354105,0.5809893912149882
