milliseconds,MP_0,MC_0,MB_0,PC_0,CC_0,PCP_0,CCP_0,PCC_0,PCN_0,PCNP_0,PCCP_0,BC_0,BCP_0,BN_0,BNP_0,IN_0,MP,MC,MB,PC,CC,PCP,CCP,PCC,PCN,PCCP,PCNP,BC,BCP,BN,BNP,IN
0,0.49362203157277124,0.2850129755023439,2.991130728650712,0.9843934490920618,0.9930466341904808,0.9880338258696796,1.0223000602580927,0.9976108121387558,1.0029737820211346,0.992874643715906,1.0075940587491996,0.8634501340957863,1.0065287482780625,1.001409410667314,1.0368150200766661,0.9896891475184478,0.5002671210250278,0.28705783602569523,3.003135067113608,0.9942474343174611,0.9882929758027524,0.9818678520280734,0.9772683438617876,0.9992157343944237,1.0071598127687353,1.02182410044082,0.9969173786167579,1.0491812018771907,1.005655248916643,0.9888517106101311,0.9637217845560008,1.0173406404348226
100,0.4968042873943417,0.288204392816056,3.0032992853999296,0.9403466800496982,0.9204221486245681,0.9698459456086791,0.9970082568414929,0.9732823891536625,1.0003438977733827,0.9710658787243214,0.9502038837326341,1.2408604181453795,1.011317906653871,0.8737617675809405,1.067366327505454,0.9489380760019323,0.5258608899670563,0.2898296612573312,3.014508076564664,0.9533666456701853,0.9034889884034407,0.9605216773169442,0.9789103085085962,0.9675310588726537,0.9836373092392201,0.9525591956734583,0.9590667370253362,1.0682933845206257,1.0069993901342043,0.8569918914425665,1.020918670257179,0.9508881457290058
200,0.4915559054230016,0.28741883270337426,3.008531149159152,0.8828961175352491,0.8561275816608407,0.9599755245809102,1.00491406048871,0.9080254680576869,0.9186747157070765,0.9463752663528978,0.9393837452736212,1.3724588017235289,1.0175872231705425,0.8800242777978117,1.055464258578475,0.9178077020628002,0.49784133936633745,0.2763316885449285,3.0170944411402223,0.8959805459801272,0.8706883353110457,0.9428730508839043,1.0011136294429208,0.8720601887749411,0.980330605003645,0.9573663292923319,0.97097896863402,1.320675681786955,1.0037919848144594,0.8226972124859211,1.1070570456591322,0.9731213338882485
300,0.5034770518864032,0.26607418133887223,3.020934636793448,0.8515359035830848,0.8206502883488493,0.922658662658874,0.9854401954808327,0.8506243716598925,0.9055328081427277,0.9157570232110396,0.9284521895901987,1.6716498401411681,1.0239513018866253,0.7553060848022056,1.1105768653756807,0.8994234039802418,0.5047769914956232,0.24897961819920952,3.0231353326579464,0.8268475347459165,0.8080194290007185,0.911773860403435,0.9524166071222784,0.8474374633640446,0.8870803459797424,0.8954978772961208,0.9378571786388956,1.599285648820174,1.030506269033296,0.7796657085612497,1.1200535521387003,0.8870049593458211
400,0.4740848020992515,0.24308133485871844,3.028049527921329,0.7958221136931429,0.7239158185051435,0.9173457522529468,0.9485499101086977,0.7803759891313513,0.8926261726330161,0.8945382010767662,0.8909364628715067,1.649012446176442,1.0193925839330638,0.7764713438158872,1.1527845206807594,0.863870926085814,0.4983149624201871,0.24424052002493704,3.0308591509162826,0.8133379486011522,0.7310721267067307,0.9067071952743198,0.9529263790763931,0.7863729259384932,0.8764057808821659,0.8810912932052661,0.9025744409333709,1.597277145917967,1.0305865702353685,0.708256428293847,1.1084372601406387,0.9003306103905333
500,0.4722349768386806,0.20315312584945402,3.0668908655288822,0.7529851709711276,0.6823135346472528,0.882049950731036,0.9423173453570913,0.7104730790064374,0.8634088823063083,0.8716326075736336,0.8351156270376623,1.7481728688118598,1.0478632261490468,0.6751154474913688,1.1285803629613111,0.8599186478461346,0.48024859418611227,0.22482179856981058,3.0789903449695903,0.7534534237833351,0.6879786537151062,0.8733004759455065,0.94690688828652,0.6926238591453164,0.8338492559260848,0.815565195346808,0.8698032194489808,1.842269387176037,1.0339714237170363,0.7409333312923204,1.1495777490407508,0.8187105671589937
600,0.44807412501161387,0.1975109395076391,3.1045586541221737,0.7425184659407036,0.6362844001408328,0.8810384026162825,0.9605369655324951,0.6813239194957256,0.8676899842888172,0.8338033251984793,0.825484296656454,2.123133418960736,1.0486193309824878,0.6339511338692178,1.1579833971156954,0.827928763628379,0.4454120459630175,0.20081916294534896,3.084081736091033,0.726958025017643,0.6254520023678494,0.854223325344793,0.9512914420290556,0.66043050578034,0.8355043926729315,0.7893379528039717,0.805259673967395,2.111096444105037,1.0404262308132748,0.5824659405630463,1.1943774889372591,0.8145898625322456
700,0.4284420109120996,0.20040838932005522,3.116123087442267,0.7017839789709707,0.6165968510966052,0.8253997336168787,0.9268583421504477,0.623961326464851,0.8255837672685139,0.792396026729034,0.7862639917131072,2.2631361401948067,1.0603606825546623,0.7239722670981517,1.2347498553581322,0.7285246478950964,0.4163619739066688,0.1760306851693543,3.107977258913041,0.6906504705423837,0.6043991213103097,0.8506305138436234,0.9295798592509233,0.576100101673884,0.7712895286946145,0.8004672967364589,0.7925189147329093,2.3133167567111284,1.0599783150116353,0.5701376627911979,1.2459785199114832,0.7642493415841621
800,0.40263053227324674,0.15669307379315237,3.1374312738632035,0.671776760437419,0.5431650449428685,0.8225529572297964,0.9213620856874946,0.5303435740146752,0.7789737600032752,0.8010943074707495,0.7712859798980383,2.2571514424169945,1.0591284192088224,0.678993291596302,1.2594098253706438,0.6944672868752766,0.3989919519027749,0.1698297354548943,3.1575050207924673,0.6459230400077866,0.5692451040643297,0.8396053051353813,0.9336208096559893,0.5749813294911555,0.7990800639924438,0.786272846422647,0.7824972443403508,2.348175377347792,1.067773108324495,0.6450118268978615,1.282863169330966,0.6986713715742451
900,0.38628663507770694,0.13574108465863555,3.1678843841224005,0.6376994657981319,0.4828184569937397,0.7905689434116183,0.9354088916847957,0.49455487960911215,0.7378432658290556,0.7547368463666538,0.7260329443194116,2.3808983054359314,1.0681560943516462,0.7091194266454246,1.263933649045609,0.6895544315132918,0.3782804109785882,0.1525496362945364,3.1712692948801724,0.6503279598957885,0.5234901027281013,0.7770045019531152,0.921201497014749,0.4889955736463523,0.768744525231077,0.728009886142298,0.7129365835464068,2.501895027642149,1.0808024216378829,0.5840047150635493,1.2705687459624242,0.7118775064264914
