milliseconds,CRP,CRPsiteI_crp,CRPsiteII_crp,CRPsite_cyaA,CRPsite_genome,CRPsite_ptsGp1,CRPsite_ptsGp2,CRPsite_ptsHp0,CRPsite_ptsHp1,CRPsite_ptsIp0,CRPsite_ptsIp1,CRPsite_mlcp1,CRPsite_mlcp2,Mlc,Mlcsite_mlcp1,Mlcsite_mlcp2,Mlcsite_ptsGp1,Mlcsite_ptsGp2,Mlcsite_ptsHp0,Mlcsite_ptsIp0,CRP_cAMP,CRP_cAMP_CRPsiteI_crp,CRP_cAMP_CRPsiteII_crp,CRP_cAMP_CRPsite_cyaA,CRP_cAMP_CRPsite_genome,CRP_cAMP_CRPsite_ptsGp1,CRP_cAMP_CRPsite_ptsGp2,CRP_cAMP_CRPsite_ptsHp0,CRP_cAMP_CRPsite_ptsHp1,CRP_cAMP_CRPsite_ptsIp0,CRP_cAMP_CRPsite_ptsIp1,CRP_cAMP_CRPsite_mlcp1,CRP_cAMP_CRPsite_mlcp2,Mlc_Mlcsite_ptsGp1,Mlc_Mlcsite_ptsGp2,Mlc_Mlcsite_ptsIp0,Mlc_Mlcsite_ptsHp0,Mlc_Mlcsite_mlcp1,Mlc_Mlcsite_mlcp2,IICB,IICB_Mlc,CYA,IIA_P,IIA_P_CYA,mRNA_cyaA,mRNA_crp,mRNA_ptsG,mRNA_ptsH,mRNA_ptsI,mRNA_crr,mRNA_mlc,IICB_P,IIA,HPr_P,HPr,EI_P,EI,cAMP
1000,5.420699774206482e-06,7.437255730937901e-11,1.9047177129501175e-10,3.110396998715682e-11,3.675798055378879e-09,1.2021727416037803e-10,1.2021465566181345e-10,1.2021521533208087e-10,1.2021877950820048e-10,1.2021447722885798e-10,1.2021988977803914e-10,1.202186229439446e-10,1.2021645712765854e-10,5.517045175046805e-10,2.4267001604089375e-10,2.4282000745393274e-10,2.188507989895808e-10,2.18850801743778e-10,2.1885079282567092e-10,2.1885078864749076e-10,1.0213522705975128e-07,1.686262187550465e-10,5.2524432523886294e-11,2.1189773972601889e-10,3.754151701006016e-09,1.227819806088876e-10,1.227843555248334e-10,1.2278048645783607e-10,1.22779454591714e-10,1.227830603305932e-10,1.2278357644663137e-10,1.2278323691374066e-10,1.2278537432390206e-10,2.414821054412711e-11,2.4148196853190426e-11,2.414819926553534e-11,2.4148201157160427e-11,3.2533390707056364e-13,1.8085251140317145e-13,4.284390268675779e-05,1.654602750986979e-07,1.4940894777106014e-06,7.009436568056022e-06,7.341007074745382e-09,1.3643213960734088e-08,5.0253372118683444e-08,4.555825355738937e-07,1.1410828516813585e-07,1.0037893368353535e-08,9.386098827937709e-07,1.5101063053017146e-09,7.105513257257618e-06,9.623061822650172e-05,7.58678128500593e-07,1.1793020815603083e-05,2.431911061854496e-07,8.609790501594435e-07,4.7127818213825366e-07
1100,5.420690198478332e-06,7.436941749624972e-11,1.9047266981916838e-10,3.110433759606698e-11,3.6756935097639213e-09,1.2021653744369605e-10,1.2021671603696212e-10,1.2021697787087088e-10,1.202175340369243e-10,1.2021530472005346e-10,1.2021686326506305e-10,1.2021724500611714e-10,1.2021585320025733e-10,5.517049595700982e-10,2.4267001637596745e-10,2.4282000724581833e-10,2.18850804657965e-10,2.1885078229810382e-10,2.188507742741161e-10,2.1885080117622503e-10,1.0213595174080868e-07,1.6862933384458122e-10,5.252505651982258e-11,2.1189830419370527e-10,3.75425574942205e-09,1.2278197613238953e-10,1.2278428175876458e-10,1.2278478723154292e-10,1.2278756621925097e-10,1.227875922877171e-10,1.2278550448798139e-10,1.2278808588888472e-10,1.227853298795778e-10,2.4148203715188592e-11,2.414820710493845e-11,2.4148198351142156e-11,2.4148210371540812e-11,3.2533370829969924e-13,1.8085272109825157e-13,4.284390318433493e-05,1.6546030492252306e-07,1.4941088830154755e-06,7.00943753493194e-06,7.341175450234966e-09,1.364317432217909e-08,5.025328809327149e-08,4.555784739926078e-07,1.1410851102732587e-07,1.0037872401524877e-08,9.386098707465424e-07,1.5101065151768623e-09,7.1055145955961084e-06,9.623078244905136e-05,7.586788169747056e-07,1.1793030278537226e-05,2.431911288979075e-07,8.609791523738655e-07,4.713118634495732e-07
1200,5.4206837675224666e-06,7.436413614521772e-11,1.904717280713599e-10,3.11029357701734e-11,3.675539803923556e-09,1.202094013110717e-10,1.2021457582201e-10,1.202155488183452e-10,1.2021548434866645e-10,1.2021355636322455e-10,1.2021325766837427e-10,1.2021507179509723e-10,1.2021197319004054e-10,5.517048841185241e-10,2.4267001586854566e-10,2.4282000732265473e-10,2.188507969813546e-10,2.1885078757296048e-10,2.1885076627976927e-10,2.1885078499293477e-10,1.0214539984061416e-07,1.6862920714449548e-10,5.252875722530763e-11,2.1190064357586407e-10,3.754355335498223e-09,1.2278695030443272e-10,1.227877644880339e-10,1.2278546666111116e-10,1.227900495345961e-10,1.2278858241674672e-10,1.227892624456739e-10,1.2278714365314924e-10,1.227843816536449e-10,2.4148224317329196e-11,2.414823028260343e-11,2.4148233014975888e-11,2.4148231074409845e-11,3.2533404032432287e-13,1.8085275629385669e-13,4.284387583804396e-05,1.6546035556241904e-07,1.494152435317569e-06,7.009444228357797e-06,7.341170534985198e-09,1.3643269780427211e-08,5.025348936931099e-08,4.555806007686111e-07,1.1410870593976209e-07,1.0037922781545138e-08,9.386098539547888e-07,1.510108118078068e-09,7.105505967927317e-06,9.623080464731444e-05,7.586789813779797e-07,1.1793031226328137e-05,2.431910319820258e-07,8.609790521617254e-07,4.7134383938541014e-07
1300,5.420676655410289e-06,7.436353199269306e-11,1.9047054001717712e-10,3.11025969806642e-11,3.6755465991911046e-09,1.2021300380995664e-10,1.2020920271604673e-10,1.2020839063261287e-10,1.202097567405184e-10,1.202118288736096e-10,1.202121131646197e-10,1.2021214633445603e-10,1.2021050909522353e-10,5.517055604820199e-10,2.426700158837454e-10,2.428200069823127e-10,2.1885076014979318e-10,2.1885076219542567e-10,2.188507697848789e-10,2.188507874572656e-10,1.0214503221134539e-07,1.686346350147926e-10,5.253122075554238e-11,2.1190194027178084e-10,3.7545232205287275e-09,1.2278917677788617e-10,1.2278900551173863e-10,1.2279143605568577e-10,1.2278955765468292e-10,1.2279163797388004e-10,1.2278726895048778e-10,1.227893399473219e-10,1.2279318028154395e-10,2.414822442181494e-11,2.4148243608192354e-11,2.4148226733009827e-11,2.414822011183079e-11,3.2533415754987865e-13,1.8085278347807939e-13,4.284387025017892e-05,1.6546035321341822e-07,1.4941998637234376e-06,7.009444952399344e-06,7.341984956036641e-09,1.364323146510665e-08,5.0253559278274784e-08,4.555807769325267e-07,1.1410862980484303e-07,1.0037879025113339e-08,9.386098405026491e-07,1.5101077019980481e-09,7.105508284510178e-06,9.62308439730583e-05,7.586790838799007e-07,1.1793030506358452e-05,2.4319100130724016e-07,8.609791277857801e-07,4.7136555641631054e-07
1400,5.420670772907255e-06,7.436308074527888e-11,1.904649864072103e-10,3.110030946741956e-11,3.675529545428746e-09,1.2020734632214055e-10,1.202092282363383e-10,1.2020801387634306e-10,1.2020823640222315e-10,1.20206942953809e-10,1.2020472443146234e-10,1.2021055713490398e-10,1.2020801262417662e-10,5.51705232584404e-10,2.426700155386925e-10,2.4282000696715535e-10,2.1885077164955563e-10,2.188507799087334e-10,2.1885076998657426e-10,2.1885077053499823e-10,1.0214856773084385e-07,1.6863818731099224e-10,5.253390958304184e-11,2.119030734039239e-10,3.754505313862954e-09,1.2279567292745588e-10,1.227915607786791e-10,1.2279586040155927e-10,1.2279059397850736e-10,1.2279437640982432e-10,1.2279459823179134e-10,1.2279290991891328e-10,1.2279271679448512e-10,2.4148240169129578e-11,2.414822596092774e-11,2.4148224112170086e-11,2.414822668453153e-11,3.253339405367139e-13,1.8085292430767454e-13,4.284386868471446e-05,1.6546039594171586e-07,1.4944232821364623e-06,7.009462693583027e-06,7.342245799889966e-09,1.3643257288859693e-08,5.025363910590946e-08,4.555786595793871e-07,1.1410872817199991e-07,1.0037872479692032e-08,9.386098502133306e-07,1.5101084011898265e-09,7.105518223417042e-06,9.62309275288969e-05,7.586796454036025e-07,1.1793033721951876e-05,2.4319106067565407e-07,8.609794112603159e-07,4.713342450083515e-07
1500,5.420669180920299e-06,7.436006814337694e-11,1.904633068095128e-10,3.1098947785955095e-11,3.6753146365804914e-09,1.2020806794085738e-10,1.2020224932056747e-10,1.2020753574889285e-10,1.2020538705453247e-10,1.2020760650565255e-10,1.2020560310994587e-10,1.2020720760834294e-10,1.2020728447750027e-10,5.517057962764789e-10,2.426700155701981e-10,2.4282000688920666e-10,2.1885075217622645e-10,2.1885075117487627e-10,2.1885075117293446e-10,2.1885075049884518e-10,1.0216027325360646e-07,1.686393890971885e-10,5.253274755263699e-11,2.1190424916458617e-10,3.754564972126516e-09,1.2279269633752872e-10,1.2279545751052296e-10,1.227973143831595e-10,1.2279319098508173e-10,1.2279730156915185e-10,1.2279794281531896e-10,1.2279768419458975e-10,1.227949062519734e-10,2.4148253920382598e-11,2.414825507986632e-11,2.414823685729187e-11,2.4148238485165588e-11,3.253344534597418e-13,1.8085301227994813e-13,4.284383392885484e-05,1.654603750753869e-07,1.4944652760141631e-06,7.009455673860081e-06,7.342152821456517e-09,1.3643250790383856e-08,5.0253497997158436e-08,4.5558214667998043e-07,1.1410877395261528e-07,1.003791736669706e-08,9.386098147243533e-07,1.5101085586981084e-09,7.1055106944923735e-06,9.623103397922625e-05,7.586796774825458e-07,1.1793030601321497e-05,2.4319100191067765e-07,8.609791810653357e-07,4.713774816731296e-07
1600,5.420664500491166e-06,7.43565289762263e-11,1.9046313722555623e-10,3.109803007997768e-11,3.6753766076459587e-09,1.2020402470529646e-10,1.2020193848939728e-10,1.202006858399447e-10,1.202000434827195e-10,1.2020206066244442e-10,1.202043315136889e-10,1.2020525845208924e-10,1.202005555897638e-10,5.517061490105778e-10,2.4267001562895693e-10,2.428200069766505e-10,2.1885075857149827e-10,2.18850757604146e-10,2.1885075806483024e-10,2.188507361082647e-10,1.0216273924706502e-07,1.686378734468735e-10,5.253550875819842e-11,2.1190556653091986e-10,3.754580513834971e-09,1.2280056840915537e-10,1.227959478477906e-10,1.2279610140030547e-10,1.2279888143702945e-10,1.2279956456748357e-10,1.2279896599103857e-10,1.227973757779782e-10,1.2279963705996981e-10,2.414826528936214e-11,2.414826237407418e-11,2.4148234260694093e-11,2.4148244767190072e-11,3.253346732820766e-13,1.8085298524557949e-13,4.2843825903010935e-05,1.6546042369886028e-07,1.4945200987371729e-06,7.009471501315317e-06,7.342887003387826e-09,1.3643260336813627e-08,5.025369338906873e-08,4.5558069415850674e-07,1.1410886746092288e-07,1.0037914142151343e-08,9.386097995604439e-07,1.510109653953771e-09,7.105516873985692e-06,9.623106623161062e-05,7.586801105702003e-07,1.1793029901324594e-05,2.4319110838881633e-07,8.609791153616927e-07,4.713843381892619e-07
1700,5.420653119908964e-06,7.435554891385988e-11,1.9046348943025712e-10,3.109862923974422e-11,3.675332035018598e-09,1.201999121127772e-10,1.2020127046261733e-10,1.2019862895909844e-10,1.2019780968951918e-10,1.2019978133970264e-10,1.2020093160499753e-10,1.2020175961911822e-10,1.2020103896781484e-10,5.517057775409555e-10,2.4267001553378747e-10,2.4282000698061963e-10,2.1885075343375375e-10,2.1885072863938335e-10,2.1885074966644545e-10,2.1885072871052357e-10,1.0215798158766855e-07,1.6864396182496788e-10,5.253543612873057e-11,2.119065918929035e-10,3.754716593047005e-09,1.2279882353927118e-10,1.2279950489206288e-10,1.228015486855057e-10,1.228012916596708e-10,1.227981118863231e-10,1.227987229662239e-10,1.228003691684856e-10,1.2279928813660607e-10,2.414825137899659e-11,2.4148256070531797e-11,2.4148248056850048e-11,2.414825852344577e-11,3.2533460466282814e-13,1.8085298817228901e-13,4.284382142106064e-05,1.654604616749279e-07,1.4945008382094862e-06,7.009475755374714e-06,7.343099319245554e-09,1.3643071342142885e-08,5.025350618484875e-08,4.5558575510444406e-07,1.1410854680397355e-07,1.0037906748019314e-08,9.3860981697479e-07,1.5101103911973484e-09,7.105516116914068e-06,9.623110426737926e-05,7.586799002046459e-07,1.1793031269657638e-05,2.4319099041725705e-07,8.609789024583242e-07,4.7143514434129785e-07
1800,5.420654001671005e-06,7.435188025820126e-11,1.904587019283573e-10,3.109597804830378e-11,3.6751493168548343e-09,1.2019530130933048e-10,1.2019986976764447e-10,1.2019947071734661e-10,1.20196326636559e-10,1.201979495694807e-10,1.2019903158588908e-10,1.2019715873167104e-10,1.2019913458664558e-10,5.51705882390128e-10,2.426700153569055e-10,2.4282000682087306e-10,2.1885073657454503e-10,2.188507247360722e-10,2.1885073549757288e-10,2.188507398800796e-10,1.0216568625552591e-07,1.6864236423561218e-10,5.254014112349696e-11,2.1190836106622806e-10,3.754813618871945e-09,1.2280042646373488e-10,1.2280408247834746e-10,1.228037728144106e-10,1.228013750076694e-10,1.2279946220747356e-10,1.2280182732434737e-10,1.228043852064598e-10,1.228017093752111e-10,2.4148258859416117e-11,2.4148277708213034e-11,2.4148251235267793e-11,2.4148247286267918e-11,3.2533460353292653e-13,1.8085323646644624e-13,4.2843852420206594e-05,1.6546045770144796e-07,1.4945454687104483e-06,7.009474925833407e-06,7.3437069834481006e-09,1.3643132521000674e-08,5.02538327899054e-08,4.55587782892245e-07,1.1410872361085891e-07,1.0037943662806335e-08,9.386097924290073e-07,1.510110467088207e-09,7.1055219286192665e-06,9.623118051322674e-05,7.586800109839005e-07,1.1793033809294593e-05,2.4319098699756317e-07,8.609791907950935e-07,4.7142208056751186e-07
1900,5.420649746396076e-06,7.435190358948366e-11,1.9045636249806428e-10,3.109462993843915e-11,3.6751476307229923e-09,1.2019495794308282e-10,1.2019169381443807e-10,1.2019672740272197e-10,1.2019737707145394e-10,1.2019367854646732e-10,1.2019238728870815e-10,1.2019346490377522e-10,1.201958510014286e-10,5.517064357962213e-10,2.426700155353891e-10,2.42820006831095e-10,2.1885072419537e-10,2.188507264075142e-10,2.18850727593804e-10,2.1885071626368863e-10,1.021695675263093e-07,1.6864550790388533e-10,5.254050792606285e-11,2.1190705173504787e-10,3.754973375021965e-09,1.228047200954643e-10,1.2280303504810847e-10,1.2280229562806807e-10,1.2280705263889282e-10,1.2280546671262576e-10,1.2280401143821578e-10,1.2280780215367783e-10,1.228042278484853e-10,2.4148270573208213e-11,2.414828562287072e-11,2.4148260486131977e-11,2.414825932532399e-11,3.253344765952929e-13,1.808531509304999e-13,4.284384485873775e-05,1.6546047297799252e-07,1.4946356345951806e-06,7.009489472020723e-06,7.344073891985435e-09,1.3643096617463915e-08,5.0253654515148203e-08,4.5558466863304156e-07,1.1410916580611654e-07,1.0037944648304736e-08,9.38609788510788e-07,1.5101114884746387e-09,7.1055159801955595e-06,9.623118016593387e-05,7.58680847498761e-07,1.1793045777862165e-05,2.43191000371622e-07,8.609789703791012e-07,4.714388693012378e-07
2000,5.420639596550923e-06,7.435020958525129e-11,1.9045497411938554e-10,3.1095214560671786e-11,3.6750182664159264e-09,1.2019189501624178e-10,1.201940513532582e-10,1.2018947044119476e-10,1.2019506852145792e-10,1.2019171527374668e-10,1.201905262521539e-10,1.201898957417879e-10,1.201915274904434e-10,5.517066035470427e-10,2.4267001512825726e-10,2.4282000661564e-10,2.1885073154694665e-10,2.1885072056661903e-10,2.188507191680016e-10,2.1885072074016033e-10,1.0218009677966338e-07,1.686471446287807e-10,5.2542264072908535e-11,2.1190918511840724e-10,3.754944294869496e-09,1.228051352663943e-10,1.2280592231257387e-10,1.2280490728827154e-10,1.2280869108623623e-10,1.228089026892179e-10,1.228086030943543e-10,1.2280893699816548e-10,1.228094544303872e-10,2.414827520257217e-11,2.4148260336316592e-11,2.4148278643883192e-11,2.4148259577037795e-11,3.2533455210779463e-13,1.808532310112711e-13,4.284380082314877e-05,1.6546056965401643e-07,1.4947474474046722e-06,7.00948963793861e-06,7.343817891304094e-09,1.3642981272315344e-08,5.02540305453686e-08,4.555897043680437e-07,1.1410875651751613e-07,1.0037938986907328e-08,9.386097849322803e-07,1.5101119773683751e-09,7.105522246179541e-06,9.623135644926353e-05,7.5868022840029e-07,1.1793039099619124e-05,2.4319102759552167e-07,8.609791207382833e-07,4.714980734810504e-07
2100,5.42064283341521e-06,7.434808870043239e-11,1.9045627096300073e-10,3.1093838352783973e-11,3.6748942537301507e-09,1.2019202975145288e-10,1.2019108856940294e-10,1.2019184952442336e-10,1.2019321522117207e-10,1.2018670962769986e-10,1.2018737336370987e-10,1.2018749826311187e-10,1.201895626501329e-10,5.517065577464359e-10,2.426700150688347e-10,2.428200067442859e-10,2.1885071307223827e-10,2.18850722822397e-10,2.1885073703177297e-10,2.1885071649924537e-10,1.0218254336077765e-07,1.6864988493738717e-10,5.2544878770794934e-11,2.1190968835193932e-10,3.755005016786435e-09,1.2281248633726474e-10,1.2281273940700184e-10,1.228076376129623e-10,1.2280736110629194e-10,1.2280904292854492e-10,1.22809133528339e-10,1.228092856811579e-10,1.2281304060210744e-10,2.4148283929608264e-11,2.4148276521395404e-11,2.4148283485584365e-11,2.41482694327358e-11,3.253349224628875e-13,1.8085339885390627e-13,4.2843861080489365e-05,1.6546057824949502e-07,1.4947180762226466e-06,7.0094929280092066e-06,7.344109485672498e-09,1.3643041810330874e-08,5.025386245059474e-08,4.555909039769426e-07,1.1410891005721878e-07,1.0037976229375297e-08,9.386097607920731e-07,1.5101115338637992e-09,7.105522909855346e-06,9.623133137603693e-05,7.58681223266838e-07,1.1793052263817183e-05,2.4319102972191953e-07,8.609791546300945e-07,4.714726570247294e-07
2200,5.4206377030072755e-06,7.434380538895157e-11,1.904514710866252e-10,3.1091487452828076e-11,3.6749717133082362e-09,1.2019080166396355e-10,1.201895590782862e-10,1.2018938806658495e-10,1.2018729017938952e-10,1.201866394517804e-10,1.201843697022384e-10,1.201847927407252e-10,1.201884405364599e-10,5.517063912721966e-10,2.426700153432429e-10,2.428200068094448e-10,2.1885070967283762e-10,2.188507033440294e-10,2.1885072903223856e-10,2.188507209331251e-10,1.0217826153333534e-07,1.6865260452166415e-10,5.254550450629251e-11,2.1190999626551918e-10,3.755106256049615e-09,1.2281499312627995e-10,1.2281090674915383e-10,1.228122415245881e-10,1.2281174753815323e-10,1.2281068790141072e-10,1.2281046619523214e-10,1.2281462183452588e-10,1.2281112449836093e-10,2.414826776233601e-11,2.4148282597287832e-11,2.41482756979292e-11,2.4148292809442088e-11,3.253351373142987e-13,1.8085325739440404e-13,4.2843842969534545e-05,1.6546061486374563e-07,1.4949191203707984e-06,7.009504806936759e-06,7.344625271376697e-09,1.364300637960127e-08,5.02539427122093e-08,4.555914505393127e-07,1.1410951128320472e-07,1.003796219547086e-08,9.386097599549671e-07,1.510112521879632e-09,7.105529310294014e-06,9.62314039049927e-05,7.586812523277362e-07,1.1793053679729414e-05,2.431911065601792e-07,8.60979529309394e-07,4.714946528391465e-07
2300,5.4206276575736345e-06,7.43428473790148e-11,1.9045051085839318e-10,3.1089996285525865e-11,3.6748814370350338e-09,1.2018329496317972e-10,1.20183141471067e-10,1.2018291110399327e-10,1.2018416802742574e-10,1.2018514862218198e-10,1.2018510399753427e-10,1.2018497736305778e-10,1.2018465207560293e-10,5.517064635668018e-10,2.426700153447237e-10,2.428200066820224e-10,2.188507167439195e-10,2.1885071630431657e-10,2.188507116358573e-10,2.188507274105015e-10,1.0219176568514825e-07,1.686525815320754e-10,5.254517620371115e-11,2.119127761678156e-10,3.75514966887606e-09,1.228124435748813e-10,1.2281488652013913e-10,1.2281341341770546e-10,1.228114044537581e-10,1.2281501767094086e-10,1.2281174856608347e-10,1.2281147466944854e-10,1.2281138106727776e-10,2.414829353030215e-11,2.414829374399434e-11,2.414827796903973e-11,2.4148282759663154e-11,3.2533511290085894e-13,1.808533521832233e-13,4.284383829685417e-05,1.6546061597286761e-07,1.4948982198665495e-06,7.0095016161387215e-06,7.344824345686426e-09,1.3642966899525451e-08,5.025444533254093e-08,4.555908830422809e-07,1.14109239740126e-07,1.003798250958927e-08,9.386097524986641e-07,1.510112855703585e-09,7.1055239611770375e-06,9.623143278267539e-05,7.586815253384632e-07,1.1793058525897926e-05,2.431911503568009e-07,8.609796466510827e-07,4.715470604890814e-07
2400,5.4206213440595775e-06,7.433925033688235e-11,1.904483906182713e-10,3.109029341985813e-11,3.674730366743684e-09,1.2018576549871562e-10,1.201831868800448e-10,1.2018150120243645e-10,1.201847113453905e-10,1.201834579045257e-10,1.2018408846474822e-10,1.2018274640167403e-10,1.2018232247023773e-10,5.517064486105617e-10,2.4267001532794306e-10,2.4282000674317774e-10,2.1885072339043288e-10,2.1885070766723183e-10,2.1885071370268385e-10,2.188507002752745e-10,1.0218656350997709e-07,1.6865705601812807e-10,5.254811470369379e-11,2.1191397881927853e-10,3.7552623751976375e-09,1.2281380356850755e-10,1.2281402251003806e-10,1.2281993501509456e-10,1.228189463538397e-10,1.228182523598448e-10,1.228156031495458e-10,1.2281807093417015e-10,1.2281557994459764e-10,2.4148268032852884e-11,2.414828064088885e-11,2.4148272626233678e-11,2.4148279442805864e-11,3.2533502311374826e-13,1.8085330085722396e-13,4.2843848452386286e-05,1.6546068226394625e-07,1.4948753897666572e-06,7.009508387308901e-06,7.345595568992774e-09,1.364276905596805e-08,5.025434870228944e-08,4.5559679194971566e-07,1.141095814450806e-07,1.0038005597171428e-08,9.386097404726018e-07,1.5101130500071365e-09,7.105528442262722e-06,9.623153060602539e-05,7.586816521168978e-07,1.1793049802292124e-05,2.431911489759186e-07,8.609795556920983e-07,4.715413553591253e-07
2500,5.420624335805986e-06,7.434105590535631e-11,1.904497691337992e-10,3.108764258385567e-11,3.67464337267538e-09,1.20177965190239e-10,1.2018274934349618e-10,1.2018322063289997e-10,1.2017743815058565e-10,1.2018134469341976e-10,1.2018151128652915e-10,1.2017939273407164e-10,1.2018319924662052e-10,5.517064849192543e-10,2.426700149251005e-10,2.4282000665638577e-10,2.188507112196953e-10,2.1885072257816535e-10,2.188507117168534e-10,2.188507015954178e-10,1.0219765928092558e-07,1.6865554595913722e-10,5.2550972291104646e-11,2.1191354865763994e-10,3.755251411764363e-09,1.228216808477154e-10,1.228210621767485e-10,1.2281953101307353e-10,1.2282065951901894e-10,1.228170621827718e-10,1.228205848395364e-10,1.228186367552921e-10,1.2282090338117939e-10,2.4148282721254105e-11,2.4148290141429845e-11,2.4148278740970143e-11,2.4148284767833997e-11,3.253346491174485e-13,1.8085341583126225e-13,4.284387788816987e-05,1.6546066738356318e-07,1.4950091493162134e-06,7.009514982382435e-06,7.345130738283743e-09,1.3642679463536523e-08,5.025439261705401e-08,4.5559909451798804e-07,1.1411002730748357e-07,1.0038014765271059e-08,9.386097034604503e-07,1.5101134713562931e-09,7.105527116431588e-06,9.62315602861994e-05,7.586816259644447e-07,1.1793060083676346e-05,2.431911786032187e-07,8.609799977353498e-07,4.7158820979271004e-07
2600,5.420618431573675e-06,7.433947349987395e-11,1.9044708466498243e-10,3.1088247871287565e-11,3.674557846231499e-09,1.2017905085686608e-10,1.201806916092294e-10,1.20175124055478e-10,1.2018107541161234e-10,1.2017604410108957e-10,1.2017650059006134e-10,1.2017551842202722e-10,1.2018081161892513e-10,5.517065308229209e-10,2.426700149943877e-10,2.42820006797575e-10,2.1885072195212557e-10,2.1885072351248674e-10,2.188507177318773e-10,2.188507259368479e-10,1.0220230044501194e-07,1.686572321496697e-10,5.255149231091308e-11,2.119157000786989e-10,3.755324978727198e-09,1.2282373886466406e-10,1.2282091865860128e-10,1.228192561372585e-10,1.228187617753382e-10,1.2282384614653066e-10,1.2282185426565246e-10,1.228198290555712e-10,1.2281899266691215e-10,2.4148290797860117e-11,2.414827665352342e-11,2.414828398112373e-11,2.414829593204442e-11,3.2533477640678504e-13,1.8085321200940086e-13,4.284387951291421e-05,1.654607463636767e-07,1.495021251020895e-06,7.0095156233234065e-06,7.345806837135951e-09,1.3642746291871219e-08,5.025485939197217e-08,4.5560089565656535e-07,1.141101591041095e-07,1.003806892517402e-08,9.386097099418762e-07,1.5101139803552817e-09,7.105531188067726e-06,9.623164306817402e-05,7.586817048759289e-07,1.1793066944395586e-05,2.4319118622611207e-07,8.609799839957418e-07,4.715948616501461e-07
2700,5.420616043897679e-06,7.433891094284214e-11,1.904477014660308e-10,3.108549840719387e-11,3.6745829490600644e-09,1.201764990473416e-10,1.2017370295291567e-10,1.201742523906839e-10,1.2017543449058198e-10,1.201780877432321e-10,1.201771702805085e-10,1.201731269584854e-10,1.2017829531347338e-10,5.517067110906366e-10,2.4267001537854247e-10,2.4282000674100035e-10,2.1885072356517421e-10,2.1885071251448687e-10,2.1885071877780402e-10,2.1885073558824682e-10,1.0220444609211684e-07,1.6866116708993942e-10,5.255397515106273e-11,2.1191563164032493e-10,3.755557131154066e-09,1.2282269024087612e-10,1.228238992746873e-10,1.2282130378841418e-10,1.228214235219056e-10,1.2282456932088194e-10,1.2282193288519764e-10,1.228237642950552e-10,1.2282130947609168e-10,2.4148282021841344e-11,2.414827369559491e-11,2.414827038378536e-11,2.414828059273894e-11,3.2533502124792526e-13,1.8085325215950056e-13,4.284389782796861e-05,1.6546071472848745e-07,1.4951414338742112e-06,7.009529781277218e-06,7.3459318536127765e-09,1.3642535673363794e-08,5.0254755332250626e-08,4.5560609994042217e-07,1.1411066320849879e-07,1.0038054942098826e-08,9.386097092443338e-07,1.5101147722772986e-09,7.105542061827742e-06,9.623170020537772e-05,7.586819235499551e-07,1.1793061266121774e-05,2.4319119068744487e-07,8.609802268538076e-07,4.7161180883538055e-07
2800,5.4206089526618645e-06,7.433608346213497e-11,1.9044414849222389e-10,3.1085869692074185e-11,3.6744747926493487e-09,1.2017086491716705e-10,1.2017220069283062e-10,1.2017263017986912e-10,1.2017641818968495e-10,1.2017489574279087e-10,1.2017348366642903e-10,1.2017491644838445e-10,1.2017507545771083e-10,5.517068147744551e-10,2.4267001522073265e-10,2.428200068491426e-10,2.1885073204173734e-10,2.1885073714962018e-10,2.1885071101780137e-10,2.1885072039487444e-10,1.0221171728673215e-07,1.6866564642255674e-10,5.2554097244005293e-11,2.1191693374675434e-10,3.755528592709821e-09,1.2282415492616443e-10,1.228274932881815e-10,1.228257732299062e-10,1.2282917904875333e-10,1.2282525817163545e-10,1.228256298245022e-10,1.2282451595736522e-10,1.2282404465698813e-10,2.4148262421779362e-11,2.4148270334439712e-11,2.4148291530678046e-11,2.4148279322619836e-11,3.25334830863473e-13,1.808532568531457e-13,4.2843908894803376e-05,1.6546078033466936e-07,1.495212960889768e-06,7.009527539869596e-06,7.346278009075832e-09,1.3642585162764629e-08,5.025502172482008e-08,4.556039238604051e-07,1.1411037163555061e-07,1.003811857252921e-08,9.386096827033582e-07,1.510115163768324e-09,7.1055470719366805e-06,9.623172822463724e-05,7.586823784649549e-07,1.1793065384540468e-05,2.431912005874617e-07,8.609799243147617e-07,4.716373730924368e-07
