milliseconds,CRP,CRPsiteI_crp,CRPsiteII_crp,CRPsite_cyaA,CRPsite_genome,CRPsite_ptsGp1,CRPsite_ptsGp2,CRPsite_ptsHp0,CRPsite_ptsHp1,CRPsite_ptsIp0,CRPsite_ptsIp1,CRPsite_mlcp1,CRPsite_mlcp2,Mlc,Mlcsite_mlcp1,Mlcsite_mlcp2,Mlcsite_ptsGp1,Mlcsite_ptsGp2,Mlcsite_ptsHp0,Mlcsite_ptsIp0,CRP_cAMP,CRP_cAMP_CRPsiteI_crp,CRP_cAMP_CRPsiteII_crp,CRP_cAMP_CRPsite_cyaA,CRP_cAMP_CRPsite_genome,CRP_cAMP_CRPsite_ptsGp1,CRP_cAMP_CRPsite_ptsGp2,CRP_cAMP_CRPsite_ptsHp0,CRP_cAMP_CRPsite_ptsHp1,CRP_cAMP_CRPsite_ptsIp0,CRP_cAMP_CRPsite_ptsIp1,CRP_cAMP_CRPsite_mlcp1,CRP_cAMP_CRPsite_mlcp2,Mlc_Mlcsite_ptsGp1,Mlc_Mlcsite_ptsGp2,Mlc_Mlcsite_ptsIp0,Mlc_Mlcsite_ptsHp0,Mlc_Mlcsite_mlcp1,Mlc_Mlcsite_mlcp2,IICB,IICB_Mlc,CYA,IIA_P,IIA_P_CYA,mRNA_cyaA,mRNA_crp,mRNA_ptsG,mRNA_ptsH,mRNA_ptsI,mRNA_crr,mRNA_mlc,IICB_P,IIA,HPr_P,HPr,EI_P,EI,cAMP
1000,5.420699935589761e-06,7.436905080703706e-11,1.904758293705485e-10,3.110468281340023e-11,3.6758731120454882e-09,1.2021961152277878e-10,1.2021619078268965e-10,1.2021578572372101e-10,1.202154317877269e-10,1.2021690919707097e-10,1.2021814320826326e-10,1.2021524650020646e-10,1.2021732617378676e-10,5.517044567601915e-10,2.4267001609504575e-10,2.428200073739844e-10,2.188508107482096e-10,2.1885079423602715e-10,2.1885081095852628e-10,2.1885078977933125e-10,1.0213037591797172e-07,1.6862921796137673e-10,5.252707562131719e-11,2.118981474796706e-10,3.754133193585145e-09,1.227789917408215e-10,1.2278052139096487e-10,1.227829172937821e-10,1.227847211479906e-10,1.227792448548875e-10,1.2278512804343701e-10,1.2278267827113639e-10,1.2277919282417814e-10,2.4148191739784717e-11,2.4148190958647953e-11,2.41481908359682e-11,2.4148191695460858e-11,3.253337439611721e-13,1.8085270454539278e-13,4.284392292264737e-05,1.654602403187452e-07,1.4941008058833828e-06,7.009434319867421e-06,7.340733197751538e-09,1.3643271251555963e-08,5.025316973738604e-08,4.555827619451736e-07,1.1410833974263429e-07,1.0037903730170266e-08,9.386098939919586e-07,1.5101061279944135e-09,7.105509407721132e-06,9.623063659104281e-05,7.586777674544274e-07,1.1793027035833391e-05,2.431910288184677e-07,8.609790989816713e-07,4.7126960797981385e-07
1100,5.4206900474706035e-06,7.436859446344117e-11,1.904699583366733e-10,3.1103412507551445e-11,3.6756418944658243e-09,1.2021413635886153e-10,1.2021246289800687e-10,1.2021725883010796e-10,1.2021584767654095e-10,1.202182056232264e-10,1.2021502214422192e-10,1.202127789148791e-10,1.2021205236077404e-10,5.517051633415519e-10,2.426700159811608e-10,2.428200072328816e-10,2.188507950616483e-10,2.188507746943473e-10,2.1885078779001554e-10,2.1885078886709194e-10,1.0213687123822352e-07,1.6863074296448057e-10,5.2528865352129154e-11,2.1189845462089292e-10,3.754271178866708e-09,1.227868882173171e-10,1.2278650967347442e-10,1.2278355858992095e-10,1.227878423148016e-10,1.2278516540677955e-10,1.2278564170439248e-10,1.227829650855558e-10,1.2278314691591864e-10,2.4148201876202002e-11,2.4148204215883483e-11,2.4148209881519156e-11,2.414821548792585e-11,3.2533362663859043e-13,1.8085259735081847e-13,4.2843912644482946e-05,1.6546032458169436e-07,1.4940736110121963e-06,7.009438910007506e-06,7.341139783739638e-09,1.3643298496446294e-08,5.0253189912045926e-08,4.5557675809450887e-07,1.141085850253367e-07,1.003791240249518e-08,9.386098662184164e-07,1.5101073737413106e-09,7.1055053584921695e-06,9.623074570704661e-05,7.586785070082788e-07,1.1793019786670068e-05,2.4319103370967246e-07,8.609789364159798e-07,4.713212746243e-07
1200,5.420685821704866e-06,7.436699651323822e-11,1.904723569570163e-10,3.110233444877629e-11,3.675664741146424e-09,1.2021176876832617e-10,1.2020972087954826e-10,1.2020973292843521e-10,1.2021544197954733e-10,1.202136316673832e-10,1.2021251759066912e-10,1.2021379026221617e-10,1.2021067085795866e-10,5.517049257309774e-10,2.4267001578026175e-10,2.428200072198054e-10,2.1885077566525705e-10,2.188507713890964e-10,2.1885076537086805e-10,2.1885079665378406e-10,1.0214729817350781e-07,1.6863210796386817e-10,5.252662851623926e-11,2.11900592213228e-10,3.7544397535343265e-09,1.2278763918263808e-10,1.2278957352335425e-10,1.227874556826895e-10,1.2278977167636734e-10,1.2278848445372552e-10,1.227879046796126e-10,1.227845499358378e-10,1.227901631988777e-10,2.414823229758021e-11,2.4148220334081007e-11,2.414823265406545e-11,2.4148222760741666e-11,3.25334079847306e-13,1.8085290390138723e-13,4.2843858015954865e-05,1.654603017025622e-07,1.4941606607482317e-06,7.009439897081415e-06,7.3414208752633254e-09,1.3643337710173496e-08,5.025319448844414e-08,4.5557938683573814e-07,1.1410856009715784e-07,1.0037917463603408e-08,9.38609866962113e-07,1.5101075133411218e-09,7.105513196425977e-06,9.623078744461782e-05,7.586783282558213e-07,1.1793021073725908e-05,2.4319111066600517e-07,8.609788415062669e-07,4.713455669815786e-07
1300,5.420675632738952e-06,7.436456465742194e-11,1.904664938085744e-10,3.110207639013596e-11,3.675477883684447e-09,1.2020713745409746e-10,1.2021014952369634e-10,1.2020800855587166e-10,1.2021026241623915e-10,1.2020751884322473e-10,1.2021019358732413e-10,1.202093656091607e-10,1.2021239365680454e-10,5.517052494477595e-10,2.426700159891419e-10,2.428200070323443e-10,2.1885076141934854e-10,2.1885076480721384e-10,2.1885075591339956e-10,2.1885078148199605e-10,1.0214779959508694e-07,1.6863242926161884e-10,5.252818489734903e-11,2.119003681748829e-10,3.754470661984824e-09,1.2278952872447534e-10,1.2278710522811622e-10,1.2278748002676226e-10,1.227870545298725e-10,1.2278688147099966e-10,1.2279236791811925e-10,1.2278914147808003e-10,1.2278995771331115e-10,2.4148241010544008e-11,2.4148226557323247e-11,2.4148242607877324e-11,2.414821305761172e-11,3.2533386390432725e-13,1.8085289156859206e-13,4.284385613381369e-05,1.6546033516930648e-07,1.4943471749016435e-06,7.009450435345755e-06,7.34217553633553e-09,1.3643292628341318e-08,5.025358191582294e-08,4.555780137833351e-07,1.1410868644769437e-07,1.0037895208779114e-08,9.386098462582179e-07,1.5101086599135227e-09,7.105508236458658e-06,9.623087457083854e-05,7.586785146664611e-07,1.1793024366170447e-05,2.431910500162004e-07,8.60979164789747e-07,4.713515583663272e-07
1400,5.420671548686549e-06,7.436273632207124e-11,1.9046798820536275e-10,3.110100848970586e-11,3.6754691172860722e-09,1.2020480369752106e-10,1.202066421674483e-10,1.2020835996995292e-10,1.2020539098172375e-10,1.202050383366637e-10,1.202059062037766e-10,1.2020481605398638e-10,1.2020419913865931e-10,5.517054489264623e-10,2.4267001597591566e-10,2.428200070563704e-10,2.1885076249643256e-10,2.1885077782295388e-10,2.1885077122047265e-10,2.188507581281405e-10,1.0215623863843988e-07,1.6863784774898198e-10,5.2531776857846256e-11,2.1190338886642959e-10,3.754514707639203e-09,1.2279537968087912e-10,1.2279111146120843e-10,1.2279463510419453e-10,1.2279150701619317e-10,1.227932245389589e-10,1.227943999486391e-10,1.227911547069988e-10,1.2279099323118072e-10,2.4148248750209584e-11,2.4148246432213655e-11,2.414825046255871e-11,2.4148227364219688e-11,3.2533428682472556e-13,1.80852813318153e-13,4.284383950167125e-05,1.654603545633344e-07,1.4942967376483437e-06,7.009455712460842e-06,7.342465521710894e-09,1.3643282711085482e-08,5.0253568947255516e-08,4.55582254927062e-07,1.14108577831874e-07,1.0037903538833088e-08,9.386098311809905e-07,1.510108718218161e-09,7.10551053458445e-06,9.62309431069329e-05,7.586792986419776e-07,1.179302285306231e-05,2.4319109356003546e-07,8.609789637576282e-07,4.7136115885350526e-07
1500,5.420670505086957e-06,7.436242070382185e-11,1.9046412358873925e-10,3.109958650879083e-11,3.6753202921905036e-09,1.2020526245766968e-10,1.2020472451502283e-10,1.2020167643090492e-10,1.202036483057445e-10,1.2020700036636144e-10,1.2020187815822962e-10,1.2020594494856632e-10,1.2020197983880968e-10,5.517059802773624e-10,2.426700156320096e-10,2.4282000706745457e-10,2.1885074305603075e-10,2.1885074658765095e-10,2.188507599125298e-10,2.1885076600829653e-10,1.0215848734616213e-07,1.6863992427110426e-10,5.2533391645590756e-11,2.1190383257816244e-10,3.7546721107235364e-09,1.2279673140943932e-10,1.2279369673721424e-10,1.2279363850424428e-10,1.2279556147017677e-10,1.2279295682140322e-10,1.2279594676131313e-10,1.227941685167357e-10,1.2279369652156094e-10,2.4148257177263727e-11,2.4148246484868305e-11,2.4148253997150265e-11,2.4148251925280728e-11,3.253343724654617e-13,1.8085291181561472e-13,4.2843870689495454e-05,1.6546043295098433e-07,1.4943507608017416e-06,7.009463637193108e-06,7.34283624796526e-09,1.3643191753471307e-08,5.025331568836663e-08,4.5558320344999544e-07,1.1410840297311389e-07,1.0037925189802211e-08,9.386098121730541e-07,1.5101092792532242e-09,7.10550919067565e-06,9.62310308536375e-05,7.586791047599913e-07,1.1793037159470344e-05,2.4319112140259316e-07,8.609792248849955e-07,4.713944136360808e-07
1600,5.420661177684335e-06,7.43575517657242e-11,1.9046120955859238e-10,3.1099126147467964e-11,3.6753140630973134e-09,1.202021142713218e-10,1.2019943187683792e-10,1.202000152462349e-10,1.2020155381026722e-10,1.2020499724147986e-10,1.201997227876295e-10,1.2020521624793697e-10,1.2019954325910712e-10,5.517062189870131e-10,2.4267001551291677e-10,2.42820006955368e-10,2.188507494106362e-10,2.1885074398627014e-10,2.1885076454921704e-10,2.1885073638475097e-10,1.0215463014040049e-07,1.6863833438677955e-10,5.253445545752009e-11,2.1190323516423552e-10,3.75465737466935e-09,1.2279791757037167e-10,1.2279604179456924e-10,1.2280032723663998e-10,1.2280009857326703e-10,1.2279550636623161e-10,1.228009689808413e-10,1.2279709326187522e-10,1.2279719073703256e-10,2.4148262838272675e-11,2.4148260956156975e-11,2.4148259047702134e-11,2.4148251098722204e-11,3.253342908287996e-13,1.8085319148839143e-13,4.284383657163331e-05,1.6546038845448686e-07,1.4945022527596727e-06,7.009464251140842e-06,7.342680845877899e-09,1.3643229636650415e-08,5.025354569412406e-08,4.5558067170905203e-07,1.1410834892669045e-07,1.003789001378546e-08,9.386097981629606e-07,1.5101096862557113e-09,7.105510718204095e-06,9.62310380990058e-05,7.586801556615193e-07,1.1793028606911814e-05,2.431910362781638e-07,8.609791857850809e-07,4.71411271366265e-07
1700,5.420658877579145e-06,7.435526107513051e-11,1.904634930208817e-10,3.109650623496872e-11,3.6752592692598543e-09,1.2019855253173e-10,1.2020269507945307e-10,1.2019681530353572e-10,1.2020056246352602e-10,1.2019693425755996e-10,1.2020031996305234e-10,1.2019933730586576e-10,1.202027099549529e-10,5.517059887711541e-10,2.4267001568514307e-10,2.428200067573913e-10,2.1885074603042614e-10,2.1885075913244333e-10,2.1885073308095102e-10,2.1885073156004474e-10,1.0216510117338731e-07,1.686404242586321e-10,5.253751629582684e-11,2.119063281513708e-10,3.7546848378683714e-09,1.2279884682750293e-10,1.227969855540444e-10,1.227997738111935e-10,1.2279929943147932e-10,1.2280252636122342e-10,1.2279772154392688e-10,1.2280307494273563e-10,1.22797566776763e-10,2.4148256371805837e-11,2.4148245921204986e-11,2.4148250978345462e-11,2.4148262060042356e-11,3.2533445289978643e-13,1.808530061509168e-13,4.284386249809887e-05,1.6546042280872927e-07,1.4945644167661743e-06,7.009477395319873e-06,7.343247479011524e-09,1.3643113012543868e-08,5.0253796974092504e-08,4.555854003583631e-07,1.1410838675409593e-07,1.0037909246648648e-08,9.386098103039106e-07,1.5101097290446336e-09,7.105516640028081e-06,9.623110654700182e-05,7.586798915190023e-07,1.179303279660328e-05,2.4319098392415367e-07,8.60979253855145e-07,4.714207204252811e-07
1800,5.420651992687781e-06,7.435367210969777e-11,1.9045861773215408e-10,3.109746841180888e-11,3.6751722121400163e-09,1.2019563587124626e-10,1.2020052271417183e-10,1.2020018102072463e-10,1.201978690962997e-10,1.2019897711543668e-10,1.2019549919817332e-10,1.2019725262426716e-10,1.2019922631201846e-10,5.517063886825461e-10,2.426700155565025e-10,2.4282000691946306e-10,2.1885073395398228e-10,2.1885072768243107e-10,2.1885073877086825e-10,2.1885072808838144e-10,1.0216642746333652e-07,1.6864522666833984e-10,5.2541136191026645e-11,2.1190628940349975e-10,3.754923562160184e-09,1.2280571581213311e-10,1.228035480606643e-10,1.2280489768341143e-10,1.2280266464069783e-10,1.2280335325404143e-10,1.2280121960930935e-10,1.2280288084733253e-10,1.2280019007283361e-10,2.4148269972215735e-11,2.4148275661116784e-11,2.4148267509630774e-11,2.4148276531735103e-11,3.253348478205827e-13,1.8085304888328934e-13,4.2843832415955944e-05,1.6546045251674756e-07,1.4946505036065897e-06,7.009480402254675e-06,7.343713631963716e-09,1.3643168417932329e-08,5.0253534933540937e-08,4.5558313067785917e-07,1.1410855362283518e-07,1.0037910482496335e-08,9.38609788838686e-07,1.5101107674817942e-09,7.1055187235689e-06,9.62312027754492e-05,7.586797164316915e-07,1.1793045199178302e-05,2.4319106274241187e-07,8.609794920999932e-07,4.71440802782556e-07
1900,5.4206426163732e-06,7.43524134965193e-11,1.9045762934847447e-10,3.109546275760823e-11,3.67505356829032e-09,1.201935468209399e-10,1.201962174852113e-10,1.2019529765132336e-10,1.201961544905498e-10,1.2019280963204314e-10,1.2019158996792687e-10,1.2019454654070134e-10,1.201963949423153e-10,5.517064986451814e-10,2.426700150590139e-10,2.428200067015072e-10,2.188507174841738e-10,2.188507288035613e-10,2.1885073458463262e-10,2.1885073380958284e-10,1.0216864366054694e-07,1.6864676405265206e-10,5.2541644193503704e-11,2.1190650919274827e-10,3.75483462772958e-09,1.2280403878867595e-10,1.2280534244318106e-10,1.228064861608168e-10,1.2280453145126196e-10,1.2280735941055656e-10,1.2280235847254544e-10,1.2280515942835092e-10,1.228057385333435e-10,2.4148284278297683e-11,2.414828012450534e-11,2.41482768152003e-11,2.4148270555197137e-11,3.2533446719548584e-13,1.8085311758391918e-13,4.28438620557358e-05,1.6546052971107372e-07,1.494699077933605e-06,7.009487096173416e-06,7.34329523690147e-09,1.3643014624741122e-08,5.025367760249746e-08,4.555872343552069e-07,1.141090142324802e-07,1.0037957914476787e-08,9.386097832985584e-07,1.5101107453387021e-09,7.10552342711536e-06,9.623120051849381e-05,7.586805847409463e-07,1.1793037769744343e-05,2.4319100986983206e-07,8.60979497710912e-07,4.7144385121878113e-07
2000,5.42064406104781e-06,7.43503812760578e-11,1.9045846722848474e-10,3.1094742842505823e-11,3.675059019406035e-09,1.2018954414840493e-10,1.2019378094303239e-10,1.2019134755534994e-10,1.2019419533235618e-10,1.2019090668963404e-10,1.2019229884470197e-10,1.2019511937203527e-10,1.2019374612967065e-10,5.517061722044927e-10,2.426700150080119e-10,2.428200066791464e-10,2.1885073090358162e-10,2.188507122642851e-10,2.1885071020740084e-10,2.188507263201151e-10,1.02175173542208e-07,1.6864932146066647e-10,5.254111369764847e-11,2.1191053370075845e-10,3.754986360216834e-09,1.228081211908158e-10,1.228107626827437e-10,1.2280810577414864e-10,1.2280541982455533e-10,1.2281085568429847e-10,1.228052868781323e-10,1.2281032642334655e-10,1.2280842200974943e-10,2.414826403346918e-11,2.4148259904764967e-11,2.414828550286442e-11,2.4148283896373117e-11,3.2533455727298255e-13,1.8085313488903822e-13,4.284383413597623e-05,1.6546054021677063e-07,1.494674303876896e-06,7.009492398858538e-06,7.343789804677041e-09,1.3643093272982045e-08,5.0253845678402195e-08,4.5558545165156033e-07,1.1410895002361305e-07,1.003793518003713e-08,9.386097725429198e-07,1.5101116714314953e-09,7.105525944806676e-06,9.6231215705592e-05,7.586805029441644e-07,1.1793045547811694e-05,2.4319102903576377e-07,8.609794330469246e-07,4.714840581644916e-07
2100,5.420640662607062e-06,7.434795276005201e-11,1.9045589246351713e-10,3.109284889415178e-11,3.67488488001347e-09,1.2019084137798288e-10,1.2018816163319013e-10,1.2019004741330582e-10,1.2019181541814042e-10,1.2018781851804015e-10,1.2019084523989912e-10,1.2019084478128677e-10,1.2018743067190858e-10,5.51706792364798e-10,2.4267001542422554e-10,2.428200066640618e-10,2.1885070796021493e-10,2.1885073448295837e-10,2.1885071519168782e-10,2.1885070629390922e-10,1.021780003871566e-07,1.6865278743198225e-10,5.254385353415066e-11,2.1190969001999514e-10,3.754952933826991e-09,1.2280672903903683e-10,1.228127759286404e-10,1.2281243826796155e-10,1.228072301321592e-10,1.2281284483525684e-10,1.2280901072410235e-10,1.228067608950475e-10,1.2281093607374595e-10,2.414828343928961e-11,2.4148273168223182e-11,2.4148280972101597e-11,2.4148284226687047e-11,3.2533489327915166e-13,1.8085325057657083e-13,4.284382938407151e-05,1.6546056719368493e-07,1.4947194349881804e-06,7.009501932789799e-06,7.343948649403772e-09,1.3642914679423493e-08,5.0253981394229256e-08,4.555867225953574e-07,1.1410939911571562e-07,1.0037948477359318e-08,9.3860974840764e-07,1.5101123145602165e-09,7.105522665179194e-06,9.623139710963509e-05,7.586809965819325e-07,1.1793039867540205e-05,2.431910183801218e-07,8.609795467222827e-07,4.71495390747335e-07
2200,5.420638418089805e-06,7.434780065586473e-11,1.9045453802245715e-10,3.1092803029044355e-11,3.6747941763743308e-09,1.201844662136436e-10,1.2018912950444584e-10,1.20189565414499e-10,1.201843503564299e-10,1.2018717189983724e-10,1.2019089629100684e-10,1.201891185658468e-10,1.201864399821225e-10,5.517067211013995e-10,2.4267001485879894e-10,2.428200066958279e-10,2.1885073021192754e-10,2.1885071402756387e-10,2.1885072952043599e-10,2.1885070391036076e-10,1.021842479369209e-07,1.686549569212769e-10,5.2544642050469157e-11,2.1190990922211422e-10,3.755171393666693e-09,1.2281198792223184e-10,1.2281184845835344e-10,1.2281056752275774e-10,1.2281413915034512e-10,1.228139787490471e-10,1.228131195007054e-10,1.2281382786687996e-10,1.228121343891787e-10,2.4148296869612943e-11,2.4148276187024792e-11,2.41482871177188e-11,2.4148274247464865e-11,3.2533476620190856e-13,1.8085345891370853e-13,4.2843840336383815e-05,1.654606162582369e-07,1.4948912765191115e-06,7.009494574826327e-06,7.34479700698155e-09,1.3642860763939447e-08,5.0254063046083884e-08,4.555899965256991e-07,1.1410956878305716e-07,1.0038007429548456e-08,9.386097375189071e-07,1.5101117234357829e-09,7.105529137075151e-06,9.623138325334773e-05,7.586810866687629e-07,1.1793052450113784e-05,2.4319104112897613e-07,8.609793616852754e-07,4.7152071102268573e-07
2300,5.420630404644211e-06,7.434440645258561e-11,1.904519572271666e-10,3.108986312758875e-11,3.6748051496928775e-09,1.2018511264017766e-10,1.2018545314214663e-10,1.2018252096970306e-10,1.2018316357253682e-10,1.2018264062844472e-10,1.2018352361434013e-10,1.201829668885648e-10,1.2018363720009506e-10,5.51706961860921e-10,2.4267001501245555e-10,2.428200066781339e-10,2.1885072310513495e-10,2.1885070204314807e-10,2.188507058973242e-10,2.1885070446203532e-10,1.0218758393760946e-07,1.686530036676292e-10,5.2549019033644296e-11,2.1191282096947408e-10,3.755222762195021e-09,1.2281420564633888e-10,1.228163422723599e-10,1.2281385060741677e-10,1.2281776102116064e-10,1.2281252295749721e-10,1.2281262869323795e-10,1.2281542391968445e-10,1.2281195778359548e-10,2.4148270603526767e-11,2.414826754895977e-11,2.41482983621681e-11,2.4148296603728472e-11,3.2533510729961965e-13,1.80853271155961e-13,4.2843858011042027e-05,1.6546061022535096e-07,1.4949428421253908e-06,7.009503882468507e-06,7.345276840904528e-09,1.3642860660043067e-08,5.025407246834093e-08,4.55591024173422e-07,1.1410919255943894e-07,1.003797683633983e-08,9.386097493635334e-07,1.5101130907230778e-09,7.105531746858545e-06,9.623149063095006e-05,7.586815967761412e-07,1.1793051001033882e-05,2.4319114674465146e-07,8.60979455933245e-07,4.7151802480759367e-07
2400,5.420629596344662e-06,7.434348541716285e-11,1.9045138270508644e-10,3.109022533779326e-11,3.67481245714389e-09,1.2018610488315016e-10,1.2018337927402866e-10,1.201802815987005e-10,1.2018546026036912e-10,1.2018102474279567e-10,1.2018472221441686e-10,1.2018571314212894e-10,1.2018076714984393e-10,5.517065552745257e-10,2.4267001524145574e-10,2.428200066882156e-10,2.1885072457874323e-10,2.1885073072549638e-10,2.1885072787383705e-10,2.188507157583403e-10,1.021904401730964e-07,1.6865401098454915e-10,5.254918555013839e-11,2.1191417567102135e-10,3.755361945145073e-09,1.2281564804653043e-10,1.228157061848378e-10,1.2282032510384575e-10,1.2281825047667504e-10,1.2281631438760631e-10,1.2281523625641667e-10,1.22818442802846e-10,1.2281394614910575e-10,2.4148294200601518e-11,2.4148273390846494e-11,2.414829006962232e-11,2.4148286480785675e-11,3.2533498139497783e-13,1.8085320263118114e-13,4.284383218237463e-05,1.6546065862397972e-07,1.4949051302544435e-06,7.0095047395723596e-06,7.3453208101508175e-09,1.3642910943809833e-08,5.025436519044897e-08,4.5559734018705496e-07,1.1411003432476038e-07,1.0038042005883076e-08,9.386097199897675e-07,1.5101131544811844e-09,7.105525511133244e-06,9.62315247199097e-05,7.586816272766785e-07,1.1793062504830036e-05,2.43191051374803e-07,8.609796269687123e-07,4.7156745821240026e-07
2500,5.420623944285206e-06,7.434061430328649e-11,1.9044994962865395e-10,3.108978329024539e-11,3.6747319901045297e-09,1.20178909716781e-10,1.2018029109860302e-10,1.2017909446250354e-10,1.201788952395082e-10,1.2018123071980444e-10,1.2018133687868976e-10,1.2018014106001324e-10,1.2018089382918315e-10,5.517070961352043e-10,2.426700151703205e-10,2.4282000672894403e-10,2.188507239777432e-10,2.1885072965777824e-10,2.1885072964861315e-10,2.1885072836183292e-10,1.022007830194011e-07,1.6865946981841088e-10,5.255122510631198e-11,2.1191356675169182e-10,3.755418499436972e-09,1.2281698662461393e-10,1.2281817382770486e-10,1.2281983832390226e-10,1.2281972436207956e-10,1.228168896523644e-10,1.2281713587535885e-10,1.228167552691406e-10,1.2281606186920174e-10,2.414827627519254e-11,2.4148270919936473e-11,2.414827746903315e-11,2.4148283350349563e-11,3.2533505079260485e-13,1.80853201072765e-13,4.2843840942012575e-05,1.6546073033939763e-07,1.4949885780000586e-06,7.009510511753876e-06,7.345856738886204e-09,1.3642735488375e-08,5.0254612228232966e-08,4.555966600021547e-07,1.1410981095759423e-07,1.003804469433732e-08,9.386097325341866e-07,1.5101131276389248e-09,7.105528106059036e-06,9.623153511386113e-05,7.586820630389015e-07,1.1793052521536101e-05,2.431911299462418e-07,8.609799351743759e-07,4.715646445844584e-07
2600,5.420622335643309e-06,7.433966588893507e-11,1.9044822126000587e-10,3.108710571337027e-11,3.6746122507160703e-09,1.2017595646238767e-10,1.2017893750268918e-10,1.201780860706753e-10,1.201816881720194e-10,1.2017951528747753e-10,1.2017870272454366e-10,1.2017540524598433e-10,1.20175278528457e-10,5.517065427722711e-10,2.426700149299503e-10,2.4282000661283993e-10,2.1885073263150172e-10,2.1885070581664172e-10,2.188507048573912e-10,2.1885072311991853e-10,1.0220270184362695e-07,1.6865805036355884e-10,5.255218095162551e-11,2.119163290466875e-10,3.7554852626283145e-09,1.2281977870420309e-10,1.2282229346311425e-10,1.2282004058013766e-10,1.2282249074598262e-10,1.2281872782543303e-10,1.2282371681599064e-10,1.228233157856175e-10,1.2282153537599682e-10,2.4148274732699805e-11,2.4148289798303204e-11,2.4148276365860523e-11,2.4148272598942504e-11,3.2533466304941706e-13,1.8085337378311456e-13,4.284388022560435e-05,1.6546068843451756e-07,1.4950669123204213e-06,7.00952315332123e-06,7.346103689918696e-09,1.364274726389778e-08,5.0254785465709696e-08,4.55601965805775e-07,1.1411028867872891e-07,1.0038036807768025e-08,9.386097160260489e-07,1.5101136203938756e-09,7.105539945151001e-06,9.623159375021694e-05,7.586823596165183e-07,1.1793068659745658e-05,2.4319116999178003e-07,8.609797749694205e-07,4.7159920458762766e-07
2700,5.420611827463452e-06,7.433438726118994e-11,1.9044596378223294e-10,3.10874559688957e-11,3.674509462655398e-09,1.2017565452118958e-10,1.2017899299455692e-10,1.2017510726273675e-10,1.2017671802133653e-10,1.201735172248585e-10,1.2017821353817827e-10,1.2017543649847043e-10,1.201767611271554e-10,5.51706441598578e-10,2.426700150752747e-10,2.42820006738094e-10,2.1885072437737293e-10,2.1885072641429242e-10,2.1885072107093994e-10,2.188507269830569e-10,1.0219994022795025e-07,1.6866046333547246e-10,5.255105171027325e-11,2.1191591172219625e-10,3.755400931916637e-09,1.2282416646652794e-10,1.228207044621685e-10,1.2282280824833863e-10,1.2282088282414533e-10,1.2282107676661574e-10,1.2282495620449809e-10,1.2282171525099706e-10,1.2282387163410982e-10,2.4148294958371712e-11,2.414827446315121e-11,2.414826534940758e-11,2.4148279991026765e-11,3.2533492559928504e-13,1.8085324504633264e-13,4.2843878374535545e-05,1.6546078694986285e-07,1.4951275977447145e-06,7.009528797678781e-06,7.346442914129973e-09,1.3642616781958422e-08,5.025499981058424e-08,4.55605310077353e-07,1.1411056365241897e-07,1.003805679941749e-08,9.386097049256271e-07,1.5101141678309282e-09,7.105533490015262e-06,9.62316771341931e-05,7.58682608204166e-07,1.1793072849114476e-05,2.431911489743681e-07,8.60979996224714e-07,4.7162123173901507e-07
2800,5.420608195594356e-06,7.433486397709264e-11,1.9044508973761326e-10,3.108480009939787e-11,3.67448974774167e-09,1.2017107229994126e-10,1.2017108275066985e-10,1.2017070847617286e-10,1.201761595454597e-10,1.20174092099525e-10,1.2017156700623158e-10,1.2017230224815282e-10,1.2017258758617119e-10,5.517062370999339e-10,2.42670015243354e-10,2.4282000670502936e-10,2.1885073675195297e-10,2.188507151484347e-10,2.1885072391231751e-10,2.188507204937368e-10,1.0221167365476038e-07,1.686641763870821e-10,5.255580811300307e-11,2.1191682163508112e-10,3.755451524868954e-09,1.2282604316981051e-10,1.2282646070283182e-10,1.2282580664258463e-10,1.228257064509083e-10,1.2282900445507868e-10,1.2282312855448035e-10,1.2282422950957068e-10,1.2282877917260538e-10,2.4148262090434332e-11,2.4148288087682763e-11,2.4148277775518442e-11,2.4148286604812202e-11,3.2533483543881803e-13,1.8085323370977678e-13,4.2843915233514826e-05,1.6546078250577105e-07,1.495233294430513e-06,7.0095281247969635e-06,7.346616806148845e-09,1.364260865030596e-08,5.0255139832567666e-08,4.5560739784042294e-07,1.1411097654471761e-07,1.0038085104939426e-08,9.386096969710106e-07,1.5101140125654508e-09,7.105543203384102e-06,9.62316936497634e-05,7.586827013286953e-07,1.179307736797137e-05,2.431912482531209e-07,8.60980212753836e-07,4.716499039074092e-07
