milliseconds,CRP,CRPsiteI_crp,CRPsiteII_crp,CRPsite_cyaA,CRPsite_genome,CRPsite_ptsGp1,CRPsite_ptsGp2,CRPsite_ptsHp0,CRPsite_ptsHp1,CRPsite_ptsIp0,CRPsite_ptsIp1,CRPsite_mlcp1,CRPsite_mlcp2,Mlc,Mlcsite_mlcp1,Mlcsite_mlcp2,Mlcsite_ptsGp1,Mlcsite_ptsGp2,Mlcsite_ptsHp0,Mlcsite_ptsIp0,CRP_cAMP,CRP_cAMP_CRPsiteI_crp,CRP_cAMP_CRPsiteII_crp,CRP_cAMP_CRPsite_cyaA,CRP_cAMP_CRPsite_genome,CRP_cAMP_CRPsite_ptsGp1,CRP_cAMP_CRPsite_ptsGp2,CRP_cAMP_CRPsite_ptsHp0,CRP_cAMP_CRPsite_ptsHp1,CRP_cAMP_CRPsite_ptsIp0,CRP_cAMP_CRPsite_ptsIp1,CRP_cAMP_CRPsite_mlcp1,CRP_cAMP_CRPsite_mlcp2,Mlc_Mlcsite_ptsGp1,Mlc_Mlcsite_ptsGp2,Mlc_Mlcsite_ptsIp0,Mlc_Mlcsite_ptsHp0,Mlc_Mlcsite_mlcp1,Mlc_Mlcsite_mlcp2,IICB,IICB_Mlc,CYA,IIA_P,IIA_P_CYA,mRNA_cyaA,mRNA_crp,mRNA_ptsG,mRNA_ptsH,mRNA_ptsI,mRNA_crr,mRNA_mlc,IICB_P,IIA,HPr_P,HPr,EI_P,EI,cAMP
1000,5.4206920864834906e-06,7.437244093719637e-11,1.9047538069342692e-10,3.110664904242611e-11,3.675777133225812e-09,1.2021553020722662e-10,1.2022062232647377e-10,1.202184008587942e-10,1.2021950846578158e-10,1.2021759101517275e-10,1.2022060581058655e-10,1.202190720237288e-10,1.2021558886002554e-10,5.517048397005651e-10,2.426700162908522e-10,2.4282000743414435e-10,2.1885080557383765e-10,2.1885080959795599e-10,2.188508108480407e-10,2.18850786137682e-10,1.021290379906755e-07,1.6862926297282607e-10,5.252432494943673e-11,2.1189641355281484e-10,3.754110867335197e-09,1.2277919734314955e-10,1.2278552944996743e-10,1.2278536745055348e-10,1.2278173200712043e-10,1.2278178372484836e-10,1.2278537073290203e-10,1.2278480325768188e-10,1.227800926634953e-10,2.4148184832369126e-11,2.4148211280966975e-11,2.4148210500394193e-11,2.414820495669184e-11,3.253338337364987e-13,1.8085268654807636e-13,4.2843897660110675e-05,1.654603048274824e-07,1.4940557681304423e-06,7.00942817968828e-06,7.3407710161298565e-09,1.364331237993804e-08,5.025316910912098e-08,4.5557685901105886e-07,1.1410884734740592e-07,1.0037910119203798e-08,9.386098859679151e-07,1.5101070414728632e-09,7.105513427466685e-06,9.623061545080347e-05,7.586777937962468e-07,1.1793026492772979e-05,2.431911157839721e-07,8.609789115085041e-07,4.712534025996117e-07
1100,5.420692741732037e-06,7.436970475318308e-11,1.9047080394152473e-10,3.110343374462238e-11,3.6756768379636317e-09,1.2021678315721556e-10,1.2021318103208823e-10,1.2021798711093154e-10,1.2021634686886074e-10,1.202144435581391e-10,1.2021837282102638e-10,1.202133900315284e-10,1.2021688158522248e-10,5.517045163497628e-10,2.426700160918426e-10,2.4282000733895825e-10,2.188508023060827e-10,2.1885078733625225e-10,2.188507969321119e-10,2.1885077642370676e-10,1.0213594060487129e-07,1.6862910843784939e-10,5.252550668751304e-11,2.1189865532060245e-10,3.754305609181071e-09,1.2278588269184222e-10,1.2278490327316904e-10,1.2278658197270485e-10,1.2278696309750958e-10,1.2278277894301488e-10,1.2278771052705385e-10,1.2278726517445845e-10,1.2278249199490556e-10,2.4148220149728233e-11,2.4148223615739716e-11,2.4148219816313706e-11,2.4148206177748464e-11,3.253337046513242e-13,1.8085262406327307e-13,4.284386633593033e-05,1.6546029921008503e-07,1.4941362551659949e-06,7.0094323580042886e-06,7.3407462015973366e-09,1.3643284843721194e-08,5.025358283894616e-08,4.5558059427869866e-07,1.141082551851565e-07,1.0037898795265448e-08,9.386098633691244e-07,1.510107042189831e-09,7.105507025568818e-06,9.623071707127309e-05,7.586781224214604e-07,1.1793017519187944e-05,2.4319111961933194e-07,8.609791518874569e-07,4.7130113758307947e-07
1200,5.420682446336536e-06,7.436536764688117e-11,1.9047199265967052e-10,3.110212713467294e-11,3.6755372526668686e-09,1.202151643242314e-10,1.2021366151254973e-10,1.2021442706686142e-10,1.2021365073362495e-10,1.2021573923500408e-10,1.202118302858496e-10,1.2021572795682142e-10,1.2021128779180098e-10,5.517049097650278e-10,2.4267001579565915e-10,2.428200072492631e-10,2.1885078889112986e-10,2.1885076699933457e-10,2.1885076431152692e-10,2.188507931452044e-10,1.0214072711620776e-07,1.6863188950823964e-10,5.2528703245795445e-11,2.119004244327901e-10,3.754300965577615e-09,1.2278551420344177e-10,1.2278781141349607e-10,1.227899794901809e-10,1.2278784318298005e-10,1.2278732906285826e-10,1.227846367661593e-10,1.2278542237021632e-10,1.2278614105024627e-10,2.4148228543229044e-11,2.414823225834316e-11,2.4148219583335563e-11,2.4148218387748128e-11,3.2533423772160853e-13,1.8085287719698126e-13,4.2843877856482896e-05,1.6546033258727157e-07,1.494279163311515e-06,7.009436789193708e-06,7.341599058962853e-09,1.3643201231365805e-08,5.025340394616759e-08,4.5558225948914543e-07,1.1410857908122641e-07,1.0037900075375235e-08,9.386098556013373e-07,1.5101072079950276e-09,7.105509910591934e-06,9.623081395884414e-05,7.586783937041091e-07,1.1793020973931007e-05,2.4319106032944534e-07,8.60979305845326e-07,4.7133555786071577e-07
1300,5.420679277510631e-06,7.436400493417778e-11,1.904704383336681e-10,3.1101972622070383e-11,3.675570754906529e-09,1.2020906347413427e-10,1.2021057644770899e-10,1.202114168738106e-10,1.202101445412483e-10,1.2021060154788925e-10,1.2020873950865667e-10,1.2021186049833796e-10,1.2021042394449693e-10,5.517053827073811e-10,2.426700159025752e-10,2.4282000715391366e-10,2.1885078245565637e-10,2.1885075943544972e-10,2.1885077247288107e-10,2.1885077130150042e-10,1.0214541944457054e-07,1.6863378136505403e-10,5.252911994552607e-11,2.1190253683620035e-10,3.75441099061153e-09,1.227910497060924e-10,1.2278906488534066e-10,1.227906256949871e-10,1.227930232580086e-10,1.2278789888399054e-10,1.2279076433109928e-10,1.227897476678935e-10,1.2279112651353628e-10,2.41482160918155e-11,2.414823270113596e-11,2.4148239099808288e-11,2.414821708713271e-11,3.2533384429168e-13,1.8085277050118623e-13,4.284385987888244e-05,1.654603892267165e-07,1.494270026086473e-06,7.009448101574302e-06,7.3414451962603725e-09,1.3643190747530582e-08,5.0253187353747485e-08,4.555781010714891e-07,1.1410854776844163e-07,1.0037899738311029e-08,9.386098342553545e-07,1.5101084290198262e-09,7.1055173642644e-06,9.623094800556182e-05,7.586790710476057e-07,1.1793022306392013e-05,2.431911294282951e-07,8.609787744233342e-07,4.7133340201900046e-07
1400,5.4206725237061045e-06,7.436312942881553e-11,1.9046647363753768e-10,3.109959915302195e-11,3.675518037055685e-09,1.2020488130645946e-10,1.2020630128680536e-10,1.2020783334437398e-10,1.2020623347495964e-10,1.2020942799038922e-10,1.2020830088479043e-10,1.2020767351252727e-10,1.2020916617947755e-10,5.517058718777486e-10,2.4267001571845074e-10,2.4282000701324777e-10,2.1885077741902545e-10,2.1885077543186367e-10,2.1885074961761447e-10,2.188507707595422e-10,1.0215496450617537e-07,1.6863439413162636e-10,5.253222482915789e-11,2.119023171454007e-10,3.754595232920216e-09,1.227908594639459e-10,1.2279124918525122e-10,1.227937823126358e-10,1.2278952519624284e-10,1.2279005782104916e-10,1.22793445011115e-10,1.2279544956410942e-10,1.2279520741691152e-10,2.414823684822452e-11,2.4148224130314067e-11,2.4148223988987093e-11,2.4148223833277186e-11,3.2533399206724904e-13,1.8085284574310134e-13,4.284387558803066e-05,1.654603368419674e-07,1.4943429192432577e-06,7.009462316891925e-06,7.341984981360644e-09,1.3643294168268819e-08,5.0253498519441764e-08,4.5557832221073963e-07,1.141082678232666e-07,1.0037909286185448e-08,9.386098432482459e-07,1.5101083510092875e-09,7.105514749576497e-06,9.623085812088624e-05,7.58678972027232e-07,1.1793026887087051e-05,2.431910026235484e-07,8.609793822021988e-07,4.713825588692758e-07
1500,5.420670911013084e-06,7.436304682399372e-11,1.9046328332764613e-10,3.1100924897631803e-11,3.675443516427239e-09,1.2020637268542754e-10,1.2020295520350578e-10,1.202020642945458e-10,1.2020519615247788e-10,1.202041378621163e-10,1.2020187444391913e-10,1.2020164226170877e-10,1.2020266568560763e-10,5.517055145593149e-10,2.426700154960186e-10,2.428200071072739e-10,2.1885077260557138e-10,2.188507644495467e-10,2.1885075046860279e-10,2.1885074968074533e-10,1.0214947778912575e-07,1.68637116489729e-10,5.2533784124470395e-11,2.1190320775618498e-10,3.754685471390807e-09,1.2279578143276088e-10,1.2279662934089296e-10,1.2279330745396703e-10,1.227976238368707e-10,1.2279800066035722e-10,1.2279724424049402e-10,1.2279572300634944e-10,1.2279580204749816e-10,2.4148239897897915e-11,2.414823047917884e-11,2.4148243478820492e-11,2.4148240995453616e-11,3.253345375640283e-13,1.8085298770683674e-13,4.284383939067829e-05,1.6546043723695829e-07,1.4944735672326158e-06,7.009459504391495e-06,7.342517302295558e-09,1.3643167804097647e-08,5.025353195459178e-08,4.5558417901632023e-07,1.1410854445255081e-07,1.0037932836630432e-08,9.38609835259521e-07,1.5101091335158838e-09,7.1055159363702705e-06,9.623097682953429e-05,7.586794787392994e-07,1.1793031344803213e-05,2.4319108039722976e-07,8.609788608983833e-07,4.7139280590283765e-07
1600,5.420660094596788e-06,7.436107997431797e-11,1.9046188145060545e-10,3.109743304424061e-11,3.6753943785437532e-09,1.2020452996865187e-10,1.202019006905221e-10,1.2020185453826016e-10,1.202005118947661e-10,1.2020504795232126e-10,1.2020324415939922e-10,1.202018448290808e-10,1.2020035305970308e-10,5.517061568203687e-10,2.4267001535524126e-10,2.428200069332106e-10,2.1885074301808097e-10,2.1885076479218397e-10,2.1885075268382928e-10,2.1885076163791023e-10,1.0215798394063893e-07,1.6863791673180272e-10,5.253773422056703e-11,2.1190494731098368e-10,3.7547192889201624e-09,1.22799649086713e-10,1.2280079201592643e-10,1.2279869575882694e-10,1.2279806758901118e-10,1.2279845338018835e-10,1.2280066344565656e-10,1.2279960009428063e-10,1.2279625142392742e-10,2.4148264782088627e-11,2.4148239118038638e-11,2.4148252240447534e-11,2.414824966982183e-11,3.253345874125674e-13,1.808531976005664e-13,4.284383006226701e-05,1.654604481309186e-07,1.4944767014563832e-06,7.009469349554425e-06,7.342416027461595e-09,1.3643093635958865e-08,5.0253788574380506e-08,4.555832157645994e-07,1.1410879774973333e-07,1.0037921798237649e-08,9.386098242025891e-07,1.5101094649073308e-09,7.105513366355078e-06,9.623108792324734e-05,7.586798109645682e-07,1.1793027616467592e-05,2.4319108762139123e-07,8.609788354137005e-07,4.7140238469623717e-07
1700,5.420660175426124e-06,7.435808135050238e-11,1.9046074732611542e-10,3.10961168534866e-11,3.6753457536671254e-09,1.20202539542075e-10,1.2019789183349848e-10,1.2019913349604322e-10,1.201984267450929e-10,1.2019706256897324e-10,1.201969686213924e-10,1.2019737717118212e-10,1.2019765072054533e-10,5.517062390152312e-10,2.42670015391679e-10,2.428200069135211e-10,2.1885075628688893e-10,2.1885075924582394e-10,2.1885075370935043e-10,2.1885075335852672e-10,1.0216118708690628e-07,1.6863940635276387e-10,5.253548101006577e-11,2.1190444622115016e-10,3.7547586019868965e-09,1.227999226804158e-10,1.2280117227248902e-10,1.2280024061008286e-10,1.2280087806606757e-10,1.2279902980387814e-10,1.2280327117989479e-10,1.2279691917299709e-10,1.2280065712713173e-10,2.414824582049544e-11,2.4148246157320195e-11,2.4148271069480925e-11,2.414827053158387e-11,3.2533448886606036e-13,1.8085308853920706e-13,4.284381893919374e-05,1.65460421080186e-07,1.4945562325662133e-06,7.0094735480097796e-06,7.3427420561382e-09,1.3643132758528161e-08,5.0253695388901016e-08,4.5558152538901294e-07,1.1410885384039864e-07,1.0037947073220395e-08,9.386098155930363e-07,1.5101097844605602e-09,7.105518829150025e-06,9.62310503036054e-05,7.586802047190829e-07,1.1793036824097105e-05,2.431910309778551e-07,8.609790788382664e-07,4.714282796245176e-07
1800,5.420656919872105e-06,7.435503823247801e-11,1.9046232945056637e-10,3.109538818445683e-11,3.6751815604657945e-09,1.2019882524223105e-10,1.2019496510759833e-10,1.2019682554950064e-10,1.2019912025052195e-10,1.2020055457339372e-10,1.2020053253147795e-10,1.2019531201099423e-10,1.2020049057501674e-10,5.51706537729096e-10,2.426700154250794e-10,2.428200067590932e-10,2.1885074400780612e-10,2.1885072104523297e-10,2.1885073978930496e-10,2.188507240329421e-10,1.0216345519697948e-07,1.6864441503856147e-10,5.2540497329431894e-11,2.119077713234195e-10,3.75480156043596e-09,1.228012710634633e-10,1.2280461676810902e-10,1.2280479057160997e-10,1.2280097531339328e-10,1.2280197933941642e-10,1.2280325630851058e-10,1.2280381203586144e-10,1.2280120143895603e-10,2.4148270917319368e-11,2.4148253322039774e-11,2.414824728631142e-11,2.414827051599786e-11,3.253344096918425e-13,1.8085319863730126e-13,4.2843813991016324e-05,1.6546050167369122e-07,1.494525656454318e-06,7.00948441576729e-06,7.3431426400787725e-09,1.3643149168812478e-08,5.025377690956904e-08,4.555836363701193e-07,1.1410878407580478e-07,1.0037911541492303e-08,9.386097920973055e-07,1.5101104041422318e-09,7.105523522488645e-06,9.623111074227836e-05,7.58680583077934e-07,1.1793036486964883e-05,2.4319104786941223e-07,8.609790654565659e-07,4.714216520871796e-07
1900,5.420649109125462e-06,7.435189618294233e-11,1.9045700065390293e-10,3.109360465436464e-11,3.674993510396206e-09,1.2019379996488752e-10,1.2019585218547358e-10,1.2019424995294517e-10,1.2019512511791362e-10,1.201971823651314e-10,1.2019557748905666e-10,1.2019666525527064e-10,1.201923041147852e-10,5.517064235731622e-10,2.426700152873592e-10,2.428200066337574e-10,2.1885071414578517e-10,2.1885071817192676e-10,2.18850718872495e-10,2.188507267015803e-10,1.0216677293645575e-07,1.686468420192325e-10,5.2542012599283014e-11,2.1190661698097097e-10,3.7549264885561e-09,1.2280314054033796e-10,1.2280536770954796e-10,1.2280745568651534e-10,1.2280302201079833e-10,1.22807819808075e-10,1.2280265886684953e-10,1.2280708036274892e-10,1.2280197237664098e-10,2.4148265893508893e-11,2.4148269108413355e-11,2.414826220849978e-11,2.4148276838192653e-11,3.25334519506971e-13,1.8085334633789098e-13,4.2843812324009975e-05,1.6546055339382653e-07,1.4946570247498613e-06,7.009487348502066e-06,7.34381303008e-09,1.3643046289706546e-08,5.025400625407891e-08,4.5558649710434415e-07,1.1410879339703487e-07,1.0037968909868412e-08,9.386097904161742e-07,1.5101112390016335e-09,7.105516317496129e-06,9.623125421514772e-05,7.586804839373514e-07,1.17930392748628e-05,2.4319105504040735e-07,8.609794604357149e-07,4.7147422745521055e-07
2000,5.4206408784930575e-06,7.435071449675536e-11,1.904588027873439e-10,3.109389651839801e-11,3.674941135352898e-09,1.2019395516100227e-10,1.201922634402307e-10,1.2018942550628895e-10,1.201924171073815e-10,1.201934610448717e-10,1.2018941019956684e-10,1.2019363605334238e-10,1.201947261218008e-10,5.517063806296529e-10,2.426700153302298e-10,2.4282000678359353e-10,2.188507164570366e-10,2.1885072028790378e-10,2.1885072090319435e-10,2.1885071356007264e-10,1.0217633954419383e-07,1.6864696429106409e-10,5.2541951073863353e-11,2.1190835364477795e-10,3.75506412226512e-09,1.2281064785212916e-10,1.2280552287531454e-10,1.22807119644307e-10,1.228059716226719e-10,1.2280749857946202e-10,1.22807864222911e-10,1.228064846195422e-10,1.2280670385146444e-10,2.4148269568562734e-11,2.4148274414001316e-11,2.4148278645438004e-11,2.4148261668143536e-11,3.2533494424302334e-13,1.8085335644458866e-13,4.284384616784427e-05,1.654605049889202e-07,1.4946984797660997e-06,7.009489964790172e-06,7.34431720566039e-09,1.3643105814031712e-08,5.025405043301289e-08,4.555873816825959e-07,1.141090781105648e-07,1.0037938319774524e-08,9.38609780094535e-07,1.510111545772841e-09,7.105524939952603e-06,9.62313695515699e-05,7.586804569854738e-07,1.179303970503045e-05,2.431910300274964e-07,8.609795616708675e-07,4.714958863051108e-07
2100,5.420638955546831e-06,7.434622676202325e-11,1.9045697362581462e-10,3.109269123934366e-11,3.6750170749574146e-09,1.2019097617492409e-10,1.2019213013710904e-10,1.2019009219892236e-10,1.2018873144355407e-10,1.2018794571526876e-10,1.2019267461057828e-10,1.2019165659621516e-10,1.201878630940826e-10,5.517069488825941e-10,2.4267001489540406e-10,2.428200066034166e-10,2.1885073309431048e-10,2.1885071720190666e-10,2.188507245668191e-10,2.188507253244034e-10,1.0217590492307979e-07,1.686477701835072e-10,5.254295047820818e-11,2.1190895759179438e-10,3.755054330418093e-09,1.2281224676238079e-10,1.2281121908584736e-10,1.2281265039962034e-10,1.2280740280989368e-10,1.2280970743338275e-10,1.2281323996240782e-10,1.2281041284526606e-10,1.2280842672976138e-10,2.4148274106780814e-11,2.414828845494499e-11,2.4148284081793215e-11,2.4148286714659235e-11,3.253347149076895e-13,1.808532145287214e-13,4.28438082580887e-05,1.6546060729173835e-07,1.4948067228125925e-06,7.00948998957832e-06,7.344590341351658e-09,1.3643038145708135e-08,5.025417022340911e-08,4.5559035961076846e-07,1.1410907701413388e-07,1.0037992661556377e-08,9.386097472432427e-07,1.510111490840235e-09,7.105525595809134e-06,9.623131260524642e-05,7.586806227356202e-07,1.1793049992326223e-05,2.43191045153894e-07,8.609796525230179e-07,4.7150960824914476e-07
2200,5.420636719751946e-06,7.434453791511891e-11,1.904539749162159e-10,3.109065375749019e-11,3.6749367141535197e-09,1.2018760375409837e-10,1.20186492121712e-10,1.2018707303160648e-10,1.201863507354424e-10,1.2018942454809068e-10,1.2018476401076793e-10,1.2018792145868174e-10,1.2018442879389783e-10,5.517068015166989e-10,2.4267001500613175e-10,2.428200066615371e-10,2.188507040857013e-10,2.188507160998002e-10,2.188507114691648e-10,2.188507031431878e-10,1.0218546858423764e-07,1.686538953036461e-10,5.2544752190717596e-11,2.1191145998647618e-10,3.755095391350508e-09,1.2281284895252182e-10,1.228149234206004e-10,1.2280978455535908e-10,1.2280988438158252e-10,1.2281460442962025e-10,1.2281511029137055e-10,1.228143898617427e-10,1.228146366852836e-10,2.4148265667850342e-11,2.414827550691514e-11,2.4148279296409045e-11,2.414828077590455e-11,3.253349048530542e-13,1.8085320209301081e-13,4.2843858413507116e-05,1.6546063897586008e-07,1.4948055336311322e-06,7.009507769785939e-06,7.344339071117621e-09,1.3642967986731995e-08,5.025407765586856e-08,4.555904658613788e-07,1.1410897866795785e-07,1.003800799076964e-08,9.386097511952685e-07,1.5101124498536048e-09,7.105522759294185e-06,9.623137182463537e-05,7.586811355840876e-07,1.1793043901830895e-05,2.4319108598204377e-07,8.609793024115681e-07,4.7153032196635293e-07
2300,5.420629881448699e-06,7.434417171307717e-11,1.904537752770843e-10,3.109123455461523e-11,3.6747506785225004e-09,1.2018793066240813e-10,1.201828924976758e-10,1.201851040786969e-10,1.2018325916568174e-10,1.2018509004808274e-10,1.2018573885342564e-10,1.20182794344374e-10,1.2018460316252684e-10,5.517068666702833e-10,2.4267001525202727e-10,2.428200065650687e-10,2.1885071029852132e-10,2.1885072247841727e-10,2.188507175308015e-10,2.1885072499341941e-10,1.0218271241575394e-07,1.6865599492158213e-10,5.254857823843229e-11,2.1191356876846355e-10,3.7551231619443085e-09,1.2281469785015023e-10,1.2281441071826056e-10,1.2281589114105178e-10,1.2281275628973852e-10,1.2281289094675773e-10,1.2281176569033456e-10,1.2281675661890125e-10,1.228114878194859e-10,2.4148276753823582e-11,2.4148276245169993e-11,2.4148282635632084e-11,2.414829104184901e-11,3.253350062622012e-13,1.8085339339721933e-13,4.284381981663722e-05,1.654606600479105e-07,1.494886533484932e-06,7.009510852102158e-06,7.3452870655006536e-09,1.3642830657863788e-08,5.0254444782754215e-08,4.555930446064586e-07,1.1410929113699437e-07,1.003797244356668e-08,9.386097471907394e-07,1.5101125944027358e-09,7.105524817183967e-06,9.623145302280533e-05,7.586813517036729e-07,1.1793048729898821e-05,2.4319105084206075e-07,8.609796056777415e-07,4.715256502592457e-07
2400,5.4206263535709294e-06,7.434090260922032e-11,1.9044831639489642e-10,3.109038191504721e-11,3.6747292384641333e-09,1.2018537597459097e-10,1.2018457829989346e-10,1.2018214561298037e-10,1.2018373991128822e-10,1.2018358855185985e-10,1.2018086509543115e-10,1.2018149725853434e-10,1.2018360190851105e-10,5.517069716740147e-10,2.4267001507710214e-10,2.428200066245383e-10,2.188507039533532e-10,2.1885070658137457e-10,2.188507048570677e-10,2.188507177826893e-10,1.0219223644663578e-07,1.686565417110331e-10,5.254776347828691e-11,2.1191408703126134e-10,3.755274928013444e-09,1.2281862026629803e-10,1.2281790021367916e-10,1.2281512596746447e-10,1.2281746032999177e-10,1.2281990671304916e-10,1.2281541417090952e-10,1.2281827615005512e-10,1.2281682532784204e-10,2.414827816883602e-11,2.414827505143069e-11,2.4148296340089503e-11,2.4148281384473217e-11,3.253346635386844e-13,1.808533877690008e-13,4.2843825584636384e-05,1.6546068403561116e-07,1.4949626057957617e-06,7.00951759391718e-06,7.345140757107778e-09,1.364287706479099e-08,5.025433046204813e-08,4.5559450696613415e-07,1.1410970580380926e-07,1.0038003070047801e-08,9.386097260611989e-07,1.5101132310022916e-09,7.105534904338448e-06,9.623156107547537e-05,7.586819522485695e-07,1.1793053850509022e-05,2.4319110905467555e-07,8.609797399011776e-07,4.7155306598018913e-07
2500,5.420620792930591e-06,7.434154685278714e-11,1.904471101255657e-10,3.1089555237927835e-11,3.6745733071713654e-09,1.201792206691415e-10,1.201781641726619e-10,1.201830744547819e-10,1.2017783054933935e-10,1.2017883168654848e-10,1.2018149525895715e-10,1.201801045478287e-10,1.2017999048672522e-10,5.517064246709777e-10,2.4267001478780994e-10,2.4282000679753545e-10,2.1885072274581327e-10,2.1885070056245479e-10,2.188507087204311e-10,2.188507273310187e-10,1.0219655311226772e-07,1.6865623310879949e-10,5.255162474001417e-11,2.119133584728723e-10,3.7552596465453674e-09,1.2281654340911456e-10,1.2282179239208766e-10,1.2282156721037214e-10,1.2281727960230924e-10,1.2281667184426452e-10,1.2281661248541802e-10,1.22820961796159e-10,1.228193492782685e-10,2.414827643993241e-11,2.4148300078854904e-11,2.4148268011326242e-11,2.4148284441426685e-11,3.253347635305484e-13,1.808532397310188e-13,4.284386375445409e-05,1.6546071553021653e-07,1.494977315843825e-06,7.009522015060696e-06,7.3458606113985235e-09,1.3642839554467847e-08,5.025461233463071e-08,4.555977900291939e-07,1.141095860142777e-07,1.0038004766568937e-08,9.38609704830474e-07,1.5101138868095642e-09,7.1055347292094705e-06,9.623160637440763e-05,7.586817626599935e-07,1.1793053317612148e-05,2.4319117121120894e-07,8.609798257135513e-07,4.715761637892764e-07
2600,5.420614842550666e-06,7.433818293798444e-11,1.904467497756863e-10,3.108717096215156e-11,3.674647168239301e-09,1.2017863512601364e-10,1.2018150810208534e-10,1.2017745717534124e-10,1.2018162265294214e-10,1.2017694927142423e-10,1.2017961675920664e-10,1.2018065078329547e-10,1.2017912283345433e-10,5.517067129725376e-10,2.42670015206357e-10,2.428200066482465e-10,2.188507070286086e-10,2.1885070924643136e-10,2.1885073171564654e-10,2.188507095924587e-10,1.0220171376871462e-07,1.6866148908132425e-10,5.255094354252396e-11,2.11914026780687e-10,3.755327000900627e-09,1.228194305760906e-10,1.2282425828952382e-10,1.2281939730082967e-10,1.2281887984803764e-10,1.2282441221347048e-10,1.2281914872712006e-10,1.228233395744545e-10,1.2282123385551264e-10,2.4148288621742658e-11,2.4148284149403424e-11,2.414828680390794e-11,2.4148288138863794e-11,3.25335209080698e-13,1.808533365224113e-13,4.28438791202816e-05,1.654607114740604e-07,1.4950732334268253e-06,7.009525349078058e-06,7.345381421702959e-09,1.3642717841832278e-08,5.025481609863122e-08,4.5559972294154983e-07,1.1410992223807244e-07,1.0038078115203663e-08,9.386097082884984e-07,1.5101140972220522e-09,7.1055303890756926e-06,9.623157362548146e-05,7.58682220006614e-07,1.1793056478457706e-05,2.431911098116334e-07,8.609798038225226e-07,4.716047867485738e-07
2700,5.420612089659868e-06,7.433873000364506e-11,1.9044663878012477e-10,3.1087623205407865e-11,3.6744488108326972e-09,1.2017850888522368e-10,1.201731591742136e-10,1.2017297008485995e-10,1.2017666701184645e-10,1.2017451342103568e-10,1.2017415283991966e-10,1.2017845240878152e-10,1.2017756352960685e-10,5.517065291401383e-10,2.426700153334302e-10,2.4282000675411674e-10,2.1885073016870906e-10,2.1885070495070038e-10,2.1885072439067283e-10,2.1885070467735625e-10,1.0220641969633763e-07,1.6866031457856887e-10,5.255145691199176e-11,2.1191702585331969e-10,3.755417556085125e-09,1.2282209495084267e-10,1.2282079378890527e-10,1.2282389628786198e-10,1.2282625493599824e-10,1.2282320389859925e-10,1.2282135659944704e-10,1.2282517957064817e-10,1.2282578184630967e-10,2.414828515662524e-11,2.4148275601950694e-11,2.4148280226251634e-11,2.4148276328025437e-11,3.2533498670235786e-13,1.8085340513556088e-13,4.284386910537636e-05,1.6546075787434393e-07,1.4951566846189643e-06,7.009520921414795e-06,7.345833236179889e-09,1.3642547767624402e-08,5.025490065519424e-08,4.5560319308650003e-07,1.1411016674767602e-07,1.0038086980089145e-08,9.386097033962536e-07,1.5101138545070498e-09,7.105533117292202e-06,9.623171627251167e-05,7.586821438773891e-07,1.1793064100645885e-05,2.431911155021032e-07,8.609801115892666e-07,4.7159693925935146e-07
2800,5.420614267855578e-06,7.43365691238683e-11,1.9044201530175636e-10,3.108676009707002e-11,3.674438174648499e-09,1.2017469567190952e-10,1.2017425782814167e-10,1.20172767817749e-10,1.2017356089276549e-10,1.2017105438927056e-10,1.2017218826206041e-10,1.201720615669057e-10,1.201755813410347e-10,5.517064713386161e-10,2.42670015428144e-10,2.428200068107038e-10,2.188507367365036e-10,2.1885073569855355e-10,2.1885073472379454e-10,2.1885072877826485e-10,1.0221042782013506e-07,1.6866611193313204e-10,5.2554280275827263e-11,2.1191690006678915e-10,3.755505273224531e-09,1.228283129977699e-10,1.2282599384254088e-10,1.2282807915525354e-10,1.2282694715398658e-10,1.2282857889787457e-10,1.2282330054532325e-10,1.2282603804449601e-10,1.228249668625957e-10,2.4148286729983783e-11,2.4148272095247708e-11,2.414827693797327e-11,2.414827918195345e-11,3.253348915338363e-13,1.808531600359947e-13,4.284391184357966e-05,1.6546078621538152e-07,1.4952106127274023e-06,7.009530773010744e-06,7.346025119081693e-09,1.364258536247313e-08,5.025497405267206e-08,4.556057555978116e-07,1.1411052579015805e-07,1.0038116614080178e-08,9.386096910158788e-07,1.5101141756410796e-09,7.10554839814523e-06,9.62318128090658e-05,7.586827928786658e-07,1.179307600801707e-05,2.431912428423258e-07,8.609802584849531e-07,4.71617148996757e-07
