milliseconds,CRP,CRPsiteI_crp,CRPsiteII_crp,CRPsite_cyaA,CRPsite_genome,CRPsite_ptsGp1,CRPsite_ptsGp2,CRPsite_ptsHp0,CRPsite_ptsHp1,CRPsite_ptsIp0,CRPsite_ptsIp1,CRPsite_mlcp1,CRPsite_mlcp2,Mlc,Mlcsite_mlcp1,Mlcsite_mlcp2,Mlcsite_ptsGp1,Mlcsite_ptsGp2,Mlcsite_ptsHp0,Mlcsite_ptsIp0,CRP_cAMP,CRP_cAMP_CRPsiteI_crp,CRP_cAMP_CRPsiteII_crp,CRP_cAMP_CRPsite_cyaA,CRP_cAMP_CRPsite_genome,CRP_cAMP_CRPsite_ptsGp1,CRP_cAMP_CRPsite_ptsGp2,CRP_cAMP_CRPsite_ptsHp0,CRP_cAMP_CRPsite_ptsHp1,CRP_cAMP_CRPsite_ptsIp0,CRP_cAMP_CRPsite_ptsIp1,CRP_cAMP_CRPsite_mlcp1,CRP_cAMP_CRPsite_mlcp2,Mlc_Mlcsite_ptsGp1,Mlc_Mlcsite_ptsGp2,Mlc_Mlcsite_ptsIp0,Mlc_Mlcsite_ptsHp0,Mlc_Mlcsite_mlcp1,Mlc_Mlcsite_mlcp2,IICB,IICB_Mlc,CYA,IIA_P,IIA_P_CYA,mRNA_cyaA,mRNA_crp,mRNA_ptsG,mRNA_ptsH,mRNA_ptsI,mRNA_crr,mRNA_mlc,IICB_P,IIA,HPr_P,HPr,EI_P,EI,cAMP
1000,5.420693019198875e-06,7.436873338507032e-11,1.9047619901578e-10,3.110628512565248e-11,3.675787215264829e-09,1.2021543640486746e-10,1.2021598120521245e-10,1.2021967938298687e-10,1.202154447324566e-10,1.2021899095556098e-10,1.202197471746678e-10,1.202191014199373e-10,1.2021738511821585e-10,5.51704616425755e-10,2.4267001636804467e-10,2.428200072379296e-10,2.1885078943207199e-10,2.1885080405657178e-10,2.1885079701554163e-10,2.1885078460123996e-10,1.0213438459841877e-07,1.6862458452970945e-10,5.252438742984822e-11,2.1189918465477902e-10,3.754299668706926e-09,1.2278076294850653e-10,1.227803597140615e-10,1.227816089247215e-10,1.2278131177270307e-10,1.2278077652899311e-10,1.2278334270448953e-10,1.227794650252638e-10,1.2278404765727043e-10,2.414820068980602e-11,2.414818815780945e-11,2.4148213699260143e-11,2.4148202556128497e-11,3.2533360992286307e-13,1.8085273615033507e-13,4.2843891973248324e-05,1.6546030199904758e-07,1.4940491126341652e-06,7.009423947563535e-06,7.340912734975628e-09,1.3643183298641927e-08,5.025350749980864e-08,4.555765938970253e-07,1.1410826197222865e-07,1.0037883895173634e-08,9.386098690631064e-07,1.5101063702069348e-09,7.1055126700389334e-06,9.623062422020144e-05,7.586782278311439e-07,1.179302553282951e-05,2.431910972231219e-07,8.609791907440756e-07,4.712741909436269e-07
1100,5.420685242450118e-06,7.436815907299242e-11,1.90470416608364e-10,3.1103981908146665e-11,3.6757965028780453e-09,1.2021589308544158e-10,1.2021689034237262e-10,1.2021571228725427e-10,1.2021344631788368e-10,1.2021815159014735e-10,1.2021464738003985e-10,1.2021574390915179e-10,1.2021570400560927e-10,5.517046441928156e-10,2.4267001640308595e-10,2.428200072777736e-10,2.188507909680325e-10,2.1885078010594983e-10,2.1885080104016524e-10,2.1885077631280694e-10,1.021428058625845e-07,1.6862927503422935e-10,5.2526267026825515e-11,2.1189838275210474e-10,3.754319220599113e-09,1.2278398243693898e-10,1.2278216935740085e-10,1.2278601176225335e-10,1.227842551702538e-10,1.2278533164415462e-10,1.22785551506871e-10,1.227824925943269e-10,1.2278504619611524e-10,2.4148215728365767e-11,2.41482212933727e-11,2.4148208611178727e-11,2.4148195546938103e-11,3.2533410804649057e-13,1.8085264175343919e-13,4.284388264321975e-05,1.654602847494819e-07,1.4942099486208765e-06,7.009433697117139e-06,7.341345507949276e-09,1.3643215079513141e-08,5.0253380201461395e-08,4.555788684625727e-07,1.1410856216060673e-07,1.003787383924427e-08,9.386098781410667e-07,1.5101071484797607e-09,7.105513161443707e-06,9.623073427116811e-05,7.586782383208588e-07,1.1793028657123035e-05,2.431910747105065e-07,8.609790193239508e-07,4.7129678962230154e-07
1200,5.420681149023492e-06,7.436943509645183e-11,1.9047031237722286e-10,3.1103013628485776e-11,3.6756447950101022e-09,1.2021492943012553e-10,1.2021174415056852e-10,1.2021000791898942e-10,1.2021387116114764e-10,1.2021322019828332e-10,1.2021340564929228e-10,1.2021490308710332e-10,1.2020993622222513e-10,5.517053835983658e-10,2.426700158364607e-10,2.4282000733734644e-10,2.1885079201687895e-10,2.1885077831006697e-10,2.1885079158306803e-10,2.1885077424804075e-10,1.0214421637730975e-07,1.6862987655578299e-10,5.25294886965953e-11,2.119006949207517e-10,3.75446072366348e-09,1.2278568394402499e-10,1.2278913435777043e-10,1.227848499650346e-10,1.2278563498286166e-10,1.2278623946574301e-10,1.2278938323085177e-10,1.227876265878424e-10,1.2278898529422682e-10,2.41482210613797e-11,2.414822445134127e-11,2.4148212213040312e-11,2.4148214646047214e-11,3.253336920993174e-13,1.8085286558395237e-13,4.284386397631984e-05,1.6546034616497736e-07,1.4942570303094476e-06,7.0094400903596575e-06,7.341616555821608e-09,1.3643328813125425e-08,5.0253506267705745e-08,4.5557966494744866e-07,1.1410832112237981e-07,1.0037920325321912e-08,9.386098523805981e-07,1.5101072949704665e-09,7.105505830721304e-06,9.62307313113396e-05,7.586786960008406e-07,1.179302790187475e-05,2.431911276775165e-07,8.609793225990291e-07,4.7129731551091476e-07
1300,5.420682938523901e-06,7.436562293886918e-11,1.9046746289008347e-10,3.1101854328183235e-11,3.675648141626159e-09,1.2021064953680444e-10,1.202118339536255e-10,1.202131492775894e-10,1.2020886424016766e-10,1.2021160684141678e-10,1.2021087916574938e-10,1.2020837381743718e-10,1.202131029440402e-10,5.517052649058908e-10,2.426700157034881e-10,2.4282000723102824e-10,2.1885078163778697e-10,2.1885078266511827e-10,2.1885076258016025e-10,2.18850778350161e-10,1.0214834000050611e-07,1.6863403731624256e-10,5.252931379979622e-11,2.1190269471893868e-10,3.7545137948616145e-09,1.2279143958364606e-10,1.2279104404927792e-10,1.2278740049660082e-10,1.2278857244552005e-10,1.2279336945526123e-10,1.2278834073493464e-10,1.2278877605631137e-10,1.2279219519853814e-10,2.4148240742663667e-11,2.4148215539055552e-11,2.414822375727523e-11,2.4148227399324238e-11,3.253342042476227e-13,1.8085296648648756e-13,4.2843847316215695e-05,1.654603098449763e-07,1.494227940385495e-06,7.009445178672279e-06,7.341551804026162e-09,1.36432565696366e-08,5.025319418498244e-08,4.555791979110236e-07,1.1410878071252087e-07,1.0037910488006245e-08,9.386098329207261e-07,1.5101077384416274e-09,7.1055161035507015e-06,9.623095157591632e-05,7.586788020267556e-07,1.1793023929894613e-05,2.4319099738257605e-07,8.609788904861638e-07,4.7132831632965903e-07
1400,5.420669527461207e-06,7.436366714805634e-11,1.9046790031508562e-10,3.110131056954021e-11,3.6754803489052797e-09,1.2020889916508843e-10,1.2021002688072623e-10,1.2021042702784203e-10,1.202041911191343e-10,1.2020559164684582e-10,1.202076712318627e-10,1.2020616490017044e-10,1.202090428287454e-10,5.517052017315047e-10,2.42670015795296e-10,2.428200071826858e-10,2.1885077329840665e-10,2.1885077721465808e-10,2.1885077637578312e-10,2.188507478838129e-10,1.0215134378538453e-07,1.6863814009388199e-10,5.253153279933879e-11,2.1190159916540457e-10,3.754528415159597e-09,1.2279207152054554e-10,1.2279581176947853e-10,1.2279048094509525e-10,1.2279189377479526e-10,1.2279422061055535e-10,1.2279432251202994e-10,1.2279034466007474e-10,1.2279277939437113e-10,2.414824840714275e-11,2.4148251319634338e-11,2.414823871148506e-11,2.4148246796182304e-11,3.2533398152174773e-13,1.808529752566163e-13,4.2843865845984506e-05,1.654603498657185e-07,1.4942684201990492e-06,7.009450785742872e-06,7.342300547502558e-09,1.3643211158924406e-08,5.025344316866269e-08,4.5558404600236404e-07,1.141087288624681e-07,1.0037879031163214e-08,9.38609836973289e-07,1.5101080955245764e-09,7.105517178521377e-06,9.623100725975524e-05,7.586790828251866e-07,1.179302562924124e-05,2.4319102239300714e-07,8.609793979504643e-07,4.713733043957348e-07
1500,5.420669666203733e-06,7.436248403233329e-11,1.9046354999387248e-10,3.1100331025505324e-11,3.675423115485212e-09,1.2020619672555257e-10,1.202063483610678e-10,1.2020469156640914e-10,1.2020166074977024e-10,1.2020692871260615e-10,1.2020145896719782e-10,1.2020701807009173e-10,1.2020402972762816e-10,5.517058044231459e-10,2.426700153982538e-10,2.4282000700569246e-10,2.1885075167939518e-10,2.1885074969308185e-10,2.188507452376982e-10,2.1885075616230276e-10,1.0215202630043862e-07,1.6863765149967643e-10,5.253574181398e-11,2.1190398790131054e-10,3.754619138811155e-09,1.2279493065095409e-10,1.22793183451541e-10,1.2279676917503139e-10,1.2279252759038043e-10,1.2279452587744687e-10,1.227964250061212e-10,1.2279336062864152e-10,1.2279663272758737e-10,2.4148246735047728e-11,2.4148229410956926e-11,2.4148249929747867e-11,2.4148229100421378e-11,3.2533453602530623e-13,1.80853089668886e-13,4.284382496230798e-05,1.6546039133714467e-07,1.4943547500938354e-06,7.009456208010741e-06,7.342776009016074e-09,1.3643237357762988e-08,5.0253409387458593e-08,4.5558012899099027e-07,1.1410851610211241e-07,1.0037919263136462e-08,9.386098132777179e-07,1.5101094699902593e-09,7.105509089395854e-06,9.623107205175091e-05,7.586798275929145e-07,1.1793027747343654e-05,2.4319101389680875e-07,8.609788302425738e-07,4.7137729269325597e-07
1600,5.420660905958169e-06,7.43581255803652e-11,1.904634061327437e-10,3.109961757619511e-11,3.675373171626713e-09,1.2020520037312855e-10,1.2020139079369892e-10,1.2020522100777492e-10,1.2020447723036086e-10,1.2020247612779066e-10,1.202047141983056e-10,1.202026963641741e-10,1.2020363129093746e-10,5.517056984416567e-10,2.426700157546811e-10,2.4282000705250483e-10,2.1885075923068284e-10,2.188507547724171e-10,2.188507456795939e-10,2.188507532593639e-10,1.021645512774608e-07,1.6864233078189585e-10,5.253411356802426e-11,2.1190447880231052e-10,3.754742804671942e-09,1.2280050892736838e-10,1.2279659305387835e-10,1.2279819493276844e-10,1.2279773975509068e-10,1.2279633020855022e-10,1.227949582605518e-10,1.2280006760802883e-10,1.227972871419896e-10,2.4148265155625766e-11,2.4148258928441625e-11,2.414823750244573e-11,2.414823428127053e-11,3.2533423430958923e-13,1.808530987514107e-13,4.284385365079942e-05,1.6546044248719275e-07,1.4944078911544522e-06,7.009467594799199e-06,7.342635991377954e-09,1.3643081042209509e-08,5.025362534535062e-08,4.555855013057513e-07,1.1410843033983669e-07,1.0037890373566077e-08,9.386098232350926e-07,1.5101092213953295e-09,7.105520845212315e-06,9.623101976975576e-05,7.586794647267977e-07,1.1793029143076157e-05,2.431909920639525e-07,8.609788599443878e-07,4.7137635610696114e-07
1700,5.420653061168965e-06,7.435569628957307e-11,1.9046336224574398e-10,3.1096240976723295e-11,3.675148859004841e-09,1.2020071500571258e-10,1.2020105051097682e-10,1.202004733626219e-10,1.2019984558678452e-10,1.2020027408225435e-10,1.2020269005722345e-10,1.2020040296528885e-10,1.2019769010487451e-10,5.517061497336551e-10,2.426700153329977e-10,2.428200068198334e-10,2.188507407911518e-10,2.1885075170599589e-10,2.1885073280926097e-10,2.188507434715176e-10,1.0216511167655973e-07,1.6864238816188486e-10,5.2535057777158865e-11,2.1190588457369393e-10,3.754804073231076e-09,1.2279915652169538e-10,1.2280155423400312e-10,1.2279769727946006e-10,1.228015418880161e-10,1.2280027079796203e-10,1.2279715778956285e-10,1.2279876576788064e-10,1.2279728037715862e-10,2.4148256444698572e-11,2.4148254302078866e-11,2.4148257639655847e-11,2.414824171599258e-11,3.253346685372276e-13,1.808530426485336e-13,4.28438486580581e-05,1.6546047376390357e-07,1.494568975273636e-06,7.0094731438347815e-06,7.3433700185033905e-09,1.364318531423407e-08,5.025343690767572e-08,4.5558241895117506e-07,1.141089645573727e-07,1.003790505965035e-08,9.386098143950186e-07,1.510109602991735e-09,7.105522457863096e-06,9.623115029832001e-05,7.586798517753347e-07,1.1793036679322574e-05,2.431910918521699e-07,8.609792548727666e-07,4.714150349598112e-07
1800,5.420652981679097e-06,7.435681818671357e-11,1.9046143799521742e-10,3.1097573925553386e-11,3.675265876300339e-09,1.201961128740412e-10,1.201960668343604e-10,1.2019909147068878e-10,1.2019539975010358e-10,1.2019850759130081e-10,1.2019979077455735e-10,1.2019975623117813e-10,1.2019872738747025e-10,5.517059874665818e-10,2.426700151565342e-10,2.428200068685354e-10,2.1885074241085255e-10,2.188507266242187e-10,2.188507457467817e-10,2.188507247846899e-10,1.0216503740680705e-07,1.6864561475440624e-10,5.254071977317003e-11,2.1190761766437863e-10,3.754763946489517e-09,1.228036692449647e-10,1.228012396774978e-10,1.2280056936993372e-10,1.2280562297915233e-10,1.2280108020524903e-10,1.2280390755439663e-10,1.2280351277181086e-10,1.2280111739500461e-10,2.414825081936685e-11,2.41482493377495e-11,2.414827944965002e-11,2.41482474318774e-11,3.2533486565176167e-13,1.808532388016105e-13,4.284381502419446e-05,1.6546050520310792e-07,1.494565624916084e-06,7.00947525292529e-06,7.343682231256596e-09,1.364319812366594e-08,5.025372191824801e-08,4.5558425235743157e-07,1.1410886873872961e-07,1.0037939810792676e-08,9.386097762787625e-07,1.5101107508874692e-09,7.105512296465899e-06,9.623112799194585e-05,7.586804039483055e-07,1.1793040284334637e-05,2.431909874621979e-07,8.609791166860019e-07,4.7142441362616174e-07
1900,5.420644998623603e-06,7.435400386764653e-11,1.9045960700889567e-10,3.109634575560714e-11,3.6749997156969914e-09,1.2019387615914587e-10,1.2019467001223958e-10,1.2019379919155272e-10,1.2019264002617755e-10,1.2019419529547806e-10,1.201932568200569e-10,1.2019686590929853e-10,1.201981360436715e-10,5.517062890491618e-10,2.426700151428391e-10,2.428200066315196e-10,2.188507227069601e-10,2.1885073995811045e-10,2.1885073519248737e-10,2.1885074399812231e-10,1.0217687308645323e-07,1.6864724453637252e-10,5.254265882381483e-11,2.1190842567844926e-10,3.7548715912202834e-09,1.2280819047548109e-10,1.228053293162864e-10,1.228027310792005e-10,1.2280339521156406e-10,1.228040845885643e-10,1.22803383402034e-10,1.2280249825868687e-10,1.2280676512296466e-10,2.4148264664494353e-11,2.4148267483670127e-11,2.4148275259428877e-11,2.4148260067841757e-11,3.253348488770805e-13,1.808531246939129e-13,4.2843805486259516e-05,1.654604910373806e-07,1.4946986629199355e-06,7.009480072316925e-06,7.344056590274129e-09,1.3643155617242787e-08,5.025403382410364e-08,4.555895088921725e-07,1.1410874555335252e-07,1.0037932121225129e-08,9.386097945295141e-07,1.5101116195701778e-09,7.105515570974311e-06,9.623119533840395e-05,7.586806998390229e-07,1.1793046049852481e-05,2.431910168459666e-07,8.609789743023295e-07,4.7144188480127977e-07
2000,5.420643671325505e-06,7.434803884887725e-11,1.9045612379544565e-10,3.1093782323235964e-11,3.6751098323972203e-09,1.2019333016599475e-10,1.2019495116008317e-10,1.201949228704196e-10,1.2019147910079742e-10,1.2019100466085632e-10,1.2019215225233804e-10,1.201943849105693e-10,1.2019468274088425e-10,5.517066073167132e-10,2.4267001506069026e-10,2.428200067017759e-10,2.18850736010436e-10,2.1885070925834005e-10,2.1885073243914048e-10,2.1885074079320863e-10,1.0217438079178636e-07,1.6865000648298882e-10,5.254405453938365e-11,2.1190859575407327e-10,3.755037616830805e-09,1.2281053434261627e-10,1.2280960539465416e-10,1.2280968689054844e-10,1.2281056501491492e-10,1.2280463820036667e-10,1.2280452593602078e-10,1.2280683000999984e-10,1.228104124922778e-10,2.414827012994706e-11,2.414828796338777e-11,2.4148275482200904e-11,2.4148276028767786e-11,3.2533471720694403e-13,1.8085313717220267e-13,4.284380597950852e-05,1.6546055526641243e-07,1.4946676583179362e-06,7.00949070006717e-06,7.343745797021917e-09,1.3643028303571932e-08,5.0254031402765736e-08,4.5558593422623534e-07,1.1410903648616202e-07,1.0037926464941058e-08,9.386097844112658e-07,1.5101112216386728e-09,7.105526607825443e-06,9.623126320320731e-05,7.586804016341618e-07,1.1793050201093898e-05,2.4319112298707406e-07,8.609790721712227e-07,4.7148408373874897e-07
2100,5.420642048939541e-06,7.434821489944454e-11,1.9045517335729033e-10,3.109225920938263e-11,3.674926301309293e-09,1.2019117192999705e-10,1.201922427754563e-10,1.2019259303772333e-10,1.2019084777738432e-10,1.2019298600249305e-10,1.2018733036676395e-10,1.201923138982509e-10,1.2018746879282567e-10,5.517069184994986e-10,2.426700152649482e-10,2.4282000663554247e-10,2.188507362633035e-10,2.188507342165756e-10,2.1885072427609294e-10,2.1885073090872006e-10,1.0217504741597404e-07,1.6865291613523905e-10,5.2543498845352326e-11,2.1190976685273548e-10,3.755034657246994e-09,1.2281103673214492e-10,1.2280902897812804e-10,1.2281021750000907e-10,1.2281141463185834e-10,1.228126373940384e-10,1.2280853736731797e-10,1.2281106445208135e-10,1.228120402753092e-10,2.4148269416447224e-11,2.414827997341539e-11,2.414828432827127e-11,2.4148293942413058e-11,3.253347128847503e-13,1.808532230967589e-13,4.28438452759513e-05,1.654605865422823e-07,1.494696385587048e-06,7.009501363089995e-06,7.3442514064596835e-09,1.364298926574702e-08,5.025419001903807e-08,4.555882904559499e-07,1.141093309816431e-07,1.0037957428668295e-08,9.386097583022518e-07,1.510111677354547e-09,7.105522958072767e-06,9.623130074033007e-05,7.586809055823023e-07,1.1793046234561697e-05,2.4319099904961725e-07,8.609795121977242e-07,4.715022762997515e-07
2200,5.4206362810930026e-06,7.434639835557321e-11,1.9045287639954995e-10,3.109094933774189e-11,3.674878670933773e-09,1.2019027428536802e-10,1.2018787284337287e-10,1.201843736169466e-10,1.2018787594386692e-10,1.2018698118147922e-10,1.2018955583743606e-10,1.2018897883015577e-10,1.2018852458489486e-10,5.517067036081209e-10,2.4267001515845427e-10,2.428200067546812e-10,2.1885071396619813e-10,2.1885072047565305e-10,2.1885071517184595e-10,2.1885072346275933e-10,1.0218438975131965e-07,1.6865089298495177e-10,5.254441959731986e-11,2.1191173626914494e-10,3.755044133181071e-09,1.228152507370302e-10,1.228108979720499e-10,1.2281446254942431e-10,1.2281491854325665e-10,1.2281478780949383e-10,1.228095808749225e-10,1.2281431450292463e-10,1.2281464471630515e-10,2.414828722448593e-11,2.4148281480730135e-11,2.4148269429123383e-11,2.4148290144314208e-11,3.253350126395644e-13,1.8085330302356586e-13,4.284381668709301e-05,1.654606142009881e-07,1.4948883519960731e-06,7.009495707573875e-06,7.34440133044499e-09,1.3643005557042178e-08,5.0254322808864185e-08,4.5559442649151594e-07,1.1410909004544688e-07,1.0037966098537395e-08,9.386097419321056e-07,1.5101119704295573e-09,7.1055212450023826e-06,9.6231458386166e-05,7.586806349037525e-07,1.179305094241782e-05,2.431910345474786e-07,8.609796532743026e-07,4.715347694547181e-07
2300,5.420626663533307e-06,7.43451774177399e-11,1.9045263024646534e-10,3.109031024957907e-11,3.674717278363569e-09,1.2018352211704512e-10,1.2018220671889924e-10,1.2018505625433083e-10,1.2018826076258293e-10,1.2018808902583466e-10,1.2018728370472197e-10,1.2018488430425189e-10,1.2018538039564653e-10,5.517068110310772e-10,2.4267001524444507e-10,2.4282000665161097e-10,2.1885072345675707e-10,2.188507031334659e-10,2.1885070524203246e-10,2.188507019881456e-10,1.0219175608834814e-07,1.6865182709138e-10,5.254489629356715e-11,2.1191326915691075e-10,3.755099970018229e-09,1.2281189740102837e-10,1.2281572014290494e-10,1.2281469494097737e-10,1.228124481285204e-10,1.2281574662079603e-10,1.2281448587117588e-10,1.2281559702965715e-10,1.22811752056994e-10,2.4148268091220596e-11,2.414829691976295e-11,2.414827122837298e-11,2.414829493006969e-11,3.253350804132892e-13,1.808532150084483e-13,4.284381666439994e-05,1.654605906442808e-07,1.4949101715443985e-06,7.009501797570696e-06,7.345260995626956e-09,1.3642869871669569e-08,5.0254309828427965e-08,4.5559503291521424e-07,1.1410949469660679e-07,1.0038019816240398e-08,9.386097272694243e-07,1.5101128449779151e-09,7.1055317015987546e-06,9.623151101449779e-05,7.58681259335446e-07,1.1793053866991263e-05,2.431911549602283e-07,8.609795293190709e-07,4.715547936725709e-07
2400,5.420627448077692e-06,7.43416041150462e-11,1.9044967845378155e-10,3.108985868826756e-11,3.6746860607603594e-09,1.201840073811765e-10,1.2018395246448365e-10,1.2018416595799378e-10,1.2018566444563428e-10,1.201818390440472e-10,1.2018301215125406e-10,1.2018319733127012e-10,1.2018116037694643e-10,5.517064889171348e-10,2.426700151138946e-10,2.4282000663027173e-10,2.1885070659007374e-10,2.1885070707685105e-10,2.1885072745107437e-10,2.1885070625314964e-10,1.021923450279812e-07,1.6865781028052246e-10,5.2549223566079475e-11,2.1191451780382228e-10,3.755296985106554e-09,1.2281851044380613e-10,1.2281886455090163e-10,1.2281668077288214e-10,1.2281718725245742e-10,1.2281783965065008e-10,1.228183095342489e-10,1.2281477369830639e-10,1.2281677259257908e-10,2.4148270578193702e-11,2.4148278029891758e-11,2.4148290472334573e-11,2.4148285683643532e-11,3.253351704492444e-13,1.808533446236851e-13,4.2843838138384775e-05,1.654606623947179e-07,1.4948939596605215e-06,7.009511215166377e-06,7.3454831220011505e-09,1.3642772833834632e-08,5.025436383165029e-08,4.5559259840491734e-07,1.1410937540680908e-07,1.0037987941728107e-08,9.386097395953264e-07,1.5101126448194757e-09,7.105527497800993e-06,9.623152204194092e-05,7.586818348134296e-07,1.1793059119343957e-05,2.4319110377020825e-07,8.609794894538047e-07,4.7157123021157967e-07
2500,5.4206191632043556e-06,7.434222373937951e-11,1.9044797518045023e-10,3.108824731285781e-11,3.674599532455544e-09,1.2018229309051785e-10,1.2017773059720025e-10,1.2018074239244418e-10,1.201822002459762e-10,1.2018164066582144e-10,1.2018077382760642e-10,1.201830758798392e-10,1.2017908439844919e-10,5.517064890187222e-10,2.426700148331484e-10,2.4282000657263833e-10,2.1885070552016791e-10,2.1885071063365885e-10,2.188507148514064e-10,2.1885072936931795e-10,1.0219060693062908e-07,1.6865802853529627e-10,5.2552200162511515e-11,2.1191468685647002e-10,3.755414009369421e-09,1.2281718357990963e-10,1.2282047844603287e-10,1.2282136667442046e-10,1.2282211310723693e-10,1.2282038921401241e-10,1.2281972705275249e-10,1.228184163797356e-10,1.228177610949457e-10,2.4148287108546923e-11,2.4148281875630134e-11,2.4148289364586753e-11,2.414829629443772e-11,3.253352036421806e-13,1.8085341669083637e-13,4.284384371044735e-05,1.654606921746814e-07,1.495012108593054e-06,7.009518311189574e-06,7.345660522391315e-09,1.3642790165798857e-08,5.0254707656743665e-08,4.556004950878561e-07,1.1410962829185262e-07,1.003803869543855e-08,9.3860970446275e-07,1.5101138044473645e-09,7.10553453841872e-06,9.623160614827955e-05,7.586814015185354e-07,1.1793058626545517e-05,2.431910702360845e-07,8.609794455182371e-07,4.715498473751821e-07
2600,5.420615435800646e-06,7.433573220539947e-11,1.904464759755754e-10,3.108810370442134e-11,3.6745299609199964e-09,1.2017769556980738e-10,1.2017576031027746e-10,1.2017927465041793e-10,1.2017869851387117e-10,1.201810230318863e-10,1.201789331415889e-10,1.2017718308063778e-10,1.2017837932240824e-10,5.51707024240436e-10,2.4267001480635114e-10,2.428200066758525e-10,2.1885072730235712e-10,2.1885071290771414e-10,2.1885070312008054e-10,2.1885072382169057e-10,1.022032838429217e-07,1.6866192773150794e-10,5.255213824939106e-11,2.119146591834913e-10,3.755490390844835e-09,1.2282056018976713e-10,1.2282063481805675e-10,1.2282362363137442e-10,1.2281840052551844e-10,1.2282084538845574e-10,1.228217085440011e-10,1.2282295603000416e-10,1.2281929028215297e-10,2.414829198270718e-11,2.4148292630720653e-11,2.414828535998733e-11,2.41482682454718e-11,3.2533463969288134e-13,1.8085341113987643e-13,4.284386244378816e-05,1.654607293816845e-07,1.494999542985893e-06,7.0095265821965596e-06,7.345443101405378e-09,1.3642634353012125e-08,5.0254969584703504e-08,4.5559994807156735e-07,1.1410992618528429e-07,1.0038075341292617e-08,9.386097142949299e-07,1.5101137925367733e-09,7.10553769878126e-06,9.623169157155504e-05,7.586822272800183e-07,1.1793059171496535e-05,2.431911156898456e-07,8.609795886934818e-07,4.7158212422661686e-07
2700,5.420611167280623e-06,7.433540611390035e-11,1.9044571161815185e-10,3.108557546112218e-11,3.6744891611133423e-09,1.2017473287199853e-10,1.201786180742277e-10,1.2017638379141297e-10,1.2017682662174114e-10,1.2017283815836172e-10,1.2017330818607672e-10,1.201769068769788e-10,1.2017608794261306e-10,5.517064737080841e-10,2.4267001506797027e-10,2.4282000674738344e-10,2.188507300361142e-10,2.1885070673543618e-10,2.1885072507270793e-10,2.188507268578082e-10,1.0220069031895018e-07,1.6866442021165226e-10,5.2554607830100294e-11,2.119158139516403e-10,3.755569485413703e-09,1.228227261592032e-10,1.2282490010316008e-10,1.2282436908238432e-10,1.2282208487449142e-10,1.228225585855248e-10,1.2282253069033704e-10,1.2282133078775057e-10,1.228230673514966e-10,2.4148296596199843e-11,2.41482939649162e-11,2.4148283338095244e-11,2.4148278652822652e-11,3.2533511064669185e-13,1.8085319799551336e-13,4.284385239612521e-05,1.654607698133919e-07,1.4951476374374034e-06,7.009527767450777e-06,7.346454525570762e-09,1.3642643273068576e-08,5.025494809659109e-08,4.5560198005164377e-07,1.1411054346509171e-07,1.0038096895111457e-08,9.386096990413243e-07,1.5101140384058067e-09,7.105534809042901e-06,9.623172985051293e-05,7.586826842385636e-07,1.1793073740423795e-05,2.4319120145864696e-07,8.609798578029887e-07,4.7159048684138966e-07
2800,5.42060831937052e-06,7.433627825892328e-11,1.9044602512977492e-10,3.108543525683223e-11,3.6744413618694504e-09,1.2017609414035588e-10,1.2017243141942697e-10,1.2017137713462067e-10,1.201752196419659e-10,1.2017530133091538e-10,1.201743317421166e-10,1.201715331882664e-10,1.201725019479513e-10,5.517068204797809e-10,2.4267001542388024e-10,2.428200067211257e-10,2.188507259347014e-10,2.1885072960224244e-10,2.1885071190444918e-10,2.1885073125245745e-10,1.0220372357191027e-07,1.6866188161756768e-10,5.255472221253207e-11,2.1191833890821357e-10,3.755574217892457e-09,1.2282870280225318e-10,1.2282919411090025e-10,1.2282636156001747e-10,1.2282680934011823e-10,1.228230657847136e-10,1.2282287583331528e-10,1.2282692207569607e-10,1.2282681774492877e-10,2.4148289732080258e-11,2.4148284324008575e-11,2.4148265441436852e-11,2.4148272775775392e-11,3.2533478142925643e-13,1.8085341056048293e-13,4.2843860342871716e-05,1.6546075259192926e-07,1.4951670382102365e-06,7.009523088680352e-06,7.345944835791867e-09,1.3642613929360883e-08,5.025530939338407e-08,4.556065334575721e-07,1.1411051982979503e-07,1.0038076189668133e-08,9.386096790348899e-07,1.5101146797436518e-09,7.105543639842548e-06,9.62318026166816e-05,7.586826778284419e-07,1.179307405829408e-05,2.431912135313899e-07,8.609802056551198e-07,4.716193346517563e-07
