milliseconds,E,E_P_1,P,M,E_M,T,E_P_2,P2,E_P2
0,0.00015024195966414054,-4.802749047939196e-07,0.9992355904989197,0.0006821482436408154,1.8619700826574363e-09,9.184295213749082e-06,9.296809498266718e-09,4.806485568242823e-06,7.289488550064294e-11
100,7.967535232738043e-05,6.211253355702012e-05,0.9993743508228712,0.0009968878640273778,1.3039659371443373e-09,-6.622737806004139e-06,7.6234138337835735e-06,-1.4617474228491816e-05,7.978600576236984e-11
200,7.966635431252812e-05,6.347555702693692e-05,0.9994271127662081,0.0008580050140885092,5.917870429729149e-08,2.298057672107699e-05,7.620397544724363e-06,4.0415169074771705e-05,4.792214721547886e-10
300,7.962617383660116e-05,6.351777059867086e-05,0.9983263412043601,0.002245223967402297,7.886437782565344e-08,7.85837837460699e-06,7.633734087389979e-06,3.6152517378453775e-05,4.5129345041907846e-10
400,7.949158437946584e-05,6.330523148973673e-05,0.9974471899083319,0.0025398986979114813,1.1071751181464636e-07,-4.72337105446399e-07,7.5654380684045955e-06,0.00011496774256084411,6.244130241538489e-10
500,7.929259338515579e-05,6.348255216916597e-05,0.9974608329951902,0.0031330260709184652,1.3801212821352742e-07,1.6357154991924937e-05,7.644496586637044e-06,0.000141242821894654,1.2093194140534302e-09
600,8.033359208191036e-05,6.310689763873232e-05,0.9970952776045633,0.0029816805659537665,1.9560933937722292e-07,1.5785155608912968e-05,7.485346464091796e-06,0.00010752456103787959,1.1800154390405548e-09
700,7.920859570671248e-05,6.32578963618135e-05,0.9957033699982756,0.004001379982153808,1.7713005884477012e-07,3.240832152361909e-05,7.470586329928195e-06,0.00017197085879965224,1.2186791034814972e-09
800,7.93045062185547e-05,6.31785342370115e-05,0.9961651345778159,0.0036513015758559367,2.7030168265821495e-07,3.0385770904212666e-05,7.608422601646641e-06,0.00016002734190869936,1.79453878152282e-09
900,7.987991043686685e-05,6.235598054353785e-05,0.9956307048284166,0.0053343250702467294,2.3662242571564818e-07,1.7312469050296094e-05,7.591220795153899e-06,0.00018951225468495094,1.972874998252454e-09
1000,8.011475258108912e-05,6.292510815474933e-05,0.9951421097534118,0.005800303391735468,3.3338232588168544e-07,1.5311029576160988e-05,7.516115514019863e-06,0.00025969740746290346,1.8106487680614587e-09
1100,7.894940942430915e-05,6.21808818000932e-05,0.9940440945844359,0.0063119149850787955,3.069539646680692e-07,5.3950905184977616e-05,7.497532782092003e-06,0.00028282053541987687,2.535941259478628e-09
1200,8.042340915341789e-05,6.285091523029038e-05,0.9926800912148888,0.006578984601597962,3.3180185934580857e-07,3.4876568741346095e-05,7.50400362306859e-06,0.0003147713975116555,2.7303157180885937e-09
1300,8.013443131122568e-05,6.28342046968947e-05,0.9926574239015435,0.006512788825171433,3.83865458697696e-07,6.206479003524035e-05,7.571959419464389e-06,0.00033328511613332096,2.461799972443402e-09
1400,8.017920756079584e-05,6.30297756912864e-05,0.9928807533712217,0.007743729673886226,4.4410606824324574e-07,7.686543860543903e-05,7.593128843067439e-06,0.00033033443358798084,3.204555730753516e-09
1500,8.044990807518196e-05,6.302426162260635e-05,0.9922450996637264,0.008202902082035148,4.0786397519084284e-07,7.580980232202204e-05,7.435624588345696e-06,0.00035688347442816587,3.0264316345791564e-09
1600,7.981820619180613e-05,6.2663681172936e-05,0.9918508668037327,0.008593470121947626,4.2560986338200656e-07,9.758406715146669e-05,7.530194336677253e-06,0.00037437620645961573,3.0801649509975403e-09
1700,7.857612814189472e-05,6.265562155078772e-05,0.9906252618882745,0.008231137953553059,4.854981779991683e-07,8.734890773773939e-05,7.585985192915414e-06,0.0004236958234330605,3.4376460658886697e-09
