milliseconds,RuBP,PGA,TP,Ru5P,Pi,ATP,ADP
0,1.9987978105311823,2.348558066104699,0.49856211711509846,0.047556775163729366,4.95495152805661,0.6718916845088627,0.8277284882650924
100,1.8974887656400297,2.5414482271675047,0.44423301001171295,0.16489105468879184,4.895347370096334,0.8854959818586299,0.6075154655023892
200,1.8378960890118332,2.6224319754865646,0.4274493773910932,0.2304780730080401,4.616880659597431,1.0152168916963789,0.4711217084457024
300,1.7895432709481764,2.6062250314879596,0.4250809244695017,0.2706214644869394,4.609866457339148,1.0902135513276263,0.4001825098984358
400,1.7729494325237904,2.675686551897463,0.4296528129991347,0.2999383599749405,4.401864621651334,1.1473448519138785,0.3659077568619619
500,1.7570980911545753,2.790662286980692,0.43668756629563904,0.3176835851586616,4.385141292983758,1.1600984033302235,0.3262600813533504
600,1.7584461121348665,2.8579334325478647,0.4407811925182711,0.336295324805313,4.395803423674471,1.1750853818160527,0.3323928799663685
700,1.7497500943965685,2.9437682717120643,0.44210336884655566,0.34596770055635295,4.299523812226604,1.187755164583445,0.31317649131774916
800,1.7540744099507004,2.955238389455153,0.4455225538329654,0.3539899351006913,4.1634355195974795,1.1837369294975895,0.31396298540604356
900,1.7574943184433536,3.0669793887910832,0.44766067441258073,0.36245150241384627,4.148223215998909,1.1586498431610692,0.33552256893234655
1000,1.7664947614023379,3.0293161511306614,0.44978251606273095,0.35759078821155393,4.09739519181749,1.1675942803246295,0.33329740395524204
1100,1.7702111784397743,3.124949007310574,0.4499941597515689,0.360759053504672,3.9710827685832877,1.1552965309738847,0.3539033487248501
1200,1.78138573450692,3.1287818136775916,0.44884062332349733,0.36453519604846385,4.0237710160247975,1.1391910651269308,0.3536267783627624
1300,1.7876957318361884,3.239005027312536,0.4485909176668177,0.3707210015330576,3.8924718628885375,1.1452537658719737,0.3569769109841872
1400,1.7886361462829474,3.2634744910852698,0.44962976150710304,0.37416677622970407,3.8983861646625653,1.1218000244082778,0.3788773973699243
1500,1.7952837939393895,3.31221601427008,0.44893909295755996,0.3700536910769843,3.757046294478859,1.1209486873472476,0.38772156661128887
1600,1.8133031736265115,3.3075418731387183,0.44785698047119193,0.3671516313034453,3.6548306041962513,1.1130925318488984,0.3919154621160602
1700,1.8239938037601497,3.4302170182623155,0.4489853258950873,0.3748805474468758,3.6555991808721826,1.1037884631697215,0.38966444195325256
1800,1.8287358857841374,3.4381568670604206,0.4460471713577194,0.36898623032205985,3.5829622499339826,1.0872623880334944,0.3975741054387147
1900,1.8329003572962308,3.445409674351558,0.4458358705360642,0.3699197380528243,3.56432361893632,1.093417064130838,0.4118123176895131
2000,1.8477404764860836,3.5861700413628665,0.44378143643259854,0.3656109684859491,3.5567674074165603,1.0826456379672456,0.4242579285555753
2100,1.8433512293417391,3.6159535217648107,0.4452421388501328,0.36190448660303864,3.4835234657327767,1.0780887287484915,0.42444735368543046
2200,1.851240456320918,3.678503222519107,0.4427346507449656,0.36442326471739417,3.4090814873102744,1.0776968629787713,0.42283575940937396
2300,1.8594297440666627,3.6529143791157024,0.4424145918481249,0.36638613889384486,3.308209168393869,1.069460875811383,0.445728142256629
2400,1.8766380025548473,3.7829585680911517,0.4402617382913079,0.36444222026233325,3.2446711679055653,1.050582566008071,0.44270077427710686
2500,1.8725687225432115,3.779631958960321,0.4380872617714899,0.36097165141519705,3.1523625377619746,1.0530651666883066,0.4488626441088044
2600,1.8801416867839569,3.8891361314221307,0.43850053929710014,0.35879136907422327,3.1885470169751438,1.0306234840526756,0.45484702964206714
2700,1.8876982020141295,3.892183397379832,0.4353555206900531,0.35880138509604637,3.1881269841378055,1.0233977807486627,0.48269397117443597
2800,1.890115052425184,3.8916094005524164,0.43304758689732126,0.3573363936489475,3.0016729227546772,1.0100518312740272,0.4680472017785009
2900,1.8971676849796908,4.012614870226265,0.4332177122610137,0.3535985185618267,2.982463659841488,1.0240786829488302,0.4757405752876095
3000,1.9032129290662116,4.039851125880703,0.43239773376177276,0.3594516875363564,3.0240207496386944,0.9974409856654446,0.498079186196057
3100,1.9016671235757245,4.176584223821969,0.4310784898627259,0.350395634678552,2.946052328131946,0.9978585369404367,0.4961938917725142
3200,1.9145376609912879,4.094405304133071,0.4296980182385409,0.35035039530348633,2.8142179658631243,0.9784267745822206,0.5182292117334424
3300,1.9113210349492817,4.1341898437636155,0.42715143908897696,0.3491691452257524,2.843271955422643,0.9712024265684669,0.5088212158935272
3400,1.9120589784044133,4.20890767616924,0.42563237650978225,0.35124348571460096,2.724811076214804,0.9689775639776178,0.5317165700422665
3500,1.9215541829159761,4.325797573938055,0.423490882783354,0.3513858067353853,2.819658445175248,0.9541116913694899,0.5337092590177018
3600,1.9243916098745963,4.324063669571254,0.42289878820194754,0.352076447565901,2.6579498962724144,0.9676865803230819,0.540651921910554
3700,1.9312472918971402,4.448466493349848,0.4204930664042249,0.3421238584472943,2.608643714694463,0.9398822414985561,0.5424724725485851
3800,1.9295819258389697,4.437305673251888,0.4195058188412175,0.3482475273984484,2.637657260113513,0.941552978602318,0.5697864542002495
3900,1.93189777805993,4.449783755125896,0.41783385765239667,0.34001579112689306,2.594031730090327,0.9252331308196126,0.576621199835065
4000,1.9298869935956284,4.475013201564815,0.41418115508344316,0.3382141607163821,2.599569939237929,0.9152534606034906,0.5691139321714503
4100,1.9365224733499247,4.660229070146026,0.4134941825118293,0.34138446709887754,2.488532639140415,0.9250279370595542,0.5850314827715808
4200,1.9257928600316112,4.717655579368391,0.4112452643189587,0.3353034891947287,2.4178420750818623,0.9027805942819547,0.5984887291994001
4300,1.9292139145536042,4.634180582946926,0.4105528090533807,0.33863192092179945,2.408160246264898,0.8885797421510291,0.5991159066563072
4400,1.9286194585196248,4.724733250990987,0.4087529291211267,0.3405006857058834,2.3194621160306084,0.8979007080465806,0.61620924175321
4500,1.933315119729958,4.741049960774875,0.40819299089390937,0.3393311915668383,2.3908430030646106,0.8754757773051581,0.6284798418376331
4600,1.9273700480694076,4.773487545311432,0.4048232179844717,0.339572430372185,2.2963209244922727,0.8677991616255565,0.6276065795842911
4700,1.9296716697423901,4.83172894672707,0.4028895796090565,0.33765067979624297,2.2695605107157237,0.8719016403571134,0.6484647976620391
4800,1.9217708731001555,4.897041285829372,0.4028965253209395,0.3357192681897409,2.324911342149514,0.8577036953714258,0.6397340825244497
4900,1.9233344309635243,4.930341024233282,0.39939609022317296,0.3274718811221728,2.255147815633985,0.8474057256329725,0.655504369544417
5000,1.9183218292552076,5.040735444018505,0.3961583972961415,0.32632981001869993,2.2064970931340646,0.8268735657184049,0.6675949253600838
