milliseconds,RuBP,PGA,TP,Ru5P,Pi,ATP,ADP
0,2.006397287162377,2.36691423079879,0.5010998701044652,0.04606144911623744,4.934366949513863,0.6702685226598555,0.8175912372235289
100,1.8940788124068366,2.48240237494124,0.4436571418302145,0.1615604212343636,4.752918555699465,0.8997579426219802,0.6034620175861957
200,1.8345688792604224,2.66527455893323,0.4289437485584502,0.2276277544605202,4.66671826353852,1.0138034888498162,0.48237233031308224
300,1.7966656643210457,2.7261461319699785,0.4256276909134652,0.2720211424213608,4.501011473667686,1.0962239434415846,0.4023176982413376
400,1.7721335191127783,2.776840528917364,0.43082191911907974,0.299564479281845,4.48632299491402,1.136480288537791,0.35471510854516425
500,1.7588291981555781,2.825447375544257,0.4351787927216742,0.3242319294195297,4.363725761809777,1.157647269404929,0.3298480052166454
600,1.7591734358331028,2.8280700208426084,0.4380059902462989,0.33240889526245676,4.2618043150692255,1.181849846820614,0.31670491914796683
700,1.7574683951196381,2.890690241255277,0.4424793884368973,0.33935369944206695,4.300991124953146,1.1732291283992071,0.31591990268545145
800,1.75400097839493,2.887295851418967,0.44548684638545594,0.34834535723445925,4.264085827155312,1.173506066959197,0.32563873285130784
900,1.7579039674850436,2.973391826415266,0.448523909883512,0.3600414578324627,4.086768810722244,1.160240098112209,0.3303784367575628
1000,1.7585468526740557,3.099899098241899,0.44762088185955307,0.362608871974057,4.149962569710621,1.1680461951583765,0.32775415633815386
1100,1.77143814729569,3.140016240747213,0.449602382288698,0.3625951498053888,4.003629068988259,1.1541375452421252,0.3498497839977275
1200,1.7706994885043363,3.103175233932607,0.44934089596349586,0.36987600974225876,3.890950650861092,1.155774400397443,0.3600867679865112
1300,1.7841069833672762,3.1690840232952646,0.4499606207524292,0.36618599639434535,3.9031468253713517,1.1296315541940005,0.36431539182007383
1400,1.7924029126062648,3.2778828579173247,0.4498373551384803,0.36734106422509966,3.860195226024142,1.139875743356969,0.35873884293455516
1500,1.8002200232593635,3.3813820805618215,0.4496276406905421,0.37110771584672775,3.756046752588725,1.1131104784087564,0.37893041455195814
1600,1.8113605302790419,3.4119398396640905,0.4465962818329679,0.36897895618103965,3.7017255022594897,1.1084693994662842,0.3834443300271953
1700,1.8215220015149811,3.3750695082846915,0.44570724430926995,0.3656758454735297,3.664774624524236,1.111150619767626,0.38669163432608644
1800,1.8315002204497846,3.438423648001813,0.4456998232247733,0.37336993929263845,3.6177747001833187,1.1069006305524176,0.3945916657903559
1900,1.8324167906012299,3.5082582983400776,0.44414605305496285,0.369719060507769,3.578424107102406,1.090998501220003,0.40193011902867043
