milliseconds,RuBP,PGA,TP,Ru5P,Pi,ATP,ADP
0,1.9967071130336578,2.4510593183745444,0.5000176081875897,0.0545459374519479,4.97931056983762,0.6686002803003184,0.8285208588975971
100,1.8964971031439541,2.5448106684741334,0.44635464650835366,0.16653512407820412,4.863273044114691,0.8850422618904275,0.6118542314794433
200,1.8260205640297993,2.6452745701115803,0.4286494684302361,0.2292437602501775,4.65286319041687,1.0209137749114099,0.4812350593470189
300,1.799246271220965,2.662781301752458,0.42497082668977454,0.27696209178480247,4.641459672355982,1.102308967504959,0.4075997892769104
400,1.7681137907261537,2.711013023749513,0.4287932106878857,0.29748594464705796,4.461208660800463,1.134536434221932,0.36529906959960384
500,1.7609922573583403,2.853844961420149,0.43456942974190693,0.31827110920624513,4.454768892487147,1.17055912255484,0.3277578518156827
600,1.759998180354008,2.7856054037675095,0.4408720437960714,0.3341178717132122,4.376444702183164,1.1712785070612222,0.3243398391874513
700,1.7547254352903106,2.8700434648308244,0.441911058978763,0.3407638586605204,4.302658857060289,1.1839138487655463,0.33069992935626197
800,1.7476909093606177,2.9950287150344117,0.4468381725634831,0.3526361291937037,4.251693172329931,1.1841130154445771,0.3157853553105799
900,1.7627511752998217,3.035791082350559,0.4478842774884754,0.3525163365287101,4.199939356045404,1.162339513663815,0.33735477317058293
1000,1.7581027809893008,3.074209203529645,0.44766443584975335,0.35797508365997766,4.150179241524701,1.1623382237561475,0.3422698583002343
1100,1.763045672193756,3.05619947202635,0.4488463424926358,0.36310888002604685,4.009537017817773,1.1629753265134628,0.3474425939917073
1200,1.7806840200629928,3.116864635534362,0.45001282799670017,0.3684201646267888,3.972894444575814,1.136433097604274,0.3503815937222909
1300,1.7906317935479084,3.277567360332189,0.4502044166147938,0.3637328679263676,3.969972806648485,1.141934798106992,0.3638605176558766
1400,1.797238670648272,3.282391206089959,0.45009650878396484,0.37374581487298897,3.813718408261743,1.141181022513531,0.3636753303390955
1500,1.7988148237576387,3.368116189876728,0.44837778216533836,0.36819045527641137,3.721769153001246,1.122810030266071,0.3895358915239134
1600,1.8066958564440023,3.3719319430659866,0.44647686871087733,0.3723500694106253,3.740382165670898,1.1241270818154099,0.3922895700102326
1700,1.8211387806180208,3.423628933807752,0.44873236474274475,0.3655235294475148,3.6976230751435155,1.115708395071933,0.3981971631347924
1800,1.8256809105647045,3.4318521896477345,0.44816901996223973,0.3650934634375116,3.5655490563750387,1.0907106312771095,0.40646453774748686
1900,1.8356931245313828,3.4676283135754575,0.44582395390917884,0.37449333426966475,3.475063303035147,1.0960092715133243,0.4152055254963742
2000,1.840147501277218,3.5258246500820145,0.4456866826142101,0.36424828173823176,3.470705200823147,1.0867393291819814,0.4243592988147743
2100,1.849326032470409,3.5794640141411533,0.44218051046106893,0.3633101753017777,3.491458551168217,1.0758050325185506,0.4186725350827287
2200,1.8523823909595447,3.6197047025668643,0.442043865751043,0.3658139552344917,3.3385271819817874,1.0701113597014102,0.4410725009098985
2300,1.8595958440650329,3.7376879785513477,0.4407768585639021,0.3701865917772407,3.2520484680027697,1.0603347956718379,0.445503711794971
2400,1.871721006910033,3.819260343418234,0.4382126088186692,0.36061356345334344,3.299248992692572,1.047587282083792,0.4386027161293783
2500,1.8745243586033575,3.820310712503677,0.4403594178849089,0.3628940578092245,3.197974474229958,1.034413276292328,0.4612308585966931
2600,1.8887695259497177,3.784761128784773,0.43858859646252546,0.3662663682059813,3.217034460986119,1.0327309504417053,0.4680829212065723
2700,1.8859582748920112,3.8965171741763984,0.43589129421242645,0.35547580400724865,3.057766615360459,1.032197495484961,0.4804123584170217
2800,1.8870886781302856,3.88412594451966,0.43489746032951443,0.3576087904455026,3.101293658859792,1.0228416037434536,0.48647649333411086
2900,1.9001252300723648,4.001652917480635,0.4315447389341019,0.35964547693985394,3.098098584962691,1.0020218036525332,0.4886160032839583
3000,1.8987838568939615,4.056245408505283,0.4308639048282457,0.3583317078713604,2.911219513037743,0.9954361123075643,0.49772259551384945
3100,1.9025739404193032,4.050181602962421,0.4287665093458264,0.3496927139842895,2.865836833730468,0.9995042655023995,0.49305105787323666
3200,1.908667809505653,4.187463008083553,0.43004763622475045,0.35590583394327063,2.849332725619565,0.9959078167647166,0.5062255209392678
3300,1.9114168983515787,4.260901838035152,0.4274253875303921,0.3508426688051219,2.796337237101261,0.9826049304279808,0.5144701219067822
3400,1.9134397376625634,4.236534695938844,0.4246567272351123,0.35216816432154807,2.721882984776274,0.9843711072761774,0.5311793541975118
3500,1.9142144518524509,4.363143228288886,0.42574620212571945,0.34621679567979896,2.6942368823951512,0.9739309743863638,0.5258460836224562
3600,1.9176740542636834,4.327090681854077,0.42228975758506526,0.3442601633360056,2.7243421705367523,0.9490735642557245,0.5377033559793525
3700,1.9197105949147255,4.345714449011689,0.4191241548257542,0.34651807250875744,2.6833698077483614,0.9383797955202865,0.5618661929972257
3800,1.9209271677078479,4.505090863100426,0.4175154219066821,0.34264676030953256,2.6707313734553737,0.9465558632882138,0.5662061120743371
3900,1.931232843179728,4.4553254598049845,0.4193343511751219,0.3478353243776812,2.562759282438448,0.9235239671624976,0.5741971361748512
4000,1.925450390714666,4.614611429184472,0.4162290923452319,0.33715690871808207,2.562060543908773,0.9122335742579603,0.5815960080894806
4100,1.9255000905712665,4.66483923075994,0.4144613151593247,0.3373182293123881,2.4751526618356676,0.9122804772248471,0.5900104363832517
4200,1.923812525148423,4.58579193055452,0.41162510493281385,0.3417880004944306,2.5373646369841714,0.9126146789516918,0.5996414452317892
4300,1.9249525951894988,4.7110786184890445,0.4089957240421221,0.3402130736636806,2.4429632648237734,0.8940753870016962,0.6099194250683257
4400,1.9328350628374513,4.70927797279239,0.4087945188052066,0.33227902626271577,2.3452199979042185,0.8916641941896353,0.6003937622459272
4500,1.927255408949378,4.7889377157127795,0.4055272894098911,0.3391438119275206,2.2858652666984693,0.8725186786290559,0.6202227470947751
4600,1.9257208093103273,4.859759846212541,0.40692732012758154,0.33109296213819295,2.404151562142347,0.8629690553120896,0.6249354934155417
4700,1.9271510255839548,4.8935992211475465,0.40474828449242256,0.33240130492127506,2.23097188177849,0.8565452068073434,0.6427130135605407
4800,1.9255877228012956,4.889005373395706,0.40307895508747593,0.332298120276775,2.230870634726545,0.8498964237664701,0.6581030300528867
4900,1.9165209633340379,4.996112066127276,0.40055309899517455,0.33413393452756796,2.190189351013294,0.8353763530717259,0.6652553660279016
5000,1.9213385802718217,4.965910336983905,0.3972807601834831,0.332487937595206,2.2136820657783005,0.8421001249855158,0.660091547338816
