milliseconds,RuBP,PGA,TP,Ru5P,Pi,ATP,ADP
0,2.004051464217378,2.334218171595086,0.5004677133673123,0.051089456678804,5.029410224684938,0.6860115870958906,0.8309954937499965
100,1.8889665318915454,2.5862323311658786,0.44386776091456803,0.1688219587235109,4.822032637219564,0.9001042182924859,0.6179495022978898
200,1.828617963858817,2.6612413612986283,0.4292974129424295,0.23154325301500764,4.669540673522187,1.0193325779085898,0.47308948303577336
300,1.7904241184104221,2.6329875083951046,0.42807960004218587,0.2738011496013544,4.55282705542144,1.1001906456215595,0.3977989135586713
400,1.7669949533949916,2.688699704954489,0.4302686163582081,0.299469896921578,4.438535906074127,1.1445828169153547,0.3477913202303348
500,1.7593603370446038,2.8483560760061586,0.43413441798595503,0.3184587043338101,4.416533417787941,1.1752665993201141,0.32722839659690744
600,1.7573919527980846,2.867856013952577,0.43975447809225077,0.33062711119921084,4.273803519636199,1.1818365690354422,0.3211997623758429
700,1.7495327741945954,2.9169016340689233,0.444245197943463,0.34892791857945377,4.298132708695362,1.186382787474023,0.3208758301967601
800,1.7546612637073753,2.995339549112219,0.44687456861400554,0.3479889390200521,4.1709898955372875,1.1739049019373384,0.32670064245607194
900,1.7511370713357488,2.967998214402658,0.4488153627671877,0.35229891061152663,4.152927942460919,1.168057270436423,0.3321665189263822
1000,1.761646033881575,3.0859960875277634,0.45053607081648844,0.36363757195547586,4.118522622949103,1.1714923334957017,0.34412403007275694
1100,1.7749756829373835,3.1824881552987843,0.45092446517668433,0.37025110907260694,3.9663870339314355,1.148535766068203,0.3474374016488634
1200,1.7802677900070474,3.1159699775234584,0.448281018913652,0.36829180037503334,3.97497969182225,1.1511048967233313,0.3517447543026923
1300,1.784610339687847,3.176325120049884,0.4515111266554219,0.3673283423791191,3.9623676255161437,1.131584363709536,0.35411238841072346
1400,1.7918362952589564,3.2072785649282944,0.4493592243225941,0.3700715890108438,3.8652834151152717,1.1208424953256027,0.36657907877816753
1500,1.8020310826491888,3.2891450940592124,0.44879490051726095,0.3711232369191119,3.806267848803373,1.1130510282868207,0.3757945296383284
1600,1.804386724167561,3.327970715068522,0.44784446692577995,0.36551441621888187,3.643440739981004,1.1189110047263584,0.3937148569299875
1700,1.8115782546556254,3.3390249612181298,0.4487859756183652,0.3755575278199275,3.5924245929944685,1.1020627065986508,0.3880651100128417
