miliseconds,infected_nontested_0,infected_tested_0,uninfected_nontested_0,uninfected_tested_0,symptoms_tested_0,symptoms_nontested_0,recovered_tested_0,recovered_nontested_0,dead_corona_tested_0,dead_corona_nontested_0,dead_noncorona_0
0,2.0042083174153715,0.993866101324255,629981.7693029054,1.7664017906944751,-0.029637164548791003,1.6808406765883243e-05,0.008338762615501271,5.017139972989084e-06,-1.9379513822321807e-05,0.0005330001039249867,1.0910060797924772
100,2.120468408858037,0.9634261389894134,629959.4764964685,27.37585134252766,0.10104534959755107,0.0012541129255013725,-0.013817993750754766,1.666140498116355e-05,0.0006365462082375777,0.0006564700219785047,3.3537789869696106
200,2.184851738533648,0.9308647430706849,629915.9208575372,135.66807467154786,0.1400790468960021,0.0012470647971972834,-0.0022716755750739007,4.957912065226826e-06,0.0007793540297972134,0.0003584318416525486,3.5098584653960425
300,2.116726339099403,0.9163521176777535,629811.1265416845,122.89414771834079,0.2043348723968646,0.0012650686652637014,-0.004459434618360405,2.5695891533423404e-05,0.0002577732804898599,0.0008962024865399951,7.167996711757733
400,2.338510302452651,0.8950137062948749,629832.0679968206,237.9517600535865,0.3746570635342559,0.0013266536083838233,0.012766406028359746,4.8279661093281216e-05,0.0005883440119728936,0.0016835493974214385,7.808890706066798
500,2.2658762618255683,0.858623882155913,629725.0705051617,253.18037436595975,0.3807710198413,0.0014499396038680952,0.01239681297370282,3.870337859654893e-05,0.0012811976155170939,0.0019093538931648447,11.124612461885222
600,2.3873299072225502,0.8394120426627807,629709.9601131979,275.86868216194506,0.5816703357944655,0.0014162084132415056,0.012581818249482273,5.4663005442208975e-05,0.0017943090363806329,0.0027300209320791037,11.064672890884028
700,2.503234728592329,0.8018138397621922,629668.5771659727,324.4278583279009,0.7401998505285311,0.001430519349182018,0.008058728076849818,6.42234965305044e-05,0.0018047555454481327,0.0032338174052102975,15.166763244672298
800,2.458129493296479,0.7945062008658608,629576.1243843695,385.3149101128228,0.7734970684293532,0.0015113102716549185,0.02712359513737808,7.482816499278656e-05,0.0020864665328596765,0.003283433846536289,15.525395427090038
900,2.7262247631047036,0.7731440120453337,629553.5918415707,467.99247743295194,0.9088684071538351,0.0016050058203882574,0.025064933511312313,8.392676838500545e-05,0.00231248806911737,0.004230473473897965,18.12117702280043
1000,2.702003113269689,0.7450885794737059,629482.0011494703,515.3808148049407,0.9873147709921466,0.0016482476529504932,0.0430522845021297,9.20709403754892e-05,0.0029012070145729226,0.004346898389333329,21.849451573430223
1100,2.8355609107340047,0.7143728059128499,629436.5483662039,522.0020061878331,0.992294108755239,0.0017115723755546327,0.034964457033002466,0.00011908624275176905,0.0031729044950392464,0.005550474735815004,22.582744005292152
1200,2.9454453004350905,0.692222044953164,629360.6821563538,631.7139044349195,1.1233678811940266,0.0017645427412431261,0.048230180806600145,0.00010935314877922636,0.0032592315027282267,0.0058479432025076595,25.03974905288181
1300,2.9060043451302073,0.6772247683165027,629351.2262009507,630.0449515291757,1.334594491705539,0.0017933935587763864,0.06379644090623456,0.00012085994591391111,0.00331577193642831,0.0058854540428068015,27.707249523673973
1400,3.0037860138935035,0.6518936036016548,629326.7526124868,729.7004772788023,1.2673763485999094,0.0019174907796335207,0.05141468618770702,0.00013922012360785278,0.0039946641016809815,0.007472964355194261,28.194503489090895
1500,3.1114335550342553,0.640061535282772,629222.9516294515,741.732891095604,1.4502353984824625,0.0018824982323688627,0.07644697806852399,0.00014601154678918187,0.004062653387000351,0.008171645331910433,30.420142720320722
1600,3.3195105090643975,0.6072007680539913,629165.4273214312,841.6684346344825,1.55686714130586,0.0019272316161732868,0.06963197643545256,0.00017212988740988682,0.00451096357995264,0.008675932921720971,32.2076674154829
