miliseconds,infected_nontested_0,infected_tested_0,uninfected_nontested_0,uninfected_tested_0,symptoms_tested_0,symptoms_nontested_0,recovered_tested_0,recovered_nontested_0,dead_corona_tested_0,dead_corona_nontested_0,dead_noncorona_0
0,1.9995736798331598,1.000595304605237,629963.9058840427,13.97417818313111,-0.10020846461597495,-2.1340937612462284e-07,0.004619596120280361,-1.8859957846180477e-06,-0.0002450513168078159,0.0005816423018280024,1.063900940687886
100,2.123084995632076,0.9771913139662229,629983.5246789545,60.5628761985776,0.17556727536857733,0.0012758054036685514,0.010705458612529629,1.0318927905548485e-05,0.00039416657376764054,0.0007938594415664551,2.627316890402195
200,2.0355314766773662,0.9511468349436567,629883.2148264927,92.94048439436648,0.22592000384326652,0.0012763217075874777,-0.008565189971186885,3.2562802557535973e-06,0.0002593084228234205,0.0015031014460316623,4.135135397393787
300,2.0987581615843944,0.9111900783535832,629818.394443604,183.56017630864918,0.2866806990182318,0.0013281075031205572,0.013946706298205342,2.4553875005412348e-05,0.0008675511395202261,0.0007346494441955144,5.201460843723593
400,2.189431941454263,0.8750112575289394,629805.3579824758,236.92392109222723,0.45297208434328406,0.001400568751105141,-0.006600045406166575,3.811791638308876e-05,0.00043722129820003667,0.0014917963053165052,8.96239609655031
500,2.2949285397222807,0.8592538831131653,629741.9789429121,260.389686855335,0.4945255478210107,0.0013878733762625218,0.009855133552426119,5.2578038187556684e-05,0.0014683456006080512,0.0017775184186384742,8.863865108495187
600,2.444606341254302,0.8414420201997949,629695.1491474753,335.9017821205327,0.45225092851460813,0.0014729282463447147,-0.00014072487059205163,5.9331038010412314e-05,0.0013680487535628302,0.0028103585842354766,13.473563486714358
700,2.538239591431487,0.8155661987108933,629636.1560236907,362.5360130559522,0.6418790411015377,0.0014537881039435074,0.0036666331219489066,7.03206091138117e-05,0.0015199711524882032,0.0034538056028347703,15.121097386158972
800,2.6361545778108066,0.7824345552025257,629570.0342660124,429.0071777558622,0.782366621761872,0.001611433187529373,0.0074634178641359,8.061257787491832e-05,0.001854943522808441,0.003714221075055118,16.309617290383656
900,2.6640620701819464,0.7653965701245488,629582.0289730735,432.7173654394061,0.937835561913944,0.001654597740033314,0.02949504714920902,8.716673507315434e-05,0.002222912045323708,0.0036135872753700247,18.168824409127016
1000,2.7776333738766703,0.7460878695087854,629477.8528406121,480.52977966799017,0.887408945934479,0.0017106626353420476,0.03499440671504089,9.64223012843089e-05,0.0023418595532695655,0.004773413462467849,22.181856031828247
1100,2.778039108276498,0.7241814965971699,629460.9314628089,535.6955977360334,1.0596544452637198,0.0017490044287439845,0.022933585896726866,0.00010319419817802845,0.002914139697774823,0.004844144168793844,23.37219110020428
1200,2.8198836168964085,0.7022394111836671,629427.5063796592,570.8930817223261,1.1960490691142434,0.001815367237255095,0.04911472254655465,0.00011074952615641726,0.0034296012248721665,0.0053157636180482205,24.685735826580956
1300,2.8971809328591025,0.6780270017503193,629325.5187922171,665.0222397363357,1.2960651231313771,0.00175052415340083,0.03846469461042518,0.00011555683555378953,0.0034912807300932474,0.006155707503118655,26.4477287702589
1400,3.0397677990070906,0.6474366290215288,629315.6888214914,702.5914961451881,1.296675957958734,0.0018307772880171182,0.06142700167283989,0.00014206867814520337,0.00395080386941515,0.006550819013654798,28.3088861317864
1500,3.1021676065228423,0.640048187626355,629231.5509310437,752.074710739789,1.52201641491147,0.001855094381336523,0.06846548836538177,0.0001501102619997661,0.004962830292754094,0.007404269405975945,31.787418205511766
1600,3.3155384554980034,0.6226778924275885,629202.7231342739,837.6063339537563,1.6407428343726767,0.00195695555492182,0.09157362630658522,0.00017072386171886677,0.004491729987190489,0.008483107166748013,33.29209546341381
1700,3.486093693532533,0.6027075442360293,629119.190375915,825.5299145326372,1.6704964741297423,0.002046840929696018,0.09786310551545245,0.00018261676645033834,0.005164201688540904,0.008946797011693647,36.329577968678414
1800,3.550583278447579,0.5896175358191804,629115.8156558499,909.9445424679841,1.7513954453298508,0.0020632297577822894,0.10736189612834257,0.0002037944047163,0.005465635195451547,0.010187360351860145,36.346308614796094
1900,3.6028044916414523,0.5585271615160854,629047.051633478,994.1516818219144,1.9188323030077432,0.002209121370889199,0.10701432507716917,0.0002052943934261013,0.006143946781835512,0.00972886272026314,39.51067414425544
2000,3.781941747406044,0.5475610343939341,628999.4771626635,982.6944836331841,1.9442810256285272,0.0023048490749214335,0.12900426625472347,0.0002254584975101316,0.00710942172647387,0.01162622396723668,42.6171193543985
2100,3.7414107657905746,0.5238810387923956,628926.8857283385,1054.1521768131913,2.1087244381736503,0.002305672283476273,0.153473602711905,0.0002485132744250246,0.007806261294066761,0.012275861448198349,43.24248052716017
2200,3.8703334589006566,0.525456246953939,628905.9904917103,1082.4219659858754,2.2268696596529858,0.0023840517377874976,0.14222944296974233,0.0002438616661689007,0.00769168324816139,0.01208495508193817,46.079832775512784
2300,4.204505259502437,0.4964664998423597,628837.3898368124,1153.1537194322045,2.4041407947439906,0.002516818675632839,0.1771260903515241,0.00027645801776003415,0.008742773980155051,0.013038632639520573,48.440427774712475
2400,4.317352851719581,0.4851396848886035,628766.820446102,1187.1770738750813,2.5401256274202284,0.0025233642808036635,0.17504698189421097,0.0002857237957979909,0.008647228500940097,0.01444500848090311,49.25079929766701
2500,4.404327081655349,0.4630035406680031,628731.4710937436,1223.7926090478097,2.667753358024871,0.0026498559100204696,0.20691605200065835,0.0003035044819655438,0.009875376244443729,0.015848142121729795,51.02864098400033
2600,4.427584523738736,0.45258840232821385,628672.9273871352,1326.180355776862,2.6784459026191603,0.002654675942756788,0.22673654712595387,0.00032801139888857344,0.010027647397976716,0.015404928995534297,53.34193685440871
2700,4.719396036353501,0.45476260790167305,628667.1919873253,1349.9545611469332,2.9093632626552943,0.0027445538086244003,0.2547445389596137,0.0003345532579132854,0.010410357255737928,0.017582599269132308,55.27786623204407
2800,4.748509724682289,0.43997418756671625,628561.7983641309,1436.8028761753017,3.0449342327525053,0.00282851718972025,0.2688341287003196,0.00035250103350918004,0.011572410654393664,0.01757974059840735,57.71723559638514
2900,4.904038273712299,0.4300276038299745,628510.1502600353,1439.4131315824072,3.1860105734095083,0.002986092459111599,0.2803822700642434,0.0003909731561913341,0.011971686670741676,0.018600802186825315,60.71486009711508
3000,5.018118891441268,0.4011974588215053,628449.3208626307,1519.739102813935,3.2105014396304314,0.0031170207758947598,0.3056627398909308,0.00038856934291490357,0.012689810950186406,0.020243934436285915,62.5570600455729
3100,5.308776220665471,0.4021334020691945,628461.1699306127,1547.3333989298783,3.4760275240689027,0.0031259239802545187,0.31820511592781403,0.00041937713771064754,0.013546138843781044,0.020435121465631253,65.5365229131827
3200,5.489691844593411,0.3821358399117105,628369.6143218667,1585.031601069245,3.6395113217686395,0.003333858320671482,0.348192493724953,0.00044145962920332546,0.014759554287775234,0.021944154172369106,66.80661617655542
3300,5.641463558621442,0.36856328070559086,628307.7811836897,1671.2757233984078,3.7272673490977195,0.003328353957343907,0.38189616030592916,0.0004578130224514511,0.015434267297664943,0.022894093004659888,66.99738984342669
3400,5.912806980812832,0.3724734640469472,628303.1373999857,1682.9326292904018,3.8932015600360907,0.003494621013467451,0.3983526327932339,0.0004879654580567752,0.015926628347063137,0.023921874902598454,69.2764382000701
3500,5.914222461474861,0.3531195167510183,628218.0970731665,1790.605677390881,4.023821097739441,0.003630457033104816,0.426662528939396,0.0005001534806152357,0.0172169848438451,0.025351181703357917,72.24695641734503
3600,6.135966093503699,0.3311124560051651,628169.9442756987,1788.0083376833763,4.1166353325007385,0.003762102197682309,0.45277341187046755,0.0005470008355290455,0.017870278517186183,0.025946783887734637,73.44936909712152
3700,6.379308445021968,0.3214581329731465,628130.7519075877,1826.1668338204581,4.310610818355634,0.0039077983383016025,0.4796010029879854,0.0005717315575852587,0.018386552322739266,0.027936224425368087,77.36103208381257
3800,6.53164555290635,0.32439485739747886,628047.4949039133,1944.1777374202184,4.600645634854152,0.004022667463053884,0.502108169163939,0.0005750358664290525,0.019590965132264652,0.029514283045261984,78.4286118425897
3900,6.863674579520353,0.31209699160315885,627992.7678042682,1987.3516998586279,4.65117775414251,0.004089412586873321,0.5424501243188944,0.0006220713632913784,0.0204850819102626,0.031080636237534567,82.17016036333348
