milliseconds,infected_nontested_0,infected_tested_0,uninfected_nontested_0,uninfected_tested_0,symptoms_tested_0,symptoms_nontested_0,recovered_tested_0,recovered_nontested_0,dead_corona_tested_0,dead_corona_nontested_0,dead_noncorona_0
0,1.9343108818247159,0.9893371365066318,630012.9036998912,21.60534122777177,0.09389640214961792,1.886465604189346e-06,-0.0043463821012693065,-1.409230724862996e-05,-5.039976606405957e-05,-4.315024407712757e-06,-0.45205647786484054
100,2.1031061955658603,0.9591022132948948,629986.0193570424,53.49086227662739,0.0572598304352732,0.0013005668276871167,-0.006274342142237844,-1.9255865671730504e-06,-2.398181781387577e-06,0.0008612293627786357,1.8201152691582727
200,2.0598770262967268,0.9471324169195909,629895.1086474982,132.8858416238258,0.09503421582077716,0.0012811350007937274,0.011157695802511152,6.434004260952041e-06,7.417910866517642e-06,0.0010008244658923104,3.374922665307521
300,2.1535329271741723,0.9234718574021208,629832.082988027,164.8284306941919,0.3346239244057284,0.0013518779055341982,-0.00019385777806756434,3.890971425861797e-05,0.0007666302737540108,0.0012179006279348999,6.018288654808287
400,2.337066215864459,0.8955277583537604,629820.7711983582,201.39133607886208,0.4234523789326015,0.0013090501537056907,0.003352025965019282,2.3067713771334702e-05,0.001164808085325859,0.002041943228652936,9.341110977349048
500,2.3778343244533797,0.854965279079288,629769.3612833482,238.19555909113174,0.5531582662997793,0.0013659684429857297,0.01672521912854775,4.8641994255896666e-05,0.0008528064770774769,0.0021653953535639226,9.14871599553243
600,2.4510914318945463,0.8397205383301101,629719.8281514075,314.61179133648363,0.537649761711734,0.0014731325550040055,0.01386527437349389,4.304375952403319e-05,0.0010010074991673,0.001949592147826296,13.87552034049632
700,2.442759330974579,0.8049369228479085,629673.8555184513,378.59443680913154,0.6548058692109695,0.0014675379995850984,0.013000530523168375,6.167147973668916e-05,0.0017893297990185513,0.00334755632656086,14.955265345144046
800,2.593270425672714,0.7766781403621971,629595.9995393232,425.8424205794878,0.7257993257444781,0.0015420746586368213,0.03387703045870796,6.666948632165156e-05,0.002240285408354908,0.004086913877092474,15.7624598298252
900,2.66584903391947,0.7695545601994002,629519.4162508465,473.2912560844308,0.8717141666157898,0.0016310361420382002,0.01974317208051994,7.154801752060751e-05,0.0027389954776444224,0.004304427960147466,18.841806709047358
1000,2.771205383435382,0.7493458833821696,629531.2357982806,525.4604094365603,0.8499675899009427,0.0017113202978204782,0.02855833546451666,8.83455530807743e-05,0.0021586940217982963,0.004493040352776113,20.84900179489964
1100,2.8532936668390385,0.7217547829362102,629429.1985957074,539.036916120981,1.0591416545469428,0.00169907658480175,0.024476511691873783,9.955195426596934e-05,0.002745990757265367,0.004718952305940877,22.436365195017782
1200,2.8725940375864907,0.7010104480776111,629413.7935195251,628.7045252710969,1.0745679830729178,0.0017445982599078435,0.044358440345371314,0.00012332157855882522,0.0031204877172104164,0.006137328708440655,24.03610562790171
1300,2.8962363163574563,0.6729518573126597,629366.5483609319,659.5943153946218,1.1787295720070687,0.0018580349277114569,0.05949230352263721,0.00012179675048721756,0.004041142799745599,0.006980024716634594,27.081381428120483
1400,3.1914075835583997,0.6516061280239713,629307.944455372,682.5149211019191,1.2635689708737445,0.0019287833199404065,0.06513171008443437,0.00014165935087274845,0.004198234567804687,0.007622075248640237,28.105020912081937
1500,3.0904872098460534,0.6418646151774166,629253.899790935,726.5256856069971,1.427756458597418,0.0019018465326045182,0.06255639578034361,0.0001673277201781384,0.004019906913939773,0.008203210036516756,31.221028499647403
1600,3.381883109348599,0.6221359314050544,629227.3195561193,830.4680169292315,1.6081109459144642,0.002010396142620553,0.0870468783357414,0.00017200931907681132,0.004478275731326963,0.008217428686174482,31.785769711565173
1700,3.4879718228503225,0.59800056392942,629111.0381210548,860.0086416850927,1.5614050112356719,0.002016751556325927,0.07853010146437692,0.0001829724215015946,0.005749584659675908,0.008725391833402395,35.8385476492696
1800,3.4018652624064156,0.5882476403625929,629058.3799525992,889.585351165792,1.6899312209889807,0.00214859606213466,0.10977017435376904,0.00018814230347274574,0.005521769666563431,0.009842035810515933,38.159608762781104
1900,3.5420124353481888,0.5660536179136979,629064.4644472128,922.457123954997,1.979060375119351,0.002224088978967733,0.117809114024897,0.0002066949244768316,0.006187271794729481,0.009830061237096985,38.711691954282664
2000,3.6228234521027214,0.5487197779860459,629010.0775039974,975.5756941890862,1.9955884221932896,0.0022675461581696046,0.136512366757615,0.00022420992625209895,0.007322389579475761,0.0117337441898991,41.36767691240901
2100,3.8393282353055036,0.5276868817476084,628925.430728184,1067.0748318860421,2.17279831161304,0.002324160761585942,0.13423372027721098,0.00025108984645697886,0.007602180996979549,0.012293698209821848,45.01617514429308
2200,3.8964817307155886,0.5204651382794073,628871.9380137885,1080.3260384670223,2.1539251895736995,0.002436506360853423,0.15809547147748265,0.00025027128696195804,0.007489807861716848,0.012161373600016701,44.50721443242926
2300,4.00566141429215,0.49718875780263094,628834.9783383292,1138.1401752754632,2.386186391878392,0.0025004492421971084,0.1807710954699484,0.0002688930678274148,0.00882464885468185,0.014139868003551924,48.31194595598385
2400,4.126058178684683,0.4855551134133722,628779.8136850534,1216.349949254575,2.3723582153563,0.002500118216558309,0.20062844231094293,0.00028424253206372287,0.009172488179760952,0.013877898552448554,48.980859841882804
2500,4.320718485476473,0.48201537324804034,628707.0907122698,1278.3566166804592,2.604586186730046,0.0026761682463605457,0.21068306324652533,0.0002994666465501085,0.009234903737608132,0.015820896526123965,50.98217391447283
2600,4.602476234005076,0.4615523348126839,628705.9907049846,1333.0578976973197,2.7923205426738456,0.0026804821259464673,0.2209997516171357,0.00031940729120684327,0.010646175281058637,0.01640416461928842,54.538225292867295
2700,4.579265495081913,0.4426735466639691,628603.5559979415,1395.8928000040755,2.7729236839968836,0.002802285335407609,0.2287106189631693,0.00034273803084771944,0.010487341306432333,0.01746983151510765,55.26382705353651
2800,4.81944041880565,0.4244160316474422,628609.6579515785,1423.2338826193363,3.0245754350102185,0.0028733422212724575,0.2752679169093569,0.00035307889987764175,0.011947834833254036,0.01831589497689775,58.138631598671374
2900,4.949405403606994,0.42699877035746014,628514.9774239168,1436.326559671926,3.0410947044736845,0.0029754067671125643,0.2691994818493547,0.000370287384877619,0.012537761167582631,0.018571479158181928,59.054693582209815
3000,5.222149707262169,0.40301325550919603,628506.2498731173,1507.7519826575463,3.235477134167009,0.0031268578962051884,0.30687856059135143,0.00038797793541773856,0.012734371115768722,0.020148927514109388,61.20711853376185
3100,5.2669963864992395,0.3966846789977181,628467.5634774514,1538.8167112240099,3.335081822899455,0.0031814593067456274,0.3261327770671732,0.0004354668498230839,0.01362055548657512,0.021178854547024305,63.64838800159389
3200,5.398812124559992,0.3872551173847708,628374.8806024618,1613.906880382522,3.5557936916262354,0.0032496377005524824,0.3356912675588092,0.00045556778974105677,0.014300570213400792,0.021786811136652096,67.32733042262169
3300,5.543091668283842,0.3744957170127186,628297.8909878802,1645.5638000924823,3.6577995577279494,0.0033648962638148316,0.37562266854697324,0.00046796616670931465,0.015034060531130598,0.023785732099026253,69.88552801137733
3400,5.856978981221988,0.35913385745274207,628281.4624048481,1696.2505751003787,3.824297020778671,0.003534916608767647,0.4006244034026786,0.0004908424849306948,0.015785933969109545,0.024573946904198205,69.91251847528332
3500,5.946840744263282,0.3500133682990565,628196.0865226113,1763.1929026188432,3.987105109361981,0.0036434194383335736,0.4337621742778728,0.0005128490970479788,0.017299312146812736,0.02479621241408514,71.16028992436588
3600,6.262410671397417,0.3495502092017298,628160.8679366815,1791.9583150392546,4.193806697087457,0.003754675867201895,0.4428148107956604,0.0005350960593754094,0.01785287167676592,0.026307348192917298,74.61031408427749
