miliseconds,infected_nontested_0,infected_tested_0,uninfected_nontested_0,uninfected_tested_0,symptoms_tested_0,symptoms_nontested_0,recovered_tested_0,recovered_nontested_0,dead_corona_tested_0,dead_corona_nontested_0,dead_noncorona_0
1000,2.7181039895852104,0.7509775768037562,629501.4604249627,489.83837040434884,1.0358549230100702,0.0016203681355599975,0.0359502240826135,8.336639656124699e-05,0.002524878812225354,0.005087669344598163,19.358703420270523
1100,2.8485579885211894,0.7121001686065089,629469.2737938897,536.8590819393398,1.0629464208870076,0.0016472806134948533,0.050148822888294656,9.902131078019635e-05,0.002684665654959129,0.005459386570826726,22.26594437577095
1200,2.9898525442041284,0.6867084375243453,629390.3863172354,623.8372241786549,1.194627362760609,0.001804566989335323,0.03472708746152611,0.00011412472447493961,0.0038316345725923,0.0052941615527353205,23.780024055649136
1300,3.0844162882435953,0.667544477612321,629309.4690390412,687.930087453348,1.16261125220392,0.0018629860391638977,0.061321020742285515,0.00011806264281849418,0.0035815259260443748,0.0059012029394368325,27.51020922025023
1400,2.985261327278538,0.6665682474891534,629258.332617698,690.6516840326411,1.2838980596894327,0.0019050496480783922,0.05597216822768604,0.00013959503174500217,0.0036990121513394416,0.007537449979253364,27.727925419846
1500,3.185898988326875,0.6382070206520879,629233.4915662272,726.9299974304116,1.4242050028550048,0.0018700402704296961,0.07713649658280951,0.00015708020839114799,0.004356609434616762,0.007607857842141853,30.30690462689282
1600,3.33228805851033,0.6249089235848895,629166.2615869071,842.1479035753306,1.4597045049105215,0.0020066286487489633,0.0694945163873976,0.00018030800596758543,0.004831701492863619,0.008551980729078156,33.96607843755406
1700,3.3158042357414383,0.6089849954503829,629168.4825644712,836.0608815312364,1.738499841107118,0.002051161855623198,0.09381320460579073,0.00018479712687029275,0.005865747576048882,0.009114424473204116,34.704394075810214
1800,3.4511049031158034,0.5874669666004159,629116.3541814397,911.2165467499574,1.7496550117250222,0.0021407018380835688,0.09019475743530134,0.00018412907866852422,0.006048035797864359,0.009435877983204997,38.011212597267935
1900,3.5596470958184767,0.5620612851359081,629021.1049681136,948.6526883920844,1.9308431653000269,0.0022053578962544502,0.1260685421291489,0.00022161055629881673,0.0063394956485630415,0.01100365548020284,39.093864525219125
2000,3.7027053869834856,0.540903301221772,628989.999071687,985.8481476325805,2.070038625772432,0.002188848561150594,0.122124286044783,0.0002216667595282967,0.006758423138989982,0.011660128493288138,40.364290725922075
2100,3.7762493518773113,0.5403053695743457,628945.2859862271,1060.421782138823,2.0589306251279678,0.002350561882415725,0.147009209627476,0.00024885124568245704,0.007194806497159888,0.012021902464250923,42.12163590624402
2200,3.8833591208555793,0.5064833724627654,628854.5119321045,1076.5322996550424,2.148483457018722,0.0024086341945076086,0.15716246448564491,0.000268554336715914,0.007852552322710723,0.012702120052453018,44.178554839332016
2300,4.184607432963054,0.4981271393617719,628805.8952714433,1188.4681793902726,2.4417836503632215,0.00246676382482945,0.17412875926500698,0.00026252239700269776,0.00838103868601044,0.013188473147267841,48.61520718233769
2400,4.34311617305337,0.4902142605040969,628824.6581391116,1216.1157636197597,2.5043419022022455,0.0025427790577521943,0.17682535267637034,0.0002796133252696449,0.008858469709129147,0.014119444357076027,48.914138248609575
2500,4.290174198705112,0.48183885377361707,628738.8473555942,1221.637415066123,2.682913625470436,0.002634371695166697,0.21072607976316104,0.00030034369372269854,0.009614748569797927,0.015251724398540913,50.52781810974867
2600,4.467693791996225,0.45485581814328924,628655.6995822202,1290.2253930328814,2.78683259644496,0.002669453687828308,0.22998032275574962,0.00033197526128447,0.010468568244766963,0.016483936622751154,52.990805189782996
2700,4.654915343734453,0.45329150212950003,628618.8423496428,1367.4886165298599,2.8170460000540567,0.0028345105928590337,0.2297928583110098,0.0003502569738797714,0.010909053862178246,0.017456446091228144,54.59758741255708
2800,4.818801902202666,0.42520590541225445,628580.1123295805,1403.3072828245367,2.9734349707648096,0.0028358447556303015,0.25068023752942636,0.00036746408718579083,0.011453001211611682,0.017802027512618005,57.756698032931624
2900,4.9744094937547,0.4265550263444025,628515.6189966965,1495.467781375264,3.2081946248339857,0.0029286939626449095,0.29244804226723115,0.00038561247627797926,0.012513207675281659,0.018813038980159614,59.82314804068541
3000,5.16375158479558,0.4076733030340285,628458.7284799309,1473.8515729054568,3.315527911286027,0.003112158098201,0.3164005657866426,0.00040199174077681395,0.013128838851920807,0.019407332117026783,62.19864760789722
3100,5.383752813931013,0.3937178947169347,628428.8068182343,1558.8536292341328,3.503618148601992,0.003152592123219236,0.3141126009139509,0.0004340666164359882,0.013745163526946732,0.021410629001413276,65.10432471938464
3200,5.559779319878524,0.38158157143590987,628411.5651016785,1636.0693923013532,3.510014744028755,0.0032443152676738056,0.3368072703421376,0.0004334330556136151,0.014156015998703468,0.021943361372044043,66.0004960154204
3300,5.692324431800709,0.3704796544787464,628342.3961079944,1664.7872450832954,3.715556323760168,0.003336943589987546,0.36970523724097215,0.00047026346244820354,0.015434563218047504,0.0235903412666137,69.51743127586099
3400,5.870282319421691,0.36808354289778,628263.286174457,1722.6624296185857,3.9174066593630363,0.0034805957139479407,0.41023358092710166,0.00048489291920824886,0.01653979239905226,0.024836026356917923,71.72742564631737
3500,5.9585779642201615,0.3517886740427135,628208.0413277423,1776.1761207929403,4.13753870200505,0.0035895459364471507,0.437639531219707,0.0005184462143491825,0.016575953197212407,0.025801201701040506,71.01652097239148
3600,6.203674697633694,0.34341850066800933,628150.0830102025,1809.1703062539598,4.267885813068282,0.0037088388049328087,0.4599765656241729,0.0005365929476167723,0.017768678946391118,0.02647585528920215,74.02990604115416
3700,6.467218918812655,0.3437354837817583,628121.1338582066,1895.2873398894303,4.288816859599257,0.0038695134131894746,0.470743448652499,0.0005588433749981418,0.018790574157059644,0.02735947283337259,75.80926282120328
3800,6.660345700523729,0.3296035561227351,628088.4317686246,1923.219190374839,4.4907600084549255,0.004017241096598957,0.498050761975073,0.0005988116854812578,0.019953474989501223,0.029444794326326962,77.74647909008235
3900,6.735478094106158,0.307135075130656,627991.8990840542,1954.720433562903,4.700813304094537,0.004055868075356989,0.5539328145543928,0.0006173943858968529,0.020352801158903647,0.030646337061904335,80.40624559492673
4000,7.092694442569065,0.29528343378538385,628011.0702967967,1994.63121952924,4.993895649923117,0.004200350620253395,0.5876103569335622,0.0006445300757719585,0.022259231131017583,0.03190096032160455,81.72912003885692
4100,7.198540131378138,0.28548966719078733,627949.4921294546,2060.3935752052803,5.125207453325785,0.004355696668355258,0.6151603887316137,0.0006641692917172777,0.022984478842428883,0.03317430035063375,83.75602391464905
4200,7.509932226971785,0.2904252877055199,627875.5061784828,2107.368776604716,5.21585052903156,0.0044718888209299675,0.6474054752670652,0.0007022868643715975,0.024241289897202103,0.03507729311659186,87.11640420895874
4300,7.7213044396823936,0.2879881794141644,627809.8240046344,2179.5699049255054,5.518189160599445,0.004686753136031571,0.6878789520773758,0.0007418807762153186,0.024924043565721567,0.03649377646635281,88.09380718615512
4400,7.917523965316193,0.28198326269313273,627755.5304219286,2188.503251024504,5.768300936255167,0.004789427557301991,0.7066822892342249,0.0007591287197088268,0.026673363642630756,0.03816491953877902,92.64049284981176
4500,8.117767526658149,0.2673332385400793,627743.5934216719,2272.659045427842,6.009228088243545,0.004911970376194581,0.7532933072115723,0.0007873753746859648,0.02739372666478537,0.03992739309826823,92.16400003780824
4600,8.442485904324549,0.24949706365771002,627639.9820875134,2341.6736875130605,6.2051338731038275,0.005103803498519093,0.8085299669993204,0.0008393100497122346,0.028867216483334606,0.04156629997845337,94.13689887686076
4700,8.781952671350174,0.2452595860668667,627624.2782318937,2336.6090456585944,6.265903978909133,0.005326250702958732,0.832831805422417,0.0008788601200984573,0.02960158827592448,0.0433479214604081,96.14876675545898
4800,9.116144285137866,0.23333281035319,627565.80975488,2397.608044830808,6.509545121092108,0.005443318940147641,0.8841661471648228,0.0008974236708737857,0.03176436670584621,0.044243902071795634,100.96968892781712
4900,9.221731188611175,0.23109872449428182,627489.9808666167,2480.053036122961,6.8223606585249685,0.0056632712804635015,0.9162434827407238,0.0009287237621438234,0.03263245210373295,0.046515370939120976,100.44817499655227
5000,9.570826425362316,0.2231596732552966,627466.9748251033,2498.085046156691,7.008788750227494,0.005776338511543587,0.9754140726318549,0.0009736040826092331,0.03423769909142389,0.04826132842122072,103.33723449504488
