milliseconds,infected_nontested_0,infected_tested_0,uninfected_nontested_0,uninfected_tested_0,symptoms_tested_0,symptoms_nontested_0,recovered_tested_0,recovered_nontested_0,dead_corona_tested_0,dead_corona_nontested_0,dead_noncorona_0
0,2.0543043369065446,0.9938439490770271,629969.6714919538,-0.6171212131143167,0.004456358529645966,-6.056114214885093e-05,-0.011840113554895877,8.534220445926807e-06,0.0004551174015910459,-0.0005972402868116855,-0.7550414695539502
100,2.090830221772953,0.9795353150408633,629922.9733273183,73.25417378895364,-0.006205621344537837,0.001285730363866059,0.0010485669339704868,1.010278944950887e-05,0.0004921417684460519,0.0003285949064522801,0.8105047594691757
200,2.1556487368991566,0.9393541593248014,629929.2438035193,135.5262749669481,0.2501016934186118,0.0012592282681314444,0.00018513243204970717,1.4601897091295493e-05,0.00047830299205346683,0.0012048775180521984,3.829677548360285
300,2.2268827603842185,0.9064703731687842,629826.395541226,115.11960939777931,0.3520709095801292,0.001285903059959884,0.0009147955783113928,3.032726095745687e-05,0.0010041537660678056,0.0017541609395837923,5.601799455804644
400,2.158724531103176,0.8855693979921937,629794.0050687076,231.7346394524408,0.4301258157384201,0.0013563005585292462,0.004087493595731904,2.8656428236292006e-05,0.001049505069458131,0.00169600845632705,8.050468941547598
500,2.2601759749954957,0.8529428605141823,629761.5808262171,219.34396195481838,0.3895863406896287,0.0013451541289254887,0.001733690534270635,3.6073114783136655e-05,0.0015016009147096202,0.002416007578022055,11.167778540245518
600,2.498742070891017,0.8441290944642166,629668.1206526016,293.2185016912924,0.5177346633219927,0.0014352353977349728,0.021597818371294222,4.7722319174943794e-05,0.0010267344981101665,0.002182679168664076,12.642881495903092
700,2.394743497530958,0.7997708774555166,629631.8130941093,333.77619405727023,0.6515380255455289,0.0014542346799297434,0.003507688015916702,5.043550044951898e-05,0.001465338066929362,0.0033669614746012423,15.868321084916708
800,2.532837118808327,0.79087267524176,629578.0953193075,377.3104036076293,0.7183000458995957,0.0015219561100663457,0.008064563923232482,8.454077713549707e-05,0.001969388123081247,0.004187995536674208,16.37702409577847
900,2.537788209292464,0.7729920584356659,629541.5987761855,448.40554342446876,0.8438056947309579,0.0015926037265600477,0.01788216865068201,9.176343669708268e-05,0.002131931071113032,0.0036316880515010375,18.960103339578268
1000,2.6574934865533875,0.7302223207569719,629484.1711554733,474.23163481431595,1.010898221971548,0.0015981740796975757,0.03424091724223483,9.508167450513974e-05,0.0025190657772367984,0.0051918209264568615,20.133965817459682
1100,2.8146628059771106,0.7243136749545662,629451.6318938413,545.5305091648447,1.1030006480092729,0.0016307109130271245,0.036993513489574276,9.919049770922063e-05,0.0032482275272967404,0.005476812333999344,23.54306903745606
