miliseconds,EpoR,SAv,SAv_EpoR,SAv_EpoRi,dSAvi,dSAve
0,76.00963765330151,999.3040846734684,0.00588337372417862,-0.0005367212101391592,4.576930586068314e-06,-2.1415229349811072e-05
100,75.97440745137185,999.2761590629095,0.007240124505785858,-0.0003982164749555078,-1.724659831972411e-06,-2.5270534088573762e-05
200,75.96263145704081,999.2609148011878,0.046205273236340494,0.0009499086916268037,-2.323031749040941e-06,-1.4317991663844673e-06
300,75.95792406554928,999.2429988589836,0.04757601576599742,0.0007894794031620713,3.4237563415519013e-06,-1.551668984343913e-05
400,75.93522843399244,999.2125936991613,0.07122328625457669,0.0001466970985436841,-1.41444519369336e-07,1.5096123597140971e-05
500,75.91785916256438,999.2077042776808,0.07490124007744892,0.00047265542776803247,-2.2045808880010446e-06,7.4314515100802805e-06
600,75.90554963434133,999.1848730939157,0.10486306200648243,0.001280028306057828,-2.8541509909279123e-06,2.5949503525272793e-06
700,75.87102200887657,999.1613504683588,0.10856497190340614,0.0013394629911685867,5.696495317101239e-06,1.5982627091451263e-05
800,75.86838555011195,999.1586414762647,0.14795844626027568,0.0013343939617828605,2.372710085095e-06,4.70203116826098e-06
900,75.84426951679553,999.1327053221233,0.16157456753969934,0.001550160159882471,7.099906519591086e-06,9.181306868242425e-06
1000,75.8203283663024,999.1133440816525,0.17105112407659828,0.00228249320548673,5.434448452430453e-06,2.5677388731232728e-05
1100,75.81953698688277,999.1088000890114,0.1879920978339478,0.002663969953344565,1.4364323729581023e-06,3.457073869670918e-05
1200,75.80454609308121,999.0927943863775,0.2046187228614732,0.0035162081445384175,3.004720289924807e-06,3.161551510882071e-05
1300,75.78889823009615,999.0677626855586,0.22022776475119055,0.0051861005938093055,7.756426121257768e-06,4.6802374749056904e-05
1400,75.75451833962978,999.0591076707577,0.23138822748207094,0.005907274216247113,1.2423051772259737e-05,2.791305586293998e-05
1500,75.75744053735171,999.0227240101332,0.26019158090005856,0.006034795839297188,5.887019210797029e-06,2.9176576875028703e-05
1600,75.72022940087875,999.0091663824761,0.2753382200433965,0.0061381628985503955,1.0619317161439125e-05,7.607914822788941e-05
1700,75.71901684409112,999.0006646196247,0.2784918749662752,0.008701240944313042,1.7207183929595526e-05,7.778294911673548e-05
1800,75.69971535866515,998.9774151770421,0.29211050513965864,0.009053959784155139,1.5044802296090161e-05,6.576038320240193e-05
1900,75.6716432054106,998.9716826214216,0.3097180101954841,0.010025182574128584,2.409095350685896e-05,8.451137714273908e-05
2000,75.65566178480222,998.9385184102617,0.33304232732937367,0.011341194999583585,2.446617489191145e-05,0.00011406673333021634
2100,75.64207380428176,998.9312596064134,0.33922321652829357,0.011570409874838245,2.8329851878651814e-05,0.00015309885925512582
2200,75.63341440883512,998.9065485963813,0.3761034254886417,0.012424073715270784,3.037996858295484e-05,0.00015239512435532153
2300,75.61079862465103,998.895768247067,0.39041054065276465,0.014246004165807727,3.8447132773940815e-05,0.00019680693076010148
2400,75.61129420586475,998.8780250580314,0.40431607664805763,0.01494994168511989,4.446118639417434e-05,0.00019478276272413245
2500,75.5954477822276,998.8654045880102,0.4109704413860315,0.01726794260907525,4.556798744237018e-05,0.0002392689164440306
2600,75.57618919622952,998.8518105618263,0.4239795533622361,0.01912367786700564,5.547218518032658e-05,0.0002437067608600694
2700,75.54403534877129,998.8163156998472,0.4430233380018332,0.019602596931004426,5.350186293099137e-05,0.0003192258978109624
2800,75.52957042699813,998.823629005321,0.45098105365304875,0.02197371854123665,6.627702892341842e-05,0.0003171380347495674
2900,75.521241624771,998.8058980658923,0.4798270172397717,0.022324580533385662,6.656753464396396e-05,0.00036019944788936287
3000,75.51483140493693,998.7763049493893,0.4971479013861366,0.024453947526274788,7.975483324594194e-05,0.00039681868605577855
