miliseconds,EpoR,SAv,SAv_EpoR,SAv_EpoRi,dSAvi,dSAve
2500,75.5889061124941,998.862053774053,0.40961161325700635,0.01738928256901435,4.918653365955771e-05,0.00021479444630801526
2600,75.56157765553289,998.8530061818478,0.43279951112365195,0.017762660567078734,5.431721569174355e-05,0.00027737762761984193
2700,75.56535702813508,998.8379883675456,0.43485721308431796,0.01983828016764843,5.4286031409862174e-05,0.00029328821214394407
2800,75.53310250727522,998.8187879211297,0.46847454301368413,0.02088724850778887,6.147032621528774e-05,0.00030740092852115297
2900,75.51482085454985,998.8031909417026,0.4855515483407728,0.02311351656051181,7.147585423816931e-05,0.00038000466794725933
3000,75.51633959140719,998.774862408949,0.4916160924108201,0.02481992746621621,7.284229722489792e-05,0.0003913460709433805
3100,75.49407378074581,998.7493176082107,0.5166465968481323,0.025634012278464204,8.44063128423775e-05,0.0004272679024374719
3200,75.47532956805874,998.738740518394,0.5125681292755333,0.027378731876126855,9.277563951763662e-05,0.0005028105182630767
3300,75.4679435786305,998.7191329852594,0.5311682503490324,0.028545679968738198,0.00010761545301961372,0.0005289718600179271
3400,75.45356088436317,998.700905123525,0.5419493159348738,0.03013485198187567,0.00010863023977613945,0.0005732984721880876
3500,75.43376246279195,998.6900644501331,0.5627552622679655,0.031374982689080656,0.0001271405213747411,0.0006471660044247916
3600,75.4258321704098,998.6657901623859,0.5835647811905977,0.03414553621641763,0.00013652776155116266,0.000700565691784574
3700,75.39682431386682,998.6654797748432,0.6028529753025994,0.03655566448361999,0.00014766945823924845,0.0007563492861105269
3800,75.39614652501152,998.6408812315601,0.6008349395968609,0.0373240512355798,0.000156754588566458,0.000812234450104015
3900,75.37760552342255,998.6227605443936,0.6190805638380877,0.040430447484214586,0.00017227070813305271,0.0008807953706046399
4000,75.35813843302647,998.613049662136,0.6363301814524364,0.042501139591125926,0.0001806626111969815,0.0009594639509235525
4100,75.35023115637439,998.5835291511671,0.6531393259957925,0.043645073242179734,0.00019295532424703146,0.0010105151692327635
4200,75.32539769466715,998.5688340053023,0.6633977212226903,0.046598179848457336,0.0002104781006770036,0.001093058082474426
4300,75.31650884169694,998.5468157238178,0.674757469896434,0.048229399443933785,0.0002228017496135153,0.001128240662469941
4400,75.29728401646176,998.5438665379392,0.7003077992694824,0.04983958006366209,0.00023541028499925794,0.0012120379465732564
4500,75.27461787165784,998.5327690079654,0.7180443767989396,0.0525811280238618,0.00025441214120202504,0.0013106500813689895
4600,75.27841506545593,998.4995806650895,0.7254666020551376,0.05400606523737577,0.0002730958294898432,0.0014071820762715237
4700,75.25119376112511,998.4933767945608,0.7324388834167493,0.05704151400240931,0.0002891745402572899,0.0014781140613792487
4800,75.23839331053044,998.4814195060602,0.7497947746438895,0.058522439022888804,0.0003116260152804505,0.0016030763414587722
4900,75.22038768654174,998.461618910564,0.7802700636309782,0.06066024315487546,0.00033202785200998864,0.001703385919892902
5000,75.20439081692885,998.4478414408117,0.7915236967227961,0.0642591411562969,0.0003475171366541386,0.0018045494840336458
