milliseconds,EpoR,SAv,SAv_EpoR,SAv_EpoRi,dSAvi,dSAve
0,75.99080670074491,999.2850701262191,-0.0027470112983151267,0.0008814358287869157,-2.9786029983144105e-07,7.919655006067963e-06
100,75.98501362578843,999.2749161639189,0.02102180482659736,-0.0005843416654861515,-3.7468607548365677e-06,-1.804262843687159e-05
200,75.95815114845583,999.2510552356832,0.030038972409369098,0.0006367340906577102,2.2557306511333293e-07,2.0833659034781874e-05
300,75.94038878710246,999.2486614327075,0.04404369962125493,-7.454981374003053e-05,5.071318026026229e-06,-2.3035494824733355e-05
400,75.93141022360443,999.2358391023382,0.07596221429376997,0.00031588985821401653,-3.6691248349341133e-06,2.695386670381412e-05
500,75.90543772305008,999.1952296314612,0.07645477574825155,0.0011081871748751255,-2.5099641515271063e-06,-9.783381967389514e-06
600,75.89211039146262,999.1855194002604,0.0935620235734701,0.0010494545896706947,4.653610725349643e-06,-5.8004652145833635e-06
700,75.88221518681006,999.1640524125164,0.11033013340529199,0.0006048126911518557,4.728735416037575e-06,-1.816066530680758e-05
800,75.85417999937948,999.1604748096805,0.12768478433106464,0.0026689277525683178,1.6604728374725847e-07,-1.8584654923555624e-05
900,75.8511361924581,999.1404200143317,0.15024912989148298,0.0013047805626929423,5.391916753156542e-06,3.059846313611946e-05
1000,75.82332580787627,999.109766865409,0.17047102244888093,0.0026542592549792235,2.509101814242486e-06,1.6310137714795298e-05
1100,75.8070531623105,999.0908873951183,0.17852686049621566,0.004039089052298713,-4.2962907618280676e-07,6.528048298403489e-06
1200,75.78935350388831,999.0949630491426,0.20693343680470727,0.004068646125931247,8.609825911618652e-06,1.572063241577573e-05
1300,75.78249453279794,999.0782565819892,0.2112218251311137,0.0046541099130912806,2.009815944345376e-06,3.760708296714047e-05
1400,75.75679932181475,999.0609780869004,0.2262137058195745,0.0062741995533605365,3.1963775736751313e-06,6.387114823406116e-05
1500,75.74022628568729,999.0298808901689,0.24316155567889464,0.006066989659313322,1.3426951408756306e-05,6.387712205397454e-05
1600,75.72473668102508,999.018442515484,0.2776861726156267,0.007897980959854261,1.3977067209229542e-05,5.838957287001454e-05
1700,75.71637102414104,998.9989358093593,0.27968647727663704,0.008323932582453229,1.0705983040023158e-05,6.762418715113107e-05
1800,75.70896506345139,998.9870676000521,0.29207332895814714,0.009772110968133456,1.7493386568763975e-05,0.00010088457637784713
1900,75.68484611142506,998.9555243229673,0.3110191084926958,0.010871923191526684,1.849578914527284e-05,0.00010950316786549079
2000,75.66655182352324,998.9399733064491,0.33110212428023755,0.011549911740893357,2.3092072339145492e-05,0.00011400634353912521
2100,75.64420133098136,998.9231488424815,0.34812506375277813,0.01122557652401829,2.2106958923336327e-05,0.00013781737103505637
2200,75.62491379489617,998.9240092376303,0.36870367942771826,0.012347267474225803,3.514961229719343e-05,0.00017529075989428883
2300,75.62750725834688,998.8980463819142,0.380509888254374,0.014071699908331427,3.0512972563747455e-05,0.0001705982843334623
2400,75.59129885065192,998.8846080787634,0.4003849397965448,0.015834918363539046,3.591502656862568e-05,0.00021421122967995248
2500,75.57659423616866,998.8500604618872,0.41444949625082533,0.016177561026795236,4.107301076452243e-05,0.00025037617833014537
2600,75.56732519246978,998.834245038802,0.4403150039574799,0.017936218533335824,5.446823625495294e-05,0.0002465834068900752
2700,75.55979881360206,998.8206570294565,0.45100951021721597,0.019587588766639328,5.982974874504376e-05,0.0002959188179099027
2800,75.53917354837377,998.8132701345577,0.4693986545471638,0.020832186998896426,6.352438365347285e-05,0.0003505010527603459
2900,75.53165000297776,998.8007884778624,0.46978762040848515,0.023238111629416153,6.570222905865331e-05,0.00037173859718151196
3000,75.50990212072234,998.7856774630526,0.499619996670232,0.02440572285966459,7.397687395335607e-05,0.0003934549186063776
3100,75.49254044172329,998.7604034705383,0.4993296595911118,0.026425036766628954,8.250687484392633e-05,0.0004455025977876944
3200,75.47536899149517,998.7319800109708,0.5140023596756854,0.027324037424903865,9.658879751263601e-05,0.0004729133425452852
3300,75.47469509787155,998.7333144726113,0.5408365911772411,0.028042721663822656,9.995469226989007e-05,0.0005349954698604826
3400,75.43844508942296,998.7031450059274,0.5550521395598098,0.030505645828299573,0.00011509232343586441,0.0005818233042015694
3500,75.43045648684851,998.6904915635537,0.5783900187808753,0.03277028714492098,0.00012597749002376144,0.0006464900460059287
3600,75.42522415265043,998.6719009187962,0.5863583896956552,0.03464480801307548,0.00013697546229054635,0.000711252894378626
3700,75.39387426397737,998.6656179173793,0.6027601398822263,0.036707899579569846,0.00014565284555769075,0.0007536171413708725
3800,75.37722373431897,998.6419124912397,0.6003077265918527,0.037658324215189165,0.00015603308181172187,0.0007852703700802027
3900,75.37167817552937,998.6335626882388,0.6241759694217227,0.038791352567399566,0.00016559952146287334,0.0008497193422918979
4000,75.34843797420864,998.6165153886964,0.646750516547362,0.04235674610626645,0.00018161760572359606,0.0009531822078563913
4100,75.336218516518,998.6035086846936,0.6503674419465779,0.0445929781176469,0.0001897448068546221,0.001022715308831809
4200,75.31944347671957,998.587561137874,0.6703759928907456,0.046133443970895464,0.00021389134804022193,0.0010669851190189088
4300,75.30409833192867,998.5620727790796,0.6910722384521377,0.047760746879050346,0.00022027241583553412,0.001141947412734819
4400,75.29902490271886,998.5492234371388,0.7071923554778342,0.050112086522121874,0.0002385474680063628,0.001210394647677089
4500,75.29051978686168,998.5281514193595,0.7080339005046095,0.051505104829264604,0.0002577432737162361,0.0012981962716141176
4600,75.28285858708149,998.5107183092197,0.7181393033052356,0.05435657144109909,0.0002722035182660059,0.001381812048379131
4700,75.25815511383372,998.504357033273,0.74308300536399,0.0566374557663514,0.000293333343484828,0.0015014791350108385
4800,75.24798355602525,998.4744094801323,0.7570284737089888,0.058040019775858424,0.0003079735384137975,0.0016107780960612997
4900,75.23250769168322,998.4481154588894,0.7764205992290921,0.06202915296397676,0.0003296210711682735,0.0016896584933794295
5000,75.2110907722147,998.4515603743264,0.7794123185813949,0.06270941641785524,0.0003509447850165842,0.0017911002172612933
