miliseconds,E1,E2,KKK,P_KKK,KK,P_KK,PP_KK,K,P_K,PP_K,KPase,KKPase,E1_KKK,E2_P_KKK,P_KKK_KK,P_KKK_P_KK,PP_KK_K,PP_KK_P_K,KKPase_PP_KK,KKPase_P_KK,KPase_PP_K,KPase_P_K,K_PP_norm,KK_PP_norm,KKK_P_norm,rel_K_PP_max
1400,2.970906827924568e-05,0.00029998848702486266,0.0029453553624575616,1.0612690616751838e-05,1.1882588207876228,0.01240729270595044,6.6191824670050815e-06,1.200048800924354,0.000118067905524391,-9.585548470044032e-06,0.1199552793005179,0.00028844772693749983,2.921812423502757e-07,1.0813675333780993e-08,4.370590735647784e-05,3.2291151127580473e-07,7.164243242966344e-05,6.016508579566799e-06,3.494310383623859e-08,1.2941987908305124e-05,-4.599198496086884e-06,8.049701806194364e-05,-8.239136984115857e-07,8.746352054503425e-05,0.01845988431115936,-1.9438185663220484e-05
1500,2.9707519265357416e-05,0.0002999886208430524,0.0029421646663811934,1.2253661906752064e-05,1.1858093660363442,0.01375349181913719,4.422379149684319e-05,1.1993237037983786,-1.333729830486403e-05,1.4460194548176787e-05,0.11989873175149152,0.0002869473414004088,2.9146591366257024e-07,1.2322861682598262e-08,4.646023695174994e-05,3.2082424866423687e-07,6.49086387526622e-05,5.901189224700264e-06,2.9729348470014575e-08,1.3335156136030229e-05,1.1794338776409787e-06,3.055874763009248e-05,-1.7696659984988635e-05,3.820287513193172e-05,0.02008913178667435,-1.8288735433069805e-05
1600,2.9707616433891764e-05,0.000299987510030657,0.0029386898809735836,1.2114574949450725e-05,1.1858894688562687,0.014022196437345974,5.131746952624281e-06,1.199680988296263,3.0418081385445684e-05,1.5481996655319194e-05,0.1199534677030888,0.0002856202486806526,2.9051995238572866e-07,1.3067924190173164e-08,4.995387736199776e-05,2.2151667890721798e-07,0.00010275667405691379,1.4718985869071337e-06,1.5916449468961137e-08,1.4311476571478872e-05,-6.472297732262214e-06,0.00012259312909316207,1.5692311553105276e-05,9.386959298090397e-05,0.020961301170215555,-3.956253374473613e-06
1700,2.9709275163043084e-05,0.0002999871844702163,0.00293527207650946,1.3408625981584318e-05,1.184054394685276,0.015387294658219077,4.4120064543987814e-05,1.1997651839395655,0.0005099074806949914,2.034079972221624e-05,0.11985269756819407,0.00028392156717368006,2.9093923462547916e-07,1.3297336155795881e-08,5.235319438091687e-05,3.1913991357186655e-07,0.00010811516203972845,-6.183312763072522e-06,1.6748103857280082e-08,1.530589705024685e-05,3.0096348226561476e-06,6.620223482786526e-05,-1.6085422357477157e-05,0.00017926143338195766,0.02223509657555322,-6.369635303498886e-06
1800,2.970991552650167e-05,0.00029998615943430937,0.0029306484451979598,1.4044118825879703e-05,1.1830790058033651,0.016084026440053103,8.936119157546637e-06,1.1998356371259171,0.0002912273130608593,-2.0215217194952076e-05,0.11986405556539777,0.000283422696501554,2.9113782558420693e-07,1.3863001721492767e-08,5.622161072922185e-05,3.86569382786351e-07,7.410809412708279e-05,-5.5780446676995e-07,3.693961858616845e-08,1.6906776890554117e-05,3.682523844966203e-06,7.276368096740808e-05,2.7067760296599656e-06,0.00016402309159568526,0.023184105971931337,6.871141995749045e-06
1900,2.9711129488831198e-05,0.0002999853401244265,0.0029250699392273714,1.5360215505061684e-05,1.1815919583921246,0.0174559137611143,4.481180376076522e-05,1.1989371171146703,0.0005659582804999221,-8.567532504294528e-06,0.11994604156809596,0.00028131128551603656,2.8861336971584584e-07,1.4528655420204957e-08,5.9495722170419404e-05,2.6845464764187545e-07,0.00013606902431652403,8.09733402277099e-06,4.514044660341973e-08,1.7501084609840493e-05,3.3660609262415723e-06,9.897121777185679e-05,-1.5440290652575986e-05,0.00011929536678746097,0.025229078012763483,-2.2098996920030994e-05
2000,2.9709484376507172e-05,0.0002999847956490977,0.002922470748382787,1.5848417108629674e-05,1.1811121831599483,0.01918519587141642,1.1714958111180153e-05,1.1992263593131167,0.0002591833871976598,3.507423264452047e-06,0.11986866506794484,0.00028095060082439883,2.9106975148389486e-07,1.5695346269173297e-08,6.206413574347612e-05,2.958298636345991e-07,0.0001397246590419786,1.7729383140416036e-06,3.8312975338083224e-08,1.915538077415125e-05,-8.185539883268603e-06,0.00016589566469535819,-1.566202783024953e-05,0.0001542277164630119,0.026577006589888815,1.2091207442089888e-05
2100,2.9711137648785535e-05,0.0002999832972695822,0.0029179912147564505,1.687299235545083e-05,1.1795710393839443,0.019492321993895414,4.038683802774436e-05,1.1992315496150225,0.0006190621614732756,-1.4856549959419198e-05,0.11990707165983959,0.0002794079267958199,2.9056485036784433e-07,1.6426992303844475e-08,6.582215989934772e-05,3.4388785660736534e-07,0.0001489062047372689,-6.568704528743222e-07,4.4407511647574465e-08,2.0073209379428257e-05,-1.9428429360492276e-06,8.329148400383466e-05,2.1730336892308213e-05,0.00015482992139476256,0.026890097488690107,1.563002273814723e-06
2200,2.9712624022030632e-05,0.0002999833478508624,0.0029165809912916176,1.7131735641170832e-05,1.177831246058202,0.022069100344887918,5.78991332520703e-05,1.1993496236415702,0.0005073840270014883,-1.6635788264950583e-05,0.11982217435245505,0.0002779019871951147,2.8794476376969883e-07,1.7601513308792814e-08,6.868986418185031e-05,4.428713653688386e-07,0.0001282669317500063,5.6470282558957916e-06,5.127546559687891e-08,2.110301079437548e-05,-7.324209967963977e-06,0.00021167712959605238,2.1377767218533084e-05,0.00010691331948525899,0.029183461100811128,-9.620815764556635e-06
2300,2.9712809352028688e-05,0.0002999824919737082,0.002912438924636665,1.749860739443222e-05,1.1762729592836285,0.023054726876756856,2.1062462489803866e-05,1.199389004912,0.0003962438668712424,2.867386284180292e-06,0.11990084796988625,0.00027771357481583747,2.877502253015337e-07,1.760951708721512e-08,7.284595749569555e-05,5.064696995784556e-07,0.00016979871315257064,-6.529489514084091e-06,4.737245959691222e-08,2.2665979961192747e-05,6.658726690925982e-06,0.00022825011075097801,7.858798832325128e-06,0.00024101278073016872,0.028949512153133967,3.746362203520144e-06
2400,2.9713835516958196e-05,0.0002999810409158016,0.002904813699226179,1.8757380606997596e-05,1.1754670182860987,0.022940680117783604,5.053107951201001e-05,1.1996207200674385,0.0007063631252701995,-1.0080662187079641e-05,0.11989433696749054,0.00027680015260776416,2.866361586210978e-07,1.8545687081007097e-08,7.267796292157681e-05,4.781480768691828e-07,0.00016708806827788486,-1.3826192922360075e-06,4.2853807172724976e-08,2.392602074303048e-05,-7.291517091095326e-07,0.0002337604570877537,1.4178576920580543e-05,0.00014385041726632398,0.030678729041396034,2.6162121860376717e-05
2500,2.9711710578776647e-05,0.0002999805532393254,0.0029013634928429124,1.9558498593022363e-05,1.1746708712548293,0.024566383145953,6.81761999090953e-05,1.1993365210001656,0.0007317417366063952,-1.0184529247211123e-05,0.11985591733479015,0.0002746325588323784,2.865641167314481e-07,1.9847571775495025e-08,7.617141119992705e-05,4.1685314510772465e-07,0.00017100452385875509,-3.5179497192092057e-07,4.23065821385561e-08,2.541925254329396e-05,-5.5907395050303985e-06,0.0002413999282216421,2.117454299423458e-05,0.00015659470290727215,0.0326175253739352,1.553904221336791e-05
2600,2.9714401813292976e-05,0.0002999793227667926,0.002898972152259818,2.0159833341920353e-05,1.1734002751991046,0.026845539289071966,4.2803351282317853e-05,1.199573852395934,0.0005069290443363915,7.66223444098654e-06,0.11984326977332721,0.00027414287359832314,2.879486954975338e-07,1.9940041327544052e-08,7.9830843937781e-05,5.099742920992657e-07,0.0001413581661086764,-1.021359022663446e-06,3.614827037525009e-08,2.6170846532050372e-05,5.349543922772522e-06,0.00023485898473322642,2.1972010480185173e-05,0.0002141047985644149,0.033958710603191396,-2.2693830328270094e-05
2700,2.9712442848759182e-05,0.0002999791924720313,0.0028959011840288353,2.057606339232289e-05,1.1721379343387777,0.02741854462173156,6.793833743125197e-05,1.1992896222256255,0.0003716652836374485,1.4802798551289697e-05,0.11981844409492703,0.00027216602089127825,2.8859730029771363e-07,2.0644984598187527e-08,8.235116436188768e-05,4.5490454089169406e-07,0.00013392597569684479,-7.076205674917522e-06,4.703090370251182e-08,2.6736568662486775e-05,-3.959939942679386e-06,0.0001837704601808431,-1.7671051113666387e-05,0.00018243021203985895,0.03509640206929695,-9.858455781369573e-06
2800,2.9713314439893382e-05,0.000299978067552348,0.002889907568424429,2.1553685286937197e-05,1.1714059580968568,0.029087085786106175,5.803881749657727e-05,1.198997640298259,0.0004598475518972761,8.720161321303171e-06,0.11978798001958259,0.0002713424104508759,2.8451080535832094e-07,2.1389321274878646e-08,8.68073166777691e-05,6.300897384416569e-07,0.0002483815305025946,-1.7628018237067537e-06,4.198763794444155e-08,2.7377900721435204e-05,-2.922700428333541e-06,0.00012842237285519024,-6.947716860787423e-06,0.0002577347127330084,0.03641933339506248,1.0354383066835996e-05
2900,2.971547314260828e-05,0.0002999775889629162,0.002887050170588442,2.2641933560198685e-05,1.1695711135362237,0.029670165288039552,6.474065667669244e-05,1.199228640291083,0.0006888157518053712,-1.826385324773314e-05,0.11978735177042894,0.00027101279064027666,2.8512695023671025e-07,2.248852889639133e-08,8.794314999283127e-05,5.633610297261682e-07,0.00023380350703435136,3.3240926088743217e-06,6.741638418846145e-08,2.873843515624929e-05,3.922781167151979e-06,0.00022554553446220096,-9.304542927751247e-06,0.00021529302602781375,0.0380799798888537,-2.3613314059892532e-05
3000,2.9712586088079415e-05,0.000299976613111176,0.00288594390679625,2.304047689891775e-05,1.169417546908987,0.030212925486575785,4.9709760061299395e-05,1.1985852476487706,0.0005290943340041541,-8.723855989101499e-06,0.11974386221637041,0.0002688490629907602,2.871111522811317e-07,2.3472842798517494e-08,9.099317711518486e-05,5.64248167788012e-07,0.0001588259174873044,-5.785533677448759e-06,5.5863376956426593e-08,3.050998475577215e-05,2.345048860337381e-06,0.00024762330935970884,-2.7419593603584293e-06,0.00015826263736645432,0.03844513120832171,1.2727716297438986e-05
3100,2.971644068950421e-05,0.00029997637192131116,0.0028794771375907943,2.39414575956237e-05,1.168838410527113,0.03134762873884011,5.14845530091304e-05,1.1986275332209122,0.0005841591473223033,-6.5790033872758834e-06,0.11977623428160739,0.00026831696407340227,2.8480443387177075e-07,2.4454314713136036e-08,9.360524431176367e-05,6.024083562912343e-07,0.00019733654620636946,1.982077766316468e-06,5.504819178810977e-08,3.121111570956024e-05,-5.77625345699295e-06,0.0001584359887312482,8.954528964202509e-06,0.0002052239696143551,0.03905170675586439,1.8445523341304582e-05
3200,2.9713918700650512e-05,0.0002999758266199817,0.002876061396399056,2.433653065709506e-05,1.167066858618332,0.03312040428621165,5.0059653061574195e-05,1.1989781427593016,0.0005958815296321291,5.924015102718767e-07,0.11975689244875652,0.000266879896674538,2.841610090511324e-07,2.496989172082154e-08,9.671620790729929e-05,7.074979654621245e-07,0.00028654382748745117,8.121790142515896e-06,7.038864503740865e-08,3.260862384968104e-05,-1.7645389762230498e-06,0.0001784148114998201,-2.07723387982417e-05,0.0003087602944352978,0.04202563229506007,-1.1614762571665716e-05
3300,2.9715218687228254e-05,0.0002999740498222965,0.0028709499808155683,2.5777216601522048e-05,1.1658333279354407,0.03358680462923866,5.996221033406157e-05,1.198592784542967,0.00036173992151705426,-3.3335293814381e-06,0.11981876193642296,0.00026656818605432794,2.855208851962233e-07,2.5622610762917016e-08,0.00010220400750294901,6.464116053433725e-07,0.00019926113528148076,-4.3732260274484516e-07,7.684692019518101e-08,3.3960701261651775e-05,1.993897626823601e-06,0.0002278140635800767,-1.0761238800869774e-05,0.0002748607802096067,0.04164796881664817,6.068816133260345e-06
3400,2.971414945154026e-05,0.00029997338912802243,0.0028701466330376076,2.6513640765471656e-05,1.1638022889167223,0.03515702772390785,8.760200533491314e-05,1.198939953588622,0.0006940615840045451,7.269203969194007e-06,0.11965718165574611,0.0002648780357465599,2.853899898464797e-07,2.641839903053606e-08,0.00010413803052206289,6.303383642618501e-07,0.00020063323571467524,3.078093855632426e-06,6.877880703173634e-08,3.490054934757097e-05,-6.440627636311932e-06,0.0001994193834253312,-5.690867727541365e-06,0.0003184507802192712,0.04363740283788904,-2.150000167587112e-05
3500,2.9714801465130164e-05,0.0002999732076183727,0.002864302280747539,2.727812472219984e-05,1.162587984687545,0.03651328473241565,4.762545725537546e-05,1.198377932482979,0.0009387628126174318,-2.038430571112328e-05,0.11975301336026278,0.00026339026223164076,2.83297774186606e-07,2.736525270461828e-08,0.00010895318908289654,7.093823993210681e-07,0.00019927255238619946,5.099190073047814e-06,7.539262928771374e-08,3.643310261440152e-05,6.532100716770245e-06,0.00019157252254958467,-1.0050922309196762e-05,0.00020176357768244115,0.04558830748843963,-2.6182367927437863e-05
3600,2.971787887153085e-05,0.00029997233232495474,0.0028601450419932298,2.7985788768488598e-05,1.1621729843881405,0.0379634162545046,5.8189198350866955e-05,1.1984505965442462,0.0007055924690798545,5.471326154916603e-06,0.11972934409518447,0.0002630529259472954,2.8257821404748447e-07,2.8033223572997975e-08,0.00010944711857873671,8.086429710173633e-07,0.0002240571008505602,-7.630834353105374e-07,6.288282556625884e-08,3.688795773385616e-05,8.122467836558287e-06,0.0003445166425787114,-6.7541987866088914e-06,0.00023416310597769457,0.0464720159233104,-1.4481460000270675e-05
3700,2.971701926587959e-05,0.0002999710812523228,0.0028593639689132675,2.882320522590446e-05,1.1617468558490138,0.039144181075977454,8.85700480970369e-05,1.198653295464579,0.0005742885820812697,-1.7800571518719922e-05,0.11969330185327864,0.00026174914342912847,2.83285337653793e-07,2.8656452210672907e-08,0.00011227287498060582,7.361663660496478e-07,0.0003091294919047055,-2.4417387753599145e-06,6.222643059268215e-08,3.89737364698516e-05,-1.5787589438356159e-06,0.000275982615130593,1.957463418117573e-05,0.0002986920408736195,0.046651773869065875,7.676285396033673e-06
3800,2.9718347460701103e-05,0.0002999707015801598,0.0028553604198987663,2.9720976125917024e-05,1.1605050855796533,0.03884943288187268,5.224627155160672e-05,1.198463507463669,0.000858210082182785,-3.10878910523995e-06,0.1196503273032319,0.00026119821563643484,2.8318335007861096e-07,2.899526875916967e-08,0.00011681150592693349,7.790804185366612e-07,0.0003371163072449056,4.347523806205144e-06,7.715747289089593e-08,3.925815226816672e-05,-7.519372931281872e-06,0.00023334337652240386,1.720900840317865e-05,0.0003690312702240741,0.04806535851895642,1.2277472992434061e-05
3900,2.971610541943644e-05,0.0002999700976433756,0.002851665918669144,2.990428191224378e-05,1.1582651758216467,0.04109041934090529,0.00021264277191678234,1.196508315233961,0.00242580308626252,0.0001345407233201046,0.11930057373786672,0.00025891709020824707,2.834257942402488e-07,2.986194425075392e-08,0.00011908972500288575,1.1821733376348644e-06,0.0007364225069724058,4.97199171843932e-05,1.457150187643056e-07,3.965595482929076e-05,4.7787823079724414e-05,0.0007521617346601466,0.00012659036119891094,0.0008489551976450945,0.050223215649099255,0.0001310966179511475
4000,2.9719274292362276e-05,0.0002999699228739992,0.0028485512434477936,3.0841795448936054e-05,1.1550914807860706,0.043611121196349,0.0003371867051482621,1.1934789987840764,0.003827977390771637,0.00023816842867369355,0.11878491180196868,0.00025905382313455333,2.8232224805176743e-07,3.011103484160378e-08,0.00012106207323273714,1.7954723476923806e-06,0.0012070935305348088,9.81501602921071e-05,2.5352137569463607e-07,4.144978726805902e-05,9.957625938282781e-05,0.0012050468936379557,0.0003008630604696568,0.001393704714861821,0.05136196636338132,0.0003152898381713816
4100,2.9719614535432935e-05,0.00029996947427113905,0.002843257714903182,3.133760300518849e-05,1.1523337532586735,0.045113737800373005,0.0004955041755917636,1.1898030285876706,0.005441359820081313,0.0003667171798944322,0.11808701632992907,0.00025771012792095413,2.8355138994322527e-07,3.12230300446483e-08,0.00012119520634603892,2.262485895023008e-06,0.0016162025605309088,0.00015202607622638521,3.2743373598378717e-07,4.221174915651282e-05,0.00014114462169385523,0.001721127656766557,0.00041262060934698925,0.001876217264382926,0.05058340674713655,0.0004666416608022255
4200,2.971965968028049e-05,0.00029996879610903163,0.0028413113025643508,3.1802854981873214e-05,1.1500309109428803,0.04547351852866496,0.0006114619227774865,1.1871360387345389,0.007584139409909326,0.0004934785501142996,0.1176355222651571,0.00025747212525673946,2.8069000103213544e-07,3.139667568956545e-08,0.00012358911210797767,2.8424115487098624e-06,0.002162331674241134,0.00019708487841377345,4.0934820185036595e-07,4.318306814061167e-05,0.000193211632013379,0.0022128031086807902,0.0005869242933891663,0.00240894948996186,0.05302832460935793,0.0006542400471895475
4300,2.9717277766808354e-05,0.0002999679690894453,0.002837582180084725,3.236498286945321e-05,1.1488968332516358,0.04777795228509439,0.0007621892727823591,1.184693581256658,0.008829005873364312,0.0006084350037803933,0.11715907366536171,0.00025551289723359054,2.8345205780392544e-07,3.2137173543419775e-08,0.00012508499634859504,3.390456050346327e-06,0.0027274275754491507,0.0002446123089281208,4.912236350898982e-07,4.318218197084353e-05,0.00024935840401770946,0.002613631143122241,0.0007246785217308164,0.0031170252535225366,0.05362386625856871,0.0008173205105468705
4400,2.9718251275656294e-05,0.000299967962759398,0.002839344273995779,3.282441592286972e-05,1.1466203808594155,0.04865072921128652,0.0009413480859383435,1.1816786558178072,0.01087154090001204,0.0007738523945304747,0.1166269361450916,0.000255795774013755,2.8036707580243565e-07,3.28197525179123e-08,0.0001242259645629281,3.921402477006667e-06,0.0031040256693419944,0.0003043247561250119,5.886384761751305e-07,4.332391716374364e-05,0.0003021019348886548,0.0030547928291953276,0.0008682369370289007,0.003670330023214399,0.05401784694905002,0.0009789457501203967
4500,2.9718297313539096e-05,0.0002999671824243174,0.0028361262744820083,3.343225751300244e-05,1.1440984995582961,0.05146926904954282,0.0010500319130460982,1.1791274991965237,0.012759927210270177,0.0008899721058362114,0.11599687058933765,0.00025478426777804364,2.826383100649735e-07,3.267498095460813e-08,0.000125764440023355,4.4862391796979885e-06,0.003658614379440728,0.00035383433125202584,6.715164751967646e-07,4.464027078261292e-05,0.0003502195038369802,0.0036227524743926453,0.0010380469446206954,0.004166761351105966,0.05508348026400284,0.0011663908313011605
4600,2.9721047044891185e-05,0.0002999664580163068,0.002830921102553763,3.3181835480013114e-05,1.1409724115952933,0.053188925924470574,0.001225996224793013,1.1756551116893545,0.014027329980190514,0.0010168387984503062,0.11544702459399406,0.000254370940290413,2.790198327096521e-07,3.3401620311943714e-08,0.0001293737142222911,5.089300658669711e-06,0.004036257336127899,0.00040002795265641633,7.540932218474804e-07,4.4983514361568955e-05,0.00041161235876619,0.0040982286410735395,0.0011989839386959311,0.004691534735913908,0.05509957469672267,0.0012887874418573539
4700,2.9717632751873735e-05,0.0002999655290944158,0.0028295302450646346,3.389834191491248e-05,1.1395494004196385,0.053848667930631366,0.0013513100780204246,1.1727618296158553,0.01608318406711975,0.0011547865843973813,0.11503652804078604,0.00025274351902244236,2.788693548794463e-07,3.3795153665060086e-08,0.00013161872889571544,5.624633995360921e-06,0.004600164580247643,0.00045941869118715684,8.436131324655593e-07,4.631760811561369e-05,0.000457895241140537,0.004561380421509895,0.0013264403495594152,0.005331637131210715,0.05703751012062207,0.0014784848955254333
