miliseconds,E1,E2,KKK,P_KKK,KK,P_KK,PP_KK,K,P_K,PP_K,KPase,KKPase,E1_KKK,E2_P_KKK,P_KKK_KK,P_KKK_P_KK,PP_KK_K,PP_KK_P_K,KKPase_PP_KK,KKPase_P_KK,KPase_PP_K,KPase_P_K,K_PP_norm,KK_PP_norm,KKK_P_norm,rel_K_PP_max
1500,2.9708821670558925e-05,0.0002999881764423287,0.0029422060365157285,1.2057047980591153e-05,1.186374485172048,0.014283088342410065,2.147594213151085e-05,1.199506256617853,0.00024023773787126075,-3.8113659663154563e-06,0.11983532598075942,0.0002864304420433542,2.9301478361167514e-07,1.1880249125082955e-08,4.7137508172724894e-05,3.018580539081784e-07,3.336850649521477e-05,3.7687553227014082e-06,1.9593415787382457e-08,1.3854714952276352e-05,-7.279363177117681e-06,6.880424468987863e-05,1.1354578157467751e-05,9.091415725661774e-05,0.020270837620318068,5.838646110924738e-06
1600,2.970991666160095e-05,0.00029998786900722413,0.002934471862402349,1.296547646667706e-05,1.1856500563427677,0.014431074540306519,4.2248026685633866e-05,1.1996833296983505,0.00045877659713663803,1.3614147198530158e-05,0.11991614775937325,0.0002851766433500449,2.901026546077012e-07,1.2109627882927629e-08,4.851998374597877e-05,2.2103488561131403e-07,0.00018237217210594577,-4.1179707193647396e-06,1.4779840454728719e-08,1.4069923587241986e-05,-2.199630696813863e-06,0.00017070637585010697,2.2448234033340998e-05,0.00016027886579320734,0.02035063821693761,1.2188579686676054e-05
1700,2.970853091674787e-05,0.00029998625970238646,0.0029351621287189694,1.3513042783083893e-05,1.1841735538321128,0.015401317281868223,2.0829777872467245e-05,1.1999303259663436,0.00025003844820974515,-1.3812834493719858e-05,0.11984666484148168,0.0002835869387966166,2.908746699360635e-07,1.3657581360097075e-08,5.229001567209726e-05,2.1178057404115699e-07,0.0001347009399173341,-2.149963812810251e-06,2.6809560386492057e-08,1.4939671611433641e-05,-7.967838001454058e-06,8.295737629008373e-05,1.6490809280815047e-05,9.452868246567582e-05,0.02266549019428999,-2.432487944802508e-05
1800,2.9708699413973485e-05,0.00029998604094085186,0.0029317559989562297,1.4403029366067157e-05,1.1835299048228,0.01734318864499213,3.605530181925692e-05,1.199678113468597,9.417103415277476e-05,-9.394670492420598e-06,0.11990388519442087,0.0002835696013508391,2.890497079199638e-07,1.3936705119413537e-08,5.790837855793429e-05,3.573324392844865e-07,0.00011681861658566643,6.547706978455372e-06,3.839438626977859e-08,1.608781997739813e-05,6.263275997171369e-06,8.914163281072265e-05,-2.1585862540558377e-05,0.00015493399609017587,0.024105650540567583,-2.076106108857224e-05
1900,2.9710258322546356e-05,0.000299985558812687,0.002925971771750486,1.4458624277581236e-05,1.18186396378278,0.01827086870601603,2.6915503971893144e-05,1.1992953198752192,0.00023025956053045904,-9.763795330824709e-06,0.11987112619027644,0.0002813284799642868,2.8789221097073363e-07,1.433983497952104e-08,6.0847969767307414e-05,3.0169423260186963e-07,0.0001956733040899855,-3.2691941274751456e-06,1.9858373615811125e-08,1.7961862789965835e-05,-1.2796454713892717e-06,0.00016233762720781143,-1.8412285663973944e-05,7.506251604669911e-05,0.024015975410782136,-1.0594593555680965e-05
2000,2.9708978301919093e-05,0.00029998442955365734,0.0029230510699822213,1.5484708494844813e-05,1.1799727176942019,0.018806216651456428,2.110650127723705e-05,1.1994430115896242,0.0005547917467687584,-1.739276162049222e-05,0.11979388730298465,0.0002813368144501854,2.884408789057586e-07,1.5644282472883018e-08,6.326762881939822e-05,3.763325491536226e-07,0.00013549538641069342,-7.312116294192493e-08,2.5524761968558358e-08,1.9085580231016416e-05,3.856864915452813e-06,0.0001302390760111254,8.148145302659291e-07,9.331277204581046e-05,0.026718187748360395,-5.754365933333972e-06
2100,2.9709838450552534e-05,0.0002999836488612036,0.0029203133658126297,1.6249652596739045e-05,1.1795064729170792,0.019950083353637627,5.062539273111446e-05,1.1996528601283103,0.0006431920540549215,-1.075642062953088e-05,0.11984696941774392,0.00028055876014163115,2.8773314956116095e-07,1.6737282424647458e-08,6.393673285359334e-05,3.500966093467044e-07,0.000151619039480218,1.1387241335032619e-06,5.148766098253742e-08,1.9439570131926073e-05,-7.378826735285439e-06,0.00016045867727470882,1.4458987075536761e-05,8.647318392943727e-05,0.02651602638709325,-2.5724421615892538e-05
2200,2.9711109635533112e-05,0.00029998282666735384,0.002911624103818921,1.7199174374066892e-05,1.1782552451514021,0.02198468743918065,4.033212567685094e-05,1.1996656320150756,0.00019264489214543157,-1.3742714643464521e-05,0.11992189329138805,0.0002792208060973787,2.8851768348084833e-07,1.6826573682060485e-08,6.713657561906663e-05,3.959738257484197e-07,0.00021867226480227976,-7.645524659467034e-06,4.2300645118507664e-08,2.181959251844086e-05,-5.037155039074443e-06,0.00011462757263065566,-2.3218432142404685e-05,0.0001680417422197845,0.029340656923500248,4.188817364602277e-06
2300,2.971033151310841e-05,0.0002999818453244856,0.002912305476239951,1.8265785944442342e-05,1.1778769329239762,0.022620961525660382,6.248845724462049e-05,1.19941620140172,0.0005653852722297976,7.469307974196726e-06,0.11989040746287283,0.00027779970178270607,2.8797087499246204e-07,1.8219911856285338e-08,6.95181685074433e-05,3.594895639768626e-07,0.00018210053746840838,-3.3028046415052875e-06,5.025495028793829e-08,2.2007323612486432e-05,3.0582144096257188e-06,0.00018216881549949863,1.7273378500552968e-05,9.006418280590301e-05,0.02989384866114018,-2.11426520173824e-06
2400,2.971361128486929e-05,0.0002999814932530797,0.0029068562530889536,1.8153088188636478e-05,1.1765615413660904,0.023046470743186335,5.535637779240548e-05,1.198912122766443,0.0004592198981247364,6.532294611128423e-06,0.11981933020717513,0.00027636619285216593,2.866036896102562e-07,1.8793760233541548e-08,7.46632730733063e-05,3.8341845504110723e-07,0.00017074128236971208,2.500370042354347e-06,3.316002957443801e-08,2.290051390940471e-05,-6.389741336581386e-06,0.0001404579402888304,-1.701472528911797e-05,0.0002737159771911518,0.03105187133541306,-2.2764181168592865e-05
2500,2.9712759037106026e-05,0.0002999800833645649,0.0029004628607751564,1.9403888529582613e-05,1.1741225434429552,0.025627229830586722,2.167659936991666e-05,1.1987689474156176,0.00019288296140061267,-1.975129363709867e-05,0.11983228234733075,0.0002746139901391842,2.891442435705026e-07,1.899075542454214e-08,7.736909020818298e-05,5.780889143721396e-07,0.00019023601470097502,6.611905387083209e-06,4.921394507403501e-08,2.4663067817817233e-05,4.368618896261847e-06,0.0002116161599400423,-1.5351700335803966e-05,0.00027721155004139527,0.032622382469811896,-4.412192471206077e-06
2600,2.971168546471438e-05,0.00029998032839647097,0.0028982955382192603,2.0429766247408775e-05,1.1742734184835455,0.02578834139630188,5.3240204051093254e-05,1.1994272032637383,0.0005751809884807709,1.5510211880731576e-05,0.11973435699845764,0.0002741819973387052,2.854358939534394e-07,2.0376556773955278e-08,7.974031878030291e-05,4.2308751756941293e-07,0.00022761708267410934,-1.488414054768181e-06,5.53641958849206e-08,2.5670194986301e-05,-4.207899418489238e-06,0.0001645155053132106,-1.959446308327556e-05,0.00021890072443347424,0.03338417326912249,-2.255493143697364e-05
2700,2.9711663775131835e-05,0.0002999793626219794,0.0028924789406431515,2.0441001269825234e-05,1.1731757903077504,0.027370813585992314,6.725565692475559e-05,1.1989935816195625,0.0004917884141749903,6.758887448107807e-07,0.11983033555325481,0.0002723714829357303,2.8673344099397375e-07,2.1360037681376953e-08,8.103541906803765e-05,4.761315707216382e-07,0.00020781401702902463,9.941711467662886e-08,6.033446304757056e-08,2.6432646604151763e-05,-8.153598177764658e-07,0.00023268542026428718,-1.1674184671085231e-05,0.0001276051177032817,0.03553486187716122,-2.5384411925508917e-05
2800,2.9712744718080033e-05,0.0002999781652223001,0.0028884735588872563,2.2074248928991995e-05,1.1706694755809812,0.027558258475254872,6.43130675774641e-05,1.1987024096352685,0.00044690743858165707,7.949558833446265e-06,0.11977484402195154,0.0002723191212962328,2.846159116757541e-07,2.1270006723343356e-08,8.543745508713726e-05,4.705622768690732e-07,0.0002599140209671152,8.262012917634167e-07,4.384307385481969e-08,2.845824210007635e-05,-2.8890703080521098e-06,0.00022171316942614681,2.3246527502270184e-05,0.00021103015002190954,0.036619408315029085,-2.2562590588012033e-05
2900,2.9712826001685652e-05,0.00029997740831594496,0.002885387157322867,2.2782831333253905e-05,1.1704630836508447,0.02866106727933532,5.8503708253510695e-05,1.19944316530784,0.00044791664377894945,-1.6204619629137058e-05,0.11985905534966748,0.0002711301805053088,2.842223112548648e-07,2.274800780777744e-08,8.806037199081172e-05,6.243976812393442e-07,0.00025963432850193124,5.076708765696029e-06,4.379382270057599e-08,2.8644256802895354e-05,-2.902600274404914e-06,0.00020701470493426444,-6.540673091985144e-06,0.000254340618471952,0.036852643235419535,1.526574338906244e-05
3000,2.9715733227506942e-05,0.000299976699331657,0.0028852628644918097,2.3126448555960924e-05,1.1688590126335578,0.031093249696991957,7.090221316222471e-05,1.1989733202003023,0.0005587023116673109,1.832669155005575e-05,0.11973863809217325,0.0002689344969767244,2.8625348147904736e-07,2.2743974898631948e-08,9.38328795345326e-05,6.143350724208284e-07,0.00028951074515099493,2.013453449272818e-06,4.829482579191962e-08,3.066009539056115e-05,3.002725460788543e-06,0.00019895290391361514,-1.415662424584688e-05,0.00015742332739017914,0.03775305523878207,7.988020507869204e-06
3100,2.971629526276006e-05,0.00029997565853036366,0.0028819325079717413,2.3452744992911777e-05,1.1684290650912603,0.03203676787633405,3.5829393718855206e-05,1.198875755160376,0.0008368042130449443,1.9048035007307855e-05,0.11984260363711426,0.00026857131506496506,2.8426617708940744e-07,2.374332648240841e-08,9.645953237204466e-05,6.555053800038719e-07,0.0002709547605422756,-1.656393112623391e-07,5.728582698439154e-08,3.140961658902984e-05,-5.1796791628815124e-06,0.00030973387502782794,2.1324204922351624e-05,0.0002070314984487642,0.04063671893171308,-2.229350722976681e-05
3200,2.9715936271699634e-05,0.0002999757478254185,0.002877959496716759,2.435859392600589e-05,1.1673248139806987,0.033564916837777,7.334056538777132e-05,1.1991521710282738,0.0008329185233137951,5.670429328613913e-06,0.11971652680580447,0.00026708996090563466,2.8323384332976977e-07,2.4329040030396874e-08,9.959814988745773e-05,6.341857954639264e-07,0.0002935152926449428,3.713515368263727e-07,5.3766281222320546e-08,3.345156401522254e-05,-7.3582538514680474e-06,0.00021573635266585646,-2.1051175822293454e-05,0.00022034764084684016,0.04153102611140582,1.2826588327097357e-05
3300,2.971615165476564e-05,0.0002999746449286834,0.002872123718815423,2.5605469380791426e-05,1.166059235478724,0.03324629071517621,4.3963814987904866e-05,1.198709287697006,0.0007071599457724855,9.681404986306188e-06,0.11975517552870793,0.00026578278265478115,2.8403566754168387e-07,2.5293656260415963e-08,0.00010149747917831589,6.227523803520521e-07,0.0002758385839214105,7.3795663386572214e-06,7.718137915194369e-08,3.367442054654562e-05,1.4867839368714473e-07,0.00024313109924382602,1.1778257687897379e-05,0.00021754195763437376,0.0432006297529324,2.6534670973685284e-05
3400,2.9715951812144203e-05,0.0002999737010819544,0.002870605646816482,2.629581756459912e-05,1.1652632833328556,0.035597394381451423,6.117386634838481e-05,1.1983950051400787,0.000910235045836519,-1.9662789147775473e-05,0.1197650118610916,0.00026420027999565993,2.8528610448284307e-07,2.608153571692671e-08,0.0001057756111337944,6.992851462294785e-07,0.0002678084319081982,-1.735827871866321e-06,7.217936394078194e-08,3.433956066518915e-05,-3.342764963917083e-06,0.00021533478395979023,-1.7547478439445678e-05,0.00024741110988016476,0.042824032266618454,-5.5777285303825505e-06
3500,2.9717344544721093e-05,0.00029997340259859344,0.0028664091734988463,2.6748465483438035e-05,1.1624094545838406,0.035712149531732185,7.528535783034391e-05,1.1985550271837913,0.0008318166266224794,-1.8949111287497163e-05,0.11972050608769802,0.00026324929717485055,2.829534582386806e-07,2.7269867725400637e-08,0.00010749016704008225,8.009729081586405e-07,0.000224889520207039,-5.972438061559157e-06,6.745883290747115e-08,3.679501685725958e-05,7.5411280194862865e-06,0.0002653964330996326,-4.699082326121099e-06,0.00035887578939976825,0.04468750740446518,-1.5767944647772992e-05
3600,2.971688614875994e-05,0.0002999722740898601,0.002862295043333432,2.8029196373801872e-05,1.1624792781708233,0.03758367791478527,5.211789978415996e-05,1.1984664416672957,0.0005033621192086505,1.729949244002715e-05,0.11976461530305842,0.0002623960650840338,2.8545790660229743e-07,2.8044944721739545e-08,0.00011129703375253808,6.883697910297943e-07,0.00029908301263484186,5.482903271824531e-06,7.917874021012886e-08,3.7009676458345025e-05,-5.240557835978057e-06,0.0002630667471879206,9.761292417449296e-06,0.0002797635302430194,0.04575841963186392,-4.74615138315812e-06
3700,2.9717162701883823e-05,0.00029997121248831455,0.002856462732038191,2.8919793646888093e-05,1.160162885771931,0.038953765611267656,7.213194637077854e-05,1.1983715748908839,0.0009473930064349391,-9.448540146181196e-06,0.11979535080522535,0.00026230818296950245,2.829981063277661e-07,2.8876591073145355e-08,0.00011171384881586079,6.684740323937637e-07,0.00022952299023655537,-6.13577227711772e-06,6.505333297749563e-08,3.783199486322518e-05,6.103180627268624e-06,0.0003422805224615146,2.3312013807604585e-05,0.0002832173666763071,0.048337323324578525,-1.621692274137433e-05
3800,2.9716707481286688e-05,0.0002999703148591446,0.002855410725764795,2.8952099340761684e-05,1.15992568033623,0.03978236917150026,8.308891652921193e-05,1.1991278045707998,0.00047738983651009724,1.95849014769408e-05,0.11971329645189922,0.0002605728463494969,2.8425690196941085e-07,2.9068713009195282e-08,0.00011548184524726519,7.418941515740082e-07,0.00030986433521374785,4.128934242888953e-06,7.495116034756894e-08,3.943508693059171e-05,6.0932934515231485e-06,0.00029198488695959856,3.803481035579514e-06,0.0002812471300203849,0.047928242899831885,6.7466942887230576e-06
3900,2.97170498810628e-05,0.00029997001798189905,0.002851260858145912,3.032548740354709e-05,1.1568219357459801,0.04156815361480649,0.0001821824450239917,1.1957800948395712,0.002226243209376119,0.00011257821945933623,0.11915543740628146,0.00025888428834826315,2.8146711770904605e-07,2.9800227744470176e-08,0.00011897260759159734,1.3001394742874287e-06,0.0007181861464733952,4.273383624286129e-05,1.5448658458486116e-07,4.0755486756283465e-05,3.923139921913891e-05,0.0006434893250753306,0.00014154397174370942,0.0008481598260224976,0.04906508396903685,0.00013298295166922663
4000,2.971763081250124e-05,0.00029996941755672284,0.0028476213650042714,3.0362967842449188e-05,1.1546210683801175,0.0432058302861628,0.0003382661159441632,1.1936182006563207,0.003991472710412855,0.0002630574472180967,0.11874666126277397,0.00025904618008805805,2.8308963369270727e-07,2.994577828821667e-08,0.00011847298747275046,1.7850830626505893e-06,0.0011604184330899713,9.637739938472545e-05,2.522445165065982e-07,4.0720595542753204e-05,9.251169979734679e-05,0.0012395888762682284,0.0002944218584150847,0.0013742216182210214,0.050874939589813734,0.0003175359964147946
4100,2.9717568363011535e-05,0.0002999690404873973,0.0028437000317028975,3.122734341851589e-05,1.1520883646523814,0.045248120883534484,0.0004659651482295093,1.1899039693731612,0.005488541986595384,0.00035513463640078234,0.11816535973990601,0.00025819440723987355,2.803551511631446e-07,3.08069736009723e-08,0.00012074275796145047,2.2662722955698577e-06,0.0016309758486932086,0.00015542204592405018,3.1419453640466446e-07,4.1909146465675506e-05,0.0001483091291115674,0.0016388147947167303,0.00041939363143775197,0.0018856668763024885,0.052013728793149715,0.00046709857373014715
4200,2.971835042650704e-05,0.00029996884778030387,0.0028405286160492773,3.180977505426583e-05,1.1506309815358156,0.04589644988182176,0.0006441330365620084,1.1875099496482053,0.007621626122340991,0.0004961403458861916,0.11755411347669303,0.0002575141836599116,2.830661175495547e-07,3.118634613562318e-08,0.00012168189176751108,2.8426880137749944e-06,0.0021231453447953796,0.0001929639963106799,4.096507566195096e-07,4.264306371831001e-05,0.00020240051011593196,0.0020936645644518636,0.0005683069571163319,0.0024215904956227325,0.051443966145150996,0.000628291233377442
4300,2.9718102791163706e-05,0.00029996806248910104,0.002841714993862681,3.2009675733313974e-05,1.1480180892663083,0.047901884285475246,0.0007860787469511823,1.1848334820429771,0.008927534237514122,0.0006077267646483189,0.11702884224744285,0.0002565708024083357,2.8227335183063606e-07,3.1561058565274147e-08,0.00012332868391998642,3.3923570079631526e-06,0.0026427611746034996,0.0002546890103637266,4.929135852921386e-07,4.283232197848566e-05,0.0002431096707753214,0.002576459825796189,0.0007489901973632783,0.003099811719581305,0.053528593979202566,0.0008077846744565775
4400,2.9720507587900114e-05,0.0002999677857228854,0.002836440407798011,3.248478789023508e-05,1.146335308657425,0.04878168137672169,0.0009347197244456629,1.1820340150040938,0.010649550956591666,0.0007372858800250403,0.11659059587460924,0.00025549962863195656,2.801968585396668e-07,3.2747530047887324e-08,0.00012453920667722837,3.915168676200009e-06,0.0030625999227810274,0.00029765545922145684,5.771903211330337e-07,4.4032204842882526e-05,0.00029847013868576145,0.0030977580032685577,0.0008784608837583948,0.0036893252086463747,0.05439500430523107,0.0009744649486815404
4500,2.9720589201694243e-05,0.00029996655023316294,0.002837422723371222,3.307230674668693e-05,1.1434720381423575,0.05096970840886971,0.0010607104518246815,1.1782944244276312,0.012329970877038661,0.0008888962884270467,0.11608151181584397,0.0002545247914963764,2.7910093732823005e-07,3.3552833985430474e-08,0.00012595604184696967,4.539499353015467e-06,0.0035563902556015074,0.0003583470935957114,6.808973199887727e-07,4.45746204051115e-05,0.0003453376729673798,0.00356258979828029,0.0010163318213868506,0.004218927651364939,0.05565502520782556,0.001121090299043954
4600,2.9720420844169246e-05,0.00029996661691309757,0.002831201925268592,3.340486263638864e-05,1.1422655208678971,0.052388366934433384,0.0012149362172981784,1.1760825307524672,0.014407879660526732,0.0010293441273685738,0.11546820575299736,0.00025339621284157956,2.8034841953193344e-07,3.362730975570455e-08,0.00012695183464546183,4.999869537901515e-06,0.004128997508375715,0.0004121306562164021,7.785724465183516e-07,4.578080537189085e-05,0.0004053823095704548,0.004105982987440652,0.001188371394619738,0.00470671087520133,0.05600029002955987,0.00130603232064073
4700,2.971851432914534e-05,0.00029996589689449527,0.0028323519114462894,3.4404017888659336e-05,1.139108798412413,0.05387225242273297,0.0013358624260282437,1.1730598222392548,0.016201954254123976,0.0011353810329564598,0.1150242599158472,0.00025267456062039656,2.8056277062483816e-07,3.457199816054867e-08,0.00012806590327180584,5.555817580012385e-06,0.004561581864898008,0.0004615992372569049,8.543896464191197e-07,4.5698733224122194e-05,0.00045503761930589003,0.004627083935358142,0.0013416883438336677,0.005294065563117122,0.05674044207105122,0.0014547015130526733
