milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,IR,ROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,AbetaDimer,AbetaPlaque_GliaA,GliaI,GliaM1,GliaM2,GliaA,antiAb,Abeta_antiAb,AbetaDimer_antiAb,degAbetaGlia,disaggPlaque1,disaggPlaque2
1000,4.977113569000621,5.037167815229797,95.02422486205727,9.997511672686125,10.000000000093147,3.1027299140196018e-18,200.0,5.757248986615938e-22,5.700213659425083e-18,0.0,1.86305331596758e-10,6.207600160499897e-16,60.6423726137195,97.85094992082037,39.357627386280534,2.1490500791795895,499.99999954562014,3958.4896979571204,200.0,200.0,200.0,0.0035802063150840273,1.3523532842885467e-05,3.408954759790583e-08,5.3653374634408187e-11,1.101772809304095e-11,1.715850070281047e-05,2.9590654174462416e-08,3.403599963570012e-11,2.9430057665071195e-14,1.0820544001877324e-23,1.0045950150822988e-26,7.378179606321517e-30,4.493482513561476e-33,8.344306236473539e-16,2.3812629477909506e-18,2.6504054482671487e-37,499.99498644128,0.005013558720105661,9.692670096473883e-26,1.8646472320236806e-05,-2.449024800247903e-16,4.897807258118782e-13,0.009199790002658928,0.00039324594762985595,1.2342792311361266e-05,99.99047416538687,-4.880994786531983e-11,-8.192284039081757e-16,4.5437968303105925e-07,50.0,1.6384568087649862e-14,-1.49523879365115e-11,0.0,100.0,7.270346824079648e-18,2.6436969702288638e-37,0.0,0.0,0.0,0.0,0.0,2.4234513480059556e-17,0.0
1100,4.974816824573826,5.040878677609218,95.02589684449424,9.997264123006035,10.000000000112728,4.543106577458117e-18,200.0,9.206093462294618e-22,9.105709305367028e-18,0.0,2.254664516034735e-10,8.263328616980446e-16,57.91348205576565,97.45427868936748,42.08651794423439,2.5457213106324796,499.99999945353625,3955.3630067786357,200.0,200.0,200.0,0.004684824956487641,2.3173502617045873e-05,7.65008353486643e-08,1.5489230740022525e-10,3.5161242112376096e-11,2.2458857323227195e-05,5.0733488774654616e-08,7.64331784398985e-11,8.653242136356112e-14,2.2588138006666316e-23,2.741593761359445e-26,2.630799478151562e-29,2.090824721737806e-32,2.939180893327491e-15,7.726914223426138e-18,1.354012906802249e-36,499.9944835972442,0.005516402755886838,1.7064960365877292e-25,2.0516241644904934e-05,-3.2769081767648693e-16,6.553460044789182e-13,0.010036146075667864,0.00046490210178893964,1.5947482962571704e-05,99.98957045589556,-5.89110713148108e-11,-1.088143923644481e-15,5.464634971520555e-07,50.0,2.17628784880572e-14,-1.8220579773180014e-11,0.0,100.0,1.06893839060988e-17,5.714328084125409e-37,0.0,0.0,0.0,0.0,0.0,3.5631318581981054e-17,0.0
1200,4.972518350913173,5.044588477674084,95.02737538700855,9.997016806422677,10.000000000134177,6.434953227047978e-18,200.0,1.4123268517343213e-21,1.3955164041846893e-17,0.0,2.683677564375773e-10,1.0729363148378135e-15,55.35050343708577,97.0337510531501,44.649496562914265,2.9662489468498623,499.99999935356163,3952.3781709336995,200.0,200.0,200.0,0.005978683616948609,3.777517496524417e-05,1.5931138604649757e-07,4.0493271930160995e-10,1.0082280979944653e-10,2.8672888598434373e-05,8.27585641512162e-08,1.593066555509616e-10,2.3042204097238567e-13,4.412823126385056e-23,6.831324469092951e-26,8.359589684391423e-29,8.468781502006708e-32,9.229953358009236e-15,2.2529324387044536e-17,5.9836491613536817e-36,499.9939804832823,0.006019516717773612,2.858633642691024e-25,2.2386944266229053e-05,-4.2769051669477675e-16,8.553303562783031e-13,0.010859481120571255,0.0005407141269354243,2.0102277697774808e-05,99.98867505347133,-6.993883264490934e-11,-1.4098834916223342e-15,6.464381648281686e-07,50.0,2.8197669855715235e-14,-2.1838119728692588e-11,0.0,100.0,1.5203321521141627e-17,1.1558698195636878e-36,0.0,0.0,0.0,0.0,0.0,5.067779870944532e-17,0.0
1300,4.970218100342471,5.048297218955867,95.02864960137882,9.996769722890264,10.000000000157497,8.8640471024989e-18,200.0,2.09258299876619e-21,2.06558374018722e-17,0.0,3.1501108704162905e-10,1.3643113948910913e-15,52.94279000224747,96.59125546314658,47.057209997752565,3.4087445368533675,499.9999992458271,3949.526419401086,200.0,200.0,200.0,0.007470919617720465,5.9046807652515135e-05,3.1156657900494525e-07,9.739511210695714e-10,2.642201246237764e-10,3.5847817612480436e-05,1.2947163208230322e-07,3.118790888412698e-10,5.645550603880113e-13,8.154101573792476e-23,1.5769532792532498e-25,2.410956305577133e-28,3.05148071696176e-31,2.631741070158731e-14,6.003848584401119e-17,2.3390371748183308e-35,499.9934770995554,0.006522900444724362,4.592708079921614e-25,2.4258580684999458e-05,-5.466662455356156e-16,1.0932623945963967e-12,0.011670243051671726,0.0006203492453539792,2.4820195009406887e-05,99.98778783008223,-8.188897672472387e-11,-1.7890695353997618e-15,7.541727096681389e-07,50.0,3.578139074247344e-14,-2.5812202929603028e-11,0.0,100.0,2.1029223406202438e-17,2.211363649148746e-36,0.0,0.0,0.0,0.0,0.0,7.009750165521392e-17,0.0
1400,4.967916029423528,5.052004904999516,95.02970947080813,9.996522872363167,10.000000000182691,1.1923644843564402e-17,200.0,3.009974384541496e-21,2.968126200336774e-17,0.0,3.6539828535013647e-10,1.7042009552236566e-15,50.6803870572599,96.12856811801005,49.319612942740136,3.871431881989888,499.9999991304593,3946.799561465297,200.0,200.0,200.0,0.009169436342647923,8.905368204242567e-05,5.775779522814501e-07,2.1819638994581456e-09,6.412763694895353e-10,4.402583921629093e-05,1.9546696788698016e-07,5.788617885477924e-10,1.288487626678055e-12,1.4369755363523044e-22,3.4108493996995235e-25,6.401798634448669e-28,9.94923780373213e-31,6.910580228972262e-14,1.481871288566126e-16,8.231696958767165e-35,499.992973446224,0.007026553776083347,7.120823145907049e-25,2.6131151401706647e-05,-6.864190103668149e-16,1.3727433369514851e-12,0.012468855192780706,0.0007034986330572426,3.011052991194933e-05,99.98690866205237,-9.475752470407336e-11,-2.2303039148528018e-15,8.695404755511833e-07,50.0,4.460607834665639e-14,-3.015016981848028e-11,0.0,100.0,2.840554195434556e-17,4.034666699361529e-36,0.0,0.0,0.0,0.0,0.0,9.46852711118178e-17,0.0
1500,4.96561209869891,5.0557115393621235,95.03054579807548,9.996276254795932,10.000000000209758,1.5714485780676295e-17,200.0,4.2204152577017444e-21,4.1575096970022293e-17,0.0,4.1953119428902787e-10,2.096349684147113e-15,48.55398705548442,95.64735817000484,51.446012944515616,4.352641829995113,499.9999990075808,3944.1899469247596,200.0,200.0,200.0,0.011080929322276284,0.00013022823785632256,1.0224056213509284e-06,4.597983187599425e-09,1.4567180126095937e-09,5.324431415294167e-05,2.861834130909169e-07,1.026125176441885e-09,2.76629964769944e-12,2.430988160282048e-22,6.9749295935562e-25,1.5829274217584146e-27,2.9757187264160312e-30,1.6900821686755242e-13,3.423484572522032e-16,2.645308551593987e-34,499.9924695234485,0.0075304765515819124,1.070725427435267e-24,2.800465691654207e-05,-8.487868889517161e-16,1.697448471294821e-12,0.013255717898501532,0.0007898756347496402,3.5979255677570264e-05,99.98603742982421,-1.085407350619054e-10,-2.7381692043634147e-15,9.924188936452858e-07,50.0,5.476338415682954e-14,-3.485950908718219e-11,0.0,100.0,3.759255820684457e-17,7.066379286182167e-36,0.0,0.0,0.0,0.0,0.0,1.2530871334803469e-16,0.0
1600,4.963306272447107,5.059417125611642,95.031150156139,9.996029870143273,10.000000000238696,2.0344795232376887e-17,200.0,5.78754631885549e-21,5.695477926807239e-17,0.0,4.774116577751211e-10,2.5445041059038637e-15,46.554887539980754,95.14919290659982,53.44511246001928,4.8508070934001335,499.9999988773102,3941.6904291371,200.0,200.0,200.0,0.013210913754328084,0.0001853851162997972,1.7384673105162104e-06,9.186048401582556e-09,3.1236132796089014e-09,6.353595792824228e-05,4.0795206295495263e-07,1.7476058622450063e-09,5.6311410236226065e-12,3.96891382301814e-22,1.3583149650680343e-24,3.678388523550403e-27,8.255241082460213e-30,3.8849206783929613e-13,7.46626958877018e-16,7.852613250777664e-34,499.99196533138877,0.008034668611339548,1.56759607333865e-24,2.9879097729398812e-05,-1.0356457793583077e-15,2.071128651932901e-12,0.014031210058874212,0.0008792141156576636,4.2429389672478085e-05,99.98517401773628,-1.2323506858787628e-10,-3.31722979021148e-15,1.1226892646930194e-06,50.0,6.634459589964646e-14,-3.994786066938583e-11,0.0,100.0,4.8872830742006076e-17,1.1943246469314073e-35,0.0,0.0,0.0,0.0,0.0,1.629096935417227e-16,0.0
1700,4.960998518449994,5.063121667325695,95.03151484116526,9.995783718360073,10.000000000269509,2.5930287804358398e-17,200.0,7.783126574131738e-21,7.651498296102376e-17,0.0,5.390415207155973e-10,3.052412581652158e-15,44.67495176540801,94.63554286727165,55.325048234592025,5.364457132728291,499.9999987397625,3939.2943306843795,200.0,200.0,200.0,0.015563753700543909,0.00025773083224037813,2.853310686814609e-06,1.751220290300941e-08,6.366829020009691e-09,7.492902493537917e-05,5.680351486563158e-07,2.8735295045910993e-09,1.0939127034325419e-11,6.280487104499746e-22,2.5340933840078553e-24,8.093999660371786e-27,2.143673996388735e-29,8.45641423753408e-13,1.54792307142234e-15,2.173907593232246e-33,499.99146087020426,0.008539129795864851,2.241849608239368e-24,3.175447433987236e-05,-1.2489101637721226e-15,2.497611825627106e-12,0.014795690496372431,0.0009712669393726356,4.946132633835684e-05,99.98431831381585,-1.3883715694232094e-10,-3.972032802241656e-15,1.2602365554457532e-06,50.0,7.944065617319308e-14,-4.542301879348769e-11,0.0,100.0,6.255165362382176e-17,1.9564147384560819e-35,0.0,0.0,0.0,0.0,0.0,2.0850586231283643e-16,0.0
1800,4.958688807772341,5.06682516809046,95.03163282794848,9.995537799401387,10.0000000003022,3.2594170689077154e-17,200.0,1.0287409035134805e-20,1.010308952979151e-16,0.0,6.044226290074765e-10,3.6238253104546864e-15,42.906571842441124,94.1077868637236,57.09342815755891,5.892213136276345,499.9999985950489,3936.995411469465,200.0,200.0,200.0,0.018142693125560348,0.00035086790831580434,4.53855394396282e-06,3.202814066639399e-08,1.2407642249307061e-08,8.744748823685502e-05,7.746558434948421e-07,4.580005824564012e-09,2.038864338172257e-11,9.667255698787547e-22,4.551379887072932e-24,1.6970420794063774e-26,5.250122785806215e-29,1.7539568729173165e-12,3.0684745936908044e-15,5.65733495586628e-33,499.99095614005404,0.009043859946056346,3.140230104653326e-24,3.363078724726129e-05,-1.4905338877335808e-15,2.9808045885114107e-12,0.015549499263076687,0.0010658045622174738,5.707313998068489e-05,99.98347020958451,-1.5534377448531917e-10,-4.707108896401222e-15,1.4049492082692295e-06,50.0,9.414217809775148e-14,-5.1292935097155115e-11,0.0,100.0,7.89575236020164e-17,3.117220502961875e-35,0.0,0.0,0.0,0.0,0.0,2.63192213095201e-16,0.0
1900,4.956377114553106,5.070527631499616,95.03149772766474,9.995292113222437,10.000000000336765,4.046714696818991e-17,200.0,1.3389501090709396e-20,1.3136131891926343e-16,0.0,6.735568295370978e-10,4.262494330263317e-15,41.24263424510824,93.56721687726066,58.757365754891794,6.432783122739285,499.9999984432774,3934.787839057616,200.0,200.0,200.0,0.02094988888503955,0.00046879341210809744,7.019963334120872e-06,5.644834319374149e-08,2.3230706788408652e-08,0.00010111121536345077,1.0370188821634004e-06,7.100024389231105e-09,3.662391579686066e-11,1.451791383671933e-21,7.902262743872807e-24,3.408128370440028e-26,1.2203951325478987e-28,3.4844935961838946e-12,5.844274231024404e-15,1.3931449427751694e-32,499.99045114109686,0.009548858903203212,4.317936211002909e-24,3.550803695056802e-05,-1.7625109550874927e-15,3.5246937744029902e-12,0.016292958845749203,0.0011626137347891946,6.5260859974447e-05,99.98262959987665,-1.7275181307328875e-10,-5.526972904173469e-15,1.556718962952629e-06,50.0,1.1053945830447427e-13,-5.7565721804679077e-11,0.0,100.0,9.844261673773776e-17,4.845567472650556e-35,0.0,0.0,0.0,0.0,0.0,3.2814267092787827e-16,0.0
2000,4.954063415808218,5.07422906115335,95.03110374790462,9.99504665977862,10.000000000373207,4.968741891634512e-17,200.0,1.7187710248400934e-20,1.6845160802278644e-16,0.0,7.464459701796014e-10,4.972173518904796e-15,39.67648754353821,93.01504281276573,60.32351245646183,6.984957187234231,499.9999982845525,3932.666161105153,200.0,200.0,200.0,0.023986445722996075,0.0006158919097657306,1.0588606381584257e-05,9.623871538802476e-08,4.195935332803905e-08,0.00011593614041149375,1.3653219790048765e-06,1.0735859747125586e-08,6.364509246026513e-11,2.132547567493907e-21,1.3309541099911938e-23,6.585073694637084e-26,2.7070252286342306e-28,6.659900801614996e-12,1.07389332448774e-14,3.264831305356752e-32,499.9899458734911,0.010054126508985907,5.839522202602224e-24,3.73862239484995e-05,-2.066876339010314e-15,4.133348075236199e-12,0.017026375285405997,0.0012614963027068964,7.401872061426274e-05,99.98179638266949,-1.9105825956602992e-10,-6.436124362612125e-15,1.7154406898960484e-06,50.0,1.2872248753607975e-13,-6.424965496858957e-11,0.0,100.0,1.2138327467310352e-16,7.367063780695102e-35,0.0,0.0,0.0,0.0,0.0,4.046117133935267e-16,0.0
2100,4.951747691244429,5.077929460657442,95.03044565490552,9.994801439025501,10.000000000411529,6.040069130685586e-17,200.0,2.1789876012665984e-20,2.133364471226774e-16,0.0,8.230918997984146e-10,5.756618595065678e-15,38.20191221674601,92.45239709432904,61.798087783254026,7.547602905670906,499.99999811897527,3930.6252797147376,200.0,200.0,200.0,0.02725245327653187,0.0007969229732231485,1.5612977319617584e-05,1.592341879761331e-07,7.336910433321107e-08,0.0001319344326923331,1.7707582062322283e-06,1.587285834253174e-08,1.0734942162237925e-10,3.0706312799908234e-21,2.1810791412066223e-23,1.2287738873099396e-25,5.7562851817800865e-28,1.2292561634657834e-11,1.9104714815839004e-14,7.316637868681802e-32,499.98944033739457,0.010559662605476689,7.779832663228348e-24,3.926534873946801e-05,-2.4057068093841205e-15,4.810919694157308e-12,0.017750039218075147,0.0013622680985072807,8.333938783990792e-05,99.98097045892375,-2.1026017578907244e-10,-7.439047938341072e-15,1.8810122338330165e-06,50.0,1.4878095912685235e-13,-7.135317777660861e-11,0.0,100.0,1.481805007063294e-16,1.0978869358301556e-34,0.0,0.0,0.0,0.0,0.0,4.939360242428491e-16,0.0
