milliseconds,P,I,M
0,0.9386134348433203,1.0254204346934832,0.40082218401569847
100,1.1462102687527613,0.9362256691002597,0.8105967425851999
200,1.217223505131083,0.9247078920859432,2.1669676424029447
300,1.2289372355212942,0.8865672338517041,1.7368418507205952
400,1.291017903681014,0.848793860401104,1.2234426424306708
500,1.4104856096868115,0.8008597205830461,2.367124876159519
600,1.3838479758829143,0.7734251561500691,2.6112523055852277
700,1.5682756272328697,0.7488992445361625,3.780587079269171
800,1.568909745418477,0.7371421174634941,3.403755853219164
900,1.6932586446658722,0.7117921909056139,3.531190419886774
1000,1.6975905631082284,0.7269460378499358,3.228950510005438
1100,1.8400032291138861,0.7001313461173703,4.59662426980811
1200,1.9535590904972622,0.6583365523271953,5.496559455086627
1300,2.0910098107182056,0.6534390147027012,4.629967358142421
1400,2.1060724395141315,0.6378958308533332,6.183653103386443
1500,2.2138189198047558,0.6616221708724603,6.94379304870978
1600,2.302627003605748,0.638432324166459,6.782637810434632
1700,2.5207258997837827,0.6589758057582719,7.756159894550021
1800,2.5234190711441777,0.6305269044604628,7.5152644860006586
1900,2.545370175341384,0.6442471743756173,8.833955645364881
2000,2.7433598179566334,0.6313403673318184,8.056902362982607
2100,2.793167186983749,0.6646236732182895,9.88631332399219
2200,2.7974228664013707,0.6677130265853946,9.86082735936741
2300,2.950179275331715,0.6601362476814269,10.508090783139078
2400,3.142462508958061,0.6640781144879518,11.246401612658214
2500,3.0932860917040252,0.7180432681799459,11.613390539011164
2600,3.142799239036594,0.6975191781814117,11.631295662349142
2700,3.347625487448961,0.7378787789745137,13.695808252471055
2800,3.3511867595039595,0.7642278287752584,14.069748046245193
2900,3.4772294456349884,0.7391545431909191,14.139097232847027
3000,3.5385175979791432,0.76086962475566,14.479721093793946
3100,3.459639187467767,0.8150367749629364,15.645902044339367
3200,3.6005083704159913,0.8408864816249507,17.323808833587474
3300,3.5552276345477534,0.8567590366516707,18.06820039891986
3400,3.5991970488756992,0.8819262398422731,17.985260886144893
3500,3.80679986919942,0.9335463494599452,18.920845483292638
3600,3.737727810587171,0.9603799409261076,19.33085983447014
3700,3.7677389189801556,0.9861822442663567,20.13201899004618
3800,3.866584893190373,1.0186989593135898,21.287640641731336
3900,3.761759990401879,1.0687203856056535,21.66267685607913
4000,3.784298642390362,1.096124480860698,22.327190478646127
4100,3.8731653890594115,1.1361040045147273,22.807147605862486
4200,3.935171288637987,1.1616791930583164,23.46614827120872
4300,3.9876996241693794,1.232179781437901,24.032131452867745
4400,4.046275275945637,1.2571019327206105,24.136675308157933
4500,4.009361674839288,1.3348249535083372,25.26192422301336
4600,4.052858597409639,1.399850613623291,26.342167841956485
4700,4.06938365696835,1.4476193549145076,26.436784256411407
4800,4.053380352926575,1.5057447597351596,27.996971735821724
4900,3.937361297257351,1.5541248528493405,27.914934235012005
5000,4.056111470773549,1.6159949445286488,29.32343972095254
