milliseconds,P,I,M
0,1.0511044988819183,1.0026915924049005,0.9644281120801321
100,0.9712215752871968,0.9333177328766387,0.7863988940411265
200,1.048187056201648,0.903133096183936,1.5231489324964549
300,1.2476242958783428,0.8520539689226433,2.547789293278886
400,1.293142789733174,0.8567237536379837,2.015850271584757
500,1.461138104865763,0.8340270090993541,2.2888986271549263
600,1.400990174790314,0.7874895572039402,2.5659345334686794
700,1.618325718681581,0.7401473180490967,2.5262547115267853
800,1.6351189709450258,0.7558844197473232,3.6296786016335707
900,1.6428080561255891,0.7247730353123572,3.9780494506897197
1000,1.8009223262528498,0.7007734258783948,4.344270659025578
1100,1.9387397272343811,0.6933296928123553,3.7098369107524665
1200,2.0004775247925637,0.6764937553338886,4.252673833218189
1300,2.0390318866163746,0.6846942592026167,5.9709475752898875
1400,2.1333970339645147,0.6415017013733824,5.083381129615189
1500,2.19213337371322,0.6493012482813179,5.611113307568417
1600,2.3799987422940996,0.6734132864931905,6.781366102306296
1700,2.405728989915055,0.6631311112472946,6.648437565204852
1800,2.630500306630945,0.643743433814178,7.890023185669277
1900,2.5423864423411233,0.6561179165972161,8.249877084840167
2000,2.7978152144443076,0.6313279375813335,8.610519197343004
2100,2.7552450231525283,0.6519716867612061,10.13263654325537
2200,2.8123449865789576,0.6935339057703671,10.286929862318106
2300,2.931146619751739,0.6846678210075187,10.23849880488895
2400,3.087224738951358,0.6892367528196379,10.472749025371636
2500,3.137505308303152,0.7109414379325711,11.548182762519463
2600,3.1770646708296884,0.7091422707466697,13.110987349473445
2700,3.2684876572723063,0.7189876529347998,12.314105505541015
2800,3.25206219566764,0.764905019831974,14.269944150531506
2900,3.4621701983958904,0.7878335374741395,15.188539128924548
3000,3.371634631400132,0.7593833721533843,15.98702559652111
3100,3.428917968421346,0.7784396438969247,16.13582366036049
3200,3.5236813678947905,0.8224435401202586,17.265289205831927
3300,3.638156288717384,0.8701804592451157,16.75667283537677
3400,3.754754370275476,0.8990394945015565,17.101914298790966
3500,3.718435088988574,0.9129122028057669,18.580710097578716
3600,3.7578091651355936,0.9650278146054021,19.737654221877563
3700,3.769724279150033,1.0014930990301407,19.16034456140435
3800,3.8818243090651907,0.9949938819690884,21.571522397450106
3900,3.943928150800665,1.0784540331403563,21.17749938153323
4000,3.9212052506667194,1.0756577839024999,21.52689218214918
4100,3.8554791456500657,1.15808424046977,23.436407615520352
4200,3.867016246123434,1.1919970395428907,24.230386139626813
4300,3.9375685582754847,1.2520379997821425,24.046969797377923
4400,3.8843997995184223,1.29064330886023,24.479330904666345
4500,3.940632998096868,1.3540461878402803,26.428967748431248
4600,4.072647070343347,1.3919840980760254,26.813073191441323
4700,3.9539016024314773,1.4576144673795706,27.32756238670453
4800,4.023718178128747,1.4839763316014658,27.6752921524807
4900,3.9807128336675834,1.5915016799930224,27.874530765135468
5000,4.093952400450675,1.625770866527465,29.893500522708546
