milliseconds,P,I,M
0,0.9922739279331712,0.9985669609221879,1.8748908193391187
100,0.9808609633366397,0.9693458628252687,1.9517944073322622
200,1.0830107075210744,0.9166857834547456,1.622017384589215
300,1.2281405172352395,0.8706857570979526,1.098131970977298
400,1.2929816452741678,0.871728373316669,1.2557704080583314
500,1.4140142666568614,0.8179642731164467,2.424138423943684
600,1.3698299883990757,0.7648285474041032,3.3549281961184274
700,1.592183116461985,0.7452208054245838,3.194949059747117
800,1.520580222622676,0.717251415242343,3.284382426021922
900,1.712889694474767,0.7053879167134635,3.393872165232844
1000,1.8094385566616562,0.728172423058368,4.066661831144303
1100,1.834623251110545,0.7164395563254894,5.265073733437785
1200,1.9985233057065372,0.6699852292292369,5.031907405070151
1300,2.0689677690496944,0.6862411256822408,5.595236311136733
1400,2.181186163336165,0.6657607211122116,6.034799985407634
1500,2.245451604371566,0.6844124785171413,5.998658808588573
1600,2.3591614729932804,0.6549248575749523,7.101071855986926
1700,2.433457065470346,0.6285136450596719,7.76173436558688
1800,2.5669438711960133,0.6278384625939757,8.570429869916484
1900,2.691701084191699,0.6488129630489032,7.557846672461657
2000,2.6912215185883683,0.6659235724631509,9.267324561779347
2100,2.7152900019296715,0.6562039907199674,8.604954997456057
2200,2.803938642465569,0.6525549118808521,10.558971344058817
2300,2.954133537713671,0.6741163492261465,10.15403221688681
2400,3.0371818459494397,0.7071977054546296,11.692203619962761
2500,3.0641550051408584,0.7197828473324713,11.977700079673282
2600,3.1599544587287034,0.7048119365174642,11.819202762659195
2700,3.3299930501411086,0.7492570342074628,12.654057843860782
2800,3.3355952051343976,0.7381231017855969,14.526449014317611
2900,3.334090604125545,0.7747335873348847,14.126824098501539
3000,3.386140695039849,0.7927850755783434,15.77288198314796
3100,3.6110025011444384,0.8162541197814828,15.742033524539423
3200,3.53652516302932,0.8065927204419585,15.926182669005977
3300,3.577258455861635,0.8477652236659927,17.89924320023026
3400,3.652795541271651,0.8994090856205604,17.631514473705824
3500,3.7294579321726236,0.8861772767785228,18.544764504320064
3600,3.6892819348587715,0.9399098302117342,18.875107165928902
3700,3.7397643959370033,0.9850029217875736,20.44580436123747
3800,3.8716038495280083,1.0193333908167503,21.256074459047454
3900,3.8320524499161706,1.0617847581594335,21.42807804213621
4000,3.8278788045561116,1.0902481012136769,22.764038824320487
4100,3.9306134198634854,1.1367935222993035,23.27979761575307
4200,4.016877605264968,1.164404849020344,23.710681989544675
4300,4.01435886898479,1.2042571088174312,23.800707960127784
4400,3.9703918750350127,1.2803649179992884,25.62952573589715
4500,3.9287822350932644,1.336511224879347,24.864492059267338
4600,3.9249804098559604,1.4029741422661681,26.426636179073803
4700,3.9938309277105235,1.451883287591701,27.145208291389956
4800,4.025587631849242,1.4966138884723408,27.572668547921232
4900,3.9948444628465807,1.580021982997297,27.75236233361538
5000,3.9947662732523255,1.6305496048371668,28.594433168454653
