milliseconds,IPTG,ia1_ActiveTF,ia1_InactiveTF,p1,p2,p3,pAUR1,pSLS1,pSLS4,proAUR1,proLACI,proLAMDAR,proSLS1,proSLS4,proTETR,ter1,ter2,ter3,ter4,ter5,ter6
1700,9900.000020202016,2.020201812018794e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,3.8829659345056955,2.5572333800487446,2.6265555436624872,1.6027457034002426,2.5578107052981056,2.9011858637339687,10.0,10.0,10.0,10.0,10.0,10.0
1800,9900.000020202016,2.020201812018794e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,3.9530670658217284,2.6107639716953304,2.6807350487869934,1.69121647452196,2.5878996992922816,2.9591458281035554,10.0,10.0,10.0,10.0,10.0,10.0
1900,9900.000020202016,2.020201812018794e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.014384671283838,2.6614881164393864,2.7325049387245683,1.7790701127310347,2.616630448124854,3.0138698386536324,10.0,10.0,10.0,10.0,10.0,10.0
2000,9900.000020202016,2.0202018120187938e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.067837315933897,2.7096399797959636,2.7820905795252666,1.8663109228731827,2.6442097083284364,3.0656497436085184,10.0,10.0,10.0,10.0,10.0,10.0
2100,9900.000020202016,2.0202018120187938e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.114235004699822,2.7554232717269387,2.829685901699809,1.9529431797652341,2.670808445179978,3.1147388125059527,10.0,10.0,10.0,10.0,10.0,10.0
2200,9900.000020202016,2.020201812018794e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.154292315353875,2.799016370637273,2.8754589303298195,2.0389711284045706,2.696569621644232,3.1613582675346756,10.0,10.0,10.0,10.0,10.0,10.0
2300,9900.000020202016,2.0202018120187934e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.188641210154174,2.840578250526488,2.919558186776301,2.124398984178699,2.7216170645122104,3.2057047658703737,10.0,10.0,10.0,10.0,10.0,10.0
2400,9900.000020202016,2.0202018120187938e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.2178408191291465,2.8802495169719906,2.9621136283059575,2.209230933069799,2.7460551894878353,3.2479516941758075,10.0,10.0,10.0,10.0,10.0,10.0
2500,9900.000020202016,2.0202018120187938e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.24238656772765,2.918155051940375,3.003239514741453,2.2934711318602083,2.7699736666547947,3.28825269905587,10.0,10.0,10.0,10.0,10.0,10.0
2600,9900.000020202016,2.0202018120187938e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.262719378815239,2.954407096198145,3.043037627594733,2.3771237083371837,2.793450736795445,3.3267454905922405,10.0,10.0,10.0,10.0,10.0,10.0
2700,9900.000020202016,2.020201812018794e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.279231069942664,2.989105798651852,3.0815977518365836,2.460192761493438,2.816553134893356,3.363552555300474,10.0,10.0,10.0,10.0,10.0,10.0
2800,9900.000020202016,2.020201812018794e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.29227102918215,3.0223423982063635,3.1190010268626964,2.542682361728917,2.8393400851151416,3.3987850949108043,10.0,10.0,10.0,10.0,10.0,10.0
2900,9900.000020202016,2.020201812018794e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.3021515929286025,3.054199863435009,3.155320593970229,2.624596551050136,2.8618640738054397,3.432543910572118,10.0,10.0,10.0,10.0,10.0,10.0
3000,9900.000020202016,2.0202018120187938e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.309153073207345,3.084754430877313,3.190623181618047,2.7059393432693515,2.884172553012957,3.4649213236063616,10.0,10.0,10.0,10.0,10.0,10.0
3100,9900.000020202016,2.020201812018794e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.313526850818552,3.1140754723858435,3.224968946007936,2.786714724199537,2.906307930862563,3.496001099981163,10.0,10.0,10.0,10.0,10.0,10.0
3200,9900.000020202016,2.020201812018794e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.315499174250784,3.1422265444105233,3.25841252033856,2.8669266518502714,2.9283083829078547,3.5258597478570475,10.0,10.0,10.0,10.0,10.0,10.0
3300,9900.000020202016,2.0202018120187938e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.315274359879738,3.169266098190838,3.291003727808957,2.9465790566223413,2.9502085408162984,3.5545674207548608,10.0,10.0,10.0,10.0,10.0,10.0
3400,9900.000020202016,2.020201812018794e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.31303670788885,3.1952480053400105,3.3227880865954678,3.0256758414987606,2.972039742801431,3.5821885551093477,10.0,10.0,10.0,10.0,10.0,10.0
3500,9900.000020202016,2.0202018120187938e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.3089526593495515,3.2202222378346033,3.353807503656103,3.104220882235372,2.993830807505205,3.6087827149204186,10.0,10.0,10.0,10.0,10.0,10.0
3600,9900.000020202016,2.0202018120187938e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.303174601717058,3.2442353237080694,3.3841007019397864,3.1822180275573904,3.015608225566548,3.6344052008592223,10.0,10.0,10.0,10.0,10.0,10.0
3700,9900.000020202016,2.020201812018793e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.295838920485721,3.2673301776357597,3.4137030616770487,3.2596710993344487,3.0373962729481203,3.659106817706676,10.0,10.0,10.0,10.0,10.0,10.0
3800,9900.000020202016,2.0202018120187938e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.287073775966574,3.289547564516284,3.442648059622689,3.3365838927924703,3.059217959745853,3.682935735146847,10.0,10.0,10.0,10.0,10.0,10.0
3900,9900.000020202016,2.0202018120187938e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.276991556952436,3.310924699447124,3.470965893511283,3.4129601766636264,3.0810944984450392,3.7059357134542013,10.0,10.0,10.0,10.0,10.0,10.0
4000,9900.000020202016,2.020201812018794e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.265700032502049,3.3314973790630527,3.4986855692440333,3.4888036934146007,3.1030463952606113,3.72814880558252,10.0,10.0,10.0,10.0,10.0,10.0
4100,9900.000020202016,2.020201812018794e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.25329316999577,3.351298059199663,3.525832946740646,3.5641181593819415,3.1250916409991794,3.7496129119998454,10.0,10.0,10.0,10.0,10.0,10.0
4200,9900.000020202016,2.0202018120187938e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.2398606629078435,3.3703579296507176,3.552432852982524,3.638907265000451,3.1472480684071558,3.7703644214660117,10.0,10.0,10.0,10.0,10.0,10.0
4300,9900.000020202016,2.0202018120187934e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.225482215218872,3.3887058127405223,3.578507952304811,3.713174674941939,3.169532042200298,3.7904368014701437,10.0,10.0,10.0,10.0,10.0,10.0
4400,9900.000020202016,2.0202018120187938e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.210232634716456,3.4063690359013625,3.6040795989779677,3.7869240283318475,3.1919591673822687,3.8098617126878214,10.0,10.0,10.0,10.0,10.0,10.0
4500,9900.000020202016,2.0202018120187938e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.194179850899526,3.4233733889546554,3.629167808091437,3.8601589388951965,3.2145444505772316,3.828668905094585,10.0,10.0,10.0,10.0,10.0,10.0
4600,9900.000020202016,2.0202018120187938e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.177387252425382,3.4397433330543965,3.6537914371478752,3.9328829951635,3.237302244686609,3.8468865274247417,10.0,10.0,10.0,10.0,10.0,10.0
4700,9900.000020202016,2.0202018120187938e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.159912851882705,3.4555019311290653,3.67796811697633,4.005099760624206,3.2602462751063683,3.864541017271043,10.0,10.0,10.0,10.0,10.0,10.0
4800,9900.000020202016,2.0202018120187938e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.141810944905213,3.4706712543686966,3.7017146477867597,4.07681277391776,3.2833899585460378,3.881657607540498,10.0,10.0,10.0,10.0,10.0,10.0
4900,9900.000020202016,2.0202018120187938e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.123131391326591,3.485272047115567,3.725046660436795,4.14802554899316,3.3067460389377987,3.8982599292112474,10.0,10.0,10.0,10.0,10.0,10.0
5000,9900.000020202016,2.0202018120187938e-05,199.9999797979821,10.0,10.0,10.0,10.0,10.0,10.0,4.103920709384928,3.499324056651297,3.7479789353446686,4.218741575292669,3.330326879852779,3.914370411855849,10.0,10.0,10.0,10.0,10.0,10.0
