milliseconds,x,y
0,0.02,0.02
100,0.1524662418473355,0.11934598298619278
200,0.13996770795098415,0.141973687359025
300,0.13804042337886857,0.13841197827652538
400,0.13845806495747784,0.13838616229057166
500,0.13844924696926447,0.13845012143043972
600,0.13844287025092286,0.13844406293603154
700,0.13844373342857696,0.1384435717760774
800,0.13844362205118357,0.13844366631698568
900,0.13844375304324189,0.13844363817552813
1000,0.13844375542357068,0.13844378657438278
1100,0.13844370422388708,0.1384437096967489
1200,0.13844374935152706,0.13844373115146616
1300,0.1384437221615192,0.13844374979406748
1400,0.1384437150659499,0.13844373014206326
1500,0.13844372941428962,0.13844372413544445
1600,0.1384437380070808,0.13844372755335632
1700,0.13844373614906033,0.138443733639851
1800,0.1384437313665461,0.1384437337508936
1900,0.13844372941717664,0.13844373181943515
2000,0.13844372754950016,0.13844373196122323
2100,0.13844372788331286,0.13844373138618296
2200,0.13844372961261459,0.1384437304153521
2300,0.13844372907932867,0.1384437305057784
2400,0.1384437289952688,0.1384437305773199
2500,0.13844372936043492,0.13844373062997664
2600,0.13844373017482706,0.13844373066374863
2700,0.13844373060418866,0.13844373070662314
2800,0.13844373051199135,0.1384437307631804
2900,0.13844373047468123,0.13844373081408198
3000,0.1384437304922583,0.13844373085932796
3100,0.13844373056472256,0.13844373089891826
3200,0.138443730692074,0.13844373093285295
3300,0.13844373087431264,0.13844373096113197
3400,0.13844373098324805,0.13844373097391263
3500,0.1384437309851744,0.13844373097608784
3600,0.13844373098710078,0.13844373097826304
3700,0.13844373098902715,0.13844373098043825
3800,0.13844373099095353,0.13844373098261342
3900,0.1384437309928799,0.13844373098478863
4000,0.13844373099480628,0.13844373098696383
4100,0.13844373099673266,0.13844373098913904
4200,0.138443730998659,0.1384437309913142
4300,0.13844373100058538,0.13844373099348942
4400,0.13844373100251176,0.13844373099566462
4500,0.13844373100443813,0.13844373099783983
4600,0.1384437310063645,0.13844373100001503
4700,0.13844373100829088,0.1384437310021902
4800,0.13844373101021726,0.1384437310043654
4900,0.13844373101214363,0.13844373100654062
5000,0.13844373101406998,0.13844373100871582
