milliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
1900,2.353920663096484e-11,1.3621588230666681e-12,9.998456147119731e-09,4.423938439289605e-14,1.000830074939789e-10,3.993236916013457e-13,1.3163516946459712e-14,2.3264418784904288e-14,1.5999954332964771e-07,6.864333284629229e-15,8.999994383445724e-08,8.42711087941113e-15,4.7469472247063314e-14,1.3999999840498791e-06,6.999993681311055e-10,6.191180417388757e-16,8.170562262268738e-22,1.5391917834031034e-21,1.2748496542727695e-17,1.2748496542727695e-17,1.999998194660301e-08,1.8036411606284483e-14,9.23433640501456e-18,7.751043870869614e-18,1.560068908203435e-15,2.499979721983428e-09,3.0503526762932845e-15,1.7227663895025895e-14,3.399999991485245e-06,6.9229061405438796e-15,1.2925909413973808e-16,2.6895679658818814e-16,1.0895248462403062e-15,1.0410761888012102e-16
2000,2.3464249047626296e-11,1.4320453430896549e-12,9.99837432862998e-09,4.635821940802155e-14,1.0008986629955798e-10,4.2500137861427985e-13,1.4026174178526104e-14,2.4472950769657883e-14,1.599995143140556e-07,7.230598087146648e-15,8.999994030856805e-08,8.879829037531121e-15,5.0525012693959224e-14,1.3999999830042038e-06,6.999993266370994e-10,6.597745443423029e-16,8.707234902867597e-22,1.6402915721657368e-21,1.3585845312935379e-17,1.3585845312935379e-17,1.999998076105998e-08,1.9220838976502323e-14,9.840881651667342e-18,8.260160997458183e-18,1.6625399834621445e-15,2.499978413747439e-09,3.250285261862695e-15,1.8335967298726085e-14,3.3999999909271964e-06,7.376662818316278e-15,1.3774930780518464e-16,2.8658716145606916e-16,1.1610725218322938e-15,1.1073155988811252e-16
2100,2.3389291464287757e-11,1.501931863112642e-12,9.998292510140229e-09,4.8477054423147065e-14,1.0009672510513705e-10,4.506790656272142e-13,1.4888831410592498e-14,2.5681482754411487e-14,1.599994852984635e-07,7.596862889664067e-15,8.999993678267887e-08,9.332547195651114e-15,5.358055314085515e-14,1.3999999819585285e-06,6.999992851430932e-10,7.004310469457305e-16,9.243907543466458e-22,1.74139136092837e-21,1.4423194083143066e-17,1.4423194083143066e-17,1.9999979575516947e-08,2.040526634672017e-14,1.0447426898320127e-17,8.769278124046753e-18,1.7650110587208548e-15,2.4999771055114496e-09,3.450217847432107e-15,1.9444270702426282e-14,3.3999999903691474e-06,7.83041949608868e-15,1.4623952147063123e-16,3.0421752632395033e-16,1.2326201974242816e-15,1.1735550089610407e-16
2200,2.3314333880949215e-11,1.571818383135629e-12,9.998210691650478e-09,5.0595889438272573e-14,1.0010358391071612e-10,4.763567526401484e-13,1.5751488642658893e-14,2.6890014739165085e-14,1.599994562828714e-07,7.963127692181486e-15,8.999993325678968e-08,9.785265353771106e-15,5.663609358775107e-14,1.3999999809128532e-06,6.999992436490871e-10,7.410875495491579e-16,9.780580184065317e-22,1.8424911496910035e-21,1.5260542853350753e-17,1.5260542853350753e-17,1.9999978389973916e-08,2.158969371693801e-14,1.1053972144972911e-17,9.278395250635322e-18,1.8674821339795648e-15,2.4999757972754604e-09,3.650150433001518e-15,2.0552574106126475e-14,3.3999999898110983e-06,8.28417617386108e-15,1.5472973513607782e-16,3.218478911918314e-16,1.3041678730162695e-15,1.239794419040956e-16
2300,2.3239376297610676e-11,1.641704903158616e-12,9.998128873160726e-09,5.271472445339808e-14,1.001104427162952e-10,5.020344396530826e-13,1.6614145874725287e-14,2.8098546723918684e-14,1.599994272672793e-07,8.329392494698907e-15,8.999992973090049e-08,1.02379835118911e-14,5.969163403464699e-14,1.399999979867178e-06,6.99999202155081e-10,7.817440521525854e-16,1.0317252824664178e-21,1.943590938453637e-21,1.609789162355844e-17,1.609789162355844e-17,1.9999977204430882e-08,2.2774121087155855e-14,1.1660517391625695e-17,9.787512377223893e-18,1.969953209238275e-15,2.499974489039471e-09,3.8500830185709294e-15,2.166087750982667e-14,3.3999999892530497e-06,8.737932851633479e-15,1.6321994880152438e-16,3.394782560597125e-16,1.3757155486082573e-15,1.3060338291208713e-16
2400,2.3164418714272134e-11,1.7115914231816032e-12,9.998047054670975e-09,5.483355946852359e-14,1.0011730152187427e-10,5.27712126666017e-13,1.7476803106791682e-14,2.9307078708672285e-14,1.5999939825168723e-07,8.695657297216325e-15,8.999992620501131e-08,1.0690701670011091e-14,6.274717448154291e-14,1.3999999788215026e-06,6.999991606610748e-10,8.224005547560129e-16,1.085392546526304e-21,2.0446907272162702e-21,1.693524039376613e-17,1.693524039376613e-17,1.9999976018887848e-08,2.3958548457373698e-14,1.226706263827848e-17,1.0296629503812463e-17,2.072424284496985e-15,2.4999731808034816e-09,4.050015604140341e-15,2.2769180913526866e-14,3.3999999886950007e-06,9.19168952940588e-15,1.7171016246697096e-16,3.571086209275936e-16,1.4472632242002451e-15,1.3722732392007866e-16
2500,2.3089461130933595e-11,1.7814779432045901e-12,9.997965236181224e-09,5.69523944836491e-14,1.0012416032745335e-10,5.533898136789512e-13,1.8339460338858076e-14,3.051561069342589e-14,1.5999936923609513e-07,9.061922099733746e-15,8.999992267912212e-08,1.1143419828131083e-14,6.580271492843883e-14,1.3999999777758273e-06,6.999991191670687e-10,8.630570573594404e-16,1.13905981058619e-21,2.145790515978904e-21,1.7772589163973815e-17,1.7772589163973815e-17,1.9999974833344817e-08,2.5142975827591544e-14,1.2873607884931263e-17,1.0805746630401032e-17,2.174895359755695e-15,2.4999718725674924e-09,4.249948189709752e-15,2.387748431722706e-14,3.399999988136952e-06,9.64544620717828e-15,1.8020037613241755e-16,3.747389857954747e-16,1.5188108997922331e-15,1.4385126492807021e-16
2600,2.3014503547595053e-11,1.851364463227577e-12,9.997883417691473e-09,5.90712294987746e-14,1.0013101913303243e-10,5.790675006918853e-13,1.9202117570924468e-14,3.172414267817948e-14,1.5999934022050302e-07,9.428186902251163e-15,8.999991915323294e-08,1.1596137986251075e-14,6.885825537533473e-14,1.399999976730152e-06,6.999990776730626e-10,9.037135599628677e-16,1.1927270746460757e-21,2.246890304741537e-21,1.8609937934181503e-17,1.8609937934181503e-17,1.9999973647801784e-08,2.632740319780938e-14,1.3480153131584045e-17,1.13148637569896e-17,2.2773664350144046e-15,2.499970564331503e-09,4.449880775279163e-15,2.498578772092725e-14,3.399999987578903e-06,1.0099202884950679e-14,1.8869058979786411e-16,3.9236935066335577e-16,1.5903585753842206e-15,1.5047520593606172e-16
2700,2.2939545964256514e-11,1.921250983250564e-12,9.997801599201722e-09,6.119006451390011e-14,1.001378779386115e-10,6.047451877048196e-13,2.006477480299086e-14,3.293267466293308e-14,1.5999931120491092e-07,9.794451704768582e-15,8.999991562734375e-08,1.2048856144371066e-14,7.191379582223065e-14,1.3999999756844767e-06,6.999990361790564e-10,9.44370062566295e-16,1.2463943387059618e-21,2.34799009350417e-21,1.944728670438919e-17,1.944728670438919e-17,1.9999972462258753e-08,2.7511830568027224e-14,1.408669837823683e-17,1.182398088357817e-17,2.3798375102731144e-15,2.499969256095514e-09,4.6498133608485744e-15,2.6094091124627446e-14,3.399999987020854e-06,1.0552959562723079e-14,1.9718080346331068e-16,4.0999971553123684e-16,1.6619062509762084e-15,1.5709914694405322e-16
2800,2.2864588380917972e-11,1.991137503273551e-12,9.997719780711971e-09,6.330889952902562e-14,1.0014473674419057e-10,6.304228747177539e-13,2.0927432035057257e-14,3.414120664768668e-14,1.5999928218931882e-07,1.0160716507286003e-14,8.999991210145457e-08,1.250157430249106e-14,7.496933626912658e-14,1.3999999746388014e-06,6.999989946850503e-10,9.850265651697226e-16,1.300061602765848e-21,2.4490898822668037e-21,2.0284635474596874e-17,2.0284635474596874e-17,1.999997127671572e-08,2.869625793824507e-14,1.4693243624889612e-17,1.233309801016674e-17,2.4823085855318245e-15,2.4999679478595248e-09,4.849745946417986e-15,2.7202394528327637e-14,3.3999999864628055e-06,1.1006716240495479e-14,2.0567101712875724e-16,4.2763008039911796e-16,1.7334539265681962e-15,1.6372308795204477e-16
2900,2.278963079757943e-11,2.061024023296538e-12,9.99763796222222e-09,6.542773454415112e-14,1.0015159554976964e-10,6.561005617306882e-13,2.1790089267123648e-14,3.534973863244028e-14,1.5999925317372672e-07,1.0526981309803422e-14,8.999990857556538e-08,1.2954292460611051e-14,7.80248767160225e-14,1.3999999735931259e-06,6.999989531910442e-10,1.0256830677731502e-15,1.3537288668257339e-21,2.5501896710294366e-21,2.1121984244804565e-17,2.1121984244804565e-17,1.9999970091172688e-08,2.9880685308462913e-14,1.5299788871542396e-17,1.284221513675531e-17,2.5847796607905343e-15,2.4999666396235356e-09,5.049678531987397e-15,2.8310697932027834e-14,3.3999999859047564e-06,1.1460472918267878e-14,2.1416123079420385e-16,4.45260445266999e-16,1.805001602160184e-15,1.7034702896003628e-16
3000,2.271467321424089e-11,2.130910543319525e-12,9.997556143732469e-09,6.754656955927664e-14,1.0015845435534872e-10,6.817782487436225e-13,2.2652746499190043e-14,3.655827061719388e-14,1.5999922415813461e-07,1.089324611232084e-14,8.999990504967619e-08,1.3407010618731043e-14,8.108041716291842e-14,1.3999999725474506e-06,6.99998911697038e-10,1.0663395703765775e-15,1.40739613088562e-21,2.6512894597920704e-21,2.1959333015012252e-17,2.1959333015012252e-17,1.9999968905629654e-08,3.1065112678680756e-14,1.590633411819518e-17,1.3351332263343879e-17,2.6872507360492445e-15,2.4999653313875463e-09,5.249611117556808e-15,2.941900133572803e-14,3.3999999853467074e-06,1.191422959604028e-14,2.226514444596504e-16,4.628908101348802e-16,1.876549277752172e-15,1.7697096996802783e-16
3100,2.263971563090235e-11,2.2007970633425117e-12,9.997474325242717e-09,6.966540457440214e-14,1.001653131609278e-10,7.074559357565566e-13,2.3515403731256434e-14,3.776680260194748e-14,1.599991951425425e-07,1.125951091483826e-14,8.999990152378701e-08,1.3859728776851035e-14,8.413595760981432e-14,1.3999999715017753e-06,6.999988702030319e-10,1.1069960729800049e-15,1.4610633949455059e-21,2.7523892485547034e-21,2.2796681785219936e-17,2.2796681785219936e-17,1.999996772008662e-08,3.224954004889859e-14,1.651287936484796e-17,1.3860449389932446e-17,2.7897218113079542e-15,2.4999640231515567e-09,5.449543703126219e-15,3.052730473942822e-14,3.399999984788659e-06,1.2367986273812678e-14,2.3114165812509697e-16,4.805211750027612e-16,1.9480969533441597e-15,1.8359491097601933e-16
3200,2.256475804756381e-11,2.2706835833654987e-12,9.997392506752966e-09,7.178423958952766e-14,1.0017217196650686e-10,7.331336227694909e-13,2.437806096332283e-14,3.8975334586701076e-14,1.599991661269504e-07,1.1625775717355678e-14,8.999989799789782e-08,1.4312446934971027e-14,8.719149805671024e-14,1.3999999704561e-06,6.999988287090258e-10,1.1476525755834324e-15,1.514730659005392e-21,2.8534890373173367e-21,2.3634030555427623e-17,2.3634030555427623e-17,1.999996653454359e-08,3.3433967419116436e-14,1.7119424611500746e-17,1.4369566516521018e-17,2.892192886566664e-15,2.4999627149155675e-09,5.649476288695631e-15,3.163560814312841e-14,3.39999998423061e-06,1.2821742951585078e-14,2.3963187179054353e-16,4.981515398706423e-16,2.0196446289361475e-15,1.9021885198401086e-16
3300,2.2489800464225268e-11,2.3405701033884857e-12,9.997310688263215e-09,7.390307460465316e-14,1.0017903077208594e-10,7.588113097824251e-13,2.5240718195389223e-14,4.0183866571454674e-14,1.599991371113583e-07,1.1992040519873097e-14,8.999989447200864e-08,1.476516509309102e-14,9.024703850360616e-14,1.3999999694104247e-06,6.999987872150195e-10,1.18830907818686e-15,1.5683979230652779e-21,2.95458882607997e-21,2.447137932563531e-17,2.447137932563531e-17,1.9999965349000556e-08,3.4618394789334285e-14,1.772596985815353e-17,1.4878683643109585e-17,2.994663961825374e-15,2.4999614066795783e-09,5.849408874265042e-15,3.274391154682861e-14,3.3999999836725608e-06,1.3275499629357478e-14,2.481220854559901e-16,5.157819047385234e-16,2.0911923045281353e-15,1.968427929920024e-16
