miliseconds,x,y
0,0.9901267001832846,1.0052408612358856
100,1.165252171129791,0.8525171111064433
200,1.2969177254396365,0.7517290915359542
300,1.3645762569337943,0.6786085432030479
400,1.4424683662483877,0.6150058116323206
500,1.5851019007060025,0.5727103580228231
600,1.6221419535216797,0.5340948479211268
700,1.7514198796742944,0.4971170770401718
800,1.8394502423995691,0.47120504877870717
900,1.8368456470358379,0.45538393620585055
1000,1.9433232770257038,0.428677419050433
1100,1.9844816637516454,0.4221050056947624
1200,2.0513721830504434,0.40988729419797176
1300,2.199407861734064,0.398896290781419
1400,2.248520001984226,0.3956527647175725
1500,2.27188429368032,0.39510816058667503
1600,2.365241024619136,0.3902660935973528
1700,2.3760640344111414,0.38620090998416495
1800,2.521825011290252,0.38512201273271485
1900,2.582462366520376,0.3861975187971722
2000,2.644994240598687,0.37729663214520126
2100,2.6983371991582366,0.3855208494621671
2200,2.7011251938173597,0.38204190511161745
2300,2.7898741044417865,0.38199776729291074
2400,2.8958466947898853,0.38968108751587494
2500,2.9194888116557736,0.38787830655576266
2600,2.9691273555283453,0.38257992240278643
2700,3.0456395365843862,0.38451627528176846
2800,3.0935793823057507,0.39111386171381274
2900,3.131980158305919,0.39121954286764726
3000,3.1812555932413265,0.39769002443766815
3100,3.297811785507924,0.40109666330799393
3200,3.365507065704109,0.4000293193079207
3300,3.371634212560545,0.4017767890267625
3400,3.4766040734426515,0.4096832066872592
3500,3.5092993691243035,0.40414500122925573
3600,3.5777143619795715,0.41113821584021154
3700,3.5984051367529135,0.40707846770710965
3800,3.649833589528968,0.41403598556766136
3900,3.7105974412119838,0.42094803505745493
4000,3.8185233774969634,0.4284722625718497
4100,3.8576553757959893,0.42354208867798676
4200,3.8657597521829317,0.43230244984012
4300,3.9540355488732386,0.4325609851950711
4400,4.023493042972084,0.440344343090109
4500,4.01943397998844,0.44559063309769054
4600,4.076541905661419,0.4589238602698469
4700,4.129590700517682,0.4600813072391742
4800,4.1826359463985465,0.4745356806201203
4900,4.206477144630765,0.4783208928693552
5000,4.2876281188293,0.48910491247914956
