milliseconds,x,y
0,0.9637056135833566,1.0023091499032692
100,1.179909151524394,0.8518257930818451
200,1.3177872046880765,0.7476800488079969
300,1.4001337262976528,0.6736920178138187
400,1.45053433484836,0.617652804446402
500,1.5469185164042993,0.5727976266649797
600,1.6630490312829098,0.5339208215350092
700,1.6967009798454649,0.499824825990682
800,1.7980506700012282,0.4664065142930278
900,1.8577613114208378,0.45208516448647895
1000,1.9113093580609046,0.4393841127080474
1100,2.0673197501488008,0.4198110445264689
1200,2.1172488185516642,0.40486919030628504
1300,2.1846961411616688,0.40426416465610066
1400,2.1818792538804606,0.39109169443894043
1500,2.3256183356620763,0.3879808579693864
1600,2.373687017722115,0.38885857679651026
1700,2.461866036759637,0.3812608648519382
1800,2.4966320739598,0.38684505286082155
1900,2.5472123555144197,0.38074069115734965
2000,2.6382488589268074,0.38081903519406834
2100,2.682889851674698,0.3815559267675524
2200,2.6987730196126662,0.37787797668831424
2300,2.7777437459523138,0.3818665230639628
2400,2.8506915739093084,0.38135202694030323
2500,2.9147711731722064,0.38630101802161926
2600,2.9890069065631906,0.3931102924980521
2700,3.0513119279375247,0.3832644861855735
2800,3.0529365466615133,0.388257768687839
2900,3.1973376287875066,0.3921996003115251
3000,3.214549666709502,0.38993090629477734
3100,3.2883522872165236,0.39270333531536084
3200,3.312340525644575,0.39958245803476605
3300,3.375258891231567,0.3983877643886749
3400,3.4141669586418515,0.3983128330590848
3500,3.5189720532177957,0.40211343851308123
3600,3.5817111763184375,0.4075150674090443
3700,3.5987679727616126,0.41645458761165544
3800,3.70353839531313,0.42228291298507936
3900,3.6984117544004036,0.42159156826708827
4000,3.7783905662990076,0.4281281650489046
4100,3.820755133956629,0.4339977125510335
4200,3.852861746902975,0.43762451863954616
4300,3.9559383567760973,0.43679762194627
4400,4.0163890083519815,0.4487637148764455
4500,4.025214643319716,0.4471495625817709
4600,4.046218026170475,0.45335074232011513
4700,4.12628749475972,0.46801244431731764
4800,4.200596208974143,0.4763218465578459
4900,4.1875209232705535,0.4840379037183932
5000,4.260184031016567,0.4926454246558258
