milliseconds,x,y
0,0.9634430838709002,0.9996533950180095
100,1.1516336654148958,0.8435663706923315
200,1.3095107555066712,0.7507033971931656
300,1.3462006998815392,0.6801920015083787
400,1.516768496312991,0.6213676401689044
500,1.5562274741363984,0.5640455150631942
600,1.6729513277634604,0.5283575768550045
700,1.7595876884008417,0.499752773726253
800,1.764478853148223,0.4687260781693446
900,1.8569235516132787,0.4536837791655406
1000,1.9695291094103686,0.42970988651033915
1100,2.0536133104475907,0.4203515667090142
1200,2.097852674960112,0.410316340835643
1300,2.147314031323375,0.3986173271933653
1400,2.2349052317620033,0.4017826036577519
1500,2.3322038678730523,0.3923272380166975
1600,2.371824627180614,0.3909897638309069
1700,2.407562610916905,0.3905570426805093
1800,2.492318861483205,0.38619913951013163
1900,2.528344909044244,0.3791935485547444
2000,2.5994690519050394,0.3842635531441849
2100,2.624648631689926,0.3782029535253629
2200,2.7221774060426562,0.38734488138192597
2300,2.834637722698712,0.38614621278238664
2400,2.8852562297788364,0.37898915257278004
2500,2.957185597733273,0.3875559922430178
2600,3.001095647021158,0.39194747306358274
2700,3.042927748477601,0.3941577373395169
2800,3.0522069694007046,0.391324253751201
2900,3.1647807751245454,0.3977216812780935
3000,3.2564882052554203,0.3973063895928346
3100,3.2777884494724527,0.3971387734761195
3200,3.313253182002643,0.4025649033898325
3300,3.364053888711479,0.40723942739459457
3400,3.443460027935027,0.4051017535176046
3500,3.5283684287884,0.4054589220956798
3600,3.585467552659405,0.4040134845932903
3700,3.635386858652328,0.4093365079325411
3800,3.677279954924872,0.4201273371131497
3900,3.7090651675209507,0.4191752957714679
4000,3.778186734033832,0.4190360846312823
4100,3.8288108291013634,0.4317245595083752
4200,3.9103605189923436,0.43587666537347874
4300,3.9724686263202837,0.442092707887475
4400,3.9499170731836295,0.4440190650059364
4500,4.034569822106477,0.44684126754037595
4600,4.093259854475489,0.462143791266076
4700,4.1501725632171675,0.46978804401325147
4800,4.188203600572492,0.4750432370631476
4900,4.2190262514010355,0.4789745548709535
5000,4.272147257511593,0.49790759815589614
