milliseconds,L,R,flip,pC8,C8,C6,BAR,pC3,C3,Bid,tBid,pC6,XIAP,C3_Ub,PARP,CPARP,Smac,Bcl2c,Bax,Bax_hash,Bcl2,L_R,R_hash,flip_R_hash,R_hash_pC8,C6_pC8,BAR_C8,C8_pC3,pC3_Apop,Apop,C8_Bid,C3_pC6,XIAP_C3,PARP_C3,Apop_XIAP,Smac_XIAP,Bcl2c_tBid,Bax_tBid,Baxm_Bcl2,Bax4,Bax2_Bcl2,Bax4_Bcl2,M,Bax4_M,M_hash,Smacm,M_hash_Smacm,Smacr,CytoCm,M_hash_CytoCm,CytoCr,CytoC,Apaf,CytoC_Apaf,Apaf_hash,pC9,Baxm,Bax2
1000,2999.75342803206,199.77317310625236,99.99999999986032,19999.99999996834,6.13785305002875e-09,7.530994933916653e-15,1000.0000000000097,10000.000000000013,-4.873349853971235e-12,40000.00000000001,1.2520371254693788e-11,10000.0,100000.0,-2.376743871297152e-15,1000000.0,1.8276134819378615e-13,3.0335723438479234e-70,20000.0,100000.0,6.537367660781721e-14,20000.0,0.260016933033755,1.2087589403873955e-06,1.5127259238018351e-10,6.757998778014284e-09,-2.7527864678846214e-18,-1.622862506756975e-11,-4.317944693415931e-12,3.5277096678569257e-81,-8.20571280662842e-76,6.8072955089372355e-12,-2.1432263848824414e-15,6.911882124050034e-13,-1.5433506969331988e-13,-1.5030221484153813e-76,-1.950141954339026e-71,5.5020426617396517e-14,-4.0059174685081917e-14,7.011366080688242e-18,1.0050427928441909e-68,-3.731905415076716e-36,3.9372085093621253e-69,500000.0,3.627098561685735e-67,-2.9817212137776996e-68,100000.0,4.703358599449605e-68,-4.626652547868023e-68,500000.0,1.6558293603678517e-69,6.569510985981526e-67,5.1205398239814393e-70,100000.0,-6.480469900242312e-72,2.2838767619013853e-73,100000.0,-5.154317594065349e-16,-8.667094230571673e-36
1100,2999.703269622556,199.74628136903013,99.99999999987999,20000.000000015352,9.486453246872479e-09,1.158084250736434e-14,1000.0000000000159,10000.000000000005,2.6512236423599952e-12,39999.99999999999,3.959613815512456e-12,10000.0,100000.0,9.412960715860438e-15,1000000.0,1.6502979218779683e-12,3.1451729924555174e-70,20000.0,100000.0,6.380160830883101e-14,20000.0,0.28933901102136833,1.9666453231580146e-06,1.3593321725683168e-10,8.772624461913896e-09,1.3422047351407472e-18,-1.647219188051597e-11,-1.135815571044541e-12,-7.78853323765266e-80,-6.832814998643546e-75,3.5934879081209185e-11,4.956835809732936e-15,-1.1530206778712207e-13,-6.975966007914065e-13,3.3465611873538356e-76,1.4521394921657421e-71,-3.3166739969414043e-13,-1.1959171532564948e-13,-5.160071710310661e-17,5.825238499277665e-67,1.6144193744479889e-37,-1.893737006820059e-68,500000.0,-7.554358827921118e-67,7.328205953624164e-68,100000.0,-1.84964203383355e-68,2.3628768410701175e-68,500000.0,1.7175737007295153e-67,3.833917584917135e-68,2.1711529337543998e-69,100000.0,-5.159150560272004e-72,-3.831253417561405e-72,100000.0,4.0080964279673744e-16,-2.7060122226011607e-35
1200,2999.7331915243476,199.72338093519463,99.99999999989437,19999.999999957687,-4.9003138200939665e-09,-7.62943537441929e-15,1000.0000000000119,9999.999999999993,-2.2322232553133628e-13,40000.00000000005,-2.591385409423735e-11,10000.0,100000.0,8.055182236434938e-15,1000000.0,-1.5571664672215828e-12,3.349769871811721e-70,20000.0,100000.0,6.634607208031653e-14,20000.0,0.29935019233975235,1.9197374465524896e-06,-6.610074380781293e-12,1.7734958912088872e-08,2.7155071197902383e-18,1.5694303051508962e-11,-1.5387138107494491e-12,6.217679001441232e-80,4.757365032139089e-75,3.755509685195936e-11,1.610752307034594e-14,-5.879178150353308e-13,9.657031622996087e-13,2.839572315672468e-76,2.1383212458585484e-72,-2.8740972706843033e-13,5.078334031972095e-14,-4.203725090156268e-17,5.66758157110844e-67,-3.5836512870191374e-36,1.7359373834575884e-68,500000.0,1.2924053413814838e-67,-8.667850977724432e-68,100000.0,1.901354555788572e-68,5.28032837478034e-68,500000.0,1.1104529257675209e-67,-8.04127567130396e-68,-5.0006102047957264e-70,100000.0,-1.8584340015785624e-71,-2.690300641739131e-72,100000.0,3.090740111640299e-16,-3.6162459234047266e-35
1300,2999.707901206579,199.659643986095,99.99999999996915,20000.000000011514,-6.506745013656535e-09,-9.816195339793507e-15,1000.0000000000157,9999.999999999998,2.1106237246621262e-13,40000.00000000005,5.218943051282535e-12,10000.0,100000.0,-2.202030707323407e-14,1000000.0,-1.3354579157293416e-12,3.0329269750931964e-70,20000.0,100000.0,-1.1868363571072686e-14,20000.0,0.3027748445178995,2.672263969480847e-06,4.8268208712209795e-11,2.155785203418629e-08,-3.3252228717400085e-18,-6.938519135893548e-12,2.8600944142163346e-12,-7.349910105231708e-81,-4.2785875609720125e-77,-1.6105732689712748e-11,-2.261173156554063e-14,1.8822461691667212e-14,-1.6404702848509138e-12,-4.6363840769613206e-77,2.6837529121528585e-71,2.339453678431245e-13,-9.640630527293665e-14,2.33112279308171e-17,8.278366939954847e-67,3.934828323133915e-37,3.1399813246787254e-68,500000.0,5.4372863512295897e-67,-8.846088553300548e-68,100000.0,4.904794822527012e-69,-1.3321657044054926e-67,500000.0,9.127549356106772e-68,-8.619495272404888e-68,6.720138938053623e-70,100000.0,2.1954469500005822e-71,2.7706936631419957e-72,100000.0,3.8744440916419387e-16,1.7049657674599948e-35
1400,2999.672315595339,199.63669079097807,99.99999999979094,19999.999999990243,3.99479022357467e-09,8.120514449451655e-15,999.9999999999894,9999.999999999987,5.2647326731863385e-12,40000.00000000006,2.198123478744714e-12,10000.0,100000.0,6.1947870508011636e-15,1000000.0,-6.429738872676629e-13,1.0664285235164595e-70,20000.0,100000.0,-4.229876679442061e-14,20000.0,0.30176993918659784,3.1751835792171517e-06,9.515281654373976e-11,1.714207545914682e-08,2.4203250322817325e-19,1.3476460800026033e-11,2.947832228262894e-12,4.7611913714551106e-80,-3.1055014636965724e-75,-2.2710263980598497e-11,3.862490232000328e-15,-7.195424148205256e-13,-9.248331704570344e-13,-3.2995697229812486e-76,-2.0574231507231226e-71,-4.3294997530921994e-14,7.576784770269832e-14,7.881802802444786e-17,5.5637811174791744e-67,3.5441757812855325e-36,4.304762113375994e-68,500000.0,-2.259057806694067e-67,-1.489507477348044e-68,100000.0,-1.61321011475711e-68,-4.103520942894551e-68,500000.0,6.016230231560422e-68,-7.338276762018794e-67,-6.667648297676837e-70,100000.0,-1.7272882777068976e-72,-2.8237670683051676e-72,100000.0,-4.586772339786199e-16,-2.761146526631443e-35
1500,2999.6416239786563,199.61193881505426,99.9999999998979,19999.999999955195,2.3799442044930646e-08,1.366163644613224e-14,999.9999999999804,9999.999999999993,-2.8510491027219165e-12,40000.00000000003,3.5343725274590265e-11,10000.0,100000.0,1.8717922642876827e-14,1000000.0,3.114886561285933e-13,-1.6636954642807566e-70,20000.0,100000.0,-1.0542247945024852e-13,20000.0,0.3939304580849725,3.483509905309282e-06,2.63862103690486e-10,2.2709666577030044e-08,9.602983754958523e-19,1.3501490893046623e-11,7.318281612800026e-12,1.6816035529911455e-80,-3.4981319226730847e-75,5.50807145055275e-12,1.063790282397696e-15,-4.70700904842969e-13,6.394717538189761e-13,-1.6252271224331787e-76,-5.940813311260329e-71,-1.7516331414936608e-13,-1.268202996669004e-13,2.2964198875869854e-17,-1.8641806160407676e-67,-1.357723334650758e-36,4.504324105513405e-68,500000.0,2.9542156889016063e-67,-9.614550339785022e-68,100000.0,-4.159958502892808e-68,9.91989391738006e-68,500000.0,8.51423291232991e-68,7.546765389173095e-67,1.6369529420338598e-69,100000.0,2.0213230609059566e-71,4.348317240985524e-72,100000.0,-2.266382286714581e-16,3.924686243187867e-35
1600,2999.5907523105802,199.6360308102173,99.99999999996359,19999.99999998468,1.0098622620002813e-08,-1.953743486196715e-15,999.9999999999866,9999.999999999989,1.8984989921334383e-12,40000.00000000001,-2.1870650258777517e-11,10000.0,100000.0,-5.1672221441679706e-14,1000000.0,-6.470078505498755e-13,-7.8240856283522e-71,20000.0,100000.0,-3.979067778243297e-14,20000.0,0.3577740110418469,3.056593483574566e-06,1.07151117497671e-10,2.1021507868399436e-08,9.134131449170548e-19,-7.962297859008308e-12,-3.982937297135871e-12,7.760157126235272e-81,-6.04163040174959e-75,-3.2330021530163166e-12,4.0391973799573845e-15,1.7961699041899116e-13,2.229807355822815e-12,-3.9436044719969856e-77,8.446856339954585e-72,-2.1467363260503444e-13,1.1325074662941168e-13,-7.374436298786111e-17,-7.798100551395423e-67,-1.9595198317115684e-36,7.853350775544401e-69,500000.0,1.560722410026835e-66,-2.1692601393224968e-67,100000.0,-2.201479653573105e-68,1.0557870421584925e-67,500000.0,2.0139505062647304e-67,-6.445056808645288e-67,1.9221515504937243e-69,100000.0,1.3981268761343831e-71,1.5734942063028885e-72,100000.0,4.9339046465759057e-17,-4.2177236352133904e-35
1700,2999.568758173294,199.62709255280174,99.99999999990011,19999.999999969663,1.7574658788070243e-08,-1.1896502131588858e-14,1000.0,9999.999999999998,-2.8910364448461023e-15,40000.00000000005,-2.914933419260292e-11,10000.0,100000.0,2.9155298803988034e-15,1000000.0,9.696751691644575e-13,3.1997490200157517e-70,20000.0,100000.0,4.630328505773438e-14,20000.0,0.44247863884809235,3.265609968360836e-06,9.992222052573877e-11,1.633390956891459e-08,3.828163946453898e-18,9.898439385543686e-12,-4.9029116655966644e-12,1.081579079020627e-80,3.5585676493799472e-75,8.155889870384415e-12,9.341088382583604e-15,4.637841868541668e-13,-2.1909873614132384e-12,-4.1684092649068143e-76,7.653276610896913e-71,-2.399117591879309e-13,1.474850743199385e-13,3.934681049746023e-17,-3.7461591589207794e-67,3.458163473504639e-36,-7.409896129222336e-68,500000.0,-8.433461221297619e-67,-1.0263688608396106e-67,100000.0,2.8914722983146113e-68,9.135209371162325e-68,500000.0,-8.804142982041022e-68,3.436127898811257e-67,-1.433034983308989e-69,100000.0,-1.4013266917215224e-71,-2.339044667070408e-72,100000.0,-2.6614092285820207e-16,-2.6924316304045092e-36
1800,2999.561939411844,199.55180811556977,99.99999999970098,19999.999999945645,4.861746506011774e-09,-1.1942060290450913e-14,999.9999999999862,9999.99999999998,5.457329485368268e-12,39999.99999999992,3.396725292311828e-11,10000.0,100000.0,2.1825820901973252e-14,1000000.0,1.6990143941257728e-12,3.483026581864175e-70,20000.0,100000.0,-8.43991982849866e-14,20000.0,0.4263228738925677,4.271061498882762e-06,2.670954094577225e-10,3.22435923393502e-08,1.7777041307666186e-18,-9.989889267221084e-12,4.568742473396629e-12,2.088966554506744e-80,3.6154467083891735e-75,-8.35989490170579e-12,-1.0482883697910618e-14,7.056034280295339e-13,-3.864933390865176e-13,2.811056811315934e-76,-2.9512076312382603e-72,4.0133888591481867e-13,6.346884913673929e-14,8.296037251912276e-17,4.9901450336862605e-67,-1.8064855277479325e-36,5.856049368468324e-68,500000.0,-7.641937400890399e-67,2.222495338422496e-67,100000.0,-4.976766914069778e-69,1.2071784252028016e-67,500000.0,2.0674362419916598e-67,4.196062362109044e-67,1.9180643797123268e-69,100000.0,4.235462977274182e-72,-6.691626694071437e-72,100000.0,-2.2272391501678463e-16,3.424691585685557e-35
1900,2999.519585370579,199.5631029036002,99.99999999973441,19999.99999993186,3.216138648887325e-08,8.948526279070414e-15,999.9999999999967,9999.999999999976,3.3375853561365455e-12,39999.999999999956,-1.4922008931134753e-11,10000.0,100000.0,3.4232661192205225e-14,1000000.0,-1.360443567912331e-12,1.7676924515176127e-71,20000.0,100000.0,-8.48470657477929e-14,20000.0,0.44275183078615044,4.96805806965914e-06,4.120014125072295e-10,4.0963049544373384e-08,4.12317434192499e-18,-4.453977045395383e-12,1.7567317424539925e-13,5.0347710409104785e-80,-2.0857158057780814e-75,2.6947804177344822e-11,-1.1374748896206485e-15,-6.925992680911501e-13,1.948782886306297e-12,-4.2615634583360005e-76,-1.0209022942302909e-71,-3.296458775340077e-13,4.2517844605171546e-14,-4.4808322577835397e-17,3.728702061367126e-67,-2.6241576293930403e-36,-3.961479103137272e-68,500000.0,1.352125037043503e-66,-3.62492421685546e-68,100000.0,3.0237905348697617e-68,1.1456872301282474e-67,500000.0,-8.417714048525583e-68,-3.498046363528435e-67,-1.090845794129264e-69,100000.0,1.7615057263260412e-71,1.1691293207176038e-72,100000.0,-2.983360158191804e-16,-1.1658643232230383e-35
2000,2999.514502616116,199.48911512518202,99.99999999974615,19999.999999926185,1.1451003293935647e-08,-3.817529626575073e-16,999.9999999999776,10000.000000000004,-3.0657968312976264e-12,39999.99999999994,1.2539341851477234e-12,10000.0,100000.0,2.79294153278018e-15,1000000.0,5.055647973568674e-13,2.904510617250545e-70,20000.0,100000.0,3.77324638458259e-14,20000.0,0.46200935797744336,4.920099666476723e-06,3.9988462308649766e-10,3.783785862073299e-08,5.867654698418508e-19,3.706933099914085e-12,7.761063086083564e-12,4.135397039895864e-80,-2.413113191658235e-75,4.229526064015076e-11,1.2140973557939802e-14,5.846871907896283e-13,-1.007666377630517e-12,1.2643609554792111e-76,5.046698689874265e-71,-2.5152333946818613e-13,9.87584205900878e-15,-3.825116253981057e-17,-7.556158796527332e-67,2.118913824487236e-36,4.219538641861955e-68,500000.0,-1.5342963355387483e-66,1.559076148984969e-67,100000.0,4.073636201323209e-70,1.511612433361316e-67,500000.0,7.2431916066236075e-68,9.855712668615235e-68,6.636660357888329e-70,100000.0,-1.0392279949569816e-71,5.442834554434573e-72,100000.0,4.469648317896068e-16,-3.9660719857426154e-35
2100,2999.465018409787,199.468550020952,99.99999999954309,19999.99999989849,2.6797705167793374e-08,5.890535449757856e-15,999.9999999999998,9999.999999999985,6.310486471148966e-12,39999.999999999905,1.709585977732891e-11,10000.0,100000.0,-7.856675696481134e-15,1000000.0,-1.4287166294559701e-12,1.1298102314450097e-71,20000.0,100000.0,6.759272360944963e-14,20000.0,0.48832469988703314,5.857804228135099e-06,4.1423503974877324e-10,3.4763761186928656e-08,-1.847458108682099e-18,2.0171898884161676e-11,1.0496333788951049e-11,-2.7361919428397746e-80,-1.197650230109025e-75,2.5730828428870695e-11,-4.905774429296745e-15,3.736849219393045e-14,1.957979902895898e-12,-3.60167865879641e-76,1.269466283901292e-71,-3.3048946696180145e-13,7.000822236046581e-14,4.201771298376095e-17,2.8946430264918616e-67,3.2473225030394862e-37,-4.852667598739129e-69,500000.0,-4.1433395288490034e-67,2.048487375150546e-67,100000.0,3.307777189844073e-68,1.3722784837062413e-67,500000.0,-1.7377734181481237e-67,4.588855658790574e-67,1.2362594619960522e-69,100000.0,-1.680196435947836e-71,6.354702273881486e-72,100000.0,-2.153796155869512e-16,-4.157286793761884e-35
