milliseconds,L,R,flip,pC8,C8,C6,BAR,pC3,C3,Bid,tBid,pC6,XIAP,C3_Ub,PARP,CPARP,Smac,Bcl2c,Bax,Bax_hash,Bcl2,L_R,R_hash,flip_R_hash,R_hash_pC8,C6_pC8,BAR_C8,C8_pC3,pC3_Apop,Apop,C8_Bid,C3_pC6,XIAP_C3,PARP_C3,Apop_XIAP,Smac_XIAP,Bcl2c_tBid,Bax_tBid,Baxm_Bcl2,Bax4,Bax2_Bcl2,Bax4_Bcl2,M,Bax4_M,M_hash,Smacm,M_hash_Smacm,Smacr,CytoCm,M_hash_CytoCm,CytoCr,CytoC,Apaf,CytoC_Apaf,Apaf_hash,pC9,Baxm,Bax2
0,3000.0351815513923,199.97814975635842,100.00000000005595,19999.999999997348,1.6287835559400133e-08,-2.8183027992854225e-15,999.9999999999837,9999.99999999999,3.3825575589323626e-12,40000.000000000044,2.5952594505979947e-11,10000.0,100000.0,1.05527133958594e-15,1000000.0,1.4293366931088916e-12,-3.439944941803273e-70,20000.0,100000.0,2.964459956590049e-14,20000.0,-0.007119670569250505,-3.493846848175005e-08,4.0387603742067884e-11,-4.321237789260289e-09,-3.4661365777608196e-18,1.2675896146458708e-11,-7.440272664241576e-12,8.440328461412551e-80,-8.28700618000325e-75,2.6361789219996034e-11,1.3486222225516851e-14,-1.1160145173047803e-13,1.3143221836865805e-12,2.0221865595502242e-76,-3.5972835243085104e-71,-4.0411767007115796e-13,1.7046672544858557e-14,-7.908787845361073e-17,2.264839245087506e-67,1.1496459365546317e-36,2.512761181537275e-68,500000.0,-9.261931520357668e-67,-1.5687104284301744e-67,100000.0,7.047519017356151e-69,-8.998038407505609e-68,500000.0,-2.467011821957322e-67,4.825327538334623e-67,-2.1469939845265042e-69,100000.0,-5.660836211916715e-72,6.23961427559074e-72,100000.0,-2.0692241364384555e-16,1.9419267188132426e-35
100,2999.973456095821,200.00216347735474,99.99999999986281,20000.000000028387,9.092639458551948e-09,-1.1924841609121386e-14,1000.0000000000043,9999.999999999995,-2.3404832966213643e-12,40000.00000000004,5.268124317158235e-12,10000.0,100000.0,7.458606624965452e-15,1000000.0,1.7996484341001796e-13,-1.6719172893680965e-70,20000.0,100000.0,4.613611946276611e-14,20000.0,0.012978609248600441,3.4656323369118764e-08,5.5835212229802515e-12,3.1857518592095533e-09,-2.7482976767315946e-18,-1.573313024156313e-11,-8.080541729451037e-12,8.088131350323366e-80,-3.851889921857349e-75,1.3045338342292688e-12,-2.4641352538232356e-15,-5.764840341425014e-13,5.536058147256505e-13,-4.55412587615098e-76,-3.0728930463229473e-71,5.639615299678117e-14,4.23718154644661e-14,7.646398184352793e-17,-8.323703652032171e-67,1.8327839377834618e-36,4.779390757692631e-68,500000.0,-1.4564500096034514e-66,1.3380231880406859e-67,100000.0,3.001292621387936e-68,1.0364884656325095e-67,500000.0,-1.9404407504026248e-67,-7.375042991615954e-68,-2.2066826880032375e-69,100000.0,-4.425382029245296e-72,-6.22588824901548e-72,100000.0,-5.291242042029785e-16,3.4582187989914236e-35
200,2999.9366783048686,199.97285352652548,99.99999999997115,19999.999999976615,9.173794077117013e-09,-8.189033485422055e-15,999.999999999986,9999.99999999999,-5.018480406104214e-12,39999.99999999998,1.9086449552727188e-11,10000.0,100000.0,3.3628308602430366e-14,1000000.0,1.366122765958437e-12,-2.4468317810957396e-70,20000.0,100000.0,3.6671649193381984e-14,20000.0,0.029121321738295236,-2.9615028755524915e-07,8.666774841064424e-11,7.369652133265302e-09,-8.672656370263771e-19,7.668856851945574e-12,2.786285362246349e-12,6.885755540951363e-80,8.141130143696807e-75,1.201772599746113e-11,2.652322886808755e-15,-5.325039838333669e-13,2.2349728175803524e-13,-1.66450505338717e-76,2.6542083861941393e-71,-6.065607608109242e-14,6.538695449099876e-14,6.190899661676287e-17,-1.915594419510511e-67,-2.7370030602893344e-36,-4.478191435714623e-71,500000.0,-7.936673662799979e-67,5.093336621408474e-68,100000.0,-3.1767489054256516e-68,-1.0186956916586751e-67,500000.0,-1.1973087343869778e-67,6.776503510145453e-67,-1.0901713701941727e-69,100000.0,1.7853628269100555e-71,6.16286733430224e-72,100000.0,5.101995863890748e-16,-1.3648355309288891e-35
300,2999.9575691333484,199.93610070114144,99.99999999992913,20000.000000027092,-6.885424773236386e-09,2.2990438760523262e-17,1000.0000000000076,10000.000000000016,-2.408250420888964e-12,39999.99999999994,2.6038532803484745e-11,10000.0,100000.0,-2.181741075840246e-14,1000000.0,1.3683202778954976e-12,-1.6971894783087858e-70,20000.0,100000.0,-4.40833663114969e-14,20000.0,0.07264097273876424,6.29666542733501e-07,2.408396797162769e-11,6.369531261801464e-09,-1.4360582934907986e-18,6.63875636963367e-12,1.6166372075423633e-12,4.796116326984495e-80,-1.305984057809994e-75,-9.821407794986358e-12,-1.7704691267593988e-15,5.566527731555592e-13,8.054049286795641e-13,-2.2416857767495553e-76,-6.625726333246421e-71,4.943571914164113e-13,-4.3211529511271376e-14,-3.3301219565379747e-18,5.514934122855719e-69,2.9916534714541748e-36,4.491309658431389e-68,500000.0,-7.674021160985762e-67,1.4563913777459173e-67,100000.0,-4.788777943608743e-69,1.2162645984184284e-67,500000.0,-2.0134523022760297e-68,6.44157033602194e-67,-2.0039529573758224e-69,100000.0,5.016987216256756e-72,-4.970936951973627e-72,100000.0,4.831990294633418e-16,3.1447103397415356e-35
400,2999.884195609127,199.9319346323885,100.00000000005255,20000.000000014104,9.729167846162367e-09,1.2776584435279079e-14,1000.0000000000106,10000.000000000018,-4.710917920238964e-13,40000.00000000001,3.16884188141556e-11,10000.0,100000.0,3.5147777410434254e-14,1000000.0,8.346592432377416e-13,-2.687917617595671e-70,20000.0,100000.0,4.287387289036744e-15,20000.0,0.12332131475023206,5.626576924266543e-07,4.2887355459935955e-11,-4.880270451724153e-09,2.127058923738911e-18,1.4643204613584373e-11,6.589201107864623e-12,-6.440780276101572e-81,1.8773405108367314e-75,3.3681294764754246e-11,-1.757991813651556e-14,-6.164000199763264e-13,-1.690248720104167e-13,3.797178723944067e-76,5.2999901382403834e-71,2.2530184360271872e-13,-4.550471365470835e-15,-2.5712947253012918e-18,6.091376473904984e-67,2.84144206825043e-36,-2.285085434787593e-69,500000.0,-1.0707117499931512e-66,-2.232425890910851e-67,100000.0,3.6895733824111747e-69,-9.957548112741265e-68,500000.0,-2.2126741626427886e-67,-2.7841821683022714e-67,1.501109380477989e-69,100000.0,-1.1572561800179099e-71,-3.2156456431677996e-72,100000.0,4.719116591850742e-16,-2.5087660433455205e-35
500,2999.851064668707,199.88633282383503,100.00000000001471,20000.000000013843,9.133107656346132e-09,-3.2644497922510442e-15,999.999999999983,9999.999999999996,7.324194136664784e-13,39999.99999999999,2.425162016918807e-11,10000.0,100000.0,1.163543885003117e-14,1000000.0,7.771275209085678e-13,-1.7762513202599686e-70,20000.0,100000.0,-5.694415325880093e-14,20000.0,0.12152900421139001,-5.845780098808305e-07,1.265475279470476e-10,-7.209164271355087e-09,1.449928651781315e-18,-8.75432770283456e-12,5.329272548331226e-12,8.39278622466658e-80,2.5813174394683907e-75,-1.6308926244569315e-12,2.050990466440523e-14,-1.7095835541653255e-13,-8.652517651183318e-13,3.2457153842817764e-76,4.395773700788241e-71,4.646441973217661e-13,-1.5181272564260217e-13,3.54423900133732e-17,7.647897393552008e-67,3.285505437523937e-38,7.233385150143993e-69,500000.0,1.2374394310397042e-66,1.4426995126919654e-67,100000.0,3.908017772953471e-68,1.1795135034015698e-67,500000.0,9.932170130539092e-68,5.508779144412468e-67,-1.8213116453351043e-69,100000.0,1.818937093193845e-71,1.0123789157722772e-72,100000.0,-4.1520063242529813e-16,2.3030859450475135e-35
600,2999.8780580638927,199.86505188573688,100.00000000000658,19999.99999997506,2.5976312581357376e-09,-8.916024256077086e-15,1000.0000000000002,10000.000000000005,3.3029121880038166e-12,40000.00000000002,-3.2553113496235486e-11,10000.0,100000.0,4.664703482109326e-14,1000000.0,-7.11057899572743e-13,-2.716968995375087e-70,20000.0,100000.0,-7.812287734608856e-14,20000.0,0.15083132809519806,3.329589965871778e-07,-9.80231596817832e-11,1.3373909898113347e-08,3.070069000103537e-18,-3.4104680769164327e-12,3.268737785373289e-12,-1.3636654044848887e-80,-2.4805248452491513e-75,3.3054706150145367e-11,-2.317141510951822e-14,-5.321967176747155e-13,-1.169585138980156e-12,1.059045244607171e-76,-1.0027284182156246e-71,-3.5120888022310764e-14,-4.838078716771653e-14,4.4174651549690956e-17,6.964005360213701e-67,1.1783815136318859e-37,4.28141902288132e-68,500000.0,9.96860971680521e-68,1.1571002365563498e-67,100000.0,4.644199969242293e-68,1.133560518800716e-67,500000.0,-1.5741456421037906e-67,6.326927082477925e-67,1.4909820708458302e-69,100000.0,-3.1801830889409347e-72,5.828576678968323e-72,100000.0,4.346953977193982e-16,-2.1251001497827023e-35
700,2999.8381734844556,199.83478643196415,99.9999999998726,19999.999999989188,8.770414175391989e-09,8.756541456015181e-15,999.999999999994,10000.000000000015,-4.671892960815572e-13,40000.000000000065,3.774618288498761e-12,10000.0,100000.0,-1.0021412879685004e-14,1000000.0,2.1821639554549389e-13,2.66633058282835e-70,20000.0,100000.0,1.049761274304796e-13,20000.0,0.15702044638520885,1.1824308871438205e-06,5.123399692721661e-12,-8.698070675696204e-10,-2.520447726324742e-18,1.6943866020551438e-12,-4.907017343282922e-12,-9.693820283546303e-81,-3.202918301003803e-75,5.670550339982837e-12,-2.0075212816188273e-14,-5.982207514933914e-13,1.1033209160293263e-12,-1.1400194524465456e-76,7.075467055519735e-71,1.4715612704892982e-13,-1.1774133941876746e-13,-3.936841992333579e-17,6.102881368603709e-67,2.2606444481731226e-36,-4.385354596369829e-69,500000.0,-3.716903966783663e-67,9.74515822018727e-68,100000.0,2.3401513827549325e-68,-2.7605392660272297e-68,500000.0,2.272714932446099e-67,-1.4411968154783177e-69,9.873831862932362e-70,100000.0,-2.015010522356182e-71,-2.476686859493746e-72,100000.0,-4.967320828183202e-16,4.216159295652139e-35
800,2999.837766269743,199.81915893487061,100.00000000012014,20000.000000021828,1.5210222419795865e-08,1.6412122366083887e-14,1000.0000000000082,10000.000000000004,-9.721674660530374e-13,39999.99999999997,1.7716213343716398e-11,10000.0,100000.0,9.947368837985788e-17,1000000.0,2.558248113253145e-13,2.2467452591987224e-70,20000.0,100000.0,-7.056153520932389e-14,20000.0,0.2192599371405611,6.598119457889199e-07,-1.7609313603715982e-11,1.5303647246753743e-08,3.450104930218977e-19,1.1111102446787789e-11,-4.628998861026978e-12,3.492267861148346e-80,-6.393735886700809e-75,1.6389805286701501e-12,-1.1826607320088534e-14,-4.246554732964508e-13,6.788873747815046e-14,-1.3673976840770391e-76,-4.192675611168532e-71,1.8411046540267227e-13,-1.079993286483921e-13,-2.568795506554306e-17,2.764662243864421e-67,3.6586923954795544e-36,3.838603846723075e-68,500000.0,-3.3899981414597508e-68,-2.1334205432607033e-67,100000.0,-3.636536518141909e-68,-7.404838523738084e-68,500000.0,-2.295337299927566e-67,-3.0519637390053975e-67,1.8938235229143135e-69,100000.0,6.391219482161153e-72,-6.67251930191131e-73,100000.0,2.980535588431531e-16,1.3567590043429514e-35
900,2999.8144004896735,199.80971497000596,100.00000000011143,19999.999999992604,1.110479012568047e-08,4.786653906313622e-15,999.9999999999953,9999.999999999989,-8.806308534339797e-13,40000.00000000003,4.258885819894131e-12,10000.0,100000.0,8.874976396189093e-15,1000000.0,-5.845504632224394e-13,1.1505731499652911e-70,20000.0,100000.0,-1.987848212155475e-14,20000.0,0.23667065520351963,8.494653182837338e-07,-7.029924431160238e-12,1.4292865514038982e-08,4.872336779786432e-19,1.1202659243755847e-11,-1.021484240291204e-12,-1.6888635117703788e-80,8.744626146179581e-76,2.7859640612344395e-11,-2.8044945595053368e-15,6.088572405668628e-13,1.8195318439523346e-12,2.4145198578852427e-76,1.0582285454131399e-71,-2.928787365454558e-13,-1.755786522041157e-14,3.0998656322690494e-17,7.959327368385287e-67,8.120542166673569e-37,-5.288544960501993e-69,500000.0,3.9527395035503794e-67,2.254380985694799e-67,100000.0,3.68757687967377e-68,5.6899743103996084e-68,500000.0,-3.5617248521580296e-68,-2.9515967884210836e-67,9.05095755979305e-70,100000.0,1.2553895203543099e-71,1.9493739816285446e-72,100000.0,2.322906691039586e-16,-5.240159513396977e-36
