milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11
4100,240.22271664968966,59.777283350310285,1198.8122865296625,1.1028524019333061,0.08480328165464748,1199.9992611661694,0.000681017794795941,2.9285653443347487e-08,100.0,200.0,20.0
4200,238.81182945799247,61.188170542007484,1198.754254621298,1.1526135239202222,0.09307406803207893,1199.9991758641477,0.000766312022145764,3.708004009670408e-08,100.0,200.0,20.0
4300,237.40339924540461,62.59660075459535,1198.6948705545892,1.2031572790329428,0.10191437962834969,1199.999082353927,0.0008598126431317816,4.667963350693742e-08,100.0,200.0,20.0
4400,235.9974422286051,64.00255777139483,1198.63413671824,1.2544585305956584,0.11134696441475984,1199.9989800781025,0.0009620767039644916,5.8443391743412215e-08,100.0,200.0,20.0
4500,234.59397474496842,65.4060252550315,1198.5720555168198,1.3064919731962314,0.12139472323435502,1199.9988684573225,0.00107368313875176,7.278855964083035e-08,100.0,200.0,20.0
4600,233.1930132531351,66.80698674686484,1198.5086293708666,1.359232152681218,0.13208068970247142,1199.9987468902318,0.0011952328167902536,9.020127221306348e-08,100.0,200.0,20.0
4700,231.7945743336236,68.20542566637639,1198.443860716989,1.4126534859940978,0.14342801026743612,1199.9986147533054,0.001327348700318533,1.1124404262855507e-07,100.0,200.0,20.0
4800,230.39867468941966,69.6013253105803,1198.3777520079675,1.466730281116085,0.1554599241668099,1199.9984714007442,0.0014706759407135184,1.365649574906347e-07,100.0,200.0,20.0
4900,229.00533114652006,70.99466885347991,1198.3103057128624,1.5214367564470657,0.1681997439409221,1199.9983161644452,0.001625881893845192,1.669108061185819e-07,100.0,200.0,20.0
5000,227.61456065452973,72.38543934547023,1198.2415243171145,1.5767470606731293,0.18167083546315022,1199.998148353873,0.0017936562415360089,2.0313571293040186e-07,100.0,200.0,20.0
